"simulation","cohort","N","Prob","ind"
70,1,50,0.99799701770741,1
71,1,50,0.991623039082318,1
72,1,50,0.999884229658554,1
73,1,50,0.999808826206074,1
74,1,50,0.944753936691936,0
75,1,50,0.996321368254759,1
76,1,50,0.977541775801947,1
77,1,50,0.97803935941932,1
78,1,50,0.979465225570758,1
79,1,50,0.999987595248276,1
80,1,50,0.993740542789519,1
81,1,50,0.992863087674616,1
82,1,50,0.997592413853259,1
83,1,50,0.928460900035478,0
84,1,50,0.995363440920104,1
85,1,50,0.998853375577029,1
86,1,50,0.990025197011198,1
87,1,50,0.996381551076079,1
88,1,50,0.999999475865121,1
89,1,50,0.999995482413492,1
90,1,50,0.983728478731381,1
91,1,50,0.997998002286269,1
92,1,50,0.999806959204041,1
93,1,50,0.999999861497821,1
94,1,50,0.999972491828762,1
95,1,50,0.999786403693523,1
96,1,50,0.932640755168573,0
97,1,50,0.985379563437718,1
98,1,50,0.999992537173061,1
99,1,50,0.999999971543051,1
100,1,50,0.994859119741064,1
101,1,50,0.92417212463315,0
102,1,50,0.998402321626728,1
103,1,50,0.999764662856524,1
104,1,50,0.99823284228973,1
105,1,50,0.999931802089155,1
106,1,50,0.999966648397128,1
107,1,50,0.996684296619294,1
108,1,50,0.995606039431848,1
109,1,50,0.999923386071701,1
110,1,50,0.998578018809889,1
111,1,50,0.999874660591182,1
112,1,50,0.999027652191253,1
113,1,50,0.999663688897024,1
114,1,50,0.976142746216964,1
115,1,50,0.999478102762223,1
116,1,50,0.999999973622937,1
117,1,50,0.91855081474015,0
118,1,50,0.999988990919558,1
119,1,50,0.986259287606163,1
120,1,50,0.999902708867673,1
121,1,50,0.997486128333001,1
122,1,50,0.999913406559777,1
123,1,50,0.999567957586282,1
124,1,50,0.993651061913849,1
125,1,50,0.999896584631475,1
126,1,50,0.890711216932034,0
127,1,50,0.999500036128774,1
128,1,50,0.999979019437719,1
129,1,50,0.960721398870515,0
130,1,50,0.999999628813038,1
131,1,50,0.990023599358749,1
132,1,50,0.999993626204422,1
133,1,50,0.998543348136168,1
134,1,50,0.998750277954429,1
135,1,50,0.893072833758317,0
136,1,50,0.869829580972448,0
137,1,50,0.985893870186444,1
138,1,50,0.999929542965393,1
139,1,50,0.998907187100918,1
140,1,50,0.983503450343353,1
141,1,50,0.994786528837248,1
142,1,50,0.851289679765327,0
143,1,50,0.906759449986619,0
144,1,50,0.99981097027116,1
145,1,50,0.999999633376363,1
146,1,50,0.999999920879841,1
147,1,50,0.965311439347901,0
148,1,50,0.99842374080853,1
149,1,50,0.992804967199792,1
150,1,50,0.980462671697626,1
151,1,50,0.997002245349432,1
152,1,50,0.985151571855185,1
153,1,50,0.996953532898565,1
154,1,50,0.996636648225033,1
155,1,50,0.996236661349374,1
156,1,50,0.99998095149287,1
157,1,50,0.927239615045986,0
158,1,50,0.997048160477374,1
159,1,50,0.969806890165573,0
160,1,50,0.99994688208662,1
161,1,50,0.997947659280289,1
162,1,50,0.998690763288753,1
163,1,50,0.999787936675863,1
164,1,50,0.958226105675021,0
165,1,50,0.999960956141023,1
166,1,50,0.992972576302691,1
167,1,50,0.991569393367746,1
168,1,50,0.999125459462512,1
169,1,50,0.999999027937084,1
170,1,50,0.985737740259803,1
171,1,50,0.996390709849126,1
172,1,50,0.999351150916602,1
173,1,50,0.999930582248177,1
174,1,50,0.986616502339026,1
175,1,50,0.996572820662979,1
176,1,50,0.902075857742149,0
177,1,50,0.980278998177959,1
178,1,50,0.522558829371909,0
179,1,50,0.999570588569657,1
180,1,50,0.999970745789727,1
181,1,50,0.950974821575224,0
182,1,50,0.999818855915512,1
183,1,50,0.999905541752802,1
184,1,50,0.990435027121177,1
185,1,50,0.99689118408428,1
186,1,50,0.994626176491223,1
187,1,50,0.998461609151735,1
188,1,50,0.995101783111092,1
189,1,50,0.999675620123604,1
190,1,50,0.998719736983994,1
191,1,50,0.99943800285797,1
192,1,50,0.999991287414504,1
193,1,50,0.98801908132924,1
194,1,50,0.999578793567167,1
195,1,50,0.999963172457027,1
196,1,50,0.999789730932881,1
197,1,50,0.998572090974018,1
198,1,50,0.946255269387423,0
199,1,50,0.997341335382223,1
200,1,50,0.996495503402864,1
201,1,50,0.985368811496884,1
202,1,50,0.98021384439551,1
203,1,50,0.999277085984777,1
204,1,50,0.999904388114425,1
205,1,50,0.999999339471149,1
206,1,50,0.994298531271386,1
207,1,50,0.998280934868085,1
208,1,50,0.90911709720255,0
209,1,50,0.937592319739779,0
210,1,50,0.94767210898883,0
211,1,50,0.999801391528624,1
212,1,50,0.888382761360363,0
213,1,50,0.989392146897345,1
214,1,50,0.999992340113066,1
215,1,50,0.999145571072907,1
216,1,50,0.999386222493441,1
217,1,50,0.999990975100062,1
218,1,50,0.989105801322044,1
219,1,50,0.999950160632334,1
220,1,50,0.997639265487284,1
221,1,50,0.999807787348758,1
222,1,50,0.999713738233391,1
223,1,50,0.999937379795416,1
224,1,50,0.985785499096516,1
225,1,50,0.996183459947106,1
226,1,50,0.987967253832205,1
227,1,50,0.999626958581495,1
228,1,50,0.521064826601226,0
229,1,50,0.997860829778958,1
230,1,50,0.999998103551615,1
231,1,50,0.999965830582288,1
232,1,50,0.999958494193275,1
233,1,50,0.931461330986809,0
234,1,50,0.851576407096085,0
235,1,50,0.985222376172109,1
236,1,50,0.999813237816903,1
237,1,50,0.999764067524595,1
238,1,50,0.925823767944021,0
239,1,50,0.945787079805344,0
240,1,50,0.357902369993907,0
241,1,50,0.998966422880747,1
242,1,50,0.976623499807141,1
243,1,50,0.995119609814376,1
244,1,50,0.971079929642885,0
245,1,50,0.995649322690578,1
246,1,50,0.99979358605693,1
247,1,50,0.99541265790935,1
248,1,50,0.999938053964659,1
249,1,50,0.999978574443901,1
250,1,50,0.997536278955627,1
251,1,50,0.992588313214611,1
252,1,50,0.999939134434463,1
253,1,50,0.992342159518539,1
254,1,50,0.788001986089734,0
255,1,50,0.986939596426508,1
256,1,50,0.997899183994068,1
257,1,50,0.947019225589391,0
258,1,50,0.896526065896607,0
259,1,50,0.937949159379752,0
260,1,50,0.999893493552483,1
261,1,50,0.999931602702178,1
262,1,50,0.999607672598962,1
263,1,50,0.998932083208529,1
264,1,50,0.999039147838965,1
265,1,50,0.999543038670933,1
266,1,50,0.825035995720962,0
267,1,50,0.996773811371678,1
268,1,50,0.99299072102252,1
269,1,50,0.993211464506683,1
270,1,50,0.999987593678862,1
271,1,50,0.999783030126859,1
272,1,50,0.99239291882144,1
273,1,50,0.999976553961281,1
274,1,50,0.997513256733869,1
275,1,50,0.998575226855621,1
276,1,50,0.998811838849412,1
277,1,50,0.999785674264776,1
278,1,50,0.999360122557469,1
279,1,50,0.583604769791808,0
280,1,50,0.993103403203149,1
281,1,50,0.995726958900631,1
282,1,50,0.99901057775919,1
283,1,50,0.974355112036771,0
284,1,50,0.985352446309618,1
285,1,50,0.923236019596514,0
286,1,50,0.977179648567375,1
287,1,50,0.99827149366695,1
288,1,50,0.994741947837627,1
289,1,50,0.999618973547856,1
290,1,50,0.998241420208727,1
291,1,50,0.999343693365584,1
292,1,50,0.998742408616108,1
293,1,50,0.852204621599448,0
294,1,50,0.999951574480907,1
295,1,50,0.99660937967395,1
296,1,50,0.997280891246826,1
297,1,50,0.862801061249716,0
298,1,50,0.987092130448867,1
299,1,50,0.998682486320751,1
300,1,50,0.999994572028253,1
301,1,50,0.999849414665619,1
302,1,50,0.974502815119591,0
303,1,50,0.980865191676934,1
304,1,50,0.999999673998694,1
305,1,50,0.995225468439391,1
306,1,50,0.999986908274802,1
307,1,50,0.996298525518499,1
308,1,50,0.998384592242025,1
309,1,50,0.981661558816101,1
310,1,50,0.996607637797785,1
311,1,50,0.736684071881589,0
312,1,50,0.983907830088733,1
313,1,50,0.916267049885727,0
314,1,50,0.997557477250642,1
315,1,50,0.998743440962572,1
316,1,50,0.755859838311913,0
317,1,50,0.98945032470922,1
318,1,50,0.999719990562499,1
319,1,50,0.99715098365687,1
320,1,50,0.996119215933315,1
321,1,50,0.96663331232844,0
322,1,50,0.999996546383381,1
323,1,50,0.928533637363524,0
324,1,50,0.987966483736978,1
325,1,50,0.981955172665929,1
326,1,50,0.997276271554757,1
327,1,50,0.951283853930257,0
328,1,50,0.999996022968136,1
329,1,50,0.993103169375346,1
330,1,50,0.992629908577669,1
331,1,50,0.999942771796431,1
332,1,50,0.999998918306183,1
333,1,50,0.323706608980076,0
334,1,50,0.92431644663734,0
335,1,50,0.999021719219735,1
336,1,50,0.999942594108961,1
337,1,50,0.999998203428926,1
338,1,50,0.985545071768475,1
339,1,50,0.987072385761807,1
340,1,50,0.999684046673399,1
341,1,50,0.966099373605791,0
342,1,50,0.999434463585812,1
343,1,50,0.997636822463123,1
344,1,50,0.994900919392413,1
345,1,50,0.980174757010705,1
346,1,50,0.995841788153228,1
347,1,50,0.999352539422196,1
348,1,50,0.998729197046358,1
349,1,50,0.983220882316068,1
350,1,50,0.990607675240394,1
351,1,50,0.999940054568891,1
352,1,50,0.999978829411423,1
353,1,50,0.998381021410238,1
354,1,50,0.99967797086372,1
355,1,50,0.899626752168091,0
356,1,50,0.991577988483534,1
357,1,50,0.999911181192706,1
358,1,50,0.99988266649911,1
359,1,50,0.999170172507534,1
360,1,50,0.999416418965652,1
361,1,50,0.999854644698463,1
362,1,50,0.997114057511936,1
363,1,50,0.925838946324829,0
364,1,50,0.976041528460832,1
365,1,50,0.956217089496154,0
366,1,50,0.989076720480118,1
367,1,50,0.912153345940609,0
368,1,50,0.954489385964806,0
369,1,50,0.86949119937174,0
370,1,50,0.996812277812551,1
371,1,50,0.991615810007804,1
372,1,50,0.999896539686482,1
373,1,50,0.863200548783304,0
374,1,50,0.999903937332552,1
375,1,50,0.998348389106284,1
376,1,50,0.891670484141658,0
377,1,50,0.998286889306401,1
378,1,50,0.962016372859781,0
379,1,50,0.991139519407148,1
380,1,50,0.940459624957158,0
381,1,50,0.995232514234051,1
382,1,50,0.997922558765444,1
383,1,50,0.988673190713277,1
384,1,50,0.999751947602959,1
385,1,50,0.994896726766784,1
386,1,50,0.984814363740975,1
387,1,50,0.950944398311837,0
388,1,50,0.988942012839509,1
389,1,50,0.99823320481829,1
390,1,50,0.999613224067498,1
391,1,50,0.999698701111712,1
392,1,50,0.999930322415505,1
393,1,50,0.999817572555267,1
394,1,50,0.833886466599004,0
395,1,50,0.99708190971624,1
396,1,50,0.999994073453402,1
397,1,50,0.998223497874047,1
398,1,50,0.996732192562268,1
399,1,50,0.999115371016525,1
400,1,50,0.999998060935456,1
401,1,50,0.999206612101193,1
402,1,50,0.989964189526718,1
403,1,50,0.993718070146652,1
404,1,50,0.988378716295999,1
405,1,50,0.999750528559924,1
406,1,50,0.987882701991679,1
407,1,50,0.915957992048012,0
408,1,50,0.999947130321352,1
409,1,50,0.990221809682499,1
410,1,50,0.999258984943982,1
411,1,50,0.999999818164324,1
412,1,50,0.995607780332747,1
413,1,50,0.995932561961423,1
414,1,50,0.999972415522217,1
415,1,50,0.997607244293603,1
416,1,50,0.996430917082591,1
417,1,50,0.999949425795987,1
418,1,50,0.978067412516546,1
419,1,50,0.984243075049073,1
420,1,50,0.98604595177897,1
421,1,50,0.997846802800214,1
422,1,50,0.998259744654485,1
423,1,50,0.999511183656286,1
424,1,50,0.994391036845087,1
425,1,50,0.999821008447535,1
426,1,50,0.999974910728443,1
427,1,50,0.968705822100743,0
428,1,50,0.999965873510012,1
429,1,50,0.992718990644751,1
430,1,50,0.962207023105952,0
431,1,50,0.893880316222851,0
432,1,50,0.998290865913899,1
433,1,50,0.979769084404511,1
434,1,50,0.999879634840241,1
435,1,50,0.99135837467512,1
436,1,50,0.999996284744113,1
437,1,50,0.999387998985524,1
438,1,50,0.992799115152794,1
439,1,50,0.999942200037867,1
440,1,50,0.999636789764584,1
441,1,50,0.906187901727166,0
442,1,50,0.971547792150627,0
443,1,50,0.98726259764862,1
444,1,50,0.999514918091918,1
445,1,50,0.794716653107084,0
446,1,50,0.99134977557525,1
447,1,50,0.998796740147963,1
448,1,50,0.999619312033714,1
449,1,50,0.999652486749294,1
450,1,50,0.994625652915393,1
451,1,50,0.999999403117517,1
452,1,50,0.996838720522049,1
453,1,50,0.996114389337269,1
454,1,50,0.991515266432571,1
455,1,50,0.98962232609656,1
456,1,50,0.999994112657117,1
457,1,50,0.972380967124545,0
458,1,50,0.954256798484872,0
459,1,50,0.999688851053333,1
460,1,50,0.999947891097087,1
461,1,50,0.999091587432035,1
462,1,50,0.999964864269529,1
463,1,50,0.829244256696059,0
464,1,50,0.990319830956648,1
465,1,50,0.999944281068875,1
466,1,50,0.912869140975486,0
467,1,50,0.999999362846894,1
468,1,50,0.814843910302004,0
469,1,50,0.650524972135656,0
470,1,50,0.989285889953854,1
471,1,50,0.994354808682134,1
472,1,50,0.999039973060503,1
473,1,50,0.88694803027953,0
474,1,50,0.896979038134506,0
475,1,50,0.999765230355559,1
476,1,50,0.999579914207045,1
477,1,50,0.999955059284227,1
478,1,50,0.998344701388458,1
479,1,50,0.999667074969304,1
480,1,50,0.980326392048637,1
481,1,50,0.999284919328168,1
482,1,50,0.817035773278134,0
483,1,50,0.999865262946405,1
484,1,50,0.99734912924498,1
485,1,50,0.967806704931335,0
486,1,50,0.999446605892543,1
487,1,50,0.967955871557399,0
488,1,50,0.999967732057197,1
489,1,50,0.999994681988164,1
490,1,50,0.999723018115175,1
491,1,50,0.998859101335225,1
492,1,50,0.999982008755115,1
493,1,50,0.997984157917088,1
494,1,50,0.997035681366158,1
495,1,50,0.99964871048832,1
496,1,50,0.981170937089919,1
497,1,50,0.860082124751435,0
498,1,50,0.926786558834939,0
499,1,50,0.999929347292972,1
500,1,50,0.99999668497048,1
1,2,50,0.999838697122049,1
2,2,50,0.998767623405668,1
3,2,50,0.999997769494796,1
4,2,50,0.993055537826846,1
5,2,50,0.989914486561808,1
6,2,50,0.998092028231751,1
7,2,50,0.999988793189991,1
8,2,50,0.881305026822689,0
9,2,50,0.999232785639645,1
10,2,50,0.985277563659819,1
11,2,50,0.879462848223333,0
12,2,50,0.999873707016382,1
13,2,50,0.989583044316269,1
14,2,50,0.998278250906988,1
15,2,50,0.984216168067947,1
16,2,50,0.998384984488918,1
17,2,50,0.999948025088534,1
18,2,50,0.982769469572388,1
19,2,50,0.99046333028742,1
20,2,50,0.999043912518435,1
21,2,50,0.907546805804937,0
22,2,50,0.999073006472862,1
23,2,50,0.987073266492251,1
24,2,50,0.999983139370523,1
25,2,50,0.999674368227626,1
26,2,50,0.997039289411245,1
27,2,50,0.9990720203689,1
28,2,50,0.942220777397364,0
29,2,50,0.999994297605726,1
30,2,50,0.656451362625121,0
31,2,50,0.999850929357272,1
32,2,50,0.989507901679987,1
33,2,50,0.997814072931035,1
34,2,50,0.997542210834226,1
35,2,50,0.995717539814808,1
36,2,50,0.999902177548667,1
37,2,50,0.999115825632282,1
38,2,50,0.83735631351142,0
39,2,50,0.998489263055044,1
40,2,50,0.997572175293213,1
41,2,50,0.999753872591072,1
42,2,50,0.996317491562817,1
43,2,50,0.996191360529974,1
44,2,50,0.986388805835458,1
45,2,50,0.999329843784895,1
46,2,50,0.998882501324073,1
47,2,50,0.875791705001238,0
48,2,50,0.995897261821566,1
49,2,50,0.999472194725952,1
50,2,50,0.999773914506102,1
51,2,50,0.969140686846799,0
52,2,50,0.993886041533032,1
53,2,50,0.999952019462551,1
54,2,50,0.972396951615033,0
55,2,50,0.999984959436559,1
56,2,50,0.997048330927432,1
57,2,50,0.999097546719141,1
58,2,50,0.999504588339817,1
59,2,50,0.639915443789681,0
60,2,50,0.978630019328413,1
61,2,50,0.995876275596915,1
62,2,50,0.987398503660921,1
63,2,50,0.999998976888279,1
64,2,50,0.999598931744716,1
65,2,50,0.993621079163942,1
66,2,50,0.990488963157054,1
67,2,50,0.999863249948454,1
68,2,50,0.99977265467513,1
69,2,50,0.999250927901156,1
70,2,50,0.997999260887282,1
71,2,50,0.991617396745354,1
72,2,50,0.999884322021637,1
73,2,50,0.999809357012608,1
74,2,50,0.944729534080878,0
75,2,50,0.996301235871456,1
76,2,50,0.977378518979076,1
77,2,50,0.978021473025781,1
78,2,50,0.979452304626451,1
79,2,50,0.999988549007299,1
80,2,50,0.993744966457551,1
81,2,50,0.992860878423868,1
82,2,50,0.997592352939373,1
83,2,50,0.928387776231322,0
84,2,50,0.995351335653355,1
85,2,50,0.998847623318188,1
86,2,50,0.99000460960048,1
87,2,50,0.996363121539273,1
88,2,50,0.9999861257713,1
89,2,50,0.999992367049689,1
90,2,50,0.983846713521979,1
91,2,50,0.997994101449599,1
92,2,50,0.999814645927672,1
93,2,50,0.999998556443008,1
94,2,50,0.999972020425612,1
95,2,50,0.999784806005338,1
96,2,50,0.932618287941513,0
97,2,50,0.985369988460522,1
98,2,50,0.99999049613959,1
99,2,50,0.99999969490548,1
100,2,50,0.994833271818495,1
101,2,50,0.924163652089201,0
102,2,50,0.998397769432757,1
103,2,50,0.999759215721304,1
104,2,50,0.998220976082077,1
105,2,50,0.999931871920762,1
106,2,50,0.999965834920279,1
107,2,50,0.996687852401361,1
108,2,50,0.995722324222557,1
109,2,50,0.999920118275748,1
110,2,50,0.998575325026675,1
111,2,50,0.999498365844116,1
112,2,50,0.999048057136711,1
113,2,50,0.999655043248727,1
114,2,50,0.976119443885668,1
115,2,50,0.999276280004723,1
116,2,50,0.999999971446192,1
117,2,50,0.918541335687784,0
118,2,50,0.9999884973952,1
119,2,50,0.985576163451416,1
120,2,50,0.999900522883181,1
121,2,50,0.997483046447991,1
122,2,50,0.999922954667788,1
123,2,50,0.99956625340848,1
124,2,50,0.99363035970833,1
125,2,50,0.999883895309557,1
126,2,50,0.892970224143482,0
127,2,50,0.999487252004338,1
128,2,50,0.999978480928984,1
129,2,50,0.960012066981853,0
130,2,50,0.999999268998005,1
131,2,50,0.990018493827155,1
132,2,50,0.999997750505737,1
133,2,50,0.998532216695531,1
134,2,50,0.99874423921436,1
135,2,50,0.893047955975286,0
136,2,50,0.869846766262246,0
137,2,50,0.985847423100073,1
138,2,50,0.999923911216991,1
139,2,50,0.998910514485091,1
140,2,50,0.983504115186744,1
141,2,50,0.994518843234961,1
142,2,50,0.852141759149546,0
143,2,50,0.906731489476827,0
144,2,50,0.999804119457908,1
145,2,50,0.9999979470843,1
146,2,50,0.999999760162737,1
147,2,50,0.998766126459257,1
148,2,50,0.998420669244504,1
149,2,50,0.990765191335793,1
150,2,50,0.980460704562077,1
151,2,50,0.997002088784456,1
152,2,50,0.98516261037439,1
153,2,50,0.996894115087589,1
154,2,50,0.999145755785386,1
155,2,50,0.996238029206891,1
156,2,50,0.999980162593515,1
157,2,50,0.928135844214676,0
158,2,50,0.9970390731252,1
159,2,50,0.969780020911492,0
160,2,50,0.999945762257738,1
161,2,50,0.998016265892276,1
162,2,50,0.998786523247983,1
163,2,50,0.999784234066912,1
164,2,50,0.958206625719721,0
165,2,50,0.999956062625207,1
166,2,50,0.99298646751506,1
167,2,50,0.991595278583854,1
168,2,50,0.999115438301155,1
169,2,50,0.99999847323741,1
170,2,50,0.98569821081098,1
171,2,50,0.996353583170026,1
172,2,50,0.999380495080603,1
173,2,50,0.999929007369384,1
174,2,50,0.986365611834691,1
175,2,50,0.99654337165389,1
176,2,50,0.902056880031513,0
177,2,50,0.998344081092625,1
178,2,50,0.541066066732867,0
179,2,50,0.999564588811199,1
180,2,50,0.999967592097994,1
181,2,50,0.95097341312277,0
182,2,50,0.999813563713126,1
183,2,50,0.999905057410532,1
184,2,50,0.99047988895361,1
185,2,50,0.996793315792729,1
186,2,50,0.994620773849141,1
187,2,50,0.998529763338069,1
188,2,50,0.995095112279876,1
189,2,50,0.999671840831541,1
190,2,50,0.998717431804171,1
191,2,50,0.999429048291359,1
192,2,50,0.999989376807661,1
193,2,50,0.988018100278316,1
194,2,50,0.999510468696586,1
195,2,50,0.999962795328992,1
196,2,50,0.999789198482225,1
197,2,50,0.998578617470069,1
198,2,50,0.94628126866625,0
199,2,50,0.997338459973142,1
200,2,50,0.996489865712397,1
201,2,50,0.98442954617959,1
202,2,50,0.980203653718806,1
203,2,50,0.99927963639414,1
204,2,50,0.999900800743624,1
205,2,50,0.999999148983327,1
206,2,50,0.994285767375273,1
207,2,50,0.998270985910095,1
208,2,50,0.909915206504923,0
209,2,50,0.937580996611476,0
210,2,50,0.947670270735449,0
211,2,50,0.999798848291702,1
212,2,50,0.888383817927529,0
213,2,50,0.989376637796363,1
214,2,50,0.999991601090938,1
215,2,50,0.999145286702398,1
216,2,50,0.999375874418392,1
217,2,50,0.999990497317678,1
218,2,50,0.988920462826576,1
219,2,50,0.999947376968616,1
220,2,50,0.997685863328353,1
221,2,50,0.999806988207671,1
222,2,50,0.999697725176595,1
223,2,50,0.999936639903534,1
224,2,50,0.985778154442865,1
225,2,50,0.996249052725336,1
226,2,50,0.988894631399088,1
227,2,50,0.999622492979416,1
228,2,50,0.521159368489772,0
229,2,50,0.997857167525023,1
230,2,50,0.999997830043828,1
231,2,50,0.999961972997284,1
232,2,50,0.999957485685652,1
233,2,50,0.931418014193495,0
234,2,50,0.851585567102755,0
235,2,50,0.985137718091005,1
236,2,50,0.999809182225458,1
237,2,50,0.999761789492423,1
238,2,50,0.925500332457568,0
239,2,50,0.945766561433808,0
240,2,50,0.357924219279443,0
241,2,50,0.998962919491452,1
242,2,50,0.976656224643867,1
243,2,50,0.995124561170986,1
244,2,50,0.971077797343013,0
245,2,50,0.995553448990709,1
246,2,50,0.999895864707344,1
247,2,50,0.995431385079684,1
248,2,50,0.9999342798803,1
249,2,50,0.999976079640505,1
250,2,50,0.99752726126233,1
251,2,50,0.99257989755569,1
252,2,50,0.999920858879168,1
253,2,50,0.992284463009712,1
254,2,50,0.782527686197393,0
255,2,50,0.986934301817277,1
256,2,50,0.997897112690313,1
257,2,50,0.947013960484299,0
258,2,50,0.896545164841684,0
259,2,50,0.954796148051905,0
260,2,50,0.999893968676015,1
261,2,50,0.999900373718119,1
262,2,50,0.999601467206159,1
263,2,50,0.998922698178923,1
264,2,50,0.999038637978557,1
265,2,50,0.999492289852273,1
266,2,50,0.825014382997131,0
267,2,50,0.996778589670133,1
268,2,50,0.992984471001215,1
269,2,50,0.993208261445488,1
270,2,50,0.999979245839647,1
271,2,50,0.999789075868939,1
272,2,50,0.991865933765861,1
273,2,50,0.999973232474686,1
274,2,50,0.997411040718051,1
275,2,50,0.99856761872632,1
276,2,50,0.998744636597467,1
277,2,50,0.999782140417184,1
278,2,50,0.999358431833692,1
279,2,50,0.583573662352644,0
280,2,50,0.993105609926831,1
281,2,50,0.995713280000935,1
282,2,50,0.998973183244667,1
283,2,50,0.974277479701891,0
284,2,50,0.985347477469698,1
285,2,50,0.92303453250449,0
286,2,50,0.977214178705787,1
287,2,50,0.998265872029973,1
288,2,50,0.994851990772143,1
289,2,50,0.999616951048932,1
290,2,50,0.998237598202277,1
291,2,50,0.99934264119041,1
292,2,50,0.998748337383547,1
293,2,50,0.851222012980834,0
294,2,50,0.999950203745369,1
295,2,50,0.996612338564706,1
296,2,50,0.997245578662422,1
297,2,50,0.862882719817299,0
298,2,50,0.987083332368985,1
299,2,50,0.998676271061585,1
300,2,50,0.999993071666839,1
301,2,50,0.999847214417271,1
302,2,50,0.974325365621909,0
303,2,50,0.980817988662681,1
304,2,50,0.999999928968033,1
305,2,50,0.995225465416161,1
306,2,50,0.999985296300955,1
307,2,50,0.996294960214009,1
308,2,50,0.998380504523295,1
309,2,50,0.981637537743633,1
310,2,50,0.996611380785893,1
311,2,50,0.736747623815368,0
312,2,50,0.98389533574317,1
313,2,50,0.916278869729549,0
314,2,50,0.997548994412151,1
315,2,50,0.99893395754899,1
316,2,50,0.816201085170187,0
317,2,50,0.991214807306997,1
318,2,50,0.999715334504902,1
319,2,50,0.997144531706357,1
320,2,50,0.995438541696982,1
321,2,50,0.966578071566406,0
322,2,50,0.999996198018368,1
323,2,50,0.928758883533601,0
324,2,50,0.987968782373643,1
325,2,50,0.981926665493144,1
326,2,50,0.997282647565484,1
327,2,50,0.951245227975216,0
328,2,50,0.999995855005636,1
329,2,50,0.993096813305774,1
330,2,50,0.992632594887177,1
331,2,50,0.999941465425967,1
332,2,50,0.99999837558041,1
333,2,50,0.323765106554546,0
334,2,50,0.924342964058872,0
335,2,50,0.999003737060722,1
336,2,50,0.999940299484864,1
337,2,50,0.999997466059069,1
338,2,50,0.98550007561159,1
339,2,50,0.987052470581639,1
340,2,50,0.999684124932714,1
341,2,50,0.966128484268696,0
342,2,50,0.999431284571744,1
343,2,50,0.997627994217867,1
344,2,50,0.994872858053043,1
345,2,50,0.980174602778017,1
346,2,50,0.995839480929796,1
347,2,50,0.999346996481266,1
348,2,50,0.998648916255267,1
349,2,50,0.983183233546075,1
350,2,50,0.990452639429695,1
351,2,50,0.999939078915982,1
352,2,50,0.999980383551844,1
353,2,50,0.998352940049765,1
354,2,50,0.999666669703813,1
355,2,50,0.899516379835661,0
356,2,50,0.991578650421233,1
357,2,50,0.999924640477499,1
358,2,50,0.999785217450801,1
359,2,50,0.999163444700002,1
360,2,50,0.999422565081764,1
361,2,50,0.999634243156734,1
362,2,50,0.997113238940162,1
363,2,50,0.925890379798854,0
364,2,50,0.9760318773438,1
365,2,50,0.956158041134655,0
366,2,50,0.989023981806029,1
367,2,50,0.912145608148979,0
368,2,50,0.954560099325044,0
369,2,50,0.869544210019968,0
370,2,50,0.997075331876182,1
371,2,50,0.99157555901356,1
372,2,50,0.999872330047517,1
