"simulation","N","N.1"
"150","50",399.94321054774
"151","50",399.959598008092
"152","50",399.898076465528
"153","50",399.955335619248
"154","50",394.363172175189
"155","50",399.885964890612
"156","50",399.930484595629
"157","50",399.587475410075
"158","50",399.762411832022
"159","50",387.073952133458
"160","50",399.505729641878
"161","50",399.851463148009
"162","50",399.360925842771
"163","50",399.973341293474
"164","50",399.853563596676
"165","50",399.88002068202
"166","50",399.945650803424
"167","50",381.335125242224
"168","50",399.395821267042
"169","50",399.944805819417
"170","50",384.044980578228
"171","50",399.947252558409
"172","50",399.553587355137
"173","50",389.325160732441
"174","50",399.9312110316
"175","50",399.879572103215
"176","50",399.392094885074
"177","50",386.450720525556
"178","50",397.746458332708
"179","50",399.427180397237
"180","50",399.965957760142
"181","50",399.737806619114
"182","50",399.96487646596
"183","50",399.80226771004
"184","50",399.90889177753
"185","50",399.947286249293
"186","50",399.007812737529
"187","50",399.813913503736
"188","50",399.925092351367
"189","50",399.457367354911
"190","50",399.966650751978
"191","50",399.521740030506
"192","50",399.946429439242
"193","50",399.962735990565
"194","50",399.879526865955
"195","50",399.789601814248
"196","50",399.959656323512
"197","50",399.916252109516
"198","50",398.866958888919
"199","50",399.970571815622
"200","50",399.974191305122
"201","50",399.826669833167
"202","50",399.971082012376
"203","50",399.916679797617
"204","50",399.962974480652
"205","50",399.775385639499
"206","50",399.965046299593
"207","50",399.904077529023
"208","50",399.551704520434
"209","50",399.387143513041
"210","50",399.970580691401
"211","50",399.921432613895
"212","50",399.942948263596
"213","50",399.969796584916
"214","50",399.963532186739
"215","50",399.959399116152
"216","50",395.488988107533
"217","50",399.967955298143
"218","50",399.87689511682
"219","50",399.593022457595
"220","50",399.784374046157
"221","50",399.832167779505
"222","50",399.898694522191
"223","50",399.911414652513
"224","50",399.972017249722
"225","50",399.866134602912
"226","50",399.249727282039
"227","50",399.970773066509
"228","50",399.949857698382
"229","50",399.942465305078
"230","50",399.878830831965
"231","50",399.968319288646
"232","50",399.748543897952
"233","50",399.720548022913
"234","50",399.720315012251
"235","50",399.960520208712
"236","50",397.911202111078
"237","50",399.955275067987
"238","50",399.72541658051
"239","50",399.887020736841
"240","50",300.599360758531
"241","50",399.964601878282
"242","50",399.916279241083
"243","50",399.939545729162
"244","50",399.180482981215
"245","50",399.846482173865
"246","50",394.828872082839
"247","50",399.93115897734
"248","50",399.918459414471
"249","50",399.947699537355
"250","50",399.949981581951
"251","50",399.955111222443
"252","50",399.917770825363
"253","50",399.809301239289
"254","50",324.683694888291
"255","50",399.95702387002
"256","50",399.968138563454
"257","50",399.973143896995
"258","50",399.944539572039
"259","50",375.465469015443
"260","50",399.907228400306
"261","50",399.962764954609
"262","50",399.86680242292
"263","50",399.951312030739
"264","50",399.968931604542
"265","50",399.89275795369
"266","50",398.867445603188
"267","50",399.835739163407
"268","50",399.790845981612
"269","50",399.932176130926
"270","50",399.965286939147
"271","50",399.898551054643
"272","50",399.841159811494
"273","50",399.935307840942
"274","50",399.953347162144
"275","50",399.956788144988
"276","50",398.848237831695
"277","50",399.959085072816
"278","50",399.965681872814
"279","50",367.371290698054
"280","50",399.96605489942
"281","50",399.971728767082
"282","50",399.942126096129
"283","50",399.948873873856
"284","50",399.964597373238
"285","50",399.92305156576
"286","50",399.938563986851
"287","50",399.951870143623
"288","50",399.799377597701
"289","50",399.897016094836
"290","50",399.973124239721
"291","50",399.920654950418
"292","50",399.914019616443
"293","50",399.848755932393
"294","50",399.957391426009
"295","50",399.877011749487
"296","50",399.844162353626
"297","50",398.692630815965
"298","50",399.968073555052
"299","50",399.948657102687
"300","50",399.926355078023
"301","50",399.859301438333
"302","50",399.932381259184
"303","50",399.898025809892
"304","50",399.399085620881
"305","50",399.961261041117
"306","50",399.8579234688
"307","50",399.37883209601
"308","50",399.937423633984
"309","50",399.885470955124
"310","50",399.957107447256
"311","50",303.311884664781
"312","50",399.738830156443
"313","50",399.841743956854
"314","50",399.925804624551
"315","50",399.411275461067
"316","50",380.2760230865
"317","50",398.459116878094
"318","50",399.919524670169
"319","50",399.963394131817
"320","50",399.848122363092
"321","50",399.599447928364
"322","50",399.953344111262
"323","50",397.719962853214
"324","50",399.942615451168
"325","50",399.935354731194
"326","50",399.882279796769
"327","50",399.968445217951
"328","50",399.439028700136
"329","50",399.890834397982
"330","50",399.937001327929
"331","50",399.888582730978
"332","50",399.959606816942
"333","50",398.539818212755
"334","50",399.954292838561
"335","50",399.476125561182
"336","50",398.855915199612
"337","50",399.965431435258
"338","50",399.968496317953
"339","50",399.938480957485
"340","50",399.909667396301
"341","50",399.868760855566
"342","50",399.952166213776
"343","50",399.614070971884
"344","50",399.967982233584
"345","50",399.955114727527
"346","50",399.898873926239
"347","50",399.733293454894
"348","50",399.941752727858
"349","50",399.530708728226
"350","50",359.874759303218
"351","50",399.970369300967
"352","50",399.871550668048
"353","50",399.959044924476
"354","50",397.986257301253
"355","50",399.616382279593
"356","50",399.633333335995
"357","50",399.798272967837
"358","50",399.522013241773
"359","50",399.918383007274
"360","50",399.930752254371
"361","50",399.877299309515
"362","50",399.891126353821
"363","50",399.675368431538
"364","50",399.957229883981
"365","50",399.494924072399
"366","50",399.169038234137
"367","50",399.95755386504
"368","50",399.49859583512
"369","50",399.902790646246
"370","50",399.369897402691
"371","50",399.936506263706
"372","50",399.962041672925
"373","50",399.933798921179
"374","50",399.877968392827
"375","50",399.966414384241
"376","50",390.315833133265
"377","50",399.923493135579
"378","50",399.969064393134
"379","50",399.954510939473
"380","50",398.159408793597
"381","50",399.142561362905
"382","50",399.39027934152
"383","50",392.403477737051
"384","50",399.964439397596
"385","50",399.921628464394
"386","50",399.936584294184
"387","50",399.96829718254
"388","50",399.76540814123
"389","50",395.186855816847
"390","50",399.873898161202
"391","50",399.919293505764
"392","50",399.413932680139
"393","50",399.624931450623
"394","50",399.972134379714
"395","50",399.966874678363
"396","50",399.947422382409
"397","50",382.978232729571
"398","50",398.81300076857
"399","50",398.961740329682
"400","50",399.968474799966
"401","50",399.950249418259
"402","50",398.315082867131
"403","50",399.941951358167
"404","50",399.912702190118
"405","50",399.904306368718
"406","50",399.868738907418
"407","50",399.969750866139
"408","50",399.848989520865
"409","50",399.9265103988
"410","50",399.970882565165
"411","50",399.813141007592
"412","50",399.897191047999
"413","50",399.917654805218
"414","50",399.888319132156
"415","50",399.140052311003
"416","50",399.82678356636
"417","50",399.935290241149
"418","50",399.799463843517
"419","50",395.764547210726
"420","50",399.949108715957
"421","50",399.380074297583
"422","50",397.854230816972
"423","50",399.958177607108
"424","50",397.790989913475
"425","50",399.871675030119
"426","50",398.792071202714
"427","50",399.875341297629
"428","50",399.767148301939
"429","50",398.279044379333
"430","50",398.829933825904
"431","50",395.858536803651
"432","50",399.913570311824
"433","50",399.927331480648
"434","50",399.855258271119
"435","50",399.950812726936
"436","50",399.907735731421
"437","50",399.652990577736
"438","50",399.958009821593
"439","50",399.366627511134
"440","50",399.886721727612
"441","50",371.907642336379
"442","50",399.964585608871
"443","50",399.840792613003
"444","50",399.962843802282
"445","50",399.966846251873
"446","50",399.947049582045
"447","50",399.391159023342
"448","50",399.738564630771
"449","50",399.955925064597
"450","50",399.935827455222
"451","50",399.953004387289
"452","50",399.721636755748
"453","50",393.935491741718
"454","50",399.943781032859
"455","50",399.909091432632
"456","50",399.374205510459
"457","50",399.686629352736
"458","50",399.910564001317
"459","50",399.783441134494
"460","50",399.904740713287
"461","50",399.942978704178
"462","50",399.937540584494
"463","50",399.966371548082
"464","50",399.954335895969
"465","50",399.898805772132
"466","50",389.950986411491
"467","50",399.763039985054
"468","50",398.563677639469
"469","50",271.788200616331
"470","50",399.899082605387
"471","50",398.990990415489
"472","50",399.174643426269
"473","50",399.969079005172
"474","50",353.521033784316
"475","50",399.877302207532
"476","50",399.820984574472
"477","50",399.957779282666
"478","50",397.964056475315
"479","50",399.893874564548
"480","50",399.952096090931
"481","50",395.843598833725
"482","50",399.966818799804
"483","50",399.671681016447
"484","50",399.864390367493
"485","50",399.759734407346
"486","50",399.961854900977
"487","50",399.691647360131
"488","50",399.929438385144
"489","50",399.969990152495
"490","50",399.910503659425
"491","50",399.905262621485
"492","50",399.947838903731
"493","50",399.796401053568
"494","50",399.953794235078
"495","50",394.92669287516
"496","50",354.09063919249
"497","50",399.507256358523
"498","50",399.974181924819
"499","50",399.933010027895
"500","50",399.71386976241
"1","100",799.732269470695
"2","100",799.878399349728
"3","100",799.966526340606
"4","100",799.875428654998
"5","100",799.953578566248
"6","100",796.682256232256
"7","100",799.972938343673
"8","100",796.975300591978
"9","100",799.423093680195
"10","100",799.970880212151
"11","100",689.438153295313
"12","100",799.881382176273
"13","100",799.968167291763
"14","100",799.964071529384
"15","100",798.262503177908
"16","100",799.960671150764
"17","100",799.09625255033
"18","100",799.939098770316
"19","100",799.804649853563
"20","100",798.769203034947
"21","100",799.939216285913
"22","100",799.892147915424
"23","100",797.750037463101
"24","100",797.881003676518
"25","100",799.944464854885
"26","100",686.56509122704
"27","100",799.91532950226
"28","100",799.768919274351
"29","100",799.891142376456
"30","100",797.881653507269
"31","100",799.323407403858
"32","100",798.875358396651
"33","100",799.711820649612
"34","100",799.911540127606
"35","100",799.828172685757
"36","100",799.676580601791
"37","100",799.231329710122
"38","100",798.815831895473
"39","100",799.916728164013
"40","100",799.932752359286
"41","100",799.969410786397
"42","100",799.907174937426
"43","100",799.967796265171
"44","100",799.971371844286
"45","100",799.754653451654
"46","100",799.653004023226
"47","100",799.890091189459
"48","100",799.928637651902
"49","100",790.013941751335
"50","100",799.876561692644
"51","100",799.737892374526
"52","100",799.91973579423
"53","100",788.38921466773
"54","100",799.937947042412
"55","100",799.780213486197
"56","100",799.972403436469
"57","100",799.398713136773
"58","100",797.392647126229
"59","100",799.81067995853
"60","100",799.952559512675
"61","100",799.85806861572
"62","100",799.972895192827
"63","100",798.913295103677
"64","100",797.342116297483
"65","100",799.959299627681
"66","100",794.700872731554
"67","100",799.932407212209
"68","100",799.063389406249
"69","100",799.934850757492
"70","100",799.891608124005
"71","100",799.74063313345
"72","100",799.474579081274
"73","100",799.131669575947
"74","100",799.612655627352
"75","100",703.910574102733
"76","100",799.323854982854
"77","100",799.950946744419
"78","100",799.916043348025
"79","100",798.467901071025
"80","100",799.709410731882
"81","100",799.539000304445
"82","100",797.14961643813
"83","100",799.949813288346
"84","100",799.886670470689
"85","100",799.895878827163
"86","100",790.698225495987
"87","100",799.852405549149
"88","100",799.96709978642
"89","100",799.822676614933
"90","100",796.689187984424
"91","100",738.29137365328
"92","100",799.95567101451
"93","100",799.192278126106
"94","100",799.944184049077
"95","100",799.913024668211
"96","100",799.952167955942
"97","100",799.878523303005
"98","100",799.972666507778
"99","100",799.600121746741
"100","100",799.945289559958
"101","100",799.94391270066
"102","100",799.74841310734
"103","100",799.880028386688
"104","100",785.442374366085
"105","100",645.870883187244
"106","100",799.960747913195
"107","100",799.530969419235
"108","100",799.927502206116
"109","100",799.949193367224
"110","100",799.90593490042
"111","100",797.587132140728
"112","100",799.963694503024
"113","100",794.140562836203
"114","100",799.612317210725
"115","100",799.666074861008
"116","100",799.11645388418
"117","100",792.218813207602
"118","100",797.02593231785
"119","100",799.102299336195
"120","100",799.966476159183
"121","100",798.098563325993
"122","100",799.950008505102
"123","100",790.133244120513
"124","100",799.947429131911
"125","100",799.745851777663
"126","100",683.833774904904
"127","100",799.675368181885
"128","100",799.809241482171
"129","100",799.95252121383
"130","100",799.725563875769
"131","100",799.873272886766
"132","100",799.905975586882
"133","100",799.855950772965
"134","100",799.838606612817
"135","100",799.817655211293
"136","100",799.914141570569
"137","100",799.852321842492
"138","100",799.914852465405
"139","100",799.422260555439
"140","100",799.869963265166
"141","100",799.849843869587
"142","100",799.870434415772
"143","100",798.735759311046
"144","100",799.926355289365
"145","100",787.367031992931
"146","100",797.717794886213
"147","100",799.937712032569
"148","100",798.792019910059
"149","100",799.848024299376
"150","100",788.085688738306
"151","100",796.621780477603
"152","100",799.958159590575
"153","100",799.785966970969
"154","100",799.938252909714
"155","100",794.854860232221
"156","100",799.954038312578
"157","100",799.873739723353
"158","100",799.921050894375
"159","100",799.433639959399
"160","100",799.955115836312
"161","100",799.957660596083
"162","100",799.522488249567
"163","100",799.957098609043
"164","100",799.731751464139
"165","100",799.41845992448
"166","100",799.903168902234
"167","100",799.802558749647
"168","100",799.918449953567
"169","100",799.037133898657
"170","100",799.834178878305
"171","100",782.812512005303
"172","100",798.035696952762
"173","100",769.29205661225
"174","100",799.960164403956
"175","100",792.163368056689
"176","100",752.49601741482
"177","100",799.862090042073
"178","100",799.965401010246
"179","100",799.43170137729
"180","100",799.958668203088
"181","100",799.862056049524
"182","100",799.065271065985
"183","100",799.966842076127
"184","100",799.956218084176
"185","100",799.970697259971
"186","100",799.939407422056
"187","100",713.699032444326
"188","100",799.688087411274
"189","100",799.107483235204
"190","100",771.483408667665
"191","100",799.7465615175
"192","100",798.451802965349
"193","100",799.916898933126
"194","100",799.616993697426
"195","100",799.756162584676
"196","100",799.926537186145
"197","100",799.91845695977
"198","100",669.117141249011
"199","100",799.718301499778
"200","100",799.292408934502
"201","100",799.937080368171
"202","100",799.936797309484
"203","100",799.417742415537
"204","100",799.933929476714
"205","100",798.531078130131
"206","100",799.526594960885
"207","100",799.425438060936
"208","100",799.738907614689
"209","100",799.934684464466
"210","100",799.930701657673
"211","100",799.921904139652
"212","100",796.482825011392
"213","100",798.922903717736
"214","100",793.995887600571
"215","100",795.238776188128
"216","100",799.86813221007
"217","100",799.371129384367
"218","100",799.953350669452
"219","100",799.945315315006
"220","100",799.699526714521
"221","100",799.959679785405
"222","100",799.972913357766
"223","100",799.950797013833
"224","100",600.156805724822
"225","100",799.903226341227
"226","100",799.801035210012
"227","100",799.011437371336
"228","100",799.874029345641
"229","100",798.887652504145
"230","100",799.791014586819
"231","100",799.869856819365
"232","100",799.953894054766
"233","100",799.973159039917
"234","100",799.207866577001
"235","100",799.91204260693
"236","100",627.934317873263
"237","100",799.955141117543
"238","100",799.918678623847
"239","100",799.407990107684
"240","100",799.868427058452
"241","100",799.916449163402
"242","100",799.804644709293
"243","100",799.694090570774
"244","100",799.968239013363
"245","100",799.974400960398
"246","100",799.954542844407
"247","100",731.582839258367
"248","100",799.963459592826
"249","100",798.833562289279
"250","100",799.955644205296
"251","100",799.542606870697
"252","100",799.892016045102
"253","100",799.788721212971
"254","100",799.88980284638
"255","100",799.939391605394
"256","100",799.947344890159
"257","100",798.510263287212
"258","100",798.962438758693
"259","100",799.872656279936
"260","100",799.722604908029
"261","100",799.920416079725
"262","100",799.957191318108
"263","100",658.660109112185
"264","100",799.953026482265
"265","100",799.956775134558
"266","100",799.435577691195
"267","100",701.144747406333
"268","100",799.971139758078
"269","100",799.96469306345
"270","100",799.111945435214
"271","100",799.963808967152
"272","100",640.638131954319
"273","100",799.954796870764
"274","100",799.854154167051
"275","100",799.817726561856
"276","100",799.835387134831
"277","100",791.657960434594
"278","100",799.968396107887
"279","100",797.030207602893
"280","100",799.809180490088
"281","100",796.218349803542
"282","100",799.966675992202
"283","100",799.968039848067
"284","100",603.228526090054
"285","100",791.570429274948
"286","100",799.747193005519
"287","100",799.883696985625
"288","100",799.77692549603
"289","100",799.741752261698
"290","100",799.833145229349
"291","100",797.727894575014
"292","100",799.414377610703
"293","100",798.886552773288
"294","100",799.954106169642
"295","100",799.8473746575
"296","100",799.973423998307
"297","100",737.596823100096
"298","100",799.951180463776
"299","100",798.600862398923
"300","100",799.747337476108
"301","100",799.897082479795
"302","100",587.253966169692
"303","100",799.864334651405
"304","100",799.930965887445
"305","100",799.837225902049
"306","100",796.048973215471
"307","100",799.950485320873
"308","100",796.477658293058
"309","100",799.728647401434
"310","100",797.021661578364
"311","100",799.875109970097
"312","100",799.94737418425
"313","100",799.372569699539
"314","100",799.946299347678
"315","100",799.946108118093
"316","100",799.942996530803
"317","100",799.912052123437
"318","100",775.962226886388
"319","100",797.730629778655
"320","100",794.394034294919
"321","100",799.318938175523
"322","100",799.763174802034
"323","100",799.729064997981
"324","100",799.952067519943
"325","100",799.651072505419
"326","100",646.33406724536
"327","100",799.930463500776
"328","100",799.873351765625
"329","100",795.589310907789
"330","100",799.465340197185
"331","100",799.858557689112
"332","100",799.968323911048
"333","100",799.546891570445
"334","100",770.817007136199
"335","100",799.899095629187
"336","100",799.806990404361
"337","100",799.485270136458
"338","100",798.908762681299
"339","100",682.643872160437
"340","100",799.944943480843
"341","100",799.920615667638
"342","100",799.843154633356
"343","100",799.913693250883
"344","100",603.103684869283
"345","100",798.955456237295
"346","100",797.544912582998
"347","100",799.256489428176
"348","100",774.808141054727
"349","100",799.772074327419
"350","100",799.967186805432
"351","100",799.73348967472
"352","100",797.546268850001
"353","100",799.947158045007
"354","100",768.566177364784
"355","100",799.974885893538
"356","100",799.762098898404
"357","100",799.544945530643
"358","100",796.566661889231
"359","100",799.911438353444
"360","100",789.350737989078
"361","100",799.941765668408
"362","100",601.878132816764
"363","100",751.046658334695
"364","100",799.941175687708
"365","100",799.966676400052
"366","100",795.523492581777
"367","100",799.939779334754
"368","100",799.913336471711
"369","100",799.896246769781
"370","100",799.960943336073
"371","100",799.322315267821
"372","100",799.602747839081
"373","100",799.741630379528
"374","100",799.773267964195
"375","100",610.742556678671
"376","100",799.900659240275
"377","100",754.527078377975
"378","100",797.141209551149
"379","100",799.914941614333
"380","100",799.939297347022
"381","100",799.846523610534
"382","100",799.694562707922
"383","100",798.247643965454
"384","100",799.946789133846
"385","100",799.910284625718
"386","100",799.950540872596
"387","100",799.972589955493
"388","100",799.946892381246
"389","100",726.861561174333
"390","100",799.939329432885
"391","100",799.899130542375
"392","100",799.96931645682
"393","100",799.957633611257
"394","100",799.95659338258
"395","100",799.959228830505
"396","100",799.939081118776
"397","100",799.954070481014
"398","100",799.913612144367
"399","100",799.95771548554
"400","100",799.72361646919
"401","100",799.757291690075
"402","100",799.955829818388
"403","100",799.77665160607
"404","100",799.874453753104
"405","100",799.786419275915
"406","100",799.412922598311
"407","100",799.278301174458
"408","100",798.39024037206
"409","100",799.950055076703
"410","100",799.478832451396
"411","100",799.970158220195
"412","100",799.606676942905
"413","100",799.951616036739
"414","100",792.390938967688
"415","100",799.974089474227
"416","100",799.87805127967
"417","100",799.528280816108
"418","100",799.861100927706
"419","100",799.474426138355
"420","100",799.856878479232
"421","100",789.515650515119
"422","100",798.704021230812
"423","100",798.644009030753
"424","100",799.932949539757
"425","100",799.8252240854
"426","100",799.671600933112
"427","100",799.97308851903
"428","100",799.935347889825
"429","100",799.958226044178
"430","100",794.895157163796
"431","100",799.941447482611
"432","100",677.693758029564
"433","100",797.640405774363
"434","100",799.78392088993
"435","100",799.931210955932
"436","100",799.325826359749
"437","100",799.929569415655
"438","100",785.846416974972
"439","100",793.728263067015
"440","100",799.704564271118
"441","100",799.875961200341
"442","100",799.529690683101
"443","100",799.882095227226
"444","100",797.238961939412
"445","100",798.065238957497
"446","100",799.960297322949
"447","100",799.917107694058
"448","100",798.809499696704
"449","100",798.966795335742
"450","100",799.910577072249
"451","100",758.211291876866
"452","100",761.802304365315
"453","100",777.333580161129
"454","100",799.887325323316
"455","100",799.726163537964
"456","100",668.587634172701
"457","100",799.286842640996
"458","100",799.813947214357
"459","100",799.868121292472
"460","100",799.948029030976
"461","100",797.691356100267
"462","100",799.900101940992
"463","100",799.302490744104
"464","100",799.663417895306
"465","100",799.843468413102
"466","100",799.929691678321
"467","100",799.960210691554
"468","100",798.943234204759
"469","100",799.273236941345
"470","100",799.707278918171
"471","100",794.251360501656
"472","100",799.969715777095
"473","100",793.087932997003
"474","100",799.931375417154
"475","100",799.849148737895
"476","100",795.501211929253
"477","100",799.965577116176
"478","100",799.95175823873
"479","100",798.019842261338
"480","100",799.826492422905
"481","100",791.453504059966
"482","100",799.687405126964
"483","100",799.798737201259
"484","100",799.873113109778
"485","100",675.881929565138
"486","100",799.827085747729
"487","100",799.460262419192
"488","100",799.852555326477
"489","100",799.964901385422
"490","100",799.971410763431
"491","100",799.954303184772
"492","100",799.522646608433
"493","100",794.277108263437
"494","100",799.909360885994
"495","100",799.967427234287
"496","100",799.948707800002
"497","100",797.914749538338
"498","100",799.963172180882
"499","100",790.994628589532
"500","100",799.889463744646
"1","150",1194.26850049312
"2","150",1199.54351730169
"3","150",1197.09782424381
"4","150",1197.2736192085
"5","150",1181.4267657554
"6","150",1199.92432932922
"7","150",1199.91629536054
"8","150",1199.89346268079
"9","150",1199.94475039688
"10","150",1199.15911141023
"11","150",1199.85450149564
"12","150",1199.73578322172
"13","150",1199.36559707484
"14","150",1199.96238553349
"15","150",1199.8673972719
"16","150",1199.94169376347
"17","150",1199.90938484455
"18","150",1199.94125152615
"19","150",1199.47771090368
"20","150",1199.95506403979
"21","150",1197.85217957859
"22","150",1198.49144110492
"23","150",1199.91703303652
"24","150",1199.94657624369
"25","150",1098.04440471522
"26","150",1199.86868254385
"27","150",1199.7772900817
"28","150",1199.18254394241
"29","150",985.241972295258
"30","150",1199.89146811799
"31","150",1199.96964478368
"32","150",1197.93294166283
"33","150",1199.68282495703
"34","150",1182.9627890584
"35","150",1148.59486631688
"36","150",1199.23917106885
"37","150",1126.11625698478
"38","150",1184.90840104433
"39","150",1199.60439441235
"40","150",780.135528459666
"41","150",1198.19031530131
"42","150",1199.86403457119
"43","150",1199.70896746333
"44","150",1192.65745360437
"45","150",1199.81086448254
"46","150",1199.6920078826
"47","150",1198.64440533673
"48","150",1199.97362208733
"49","150",1199.92963923422
"50","150",1187.32965597161
"51","150",1199.92724840472
"52","150",1160.69052287842
"53","150",1178.65316793594
"54","150",1197.76714161067
"55","150",1158.58948277213
"56","150",1199.78775870827
"57","150",1196.29267560027
"58","150",1199.51273073967
"59","150",1199.91706454792
"60","150",1199.94965058886
"61","150",966.982150062526
"62","150",1198.04150302448
"63","150",1199.57644411744
"64","150",1198.39040972844
"65","150",1197.50669971872
"66","150",1199.64097083907
"67","150",1197.90160998067
"68","150",1199.91485230001
"69","150",1198.16901731193
"70","150",1199.95033993015
"71","150",1199.91353556699
"72","150",1199.942698956
"73","150",1015.34523245559
"74","150",1199.78522959851
"75","150",1199.16547707867
"76","150",1149.79379633011
"77","150",1199.91469073192
"78","150",1195.54359609081
"79","150",1199.1675273814
"80","150",1199.9506811969
"81","150",1198.74998499911
"82","150",1196.11199214288
"83","150",1190.72312760267
"84","150",1199.26722239359
"85","150",1199.26094524305
"86","150",1190.48638200684
"87","150",1197.12269739316
"88","150",1199.70377083791
"89","150",1199.93172122267
"90","150",957.602726041071
"91","150",1199.84106023823
"92","150",1199.90265320923
"93","150",1188.64660784141
"94","150",1195.82838090618
"95","150",1199.9202196953
"96","150",1199.1593842563
"97","150",1199.64462521375
"98","150",1199.94752304609
"99","150",1198.40065869791
"100","150",1183.88272547126
"101","150",1199.8084509353
"102","150",1199.13093633649
"103","150",1199.14921614334
"104","150",1199.7121007239
"105","150",1152.80690140555
"106","150",1179.46532608078
"107","150",1194.78434342352
"108","150",1199.86468877668
"109","150",1199.78635364227
"110","150",1199.74178310328
"111","150",1199.96493079442
"112","150",1197.10691109981
"113","150",1125.95684209233
"114","150",1199.46307505473
"115","150",1193.08330607843
"116","150",1199.95647773499
"117","150",1199.87097001916
"118","150",1199.09025031997
"119","150",1176.53238994389
"120","150",1199.6594788013
"121","150",1199.89252103557
"122","150",1199.80573605555
"123","150",1199.840087154
"124","150",1199.95815763698
"125","150",1197.54470167253
"126","150",1198.88208296102
"127","150",1199.95210763558
"128","150",1199.48783455378
"129","150",1153.4918127763
"130","150",1197.54936497992
"131","150",1199.75062307881
"132","150",988.669954767883
"133","150",1198.72769559146
"134","150",1199.8562905693
"135","150",1104.80564354331
"136","150",1189.89917123919
"137","150",1196.7111594993
"138","150",1165.68781518806
"139","150",1010.77855672689
"140","150",1199.70088978407
"141","150",1198.28566791557
"142","150",1199.91154460584
"143","150",1199.8205742326
"144","150",1199.90000933243
"145","150",1199.90235429585
"146","150",900.544788453454
"147","150",1197.82037334692
"148","150",1141.13694979479
"149","150",1199.96152434107
"150","150",1196.51796529406
"151","150",1199.68288077406
"152","150",1168.9316209564
