"simulation","cohort","N","Sd"
"220","1","50",0.230093120266002
"221","1","50",0.232619359497379
"222","1","50",0.233099722305546
"223","1","50",0.221621123963224
"224","1","50",0.232430322209457
"225","1","50",0.222514395549936
"226","1","50",0.222633452671692
"227","1","50",0.226767209188387
"228","1","50",0.234931955722045
"229","1","50",0.231732162459423
"230","1","50",0.238467424619464
"231","1","50",0.232422427910298
"232","1","50",0.231146153485132
"233","1","50",0.232381051808573
"234","1","50",0.229238681964051
"235","1","50",0.234907716531553
"236","1","50",0.240125695041959
"237","1","50",0.239258681956949
"238","1","50",0.225596151631588
"239","1","50",0.216131363262693
"240","1","50",0.224853144295923
"241","1","50",0.234513114211859
"242","1","50",0.226896472809948
"243","1","50",0.228358188267913
"244","1","50",0.230326412981269
"245","1","50",0.220017414702359
"246","1","50",0.228800868647435
"247","1","50",0.228427185624485
"248","1","50",0.234047452290234
"249","1","50",0.223987206447054
"250","1","50",0.221175003962678
"251","1","50",0.229847396824025
"252","1","50",0.227320725629124
"253","1","50",0.222891486950416
"254","1","50",0.229462302232919
"255","1","50",0.236260477486231
"256","1","50",0.233183402775297
"257","1","50",0.226625231959913
"258","1","50",0.230524031759682
"259","1","50",0.246825965988573
"260","1","50",0.222707842793889
"261","1","50",0.242874474799664
"262","1","50",0.233531162044718
"263","1","50",0.234216994927445
"264","1","50",0.222303499486545
"265","1","50",0.226645630956931
"266","1","50",0.229613884717889
"267","1","50",0.232332147988858
"268","1","50",0.224146480501602
"269","1","50",0.224948055699781
"270","1","50",0.223636460343074
"271","1","50",0.225074978586479
"272","1","50",0.230111434103339
"273","1","50",0.226569941359022
"274","1","50",0.232395991892741
"275","1","50",0.242754611811137
"276","1","50",0.224963312582086
"277","1","50",0.237519302276803
"278","1","50",0.231823610034202
"279","1","50",0.228102801391331
"280","1","50",0.228522110029104
"281","1","50",0.237517051284273
"282","1","50",0.231415851828327
"283","1","50",0.225540493187564
"284","1","50",0.230014620641774
"285","1","50",0.225292264843758
"286","1","50",0.224607741387128
"287","1","50",0.215032189923175
"288","1","50",0.237148366405411
"289","1","50",0.234543681806014
"290","1","50",0.230713925245584
"291","1","50",0.239134260671006
"292","1","50",0.238045623877903
"293","1","50",0.22570324946617
"294","1","50",0.234832111331069
"295","1","50",0.234706125051149
"296","1","50",0.234165726437124
"297","1","50",0.226147310064535
"298","1","50",0.229018880194652
"299","1","50",0.229508023471135
"300","1","50",0.23919317371778
"301","1","50",0.231022690356914
"302","1","50",0.231486802913535
"303","1","50",0.226894319613466
"304","1","50",0.217208003752162
"305","1","50",0.220974783870283
"306","1","50",0.246455205903838
"307","1","50",0.227827027927747
"308","1","50",0.231444622704869
"309","1","50",0.224380889636763
"310","1","50",0.22542916742642
"311","1","50",0.221113919236736
"312","1","50",0.231308169955071
"313","1","50",0.228316453431053
"314","1","50",0.21986144183124
"315","1","50",0.232678494054092
"316","1","50",0.225715084860844
"317","1","50",0.231116540825761
"318","1","50",0.227717406290754
"319","1","50",0.227339914054859
"320","1","50",0.226248030543513
"321","1","50",0.2253211365131
"322","1","50",0.224604212182072
"323","1","50",0.231362814299294
"324","1","50",0.220082197810999
"325","1","50",0.225083426739452
"326","1","50",0.232808486144602
"327","1","50",0.22380160895112
"328","1","50",0.221010318233721
"329","1","50",0.222647316217027
"330","1","50",0.224465979594025
"331","1","50",0.222834020863368
"332","1","50",0.235900154872243
"333","1","50",0.228859224631829
"334","1","50",0.220790645871847
"335","1","50",0.23462239483526
"336","1","50",0.22858431628465
"337","1","50",0.216834375414642
"338","1","50",0.233987521887544
"339","1","50",0.231362842419429
"340","1","50",0.222556985899446
"341","1","50",0.231131306986166
"342","1","50",0.222138227291197
"343","1","50",0.239139314258159
"344","1","50",0.238048463689641
"345","1","50",0.225535478705022
"346","1","50",0.229853737864095
"347","1","50",0.218032100363843
"348","1","50",0.239952326453876
"349","1","50",0.2342779681307
"350","1","50",0.22569799510821
"351","1","50",0.222512526523179
"352","1","50",0.221695360450099
"353","1","50",0.237382010363578
"354","1","50",0.22323020421327
"355","1","50",0.220747677600674
"356","1","50",0.229659526013261
"357","1","50",0.231050941323321
"358","1","50",0.230736242894717
"359","1","50",0.225442955376658
"360","1","50",0.230716597873183
"361","1","50",0.224307286922503
"362","1","50",0.228993514522001
"363","1","50",0.223982639026474
"364","1","50",0.222541305667349
"365","1","50",0.217969096289992
"366","1","50",0.236185516927152
"367","1","50",0.233946139230001
"368","1","50",0.24873382039951
"369","1","50",0.230386556506971
"370","1","50",0.231946469515556
"371","1","50",0.233338247921472
"372","1","50",0.21929401380877
"373","1","50",0.228487697552988
"374","1","50",0.226303017525839
"375","1","50",0.237703001642233
"376","1","50",0.228744773575265
"377","1","50",0.229341668045766
"378","1","50",0.234556896259815
"379","1","50",0.23793599112013
"380","1","50",0.223223640130248
"381","1","50",0.222369053926219
"382","1","50",0.220346427327852
"383","1","50",0.216817605344159
"384","1","50",0.236007221569605
"385","1","50",0.226802510773362
"386","1","50",0.233381728227334
"387","1","50",0.219873968534557
"388","1","50",0.235890022446738
"389","1","50",0.219739055996249
"390","1","50",0.227198763451746
"391","1","50",0.240852787991081
"392","1","50",0.225489316146396
"393","1","50",0.228760484591001
"394","1","50",0.229271829892624
"395","1","50",0.232488956143547
"396","1","50",0.228740604150442
"397","1","50",0.225310765462521
"398","1","50",0.2381946812898
"399","1","50",0.23066933100323
"400","1","50",0.232670423648502
"401","1","50",0.234479902798424
"402","1","50",0.240452114156919
"403","1","50",0.232128028132343
"404","1","50",0.225454789663904
"405","1","50",0.23087414548998
"406","1","50",0.239694285047612
"407","1","50",0.21740704753912
"408","1","50",0.237412582646008
"409","1","50",0.236816907621612
"410","1","50",0.226986816002397
"411","1","50",0.231600860341699
"412","1","50",0.226965979805321
"413","1","50",0.224559489317282
"414","1","50",0.226250630332056
"415","1","50",0.228988417317525
"416","1","50",0.246295769999642
"417","1","50",0.241733134997975
"418","1","50",0.226961759737879
"419","1","50",0.233129412793454
"420","1","50",0.23030742575842
"421","1","50",0.231051226313236
"422","1","50",0.225191889770081
"423","1","50",0.227501980111882
"424","1","50",0.235886318150946
"425","1","50",0.246477959375572
"426","1","50",0.226796566358949
"427","1","50",0.236323996851341
"428","1","50",0.23237476929324
"429","1","50",0.221517839952146
"430","1","50",0.232809127188091
"431","1","50",0.240911825722236
"432","1","50",0.221420722786622
"433","1","50",0.225778582786382
"434","1","50",0.224615561073976
"435","1","50",0.227338387702517
"436","1","50",0.228985580181966
"437","1","50",0.22683484536098
"438","1","50",0.231210608524842
"439","1","50",0.225403771716606
"440","1","50",0.22301964838462
"441","1","50",0.223000117428513
"442","1","50",0.224706922983624
"443","1","50",0.230438687219725
"444","1","50",0.221313969406092
"445","1","50",0.227942838642011
"446","1","50",0.224378818407086
"447","1","50",0.225151641670043
"448","1","50",0.223003114248878
"449","1","50",0.232686014297108
"450","1","50",0.224735307984091
"451","1","50",0.221477258230853
"452","1","50",0.231120889549352
"453","1","50",0.231622653432945
"454","1","50",0.230935958641962
"455","1","50",0.219019072990456
"456","1","50",0.228952104705584
"457","1","50",0.228170827801755
"458","1","50",0.23714521179524
"459","1","50",0.225374968093339
"460","1","50",0.222683354671781
"461","1","50",0.229605992762609
"462","1","50",0.224601665354014
"463","1","50",0.22018410688209
"464","1","50",0.228756465505664
"465","1","50",0.230760031106212
"466","1","50",0.225153289280595
"467","1","50",0.233155929890173
"468","1","50",0.229664517466572
"469","1","50",0.233034090123538
"470","1","50",0.218946550670094
"471","1","50",0.229677862024275
"472","1","50",0.229701383985523
"473","1","50",0.2224227727682
"474","1","50",0.219794986073937
"475","1","50",0.226852788579954
"476","1","50",0.224660864605315
"477","1","50",0.230459395522939
"478","1","50",0.223944329803428
"479","1","50",0.225642142050158
"480","1","50",0.232386863936312
"481","1","50",0.226888265754367
"482","1","50",0.231580599190461
"483","1","50",0.242586391269242
"484","1","50",0.22269099654166
"485","1","50",0.239381961645991
"486","1","50",0.221438355268153
"487","1","50",0.23087977018507
"488","1","50",0.233375000144409
"489","1","50",0.220145416679851
"490","1","50",0.22831290931607
"491","1","50",0.229933675657845
"492","1","50",0.224202670039822
"493","1","50",0.226165744698766
"494","1","50",0.223719265027617
"495","1","50",0.231406755878594
"496","1","50",0.223941249560107
"497","1","50",0.235441532616935
"498","1","50",0.22290595791582
"499","1","50",0.224223367126935
"500","1","50",0.228472567801755
"1","2","50",0.224035634169753
"2","2","50",0.234623353212094
"3","2","50",0.230109437815381
"4","2","50",0.217425340874485
"5","2","50",0.237416215671797
"6","2","50",0.220597184810512
"7","2","50",0.229446499292166
"8","2","50",0.223258079356239
"9","2","50",0.229758457963832
"10","2","50",0.231069855311911
"11","2","50",0.221867638052282
"12","2","50",0.221682066894273
"13","2","50",0.226075624208324
"14","2","50",0.21544462395823
"15","2","50",0.224769330972815
"16","2","50",0.229996385892006
"17","2","50",0.225355228114859
"18","2","50",0.228907683950559
"19","2","50",0.238813406151535
"20","2","50",0.213834764592972
"21","2","50",0.227873892426394
"22","2","50",0.226621785656592
"23","2","50",0.216839092432418
"24","2","50",0.222723835558089
"25","2","50",0.22626678239134
"26","2","50",0.221192503391828
"27","2","50",0.224081810943781
"28","2","50",0.22873439497082
"29","2","50",0.233552438653704
"30","2","50",0.223800528381803
"31","2","50",0.228085704636492
"32","2","50",0.228280157465579
"33","2","50",0.236926483364891
"34","2","50",0.22714671249665
"35","2","50",0.233087254114854
"36","2","50",0.224489005024462
"37","2","50",0.230663603572769
"38","2","50",0.223809369788385
"39","2","50",0.224431185990669
"40","2","50",0.228628254986269
"41","2","50",0.225448882761249
"42","2","50",0.227385357144545
"43","2","50",0.226651695410614
"44","2","50",0.217995085580539
"45","2","50",0.236761234014058
"46","2","50",0.223639189839225
"47","2","50",0.21837984380442
"48","2","50",0.221678457010952
"49","2","50",0.233592863177462
"50","2","50",0.223871930513405
"51","2","50",0.218221371695708
"52","2","50",0.221507116186013
"53","2","50",0.229673004915902
"54","2","50",0.227087547444243
"55","2","50",0.228244156145846
"56","2","50",0.22555792971899
"57","2","50",0.225803326542763
"58","2","50",0.236329678921495
"59","2","50",0.230633114498641
"60","2","50",0.228215276734446
"61","2","50",0.223376835840303
"62","2","50",0.217181419319665
"63","2","50",0.222375640215707
"64","2","50",0.221195227722963
"65","2","50",0.225811987349661
"66","2","50",0.231695620203203
"67","2","50",0.231854040509526
"68","2","50",0.232357929087664
"69","2","50",0.224107450071642
"70","2","50",0.232383751801465
"71","2","50",0.227365075645801
"72","2","50",0.224835723656072
"73","2","50",0.222313198409931
"74","2","50",0.228705656609751
"75","2","50",0.224138615627798
"76","2","50",0.216845717736665
"77","2","50",0.226808839293524
"78","2","50",0.229509789118785
"79","2","50",0.214681751082389
"80","2","50",0.220209333954459
"81","2","50",0.227497568786337
"82","2","50",0.223219164014011
"83","2","50",0.221433104592157
"84","2","50",0.224159854064921
"85","2","50",0.219907334441311
"86","2","50",0.217367920294813
"87","2","50",0.226976537108291
"88","2","50",0.226410149659075
"89","2","50",0.225643093496316
"90","2","50",0.219034708555105
"91","2","50",0.216446399907574
"92","2","50",0.227281467378512
"93","2","50",0.224350570575481
"94","2","50",0.22361578430227
"95","2","50",0.222688458844573
"96","2","50",0.227873621872006
"97","2","50",0.221506455507274
"98","2","50",0.236565853774229
"99","2","50",0.2272479266276
"100","2","50",0.222049951425226
"101","2","50",0.221144994698653
"102","2","50",0.225942178765537
"103","2","50",0.230741359582639
"104","2","50",0.226901448618927
"105","2","50",0.221360801945371
"106","2","50",0.224615473698499
"107","2","50",0.226552086780253
"108","2","50",0.233941749008881
"109","2","50",0.222724687477986
"110","2","50",0.226993960955542
"111","2","50",0.231397691873989
"112","2","50",0.222444910657552
"113","2","50",0.217885178132673
"114","2","50",0.234759240612192
"115","2","50",0.219068852093671
"116","2","50",0.225368991894355
"117","2","50",0.225451247985109
"118","2","50",0.222094294267081
"119","2","50",0.232610904471889
"120","2","50",0.231829576745885
"121","2","50",0.230052020945409
"122","2","50",0.223312347891174
"123","2","50",0.224573732601458
"124","2","50",0.230123308687779
"125","2","50",0.214130843647773
"126","2","50",0.241105794744541
"127","2","50",0.226456089197751
"128","2","50",0.226271349799211
"129","2","50",0.220480220539343
"130","2","50",0.228635467091257
"131","2","50",0.234433221210544
"132","2","50",0.233178075932401
"133","2","50",0.219206124078374
"134","2","50",0.24041313362307
"135","2","50",0.226392832865415
"136","2","50",0.222830027751425
"137","2","50",0.226030424995127
"138","2","50",0.232397199124781
"139","2","50",0.227107157201475
"140","2","50",0.236610600147981
"141","2","50",0.224450436382411
"142","2","50",0.231816337378281
"143","2","50",0.229173151266153
"144","2","50",0.227362597473713
"145","2","50",0.23059761828753
"146","2","50",0.22884860943393
"147","2","50",0.238298779911426
"148","2","50",0.228783784671413
"149","2","50",0.228808433773475
"150","2","50",0.220318655677636
"151","2","50",0.237486478249561
"152","2","50",0.212942726144396
"153","2","50",0.22727279914026
"154","2","50",0.222362316223205
"155","2","50",0.233471565589696
"156","2","50",0.227188692237043
"157","2","50",0.228122641436959
"158","2","50",0.222730880802471
"159","2","50",0.221506919796796
"160","2","50",0.228517705245651
"161","2","50",0.222609726469276
"162","2","50",0.225868073065956
"163","2","50",0.229567314265564
"164","2","50",0.222549028768515
"165","2","50",0.223890624089542
"166","2","50",0.232179592034812
"167","2","50",0.226577490470392
"168","2","50",0.232649030202749
"169","2","50",0.232476121655822
"170","2","50",0.232146927190772
"171","2","50",0.221366702149819
"172","2","50",0.22619219725809
"173","2","50",0.24096908768428
"174","2","50",0.221983436179973
"175","2","50",0.220530525212449
"176","2","50",0.228440608142845
"177","2","50",0.223145508987537
"178","2","50",0.218486458581406
"179","2","50",0.223502972321311
"180","2","50",0.218960546864039
"181","2","50",0.229397790030149
"182","2","50",0.227403852849913
"183","2","50",0.234240980860976
"184","2","50",0.221040758625859
"185","2","50",0.227632704964208
"186","2","50",0.228934760143571
"187","2","50",0.225184796200057
"188","2","50",0.234050485235813
"189","2","50",0.230512685008861
"190","2","50",0.224653798267319
"191","2","50",0.238883023551642
"192","2","50",0.231341031676303
"193","2","50",0.227998115303987
"194","2","50",0.232624288327831
"195","2","50",0.234308452844015
"196","2","50",0.241389789211207
"197","2","50",0.228869729096834
"198","2","50",0.22717000087436
"199","2","50",0.233918938075
"200","2","50",0.237694257735261
"201","2","50",0.222335467506446
"202","2","50",0.227098568823451
"203","2","50",0.225174168547591
"204","2","50",0.211612989153809
"205","2","50",0.225210436017271
"206","2","50",0.233465942678182
"207","2","50",0.225688663096488
"208","2","50",0.227327424571678
"209","2","50",0.233958942575303
"210","2","50",0.225811204018877
"211","2","50",0.226184942505302
"212","2","50",0.225967838075125
"213","2","50",0.232889860072597
"214","2","50",0.242342483315092
"215","2","50",0.220713165788947
"216","2","50",0.226789161726061
"217","2","50",0.222914122604653
"218","2","50",0.223762372059379
"219","2","50",0.216852397580043
"220","2","50",0.220549526717044
"221","2","50",0.233072812144465
"222","2","50",0.217821496642979
"223","2","50",0.225206781936049
"224","2","50",0.237012860619722
"225","2","50",0.234560988599076
"226","2","50",0.22038335501822
"227","2","50",0.228458003361276
"228","2","50",0.22689554396647
"229","2","50",0.224430008053077
"230","2","50",0.226574376923403
"231","2","50",0.237680428924682
"232","2","50",0.235520144643509
"233","2","50",0.237766991082935
"234","2","50",0.224614930328287
"235","2","50",0.234731114332119
"236","2","50",0.221361635223286
"237","2","50",0.221982011926727
"238","2","50",0.232734472416817
"239","2","50",0.221082038012615
"240","2","50",0.226467015081331
"241","2","50",0.232204002316138
"242","2","50",0.235029243520874
"243","2","50",0.229179653793582
"244","2","50",0.224060473858386
"245","2","50",0.225623063916835
"246","2","50",0.220355698815818
"247","2","50",0.238808108677512
"248","2","50",0.220351975404527
"249","2","50",0.215868764820457
"250","2","50",0.226302007888521
"251","2","50",0.222672347169048
"252","2","50",0.222898043035058
"253","2","50",0.229444169654524
"254","2","50",0.226624785241581
"255","2","50",0.230025062213534
"256","2","50",0.221383695838707
"257","2","50",0.22806093799619
"258","2","50",0.229727440165468
"259","2","50",0.233132496874095
"260","2","50",0.232507767497205
"261","2","50",0.216713697739726
"262","2","50",0.23248060676492
"263","2","50",0.240113308306262
"264","2","50",0.224632020742907
"265","2","50",0.219335935950318
"266","2","50",0.22268746193763
"267","2","50",0.229299968522011
"268","2","50",0.223967236239822
"269","2","50",0.226279890902635
"270","2","50",0.230077523243461
"271","2","50",0.225950573046767
"272","2","50",0.224433829280786
"273","2","50",0.221278912396972
"274","2","50",0.226797476779443
"275","2","50",0.235982561957202
"276","2","50",0.231241198806103
"277","2","50",0.223272302445261
"278","2","50",0.226353473633706
"279","2","50",0.230938957468367
"280","2","50",0.220860903589779
"281","2","50",0.227084782661828
"282","2","50",0.221494529059138
"283","2","50",0.232943668381146
"284","2","50",0.222553549064473
"285","2","50",0.223999601794473
"286","2","50",0.218209302324795
"287","2","50",0.222380835948271
"288","2","50",0.224277672500681
"289","2","50",0.229564793915246
"290","2","50",0.229607266542945
"291","2","50",0.227942960987094
"292","2","50",0.228757527599223
"293","2","50",0.221518939635449
"294","2","50",0.238016520551716
"295","2","50",0.225427214252346
"296","2","50",0.216148597377729
"297","2","50",0.225831157344497
"298","2","50",0.229200879818164
"299","2","50",0.229604632844275
"300","2","50",0.230332433472819
"301","2","50",0.228767022113674
"302","2","50",0.234929110388194
"303","2","50",0.226618959268121
"304","2","50",0.230218420565599
"305","2","50",0.232876923392381
"306","2","50",0.212346680390207
"307","2","50",0.218896519852001
"308","2","50",0.226761371107027
"309","2","50",0.219819530399724
"310","2","50",0.224102308963862
"311","2","50",0.229511054309319
"312","2","50",0.217355737293865
"313","2","50",0.225117598603929
"314","2","50",0.225043419330495
"315","2","50",0.217500694359067
"316","2","50",0.22803334209892
"317","2","50",0.215828160662661
"318","2","50",0.222568208729988
"319","2","50",0.237351530210791
"320","2","50",0.226906944651738
"321","2","50",0.225388066697882
"322","2","50",0.221060293748978
"323","2","50",0.235222967759423
"324","2","50",0.224795902655887
"325","2","50",0.213038255811144
"326","2","50",0.225695204200174
"327","2","50",0.218138804546625
"328","2","50",0.228058812192293
"329","2","50",0.225903442892015
"330","2","50",0.225104107933949
"331","2","50",0.226687924714247
"332","2","50",0.220700209966836
"333","2","50",0.222775281385718
"334","2","50",0.232384990602963
"335","2","50",0.224665339917058
"336","2","50",0.22445834966028
"337","2","50",0.236426330357315
"338","2","50",0.22161890177715
"339","2","50",0.234911240886193
"340","2","50",0.235297472183947
"341","2","50",0.222838961090897
"342","2","50",0.228656985472809
"343","2","50",0.227567078139579
"344","2","50",0.235545116476663
"345","2","50",0.232492301365374
"346","2","50",0.240905381274976
"347","2","50",0.223380905397495
"348","2","50",0.227708403512055
"349","2","50",0.222906518208819
"350","2","50",0.228239809434565
"351","2","50",0.228055396733407
"352","2","50",0.227775644642344
"353","2","50",0.240682981924321
"354","2","50",0.234366769202937
"355","2","50",0.224459452747804
"356","2","50",0.237443504325713
"357","2","50",0.22988578102482
"358","2","50",0.229249768373644
"359","2","50",0.225699540869646
"360","2","50",0.231959097924244
"361","2","50",0.226905218155642
"362","2","50",0.217533800699565
"363","2","50",0.224392710772627
"364","2","50",0.22422999051967
"365","2","50",0.222904336966023
"366","2","50",0.238119200662007
"367","2","50",0.229461671046501
"368","2","50",0.219860693185563
"369","2","50",0.221179637643121
"370","2","50",0.22652325122628
"371","2","50",0.224358379459555
"372","2","50",0.24800849163943
"373","2","50",0.221144706961401
"374","2","50",0.216422646849508
"375","2","50",0.225445150878114
"376","2","50",0.224156162231474
"377","2","50",0.2337915579891
"378","2","50",0.241080893275473
"379","2","50",0.22139479624209
"380","2","50",0.228024623389503
"381","2","50",0.225080168015404
"382","2","50",0.229441730217133
"383","2","50",0.224376876364216
"384","2","50",0.236638287645664
"385","2","50",0.235248372574787
"386","2","50",0.219624736406781
"387","2","50",0.226162427695261
"388","2","50",0.232730679641899
"389","2","50",0.221917323006345
"390","2","50",0.229147465544905
"391","2","50",0.233827232446061
"392","2","50",0.230290283206178
"393","2","50",0.21519139665268
"394","2","50",0.238744688221143
"395","2","50",0.232684222468676
"396","2","50",0.230589766048924
"397","2","50",0.23760502809181
"398","2","50",0.225311861983997
"399","2","50",0.229341101455551
"400","2","50",0.216959369179303
"401","2","50",0.236951569487094
"402","2","50",0.217604683327707
"403","2","50",0.23580140758765
"404","2","50",0.223424695792709
"405","2","50",0.228138420180216
"406","2","50",0.239776792808412
"407","2","50",0.223485732675199
"408","2","50",0.232216105862552
"409","2","50",0.231074634782671
"410","2","50",0.226585955109553
"411","2","50",0.228266067222531
"412","2","50",0.234972305925205
"413","2","50",0.221324467264287
"414","2","50",0.236028964294432
"415","2","50",0.228917783877534
"416","2","50",0.219426128186091
"417","2","50",0.228251359646361
"418","2","50",0.216991215428657
"419","2","50",0.223222670255883
"420","2","50",0.226162282484023
"421","2","50",0.229718961937656
"422","2","50",0.233143868982823
"423","2","50",0.216925148808938
"424","2","50",0.222609354502017
"425","2","50",0.219089475089604
"426","2","50",0.218602166397684
"427","2","50",0.220479461555941
"428","2","50",0.228719288923264
"429","2","50",0.225830972682101
"430","2","50",0.237644081094198
"431","2","50",0.222031373398656
