"simulation","cohort","N","Mean"
"181","1","50",-0.185728958816806
"182","1","50",-0.336026344563907
"183","1","50",-0.2166492732401
"184","1","50",-0.183297591907562
"185","1","50",-0.346865429064914
"186","1","50",-0.260309449787012
"187","1","50",-0.180672945550558
"188","1","50",-0.0636615536033072
"189","1","50",-0.229772080713389
"190","1","50",-0.256126739343242
"191","1","50",-0.246100931969766
"192","1","50",-0.248491377719359
"193","1","50",-0.395570500435762
"194","1","50",-0.352848999490446
"195","1","50",-0.489678031338514
"196","1","50",-0.0720182264846188
"197","1","50",-0.345503514949714
"198","1","50",-0.269092573763785
"199","1","50",-0.175126765108891
"200","1","50",-0.39866455536366
"201","1","50",-0.168539241441047
"202","1","50",-0.320378860187462
"203","1","50",-0.530661321088925
"204","1","50",-0.323568260879788
"205","1","50",-0.0520784331763091
"206","1","50",-0.291074213473073
"207","1","50",0.0240179925994315
"208","1","50",-0.22005625725487
"209","1","50",-0.0990668378741738
"210","1","50",-0.156069894182301
"211","1","50",-0.597664245168359
"212","1","50",-0.389493660975599
"213","1","50",-0.188953927342117
"214","1","50",-0.270119098964908
"215","1","50",-0.106585178160912
"216","1","50",-0.263505442599786
"217","1","50",-0.300434640155852
"218","1","50",-0.519704730526378
"219","1","50",-0.0475374614094407
"220","1","50",-0.211031626170499
"221","1","50",-0.320218059702483
"222","1","50",-0.287376887304959
"223","1","50",-0.195754674194491
"224","1","50",-0.236284453223981
"225","1","50",-0.281503683762781
"226","1","50",-0.275142742614385
"227","1","50",-0.142096275500475
"228","1","50",-0.246756709927534
"229","1","50",-0.327984664633608
"230","1","50",-0.125185235876142
"231","1","50",-0.340836618028876
"232","1","50",-0.399620602793222
"233","1","50",-0.28032948865654
"234","1","50",-0.407818711210459
"235","1","50",-0.0810336136396164
"236","1","50",-0.0598553989999736
"237","1","50",-0.317979860009638
"238","1","50",-0.129895969438196
"239","1","50",-0.1130438889736
"240","1","50",-0.3214114147075
"241","1","50",-0.222062315725549
"242","1","50",-0.473417583878711
"243","1","50",-0.463742258655857
"244","1","50",-0.320726301845766
"245","1","50",-0.398265696723854
"246","1","50",-0.228409375064711
"247","1","50",-0.247598448244304
"248","1","50",-0.103538637661894
"249","1","50",-0.376496418530286
"250","1","50",-0.274016441016283
"251","1","50",-0.178139499243196
"252","1","50",-0.262920618881217
"253","1","50",-0.268983147783673
"254","1","50",-0.0171500691725457
"255","1","50",-0.379648542255593
"256","1","50",-0.214728334120595
"257","1","50",-0.433312507407148
"258","1","50",-0.0402507381472567
"259","1","50",-0.0968217608735695
"260","1","50",-0.383321963534261
"261","1","50",-0.335747230063198
"262","1","50",-0.339247145010048
"263","1","50",-0.429547029301664
"264","1","50",-0.0948124253538076
"265","1","50",-0.288015443188361
"266","1","50",-0.0994417787971988
"267","1","50",-0.418086468789018
"268","1","50",-0.40880014877533
"269","1","50",-0.156471446019534
"270","1","50",-0.29930655609881
"271","1","50",-0.266953521353865
"272","1","50",-0.214445662325577
"273","1","50",-0.47753068230586
"274","1","50",-0.731054312161148
"275","1","50",-0.400165995277475
"276","1","50",-0.0238386202023218
"277","1","50",-0.298308716948172
"278","1","50",-0.127135679490845
"279","1","50",-0.335861929456078
"280","1","50",-0.291129467540998
"281","1","50",-0.26515313750883
"282","1","50",-0.365517423362055
"283","1","50",-0.291048233627028
"284","1","50",-0.237704344221882
"285","1","50",-0.389189955483208
"286","1","50",-0.108309098382461
"287","1","50",-0.332064567313883
"288","1","50",-0.258404662022267
"289","1","50",-0.125312421538789
"290","1","50",-0.209812477492716
"291","1","50",-0.101072034594368
"292","1","50",-0.210130603783338
"293","1","50",-0.133152806930505
"294","1","50",-0.336797819530849
"295","1","50",-0.07059788551607
"296","1","50",0.0987910441394839
"297","1","50",-0.283479003687812
"298","1","50",-0.223516420241948
"299","1","50",-0.0414746634701299
"300","1","50",-0.118951012407601
"301","1","50",-0.150669550109476
"302","1","50",-0.433632863359603
"303","1","50",-0.245549501779779
"304","1","50",-0.289096742668712
"305","1","50",-0.371446949592421
"306","1","50",-0.484387468383253
"307","1","50",-0.290790228727827
"308","1","50",-0.436744073239523
"309","1","50",-0.270403944955857
"310","1","50",-0.160723275285301
"311","1","50",-0.514214461413393
"312","1","50",-0.212064410199893
"313","1","50",-0.516063301140878
"314","1","50",-0.279866764512628
"315","1","50",-0.0906290659032727
"316","1","50",-0.296298711435037
"317","1","50",-0.223103774857456
"318","1","50",-0.311784569310858
"319","1","50",-0.148301498513035
"320","1","50",-0.379177165365816
"321","1","50",-0.375565466926233
"322","1","50",-0.218445817841012
"323","1","50",-0.265598496646327
"324","1","50",-0.178541057788815
"325","1","50",-0.361617586182865
"326","1","50",-0.00213135340380385
"327","1","50",-0.116361416459181
"328","1","50",-0.0847481148905097
"329","1","50",-0.358323664210083
"330","1","50",-0.0937366590262617
"331","1","50",-0.185791565293484
"332","1","50",-0.70175040864887
"333","1","50",-0.213788152889081
"334","1","50",-0.290755501607292
"335","1","50",-0.267206205847773
"336","1","50",-0.142601302709739
"337","1","50",-0.260108328487242
"338","1","50",-0.172739072772121
"339","1","50",-0.260127421358413
"340","1","50",0.0164126519176652
"341","1","50",-0.454352677859986
"342","1","50",-0.381435568940038
"343","1","50",-0.250199189128561
"344","1","50",-0.352342555784891
"345","1","50",-0.316907840966598
"346","1","50",-0.239954246240887
"347","1","50",-0.371528172126196
"348","1","50",-0.0935745583694333
"349","1","50",-0.0861836296462712
"350","1","50",-0.432834567117582
"351","1","50",-0.107155124396848
"352","1","50",0.0509106907112104
"353","1","50",-0.239364517723473
"354","1","50",-0.238248272756528
"355","1","50",0.0947555995657673
"356","1","50",-0.328229396636308
"357","1","50",-0.331365043753632
"358","1","50",-0.356812258224813
"359","1","50",-0.188442701498968
"360","1","50",-0.240003004129298
"361","1","50",-0.250491764477461
"362","1","50",0.142318961274984
"363","1","50",-0.252529390584406
"364","1","50",-0.159387965428263
"365","1","50",-0.183074732536071
"366","1","50",-0.408865044430187
"367","1","50",-0.283640523415404
"368","1","50",-0.183236855946501
"369","1","50",-0.163563776239327
"370","1","50",-0.280016483195691
"371","1","50",-0.164170042588183
"372","1","50",-0.350032213523018
"373","1","50",-0.150842711080857
"374","1","50",-0.227769937717671
"375","1","50",-0.227921458527816
"376","1","50",-0.327352738602524
"377","1","50",0.0628516928194364
"378","1","50",-0.233366854788005
"379","1","50",-0.225466181255687
"380","1","50",-0.0964748822517893
"381","1","50",-0.444938167651312
"382","1","50",-0.290712722516643
"383","1","50",-0.102094636707829
"384","1","50",-0.24739518736705
"385","1","50",-0.376352291631974
"386","1","50",-0.115317553595159
"387","1","50",-0.394985462158112
"388","1","50",-0.221209041291334
"389","1","50",-0.491931295990264
"390","1","50",-0.18233451407076
"391","1","50",-0.316876633876997
"392","1","50",-0.217359872381729
"393","1","50",-0.156307493386693
"394","1","50",-0.548027997403599
"395","1","50",-0.167087089023573
"396","1","50",-0.0820865178968815
"397","1","50",-0.342068191352535
"398","1","50",0.186097010217674
"399","1","50",-0.184480297840239
"400","1","50",-0.256165582014738
"401","1","50",-0.276798819898975
"402","1","50",-0.286810341089948
"403","1","50",-0.22916446889529
"404","1","50",-0.2164092227141
"405","1","50",-0.166211539849834
"406","1","50",-0.430456249848309
"407","1","50",-0.0912690418292462
"408","1","50",-0.107152311925947
"409","1","50",-0.251411331549986
"410","1","50",-0.00995742015040043
"411","1","50",-0.181163924385672
"412","1","50",-0.411159376294485
"413","1","50",-0.274166143292007
"414","1","50",-0.384822011291057
"415","1","50",-0.25848947664839
"416","1","50",-0.301785199977469
"417","1","50",-0.344043349938641
"418","1","50",-0.188179658673958
"419","1","50",-0.219522169413381
"420","1","50",-0.218005878039331
"421","1","50",-0.343615776336825
"422","1","50",-0.261308440452814
"423","1","50",-0.1747097102137
"424","1","50",-0.250720352869422
"425","1","50",-0.360020867529373
"426","1","50",-0.30568392886831
"427","1","50",-0.0104397179707438
"428","1","50",-0.0763738939632414
"429","1","50",-0.251134143129503
"430","1","50",-0.173515044237689
"431","1","50",-0.368974836087696
"432","1","50",-0.202521036225342
"433","1","50",-0.240307987305248
"434","1","50",-0.40563682997923
"435","1","50",-0.199123730733664
"436","1","50",-0.171146745187627
"437","1","50",-0.218205925714424
"438","1","50",-0.136305726161486
"439","1","50",0.0542967297381523
"440","1","50",-0.445960704483783
"441","1","50",-0.347233800975352
"442","1","50",-0.0690980683326076
"443","1","50",0.0884621510312032
"444","1","50",-0.226329866195902
"445","1","50",-0.142829562536064
"446","1","50",-0.15232407309583
"447","1","50",0.0116668366502349
"448","1","50",-0.34565269256277
"449","1","50",-0.126051298354308
"450","1","50",-0.259697959138293
"451","1","50",-0.322695878515005
"452","1","50",-0.0914489347582766
"453","1","50",-0.237526769209215
"454","1","50",-0.399676865316148
"455","1","50",-0.217391329957527
"456","1","50",-0.472839254515693
"457","1","50",-0.0829903776411969
"458","1","50",0.0205110701257003
"459","1","50",-0.421173918486985
"460","1","50",-0.197057629548427
"461","1","50",-0.347425478234198
"462","1","50",-0.314606669665841
"463","1","50",-0.337591869856798
"464","1","50",-0.034497656450826
"465","1","50",-0.263431745272685
"466","1","50",-0.324214386501879
"467","1","50",-0.334119362440718
"468","1","50",0.0543079051090884
"469","1","50",-0.329213739515179
"470","1","50",-0.231170747881345
"471","1","50",-0.258438277013355
"472","1","50",-0.274212995235698
"473","1","50",-0.310022523839065
"474","1","50",-0.518711579387449
"475","1","50",-0.220430964286765
"476","1","50",-0.159170145850596
"477","1","50",-0.14334475992984
"478","1","50",-0.268021373760146
"479","1","50",-0.266367080080117
"480","1","50",-0.412442516023419
"481","1","50",-0.333705063533151
"482","1","50",-0.257509335691477
"483","1","50",-0.200227381500856
"484","1","50",-0.251123941505392
"485","1","50",-0.0764836713637726
"486","1","50",-0.265674672140644
"487","1","50",-0.183968068782048
"488","1","50",-0.721704837148745
"489","1","50",-0.372138569253802
"490","1","50",-0.0339235464010294
"491","1","50",-0.373992311121087
"492","1","50",-0.250311977103352
"493","1","50",-0.236840541883043
"494","1","50",-0.40328092823024
"495","1","50",-0.257172583869454
"496","1","50",-0.239190863180867
"497","1","50",-0.37427275650959
"498","1","50",-0.306424023635744
"499","1","50",-0.226844752638218
"500","1","50",-0.536248167222368
"1","2","50",-0.134336696545131
"2","2","50",-0.394727614876189
"3","2","50",-0.246133433654915
"4","2","50",-0.365921877507718
"5","2","50",-0.0514947047447093
"6","2","50",-0.398704543866556
"7","2","50",-0.369065327013173
"8","2","50",-0.341635563292392
"9","2","50",-0.163230430582175
"10","2","50",-0.264351704008218
"11","2","50",-0.241930407476329
"12","2","50",-0.340681662170942
"13","2","50",-0.162540188004274
"14","2","50",-0.51920931271717
"15","2","50",-0.311299876440437
"16","2","50",-0.559520047772203
"17","2","50",-0.105280477548845
"18","2","50",-0.403245203876744
"19","2","50",-0.340082447413801
"20","2","50",-0.199858740067992
"21","2","50",-0.617015680224908
"22","2","50",-0.464024820538027
"23","2","50",-0.208601199749672
"24","2","50",-0.449273276554436
"25","2","50",-0.317940906953935
"26","2","50",-0.536276459087537
"27","2","50",-0.586650093783209
"28","2","50",-0.113298898934694
"29","2","50",-0.561977961111687
"30","2","50",-0.434852535271205
"31","2","50",-0.143775543661077
"32","2","50",-0.334503845599525
"33","2","50",-0.50923924025448
"34","2","50",-0.43435122438591
"35","2","50",-0.400231812218798
"36","2","50",-0.39454793295785
"37","2","50",-0.219874976568116
"38","2","50",-0.29672992140532
"39","2","50",-0.743169770295236
"40","2","50",-0.284071476657694
"41","2","50",-0.442299372177784
"42","2","50",-0.750235431116876
"43","2","50",0.0962457504942513
"44","2","50",-0.178692903489842
"45","2","50",-0.382749377273546
"46","2","50",-0.351731226981609
"47","2","50",-0.560075556761144
"48","2","50",-0.327558184033262
"49","2","50",-0.0326449652073902
"50","2","50",0.0588930523102843
"51","2","50",-0.496511643959287
"52","2","50",-0.69520055991117
"53","2","50",-0.130249344698321
"54","2","50",-0.500550581273778
"55","2","50",-0.179627243935867
"56","2","50",-0.42393231900542
"57","2","50",-0.304258577685462
"58","2","50",-0.311466945067973
"59","2","50",-0.638508805285424
"60","2","50",-0.420906906585795
"61","2","50",-0.108817326350103
"62","2","50",-0.62010221432433
"63","2","50",-0.344816679820874
"64","2","50",-0.254208823824298
"65","2","50",-0.228529684578368
"66","2","50",-0.566286489104615
"67","2","50",-0.204935902136945
"68","2","50",0.0443086027442243
"69","2","50",-0.419893298204016
"70","2","50",-0.276899894888431
"71","2","50",-0.254557452695578
"72","2","50",-0.346535982132094
"73","2","50",-0.448086184191535
"74","2","50",-0.164953972130271
"75","2","50",-0.232525707346774
"76","2","50",-0.703073532183264
"77","2","50",-0.598983805374994
"78","2","50",0.0186583614542821
"79","2","50",-0.221618503690032
"80","2","50",-0.202079205621002
"81","2","50",-0.104436332905779
"82","2","50",-0.379805782886622
"83","2","50",-0.340358401812353
"84","2","50",-0.223278534740336
"85","2","50",-0.34293915642123
"86","2","50",-0.312497404947616
"87","2","50",-0.103796972006369
"88","2","50",-0.208016970490804
"89","2","50",-0.210377829314495
"90","2","50",-0.50531440938077
"91","2","50",-0.162868288093243
"92","2","50",-0.286651276286053
"93","2","50",-0.116801904750072
"94","2","50",-0.610288739387964
"95","2","50",-0.483837213518953
"96","2","50",-0.105871866581559
"97","2","50",-0.120178750189646
"98","2","50",-0.260396729996262
"99","2","50",-0.100412591446666
"100","2","50",-0.181800853511745
"101","2","50",-0.0661462565173506
"102","2","50",-0.43506278212949
"103","2","50",-0.0740842069552098
"104","2","50",-0.642727052717937
"105","2","50",0.0699522876918869
"106","2","50",-0.0345054354825654
"107","2","50",-0.36830163210931
"108","2","50",-0.0995116720823383
"109","2","50",-0.106938217671436
"110","2","50",-0.422875613451042
"111","2","50",-0.394084033990017
"112","2","50",-0.133835830856717
"113","2","50",-0.147497214061502
"114","2","50",-0.305418438383727
"115","2","50",-0.279763373520047
"116","2","50",-0.374547969788095
"117","2","50",-0.141620843964998
"118","2","50",-0.0907690957942339
"119","2","50",0.187876614656981
"120","2","50",-0.288428881084148
"121","2","50",-0.124813990083414
"122","2","50",-0.0414324448323446
"123","2","50",-0.381879115702711
"124","2","50",-0.045898198279945
"125","2","50",-0.698547452020734
"126","2","50",-0.528773954104373
"127","2","50",-0.37908136956622
"128","2","50",-0.63329448255008
"129","2","50",-0.574229473486183
"130","2","50",-0.346787208742752
"131","2","50",0.102583959171627
"132","2","50",-0.00337049970760748
"133","2","50",-0.464431453173419
"134","2","50",-0.170483397028907
"135","2","50",-0.58887448015576
"136","2","50",0.108545228054355
"137","2","50",0.0427057352198744
"138","2","50",-0.70962723518129
"139","2","50",-0.112409741904253
"140","2","50",-0.591206993973756
"141","2","50",-0.335520487015508
"142","2","50",-0.460668816969697
"143","2","50",-0.363790488651585
"144","2","50",-0.579046535147193
"145","2","50",-0.165324672445577
"146","2","50",-0.564544357438025
"147","2","50",-0.0755818164064685
"148","2","50",-0.179818597277007
"149","2","50",-0.277897966181644
"150","2","50",-0.112351367562085
"151","2","50",-0.362366247411433
"152","2","50",-0.487465462688641
"153","2","50",-0.193373584390464
"154","2","50",-0.355374871921585
"155","2","50",-0.63058982686176
"156","2","50",-0.32929309168507
"157","2","50",-0.264897120935409
"158","2","50",-0.177437404853829
"159","2","50",-0.592454822910804
"160","2","50",-0.441627305928057
"161","2","50",-0.266568418987228
"162","2","50",-0.666949170072468
"163","2","50",-0.16825486909005
"164","2","50",-0.475665122637066
"165","2","50",-0.0927695935300207
"166","2","50",-0.184651469000337
"167","2","50",-0.398624781849727
"168","2","50",-0.195118928719691
"169","2","50",-0.191110300204472
"170","2","50",-0.12930739833878
"171","2","50",-0.448366165534163
"172","2","50",-0.306547150849505
"173","2","50",-0.351453026023374
"174","2","50",-0.233089979164958
"175","2","50",-0.508265389554224
"176","2","50",-0.0677370473284244
"177","2","50",-0.220823223859435
"178","2","50",-0.306405399987126
"179","2","50",-0.349916693609525
"180","2","50",-0.301861969488004
"181","2","50",-0.564613243875968
"182","2","50",-0.390436138488711
"183","2","50",-0.204395015114143
"184","2","50",-0.617036580374825
"185","2","50",-0.354791026864718
"186","2","50",-0.243279033817412
"187","2","50",-0.255782709461467
"188","2","50",-0.825324457829522
"189","2","50",-0.453692942404452
"190","2","50",-0.698178442120855
"191","2","50",-0.216643222707066
"192","2","50",-0.262944022533699
"193","2","50",-0.430525358151996
"194","2","50",-0.202822953605041
"195","2","50",-0.482301018758848
"196","2","50",-0.112802438455272
"197","2","50",-0.728269690419471
"198","2","50",-0.352439018446971
"199","2","50",-0.243576399566483
"200","2","50",-0.433507698083379
"201","2","50",-0.209190474754848
"202","2","50",-0.593807173327829
"203","2","50",-0.522968317174608
"204","2","50",-0.363341202554583
"205","2","50",-0.0445243479293947
"206","2","50",-0.325775278877392
"207","2","50",-0.0629625337188554
"208","2","50",-0.313085406298281
"209","2","50",-0.0896780800487439
"210","2","50",-0.281264670081839
"211","2","50",-0.690853984236236
"212","2","50",-0.36679233040794
"213","2","50",-0.32594304384547
"214","2","50",-0.305156623391293
"215","2","50",-0.131910561368649
"216","2","50",-0.296818749217087
"217","2","50",-0.171113816808112
"218","2","50",-0.684994237958897
"219","2","50",-0.0814518381161227
"220","2","50",-0.452302509355643
"221","2","50",-0.379794638837556
"222","2","50",-0.327007478583357
"223","2","50",-0.171252700732927
"224","2","50",-0.18397533468454
"225","2","50",-0.326637677414556
"226","2","50",-0.315749847730308
"227","2","50",-0.441010390353239
"228","2","50",-0.265661056775495
"229","2","50",-0.0856384804122227
"230","2","50",-0.0248648834058072
"231","2","50",-0.391756304432652
"232","2","50",-0.272941896814851
"233","2","50",-0.230886066041244
"234","2","50",-0.425950173097426
"235","2","50",-0.166414869057746
"236","2","50",-0.292143121760798
"237","2","50",-0.359134021825024
"238","2","50",-0.162019350216061
"239","2","50",-0.23639439350993
"240","2","50",-0.547635164452227
"241","2","50",-0.206455464370757
"242","2","50",-0.705225139263082
"243","2","50",-0.539521421300851
"244","2","50",-0.318377618923725
"245","2","50",-0.407329539355977
"246","2","50",-0.431512572153012
"247","2","50",-0.724073962750328
"248","2","50",-0.506260808118288
"249","2","50",-0.352096067835709
"250","2","50",-0.283376868817531
"251","2","50",-0.20153065608242
"252","2","50",-0.372281003235166
"253","2","50",-0.429760821768308
"254","2","50",-0.420563662247949
"255","2","50",-0.462134031813768
"256","2","50",-0.458559412797282
"257","2","50",-0.462079552168034
"258","2","50",-0.0391044019064379
"259","2","50",-0.930563954334637
"260","2","50",-0.443713716685662
"261","2","50",-0.234798004765834
"262","2","50",-0.422433687373974
"263","2","50",-0.37853411591424
"264","2","50",-0.125823986539047
"265","2","50",-0.307933828916383
"266","2","50",-0.818272381116933
"267","2","50",-0.405874386873925
"268","2","50",-0.332050591672503
"269","2","50",-0.116444525210066
"270","2","50",-0.12066894072105
"271","2","50",-0.334575381930375
"272","2","50",-0.19595476218339
"273","2","50",-0.486411588226475
"274","2","50",-0.0774584169092983
"275","2","50",-0.377327927314419
"276","2","50",-0.188449413409437
"277","2","50",-0.441719733463421
"278","2","50",-0.328560972451951
"279","2","50",-0.321438110409783
"280","2","50",-0.313022253466745
"281","2","50",-0.394812873408672
"282","2","50",-0.40459030642127
"283","2","50",-0.345443508854794
"284","2","50",-0.562557194368168
"285","2","50",-0.299383184403003
"286","2","50",-0.156022709461042
"287","2","50",-0.342521340621045
"288","2","50",-0.319330099468236
"289","2","50",-0.5870946992577
"290","2","50",-0.202279065100583
"291","2","50",-0.0991259981782936
"292","2","50",-0.322861437751542
"293","2","50",0.0298937980584951
"294","2","50",-0.318869339439963
"295","2","50",-0.118371776855899
"296","2","50",0.130065348496066
"297","2","50",-0.241549900798148
"298","2","50",-0.307533430023635
"299","2","50",-0.0747579214511992
"300","2","50",-0.146965825804634
"301","2","50",-0.469192246274111
"302","2","50",-0.455683815574911
"303","2","50",-0.336345446729154
"304","2","50",-0.248087273688487
"305","2","50",-0.394266779639506
"306","2","50",-0.499490104174397
"307","2","50",-0.196034530109313
"308","2","50",-0.366541850761269
"309","2","50",-0.27352474709429
"310","2","50",-0.50929902091875
"311","2","50",-0.461783799391506
"312","2","50",-0.196514451073096
"313","2","50",-0.619698368877941
"314","2","50",-0.205890006908982
"315","2","50",-0.108581578616145
"316","2","50",-0.319496192927582
"317","2","50",-0.554219847216246
"318","2","50",-0.469418483645122
"319","2","50",-0.183939582381613
"320","2","50",-0.377964576050412
"321","2","50",-0.401098898165322
"322","2","50",-0.33000741511578
"323","2","50",-0.276473346902543
"324","2","50",-0.19208782338182
"325","2","50",-0.353001354881831
"326","2","50",-0.0797209605169128
"327","2","50",-0.078416613184674
"328","2","50",-0.150820033844427
"329","2","50",-0.435826838603416
"330","2","50",-0.221710589122915
"331","2","50",-0.189567538428203
"332","2","50",-0.263603806265227
"333","2","50",-0.339472055516337
"334","2","50",-0.358437137785064
"335","2","50",-0.424740062721293
"336","2","50",-0.164559601339858
"337","2","50",-0.273722787309691
"338","2","50",-0.229201398532674
"339","2","50",-0.261165417747741
"340","2","50",-0.580924537629871
"341","2","50",-0.53851919545004
"342","2","50",-0.397362430811789
"343","2","50",-0.176834844418365
"344","2","50",-0.442846987924651
"345","2","50",-0.314859606234578
"346","2","50",-0.227327086164804
"347","2","50",-0.255982861902048
"348","2","50",-0.511555442735044
"349","2","50",-0.121243838780815
"350","2","50",-0.438672297401825
"351","2","50",-0.058108758507243
"352","2","50",0.00545068972701879
"353","2","50",-0.31387450765813
"354","2","50",-0.316026420212097
"355","2","50",0.0671155366457976
"356","2","50",-0.338431336528567
"357","2","50",-0.379331966428138
"358","2","50",-0.398769477593833
"359","2","50",-0.101598417324171
"360","2","50",-0.406725883106096
"361","2","50",-0.246656872452593
"362","2","50",0.00537158634511424
"363","2","50",-0.293890646719939
"364","2","50",-0.404600747543381
"365","2","50",-0.253574565980915
"366","2","50",-0.43659327779805
"367","2","50",-0.369750467302087
"368","2","50",-0.259312233363073
