"simulation","cohort","N","Sd"
"94","1","50",0.183783161727981
"95","1","50",0.161185573192156
"96","1","50",0.156267453654453
"97","1","50",0.148648521025436
"98","1","50",0.153666630557129
"99","1","50",0.154016886946051
"100","1","50",0.151282180274406
"101","1","50",0.146099348797441
"102","1","50",0.154402365822748
"103","1","50",0.153506537976741
"104","1","50",0.161254045087452
"105","1","50",0.145818923376394
"106","1","50",0.156496588995889
"107","1","50",0.148871605531355
"108","1","50",0.14253289213693
"109","1","50",0.148319611605684
"110","1","50",0.162032607148459
"111","1","50",0.153948481873651
"112","1","50",0.169158118586282
"113","1","50",0.15546607445895
"114","1","50",0.164294752792846
"115","1","50",0.145420087656028
"116","1","50",0.150868006813193
"117","1","50",0.166449990230109
"118","1","50",0.139579560793862
"119","1","50",0.150156442277146
"120","1","50",0.150700508202858
"121","1","50",0.154522955035602
"122","1","50",0.173144740010825
"123","1","50",0.162827950503952
"124","1","50",0.154285431534145
"125","1","50",0.181709017224005
"126","1","50",0.152951680253533
"127","1","50",0.160174466141182
"128","1","50",0.160341360808043
"129","1","50",0.193391987654224
"130","1","50",0.151793714501017
"131","1","50",0.173822321451656
"132","1","50",0.145718217489776
"133","1","50",0.150756697154304
"134","1","50",0.151669258924582
"135","1","50",0.152964080167807
"136","1","50",0.148780910060435
"137","1","50",0.152157073055947
"138","1","50",0.162706150549197
"139","1","50",0.146424286307561
"140","1","50",0.167451658348234
"141","1","50",0.167889415266106
"142","1","50",0.159189084602864
"143","1","50",0.173411439993646
"144","1","50",0.170271124778335
"145","1","50",0.146865944021384
"146","1","50",0.173155400483347
"147","1","50",0.153291308653384
"148","1","50",0.150735036639716
"149","1","50",0.148095673494463
"150","1","50",0.150235823694862
"151","1","50",0.145076937603896
"152","1","50",0.152953066459333
"153","1","50",0.152677784654521
"154","1","50",0.163481550920366
"155","1","50",0.182320787818785
"156","1","50",0.161255195269239
"157","1","50",0.149331081660774
"158","1","50",0.151016328288292
"159","1","50",0.149465858773393
"160","1","50",0.147515456608245
"161","1","50",0.151817957137175
"162","1","50",0.168420542912549
"163","1","50",0.163340686614174
"164","1","50",0.172983870756283
"165","1","50",0.156278188872867
"166","1","50",0.146617309283918
"167","1","50",0.174080222350895
"168","1","50",0.154911713357259
"169","1","50",0.153918982462416
"170","1","50",0.157274133064274
"171","1","50",0.142359588856683
"172","1","50",0.151245188182272
"173","1","50",0.154682871432022
"174","1","50",0.150110795651925
"175","1","50",0.149715874504807
"176","1","50",0.146365875437923
"177","1","50",0.16310506276573
"178","1","50",0.15400945219696
"179","1","50",0.142744408052644
"180","1","50",0.154221936725968
"181","1","50",0.18560545302159
"182","1","50",0.143090261800963
"183","1","50",0.151627416567976
"184","1","50",0.167547799078176
"185","1","50",0.153677433782005
"186","1","50",0.149711760893532
"187","1","50",0.155626713280099
"188","1","50",0.168163853143031
"189","1","50",0.165356062997686
"190","1","50",0.161921260656672
"191","1","50",0.150104845747763
"192","1","50",0.152466956535048
"193","1","50",0.142695364900406
"194","1","50",0.154264420253324
"195","1","50",0.147614503383332
"196","1","50",0.163096074775979
"197","1","50",0.177406851281557
"198","1","50",0.151131936838553
"199","1","50",0.144890948995869
"200","1","50",0.14490970831423
"201","1","50",0.15454541327444
"202","1","50",0.167126379261973
"203","1","50",0.158621320677732
"204","1","50",0.14925264884946
"205","1","50",0.149193176931703
"206","1","50",0.152103991211507
"207","1","50",0.150396950414286
"208","1","50",0.152433754439914
"209","1","50",0.157474208846563
"210","1","50",0.149870059564034
"211","1","50",0.154973029737276
"212","1","50",0.160333249777992
"213","1","50",0.14747707382317
"214","1","50",0.161949808525173
"215","1","50",0.150549919712284
"216","1","50",0.160546321101791
"217","1","50",0.15199832781753
"218","1","50",0.157307233592967
"219","1","50",0.169223072072269
"220","1","50",0.153155829327489
"221","1","50",0.144004753205366
"222","1","50",0.161033493584584
"223","1","50",0.144215911079135
"224","1","50",0.150127594333697
"225","1","50",0.165615618745021
"226","1","50",0.163515567455941
"227","1","50",0.158497679028749
"228","1","50",0.147826700772678
"229","1","50",0.153739843490532
"230","1","50",0.159046689464512
"231","1","50",0.143701719390618
"232","1","50",0.151931061772944
"233","1","50",0.152365996460473
"234","1","50",0.143581146555874
"235","1","50",0.154406635504466
"236","1","50",0.164454480106222
"237","1","50",0.143632994441373
"238","1","50",0.148173424358527
"239","1","50",0.151949806925113
"240","1","50",0.167467088380941
"241","1","50",0.155628279788921
"242","1","50",0.177614563671682
"243","1","50",0.149923541232168
"244","1","50",0.148152866898279
"245","1","50",0.144779359603638
"246","1","50",0.156628116585079
"247","1","50",0.16193827663676
"248","1","50",0.166127506787075
"249","1","50",0.142476119830765
"250","1","50",0.1457605883655
"251","1","50",0.148634795183362
"252","1","50",0.149992753831539
"253","1","50",0.154523340616338
"254","1","50",0.182236698068098
"255","1","50",0.14907430391493
"256","1","50",0.160209283484075
"257","1","50",0.14450583196367
"258","1","50",0.146420581318398
"259","1","50",0.167055339237146
"260","1","50",0.149493531834541
"261","1","50",0.156837790441682
"262","1","50",0.150183209952512
"263","1","50",0.168612366630265
"264","1","50",0.158071007503257
"265","1","50",0.147475837863184
"266","1","50",0.16051388214133
"267","1","50",0.153414602658758
"268","1","50",0.165403556553445
"269","1","50",0.152618371215397
"270","1","50",0.158490382193861
"271","1","50",0.16781976448845
"272","1","50",0.162366472406479
"273","1","50",0.150723190885831
"274","1","50",0.199007740665551
"275","1","50",0.144529367193053
"276","1","50",0.154926570608816
"277","1","50",0.151980075616629
"278","1","50",0.15289536137657
"279","1","50",0.155634234522926
"280","1","50",0.144244978633598
"281","1","50",0.151746496889494
"282","1","50",0.142319228434436
"283","1","50",0.149564717373425
"284","1","50",0.16220300294169
"285","1","50",0.161373111111132
"286","1","50",0.152022232367634
"287","1","50",0.143332693913564
"288","1","50",0.153981063276468
"289","1","50",0.168801048921666
"290","1","50",0.144634065087261
"291","1","50",0.143306914131994
"292","1","50",0.152403528013802
"293","1","50",0.153349590353589
"294","1","50",0.142518255833817
"295","1","50",0.143452911971916
"296","1","50",0.165962914507363
"297","1","50",0.155543676241735
"298","1","50",0.140727224879648
"299","1","50",0.161811693410022
"300","1","50",0.152256731941615
"301","1","50",0.155408498134365
"302","1","50",0.149445013615033
"303","1","50",0.151638216376929
"304","1","50",0.165425038441549
"305","1","50",0.148210966031832
"306","1","50",0.146246624840479
"307","1","50",0.151673985816507
"308","1","50",0.187534362942068
"309","1","50",0.149017152972413
"310","1","50",0.164352184157389
"311","1","50",0.154110321215127
"312","1","50",0.147715673587231
"313","1","50",0.150711388348644
"314","1","50",0.143246216811853
"315","1","50",0.15011456762956
"316","1","50",0.152761061566171
"317","1","50",0.166179882441316
"318","1","50",0.149399953416863
"319","1","50",0.143420568422772
"320","1","50",0.155480841567855
"321","1","50",0.14712691285277
"322","1","50",0.14608528131042
"323","1","50",0.144468014784934
"324","1","50",0.145359034080386
"325","1","50",0.147975443935149
"326","1","50",0.152294734833008
"327","1","50",0.146325544498508
"328","1","50",0.150072881067817
"329","1","50",0.151953208879947
"330","1","50",0.151597314502247
"331","1","50",0.145991380512697
"332","1","50",0.183255731307906
"333","1","50",0.156178050927253
"334","1","50",0.149485060850664
"335","1","50",0.161461398846463
"336","1","50",0.150182548741093
"337","1","50",0.149589754861224
"338","1","50",0.147217558238122
"339","1","50",0.149470180303854
"340","1","50",0.167225020910882
"341","1","50",0.162701496198527
"342","1","50",0.142567705362072
"343","1","50",0.150857325224398
"344","1","50",0.163220129474412
"345","1","50",0.147821926737132
"346","1","50",0.151124283832911
"347","1","50",0.156777872429891
"348","1","50",0.17698527456945
"349","1","50",0.149605229154599
"350","1","50",0.144790123315485
"351","1","50",0.157007176479488
"352","1","50",0.154648087637025
"353","1","50",0.152245284275639
"354","1","50",0.14761051259019
"355","1","50",0.159108515271436
"356","1","50",0.155139183212337
"357","1","50",0.158268907266045
"358","1","50",0.159286287037575
"359","1","50",0.149156729506002
"360","1","50",0.15352645408654
"361","1","50",0.142191832766676
"362","1","50",0.161001275385842
"363","1","50",0.149921689474283
"364","1","50",0.15425571329655
"365","1","50",0.147399666471983
"366","1","50",0.143611507198664
"367","1","50",0.151255581206829
"368","1","50",0.146559286350225
"369","1","50",0.148042395168781
"370","1","50",0.151081543642173
"371","1","50",0.150512623704659
"372","1","50",0.165066954232406
"373","1","50",0.14612378399087
"374","1","50",0.153584265919884
"375","1","50",0.144395905651979
"376","1","50",0.149051976553643
"377","1","50",0.178796525711312
"378","1","50",0.154527877977508
"379","1","50",0.151667992616962
"380","1","50",0.160888096914433
"381","1","50",0.147641763519978
"382","1","50",0.147939130197824
"383","1","50",0.175523862021391
"384","1","50",0.154543534898661
"385","1","50",0.145504619376652
"386","1","50",0.144740006689518
"387","1","50",0.151812984803494
"388","1","50",0.151474722263756
"389","1","50",0.160384140975844
"390","1","50",0.158975300867728
"391","1","50",0.141627942634664
"392","1","50",0.155873222638638
"393","1","50",0.156436762566508
"394","1","50",0.160401499359189
"395","1","50",0.155506041478672
"396","1","50",0.156943461545042
"397","1","50",0.151948702653741
"398","1","50",0.197099127680283
"399","1","50",0.148976697976918
"400","1","50",0.157852447625012
"401","1","50",0.145309191421343
"402","1","50",0.142881088082862
"403","1","50",0.153663066226417
"404","1","50",0.148302469180703
"405","1","50",0.15474035905422
"406","1","50",0.14782447152509
"407","1","50",0.144910611638805
"408","1","50",0.147711819651254
"409","1","50",0.156255462770171
"410","1","50",0.152824749659526
"411","1","50",0.151395765034232
"412","1","50",0.163645872122302
"413","1","50",0.150546805298091
"414","1","50",0.150321193139518
"415","1","50",0.151312728321201
"416","1","50",0.165268582302382
"417","1","50",0.146050315148179
"418","1","50",0.150861857076401
"419","1","50",0.169107156273985
"420","1","50",0.145492966008364
"421","1","50",0.148255897212273
"422","1","50",0.158033460399943
"423","1","50",0.145437440507996
"424","1","50",0.144117919241105
"425","1","50",0.172305360211113
"426","1","50",0.146741152167638
"427","1","50",0.15172855778572
"428","1","50",0.145162072405156
"429","1","50",0.164858639022564
"430","1","50",0.148977751116219
"431","1","50",0.147633634340483
"432","1","50",0.146672405813525
"433","1","50",0.161048234265665
"434","1","50",0.143891457762515
"435","1","50",0.148740393508429
"436","1","50",0.145784184769952
"437","1","50",0.143856549521265
"438","1","50",0.150574080535667
"439","1","50",0.167001767431464
"440","1","50",0.14389937419816
"441","1","50",0.144899608767488
"442","1","50",0.178464584102278
"443","1","50",0.174232624823561
"444","1","50",0.14911347737286
"445","1","50",0.162949982007246
"446","1","50",0.153072746610876
"447","1","50",0.155778838783258
"448","1","50",0.14451052174337
"449","1","50",0.146946321098685
"450","1","50",0.152688372660508
"451","1","50",0.144137822864422
"452","1","50",0.154533149729428
"453","1","50",0.149298415194005
"454","1","50",0.1413140472405
"455","1","50",0.148382940311088
"456","1","50",0.168485322065347
"457","1","50",0.184841609775231
"458","1","50",0.16916783368157
"459","1","50",0.148428352896321
"460","1","50",0.14997984985873
"461","1","50",0.144639102943461
"462","1","50",0.143135914416027
"463","1","50",0.146131284451691
"464","1","50",0.169785074680284
"465","1","50",0.157227390378627
"466","1","50",0.143196012213306
"467","1","50",0.151270897990398
"468","1","50",0.182396739616822
"469","1","50",0.152361945228443
"470","1","50",0.146165699259117
"471","1","50",0.168537129324494
"472","1","50",0.15527451787749
"473","1","50",0.141515299354527
"474","1","50",0.16569076270804
"475","1","50",0.149673752643211
"476","1","50",0.153430377276807
"477","1","50",0.152265724227541
"478","1","50",0.145548369439873
"479","1","50",0.151387505808629
"480","1","50",0.150169612466398
"481","1","50",0.151271788502771
"482","1","50",0.154648708382724
"483","1","50",0.14974759355116
"484","1","50",0.148994599014118
"485","1","50",0.154735360840661
"486","1","50",0.142565652207089
"487","1","50",0.166763903041362
"488","1","50",0.189743696557194
"489","1","50",0.146007665846726
"490","1","50",0.147214951577497
"491","1","50",0.151244873746209
"492","1","50",0.147788984051002
"493","1","50",0.171969847786317
"494","1","50",0.144281952374615
"495","1","50",0.143930981277238
"496","1","50",0.156066083282844
"497","1","50",0.146168424765139
"498","1","50",0.161016858417176
"499","1","50",0.147674640687863
"500","1","50",0.151272791291693
"1","2","50",0.17073405150139
"2","2","50",0.189183924208349
"3","2","50",0.169747749956546
"4","2","50",0.184922347186813
"5","2","50",0.162947027930479
"6","2","50",0.190791438555762
"7","2","50",0.185471882992575
"8","2","50",0.172465627324929
"9","2","50",0.176563793917265
"10","2","50",0.170290569098175
"11","2","50",0.194759608399641
"12","2","50",0.175852952702552
"13","2","50",0.173773991981634
"14","2","50",0.154541703709884
"15","2","50",0.175835701142345
"16","2","50",0.181537224326771
"17","2","50",0.168670693214153
"18","2","50",0.197195658311928
"19","2","50",0.164702629353846
"20","2","50",0.174484431611525
"21","2","50",0.201084370420439
"22","2","50",0.163152100140585
"23","2","50",0.166439411138614
"24","2","50",0.207482677903751
"25","2","50",0.171469429708586
"26","2","50",0.223880260443868
"27","2","50",0.210962632080501
"28","2","50",0.174995594470653
"29","2","50",0.171537891911748
"30","2","50",0.164878409559782
"31","2","50",0.166618387047743
"32","2","50",0.186453282780287
"33","2","50",0.200382042452198
"34","2","50",0.165059080508405
"35","2","50",0.189006679500317
"36","2","50",0.211337637289632
"37","2","50",0.174034390050221
"38","2","50",0.178599924032362
"39","2","50",0.241456135916583
"40","2","50",0.172795412330578
"41","2","50",0.164225306150081
"42","2","50",0.185621298677621
"43","2","50",0.181684368610018
"44","2","50",0.176113390414864
"45","2","50",0.197985884308026
"46","2","50",0.188685030140897
"47","2","50",0.187443299532956
"48","2","50",0.18345114075556
"49","2","50",0.190577424901453
"50","2","50",0.195274786104029
"51","2","50",0.209293937513116
"52","2","50",0.196837681016161
"53","2","50",0.179471183881416
"54","2","50",0.165486107538204
"55","2","50",0.169920377879548
"56","2","50",0.173832946322177
"57","2","50",0.207239220385151
"58","2","50",0.168883025347104
"59","2","50",0.179425446920876
"60","2","50",0.170298954778912
"61","2","50",0.184272084290064
"62","2","50",0.163581047861284
"63","2","50",0.169443929206856
"64","2","50",0.2170876654517
"65","2","50",0.167387014376555
"66","2","50",0.168159477953234
"67","2","50",0.180322066911398
"68","2","50",0.172995593042704
"69","2","50",0.16217194206084
"70","2","50",0.163746807892296
"71","2","50",0.174347834720958
"72","2","50",0.194499768967157
"73","2","50",0.186445705703678
"74","2","50",0.16894732229219
"75","2","50",0.158234675725507
"76","2","50",0.185713960003371
"77","2","50",0.224610066837868
"78","2","50",0.196879046222222
"79","2","50",0.175631117816106
"80","2","50",0.168533119709482
"81","2","50",0.171516773965808
"82","2","50",0.180752178811184
"83","2","50",0.199370464114435
"84","2","50",0.160407329549393
"85","2","50",0.164261298908878
"86","2","50",0.203437892127793
"87","2","50",0.185697439496149
"88","2","50",0.184915652904528
"89","2","50",0.174374691094868
"90","2","50",0.231038736109889
"91","2","50",0.170197317419226
"92","2","50",0.180252881614187
"93","2","50",0.189963139731918
"94","2","50",0.211856043326801
"95","2","50",0.204818683912352
"96","2","50",0.178228321464248
"97","2","50",0.170645880392436
"98","2","50",0.175884358862951
"99","2","50",0.175588150292038
"100","2","50",0.176462522908885
"101","2","50",0.166094005392702
"102","2","50",0.172948325400004
"103","2","50",0.184977248792509
"104","2","50",0.190545036827763
"105","2","50",0.168249993410313
"106","2","50",0.175956064009002
"107","2","50",0.168682659868323
"108","2","50",0.161950427096704
"109","2","50",0.17040523594731
"110","2","50",0.18535371223361
"111","2","50",0.179489993625805
"112","2","50",0.187678198508682
"113","2","50",0.180773683521575
"114","2","50",0.185023803619012
"115","2","50",0.170313496996403
"116","2","50",0.172321757804716
"117","2","50",0.17604745322805
"118","2","50",0.158891392583849
"119","2","50",0.180544462644819
"120","2","50",0.169905295914324
"121","2","50",0.189747844821589
"122","2","50",0.200605648179591
"123","2","50",0.181335606471218
"124","2","50",0.180916941303023
"125","2","50",0.22940802688663
"126","2","50",0.187967358580594
"127","2","50",0.18546202345466
"128","2","50",0.180028547305869
"129","2","50",0.252072549684672
"130","2","50",0.168988221573569
"131","2","50",0.21284800907734
"132","2","50",0.167128113029078
"133","2","50",0.16772053890069
"134","2","50",0.169734117922028
"135","2","50",0.167994056160496
"136","2","50",0.169757120478765
"137","2","50",0.177901907347819
"138","2","50",0.201588553552792
"139","2","50",0.17376006006371
"140","2","50",0.181669579604066
"141","2","50",0.180620146703122
"142","2","50",0.179131347410325
"143","2","50",0.193521705604848
"144","2","50",0.223307188438182
"145","2","50",0.175553647016992
"146","2","50",0.195804045314508
"147","2","50",0.17848416040115
"148","2","50",0.165334737505755
"149","2","50",0.162564327901704
"150","2","50",0.181345870143269
"151","2","50",0.168097590781694
"152","2","50",0.182561955824633
"153","2","50",0.168891870974589
"154","2","50",0.180732349044847
"155","2","50",0.188515354269048
"156","2","50",0.195480461270773
"157","2","50",0.167113242606102
"158","2","50",0.175059296953536
"159","2","50",0.170801295165958
"160","2","50",0.173678473857839
"161","2","50",0.176983520956374
"162","2","50",0.210687233968058
"163","2","50",0.184417732812535
"164","2","50",0.203666350538123
"165","2","50",0.177397860627938
"166","2","50",0.164612342188306
"167","2","50",0.188289315407466
"168","2","50",0.174926379851797
"169","2","50",0.176035193844721
"170","2","50",0.195662745450646
"171","2","50",0.162863139958203
"172","2","50",0.167123964568679
"173","2","50",0.181812075116269
"174","2","50",0.172906570630603
"175","2","50",0.178968816630898
"176","2","50",0.167958677013569
"177","2","50",0.178483744910901
"178","2","50",0.181855280253124
"179","2","50",0.168981485967216
"180","2","50",0.18890300754077
"181","2","50",0.223699382097698
"182","2","50",0.166787444808076
"183","2","50",0.175837268665077
"184","2","50",0.212118756975195
"185","2","50",0.174189622711357
"186","2","50",0.16921850149861
"187","2","50",0.167799751186113
"188","2","50",0.228026304030985
"189","2","50",0.195112415478829
"190","2","50",0.213992533776949
"191","2","50",0.169854009052948
"192","2","50",0.173052046201992
"193","2","50",0.159587459665356
"194","2","50",0.185669083266291
"195","2","50",0.161750566679705
"196","2","50",0.178045876276759
"197","2","50",0.20255978007118
"198","2","50",0.176742605163047
"199","2","50",0.167521605937638
"200","2","50",0.162006574471886
"201","2","50",0.17186622189234
"202","2","50",0.193227691794531
"203","2","50",0.166621509264178
"204","2","50",0.172106086012603
"205","2","50",0.174121282380641
"206","2","50",0.172847830199378
"207","2","50",0.174945873492874
"208","2","50",0.175869346086432
"209","2","50",0.175798191581859
"210","2","50",0.17505077783437
"211","2","50",0.173417341761135
"212","2","50",0.184717287117111
"213","2","50",0.181469089266405
"214","2","50",0.175434073427522
"215","2","50",0.169152837755883
"216","2","50",0.177626146385227
"217","2","50",0.178050357305454
"218","2","50",0.185545738515384
"219","2","50",0.179734704421164
"220","2","50",0.188160509833588
"221","2","50",0.17023577429731
"222","2","50",0.176695751186498
"223","2","50",0.166649333476135
"224","2","50",0.164464414547729
"225","2","50",0.179928869497773
"226","2","50",0.179333127678845
"227","2","50",0.204793189889427
"228","2","50",0.164491584302302
"229","2","50",0.190952157612
"230","2","50",0.186345634289244
"231","2","50",0.162194614735335
"232","2","50",0.178809908330199
"233","2","50",0.171927816411334
"234","2","50",0.163432847310844
"235","2","50",0.173874250742851
"236","2","50",0.197389674296954
"237","2","50",0.163588738141411
"238","2","50",0.169416644189159
"239","2","50",0.178393786509688
"240","2","50",0.195319702111622
"241","2","50",0.179049443099061
"242","2","50",0.210775782581748
"243","2","50",0.175264370637402
"244","2","50",0.167760162780035
"245","2","50",0.162721302482704
"246","2","50",0.1847032842074
"247","2","50",0.222575407590085
"248","2","50",0.209888614762741
"249","2","50",0.164726494506827
"250","2","50",0.166365488533378
"251","2","50",0.168989351409677
"252","2","50",0.182119880374774
"253","2","50",0.180980622107232
"254","2","50",0.222171302858462
"255","2","50",0.172629947383126
"256","2","50",0.20354654027243
"257","2","50",0.164092546607854
"258","2","50",0.167113067478949
"259","2","50",0.244510478175694
"260","2","50",0.170116960012729
"261","2","50",0.176061485467945
"262","2","50",0.177633330346601
"263","2","50",0.18282750240615
"264","2","50",0.17938701722821
"265","2","50",0.16706509850238
"266","2","50",0.24628209136498
"267","2","50",0.167433769121512
"268","2","50",0.170676615341604
"269","2","50",0.175942665473126
"270","2","50",0.191014392821285
"271","2","50",0.186081735093863
"272","2","50",0.17744393156381
"273","2","50",0.16874504841011
"274","2","50",0.233120507731416
"275","2","50",0.162722834007514
"276","2","50",0.193273158693262
"277","2","50",0.179902625050335
"278","2","50",0.188711396731122
"279","2","50",0.172787460187511
"280","2","50",0.167644183117432
"281","2","50",0.179733559153576
"282","2","50",0.160661793593393
"283","2","50",0.171677650358654
"284","2","50",0.211316130716847
"285","2","50",0.177697989023841
"286","2","50",0.167345315439367
"287","2","50",0.164225947873552
"288","2","50",0.171452693728457
"289","2","50",0.223237270469161
"290","2","50",0.16554477983596
"291","2","50",0.16319378080839
"292","2","50",0.184299150393319
"293","2","50",0.181884612094196
"294","2","50",0.160707676900511
"295","2","50",0.160906311531085
"296","2","50",0.178631758199615
"297","2","50",0.171998710367534
"298","2","50",0.167203577655779
"299","2","50",0.178454271101935
"300","2","50",0.17007784343856
"301","2","50",0.203271567776872
"302","2","50",0.165333468846332
"303","2","50",0.172027328801146
"304","2","50",0.179914666962524
"305","2","50",0.166812934483986
"306","2","50",0.162258338632282
"307","2","50",0.171700538315828
"308","2","50",0.188806126827386
"309","2","50",0.168564364891015
"310","2","50",0.209659503651563
"311","2","50",0.169317302370832
"312","2","50",0.168424428346392
"313","2","50",0.180820333888678
"314","2","50",0.167925325706663
"315","2","50",0.165433505778977
"316","2","50",0.17069888715524
"317","2","50",0.205017863737873
"318","2","50",0.175841609788432
"319","2","50",0.16530456580616
"320","2","50",0.172159493683401
"321","2","50",0.16503487764518
"322","2","50",0.174610809031413
"323","2","50",0.162626717925506
"324","2","50",0.167524892797349
"325","2","50",0.167156073011854
"326","2","50",0.172373575437485
"327","2","50",0.167709632611056
"328","2","50",0.171469823597716
"329","2","50",0.174946464020824
"330","2","50",0.180559010864048
"331","2","50",0.165668845602507
"332","2","50",0.214085741247482
"333","2","50",0.183552267387362
"334","2","50",0.170118873213075
"335","2","50",0.186563180022884
"336","2","50",0.166737216519628
"337","2","50",0.167831711831095
"338","2","50",0.165294075096572
"339","2","50",0.166636747908898
"340","2","50",0.227006551167645
"341","2","50",0.173415967073247
"342","2","50",0.161113102062765
"343","2","50",0.168478729163042
"344","2","50",0.193381290644514
"345","2","50",0.168961238776245
"346","2","50",0.168208183700203
"347","2","50",0.187385667152027
"348","2","50",0.201773358435801
"349","2","50",0.167316482993094
"350","2","50",0.163844997560961
"351","2","50",0.17712750052131
"352","2","50",0.177703490025656
"353","2","50",0.17396356663294
"354","2","50",0.171201210146197
"355","2","50",0.175023931062227
"356","2","50",0.166599666715613
"357","2","50",0.175187466116951
"358","2","50",0.17213279702343
"359","2","50",0.176554399294796
"360","2","50",0.186638998859985
"361","2","50",0.164077127242281
"362","2","50",0.185587921821952
"363","2","50",0.172020474022457
"364","2","50",0.201117868347819
"365","2","50",0.169316771744145
"366","2","50",0.159242385145987
"367","2","50",0.172802689035647
"368","2","50",0.174542831671172
"369","2","50",0.168312315619113
"370","2","50",0.171142361822949
"371","2","50",0.171537503926282
"372","2","50",0.176708565396289
"373","2","50",0.17005284463325
"374","2","50",0.175169903469518
"375","2","50",0.158799016780592
"376","2","50",0.16876083120606
"377","2","50",0.214160930465571
"378","2","50",0.177678221342029
"379","2","50",0.168214561954718
"380","2","50",0.206251528113226
"381","2","50",0.188861214459039
"382","2","50",0.170151212775775
"383","2","50",0.208636346693396
"384","2","50",0.17209045808613
"385","2","50",0.180714055816352
"386","2","50",0.16458233929165
"387","2","50",0.16632662501535
"388","2","50",0.168596679119905
"389","2","50",0.177090229360649
"390","2","50",0.174076977496512
"391","2","50",0.156762629526967
"392","2","50",0.174523966429048
"393","2","50",0.169879313366341
"394","2","50",0.175373323629989
"395","2","50",0.16995461915872
"396","2","50",0.181037025188793
"397","2","50",0.167745622847457
"398","2","50",0.228555973518663
"399","2","50",0.171546633495419
"400","2","50",0.175804562602946
"401","2","50",0.161433093871554
"402","2","50",0.160966088072596
"403","2","50",0.171212428580258
"404","2","50",0.182784856724847
"405","2","50",0.20349626187593
"406","2","50",0.169026477775493
"407","2","50",0.169461733039028
"408","2","50",0.173590161275516
"409","2","50",0.174153889638391
"410","2","50",0.18753340127682
"411","2","50",0.198475217180896
"412","2","50",0.179659897114803
"413","2","50",0.166847732814411
"414","2","50",0.167482541185152
"415","2","50",0.177781120064995
"416","2","50",0.212574343231683
"417","2","50",0.170430595862443
"418","2","50",0.172205681927027
"419","2","50",0.215925378372054
"420","2","50",0.162687368772127
"421","2","50",0.166528045805598
"422","2","50",0.196379670502619
"423","2","50",0.163878468069182
"424","2","50",0.17016781026971
"425","2","50",0.193171387098946
"426","2","50",0.16819262172335
"427","2","50",0.188412197027719
"428","2","50",0.164420203093923
"429","2","50",0.208901725043173
"430","2","50",0.167125446683168
"431","2","50",0.167232661334002
