"simulation","cohort","N","Prob","ind"
"100","1","50",0.914175598479475,0
"101","1","50",0.628604772273414,0
"102","1","50",0.997074339982869,1
"103","1","50",0.926992587367943,0
"104","1","50",0.978549798299237,1
"105","1","50",0.382794475986287,0
"106","1","50",0.588326139622221,0
"107","1","50",0.981853836792299,1
"108","1","50",0.768705860161359,0
"109","1","50",0.642432327734549,0
"110","1","50",0.925275597640354,0
"111","1","50",0.897262069367924,0
"112","1","50",0.600529229604853,0
"113","1","50",0.95455096641964,0
"114","1","50",0.861863900588259,0
"115","1","50",0.987909693406673,1
"116","1","50",0.97199120418627,0
"117","1","50",0.705194763599325,0
"118","1","50",0.778686315445191,0
"119","1","50",0.392895137197776,0
"120","1","50",0.952620425182605,0
"121","1","50",0.93286369832566,0
"122","1","50",0.119033388691074,0
"123","1","50",0.974201181673303,0
"124","1","50",0.89201547952494,0
"125","1","50",0.645662822406409,0
"126","1","50",0.947712963053363,0
"127","1","50",0.886968586363969,0
"128","1","50",0.997245570148815,1
"129","1","50",0.303214287935809,0
"130","1","50",0.955331305785138,0
"131","1","50",0.745747246132052,0
"132","1","50",0.662897138059586,0
"133","1","50",0.992596430746308,1
"134","1","50",0.777499369283174,0
"135","1","50",0.999537712917367,1
"136","1","50",0.139745151130985,0
"137","1","50",0.549448565546236,0
"138","1","50",0.958959973296239,0
"139","1","50",0.903553631838112,0
"140","1","50",0.978470239120713,1
"141","1","50",0.882514111727743,0
"142","1","50",0.997597012328975,1
"143","1","50",0.825007533882858,0
"144","1","50",0.718460203855651,0
"145","1","50",0.96861278355844,0
"146","1","50",0.991442189590497,1
"147","1","50",0.886871647820753,0
"148","1","50",0.874895040005841,0
"149","1","50",0.959232553196264,0
"150","1","50",0.480345452951795,0
"151","1","50",0.97080276293459,0
"152","1","50",0.962014839511291,0
"153","1","50",0.92724686664175,0
"154","1","50",0.958836132282601,0
"155","1","50",0.999732669570114,1
"156","1","50",0.702931957363656,0
"157","1","50",0.940662299836995,0
"158","1","50",0.946062951818159,0
"159","1","50",0.99908256495751,1
"160","1","50",0.986210938166228,1
"161","1","50",0.86846852775058,0
"162","1","50",0.853032308545689,0
"163","1","50",0.579157755303262,0
"164","1","50",0.916622254318895,0
"165","1","50",0.623358101361591,0
"166","1","50",0.882114036809868,0
"167","1","50",0.871063938013848,0
"168","1","50",0.960360000503848,0
"169","1","50",0.791261981675989,0
"170","1","50",0.400851118375936,0
"171","1","50",0.989173989048666,1
"172","1","50",0.974225376328362,0
"173","1","50",0.874325769415371,0
"174","1","50",0.886808839006406,0
"175","1","50",0.980361570629859,1
"176","1","50",0.793435444687926,0
"177","1","50",0.941767362233872,0
"178","1","50",0.909127348852833,0
"179","1","50",0.971689722843088,0
"180","1","50",0.753108848503916,0
"181","1","50",0.741243014282141,0
"182","1","50",0.982060473323886,1
"183","1","50",0.921467674134084,0
"184","1","50",0.815880630504117,0
"185","1","50",0.976872584169112,1
"186","1","50",0.95442037694024,0
"187","1","50",0.847410673456672,0
"188","1","50",0.625661529696812,0
"189","1","50",0.843524277215972,0
"190","1","50",0.904509107772583,0
"191","1","50",0.940456726718433,0
"192","1","50",0.939143497708671,0
"193","1","50",0.992245102162336,1
"194","1","50",0.982919408185299,1
"195","1","50",0.998606428839307,1
"196","1","50",0.667767266940926,0
"197","1","50",0.854986415063419,0
"198","1","50",0.946915586999462,0
"199","1","50",0.87696710894759,0
"200","1","50",0.992612958234333,1
"201","1","50",0.854422160160329,0
"202","1","50",0.889535574511649,0
"203","1","50",0.998765766294299,1
"204","1","50",0.977848649457721,1
"205","1","50",0.649853588975277,0
"206","1","50",0.949967542978885,0
"207","1","50",0.437193724390902,0
"208","1","50",0.901620640736516,0
"209","1","50",0.722555339238889,0
"210","1","50",0.839400174197915,0
"211","1","50",0.99863546456436,1
"212","1","50",0.99103219537742,1
"213","1","50",0.884576477017313,0
"214","1","50",0.894998364657788,0
"215","1","50",0.733660422730511,0
"216","1","50",0.913365794622419,0
"217","1","50",0.955259298066433,0
"218","1","50",0.996340365937007,1
"219","1","50",0.613904361717438,0
"220","1","50",0.873734448805483,0
"221","1","50",0.977813922642423,1
"222","1","50",0.940101879624662,0
"223","1","50",0.9075395056283,0
"224","1","50",0.928852442687297,0
"225","1","50",0.924578852788015,0
"226","1","50",0.937061032041051,0
"227","1","50",0.772994856304367,0
"228","1","50",0.932304834187185,0
"229","1","50",0.974871127755092,0
"230","1","50",0.742113249692002,0
"231","1","50",0.98417786316509,1
"232","1","50",0.98840184450422,1
"233","1","50",0.966592218862496,0
"234","1","50",0.993264707443475,1
"235","1","50",0.714765383199761,0
"236","1","50",0.629323945092256,0
"237","1","50",0.97834767920403,1
"238","1","50",0.804172771630504,0
"239","1","50",0.766985164622287,0
"240","1","50",0.93366262774116,0
"241","1","50",0.895714773242758,0
"242","1","50",0.972597429632393,0
"243","1","50",0.996650874531167,1
"244","1","50",0.982529857511349,1
"245","1","50",0.987267524499051,1
"246","1","50",0.894976977396655,0
"247","1","50",0.904616361563632,0
"248","1","50",0.706072883605,0
"249","1","50",0.993877552423371,1
"250","1","50",0.959761713233717,0
"251","1","50",0.877114522762039,0
"252","1","50",0.938664886122703,0
"253","1","50",0.91613366920104,0
"254","1","50",0.565443720818281,0
"255","1","50",0.986406503962566,1
"256","1","50",0.861755599352426,0
"257","1","50",0.994051328244343,1
"258","1","50",0.601596676662278,0
"259","1","50",0.70732617734763,0
"260","1","50",0.980327225618321,1
"261","1","50",0.982501702708149,1
"262","1","50",0.979451741159562,1
"263","1","50",0.989373156496666,1
"264","1","50",0.723166132842044,0
"265","1","50",0.969116739640832,0
"266","1","50",0.715322880746466,0
"267","1","50",0.994904894877518,1
"268","1","50",0.988902050788475,1
"269","1","50",0.826619471947239,0
"270","1","50",0.95166219457333,0
"271","1","50",0.883992410260093,0
"272","1","50",0.868648866216144,0
"273","1","50",0.998139599567139,1
"274","1","50",0.999414343752222,1
"275","1","50",0.99629842682196,1
"276","1","50",0.535618601889306,0
"277","1","50",0.948726153056469,0
"278","1","50",0.775929962975918,0
"279","1","50",0.96900597787493,0
"280","1","50",0.971980058710334,0
"281","1","50",0.931524597476794,0
"282","1","50",0.989919662373341,1
"283","1","50",0.966755216763589,0
"284","1","50",0.894745721187313,0
"285","1","50",0.99137755587988,1
"286","1","50",0.762367365386057,0
"287","1","50",0.983232357224991,1
"288","1","50",0.918946888782393,0
"289","1","50",0.72302224342328,0
"290","1","50",0.927058498171896,0
"291","1","50",0.755646076321377,0
"292","1","50",0.893992329059577,0
"293","1","50",0.78789930208219,0
"294","1","50",0.985623853675157,1
"295","1","50",0.695682188294312,0
"296","1","50",0.317521652656885,0
"297","1","50",0.939453071992549,0
"298","1","50",0.931112573678751,0
"299","1","50",0.597019353719784,0
"300","1","50",0.784205683276862,0
"301","1","50",0.802212646356086,0
"302","1","50",0.98982325981086,1
"303","1","50",0.930086545809432,0
"304","1","50",0.913614546936125,0
"305","1","50",0.982055839677803,1
"306","1","50",0.995456507886652,1
"307","1","50",0.963303484751387,0
"308","1","50",0.97128999381222,0
"309","1","50",0.963063257380556,0
"310","1","50",0.769845886085607,0
"311","1","50",0.998582698904667,1
"312","1","50",0.922126582369849,0
"313","1","50",0.997968039962538,1
"314","1","50",0.970844322020892,0
"315","1","50",0.726256771035968,0
"316","1","50",0.958815544484646,0
"317","1","50",0.815389583618927,0
"318","1","50",0.95331459244952,0
"319","1","50",0.849275576469015,0
"320","1","50",0.988141259919997,1
"321","1","50",0.982022524535229,1
"322","1","50",0.903840823105543,0
"323","1","50",0.963669013140744,0
"324","1","50",0.890799420210628,0
"325","1","50",0.986764265359411,1
"326","1","50",0.529055150782844,0
"327","1","50",0.784574985798166,0
"328","1","50",0.710377935095,0
"329","1","50",0.967637027016476,0
"330","1","50",0.734706803450823,0
"331","1","50",0.898388912393505,0
"332","1","50",0.999534260870254,1
"333","1","50",0.881391068805552,0
"334","1","50",0.9608109886009,0
"335","1","50",0.887656541515181,0
"336","1","50",0.824038652311482,0
"337","1","50",0.954259228574348,0
"338","1","50",0.866205021258993,0
"339","1","50",0.938134550439692,0
"340","1","50",0.490395197192425,0
"341","1","50",0.980928202992997,1
"342","1","50",0.994009598176721,1
"343","1","50",0.934013915520432,0
"344","1","50",0.974141564243893,0
"345","1","50",0.976027440922837,1
"346","1","50",0.934704607008528,0
"347","1","50",0.981914801623281,1
"348","1","50",0.689126713724819,0
"349","1","50",0.720327977988294,0
"350","1","50",0.994350773027228,1
"351","1","50",0.723512223015708,0
"352","1","50",0.394671128148439,0
"353","1","50",0.926184806756149,0
"354","1","50",0.925964950606311,0
"355","1","50",0.299505087147523,0
"356","1","50",0.961465435689268,0
"357","1","50",0.950744092733867,0
"358","1","50",0.969593855045155,0
"359","1","50",0.886500726719112,0
"360","1","50",0.912165883946308,0
"361","1","50",0.9605076816057,0
"362","1","50",0.259719816047339,0
"363","1","50",0.947359071935596,0
"364","1","50",0.811979137318838,0
"365","1","50",0.87560293670373,0
"366","1","50",0.990636364133753,1
"367","1","50",0.949865522778775,0
"368","1","50",0.887403991426656,0
"369","1","50",0.841223713571006,0
"370","1","50",0.96331493142289,0
"371","1","50",0.852742029578764,0
"372","1","50",0.950555899289648,0
"373","1","50",0.846406977528562,0
"374","1","50",0.91663121091112,0
"375","1","50",0.924643042201844,0
"376","1","50",0.971334308458052,0
"377","1","50",0.384800485990741,0
"378","1","50",0.912143912727506,0
"379","1","50",0.916517229303842,0
"380","1","50",0.684770044326073,0
"381","1","50",0.989526686029599,1
"382","1","50",0.967503814862223,0
"383","1","50",0.688298714416916,0
"384","1","50",0.932391512842241,0
"385","1","50",0.99159149458952,1
"386","1","50",0.784388525303696,0
"387","1","50",0.993427925763926,1
"388","1","50",0.901311872842619,0
"389","1","50",0.994754038782712,1
"390","1","50",0.842669877128073,0
"391","1","50",0.981309189858446,1
"392","1","50",0.897456550731048,0
"393","1","50",0.811985153364131,0
"394","1","50",0.998998325681007,1
"395","1","50",0.822328831382326,0
"396","1","50",0.695176660888156,0
"397","1","50",0.982324520660531,1
"398","1","50",0.224109610363931,0
"399","1","50",0.882059695659213,0
"400","1","50",0.932787175195079,0
"401","1","50",0.967942890571109,0
"402","1","50",0.970280477564967,0
"403","1","50",0.909562845722644,0
"404","1","50",0.892426630624861,0
"405","1","50",0.826491414240274,0
"406","1","50",0.996851038248117,1
"407","1","50",0.740872871901882,0
"408","1","50",0.764382371453775,0
"409","1","50",0.936623261226056,0
"410","1","50",0.52363363040181,0
"411","1","50",0.869515590579762,0
"412","1","50",0.990298315582556,1
"413","1","50",0.964811081300978,0
"414","1","50",0.979936699746049,1
"415","1","50",0.946867541102196,0
"416","1","50",0.915151225372106,0
"417","1","50",0.980336848289648,1
"418","1","50",0.873926044543907,0
"419","1","50",0.812737939485719,0
"420","1","50",0.930049829970025,0
"421","1","50",0.987385676260589,1
"422","1","50",0.917805940343287,0
"423","1","50",0.882323600266034,0
"424","1","50",0.951437650661128,0
"425","1","50",0.944165337429817,0
"426","1","50",0.976019654974834,1
"427","1","50",0.515664086448956,0
"428","1","50",0.692523357558163,0
"429","1","50",0.884947243029747,0
"430","1","50",0.872502223682534,0
"431","1","50",0.989828639242195,1
"432","1","50",0.913050971373184,0
"433","1","50",0.892363309003994,0
"434","1","50",0.996451524935481,1
"435","1","50",0.891369435824764,0
"436","1","50",0.875127538160295,0
"437","1","50",0.931155946484379,0
"438","1","50",0.812480840595991,0
"439","1","50",0.403903861154215,0
"440","1","50",0.998115234447324,1
"441","1","50",0.990815665895665,1
"442","1","50",0.535402160713696,0
"443","1","50",0.351102774714013,0
"444","1","50",0.911358850470085,0
"445","1","50",0.761733203810432,0
"446","1","50",0.829547865330193,0
"447","1","50",0.510540900136133,0
"448","1","50",0.987980874822301,1
"449","1","50",0.793449346256851,0
"450","1","50",0.940665605844181,0
"451","1","50",0.987151117451666,1
"452","1","50",0.695864617185854,0
"453","1","50",0.936641924755262,0
"454","1","50",0.996673778755374,1
"455","1","50",0.908593215280227,0
"456","1","50",0.980475888862653,1
"457","1","50",0.632297118365985,0
"458","1","50",0.415859676533352,0
"459","1","50",0.997563003823734,1
"460","1","50",0.898283251094429,0
"461","1","50",0.982457207777935,1
"462","1","50",0.983842461917286,1
"463","1","50",0.975879019659533,1
"464","1","50",0.608196047921096,0
"465","1","50",0.90866242319346,0
"466","1","50",0.986302875219224,1
"467","1","50",0.982580833695209,1
"468","1","50",0.471432094700812,0
"469","1","50",0.962448695082359,0
"470","1","50",0.93727344541531,0
"471","1","50",0.877396570023695,0
"472","1","50",0.909804692543808,0
"473","1","50",0.982344674193104,1
"474","1","50",0.988661793569738,1
"475","1","50",0.913933075580284,0
"476","1","50",0.82055015780053,0
"477","1","50",0.821723122992721,0
"478","1","50",0.947042097420895,0
"479","1","50",0.94441900541785,0
"480","1","50",0.995025572119806,1
"481","1","50",0.981943917299964,1
"482","1","50",0.943179879363178,0
"483","1","50",0.881384099023146,0
"484","1","50",0.949839118847016,0
"485","1","50",0.688400060642618,0
"486","1","50",0.964369592015044,0
"487","1","50",0.820499237445622,0
"488","1","50",0.999750740158355,1
"489","1","50",0.985985628852742,1
"490","1","50",0.598261420620459,0
"491","1","50",0.987771694281333,1
"492","1","50",0.939226049684379,0
"493","1","50",0.868724960525405,0
"494","1","50",0.996447699958781,1
"495","1","50",0.959882446676163,0
"496","1","50",0.896282426077483,0
"497","1","50",0.990830909581375,1
"498","1","50",0.9419989815279,0
"499","1","50",0.930959947687154,0
"500","1","50",0.99928551174018,1
"1","2","50",0.788455120919449,0
"2","2","50",0.979251721200242,1
"3","2","50",0.927595167041559,0
"4","2","50",0.97235766454345,0
"5","2","50",0.647166725774782,0
"6","2","50",0.973376616780189,0
"7","2","50",0.973690425379622,0
"8","2","50",0.957116940155499,0
"9","2","50",0.813595783230109,0
"10","2","50",0.936176197167957,0
"11","2","50",0.864909922645255,0
"12","2","50",0.960122392858656,0
"13","2","50",0.821013115808098,0
"14","2","50",0.998285878104854,1
"15","2","50",0.957101095026248,0
"16","2","50",0.998699579623163,1
"17","2","50",0.751603866460512,0
"18","2","50",0.977829149303549,1
"19","2","50",0.97839330096831,1
"20","2","50",0.854522086506912,0
"21","2","50",0.997940211263992,1
"22","2","50",0.983054799226259,1
"23","2","50",0.881836726403767,0
"24","2","50",0.97351269083763,0
"25","2","50",0.968634791715425,0
"26","2","50",0.983325523732968,1
"27","2","50",0.993596519373413,1
"28","2","50",0.755713164978194,0
"29","2","50",0.99895787255717,1
"30","2","50",0.983814863282693,1
"31","2","50",0.805933901476964,0
"32","2","50",0.95714191523698,0
"33","2","50",0.990320693305438,1
"34","2","50",0.99036785767887,1
"35","2","50",0.981973465122012,1
"36","2","50",0.94568570141547,0
"37","2","50",0.893851421109764,0
"38","2","50",0.939905706918781,0
"39","2","50",0.998044034074904,1
"40","2","50",0.913092165697389,0
"41","2","50",0.99387354645257,1
"42","2","50",0.999900635169549,1
"43","2","50",0.367354271410246,0
"44","2","50",0.829721659077442,0
"45","2","50",0.964765869575894,0
"46","2","50",0.958576916648338,0
"47","2","50",0.997578905477027,1
"48","2","50",0.939138950826165,0
"49","2","50",0.587595793347439,0
"50","2","50",0.446804359209761,0
"51","2","50",0.983510400864908,1
"52","2","50",0.999741858504442,1
"53","2","50",0.754590482627478,0
"54","2","50",0.996926674618713,1
"55","2","50",0.843973715245382,0
"56","2","50",0.980321463966064,1
"57","2","50",0.903274851906751,0
"58","2","50",0.959834141744476,0
"59","2","50",0.999705440175674,1
"60","2","50",0.989777310060446,1
"61","2","50",0.688325052164196,0
"62","2","50",0.998571532805478,1
"63","2","50",0.97108386713816,0
"64","2","50",0.79177609054262,0
"65","2","50",0.917387845717497,0
"66","2","50",0.997253235865907,1
"67","2","50",0.854514417861007,0
"68","2","50",0.401706540864925,0
"69","2","50",0.991578637363286,1
"70","2","50",0.939339065179241,0
"71","2","50",0.927640288647977,0
"72","2","50",0.940923305579474,0
"73","2","50",0.990879988167061,1
"74","2","50",0.839954230060758,0
"75","2","50",0.928526706877985,0
"76","2","50",0.999893281217045,1
"77","2","50",0.992328512301834,1
"78","2","50",0.450702317657493,0
"79","2","50",0.886708715395204,0
"80","2","50",0.880814883585939,0
"81","2","50",0.725535020168881,0
"82","2","50",0.979441099820435,1
"83","2","50",0.933420289934186,0
"84","2","50",0.906661984419315,0
"85","2","50",0.972857191672365,0
"86","2","50",0.901271685581492,0
"87","2","50",0.684507816878993,0
"88","2","50",0.83125345620629,0
"89","2","50",0.879935231596865,0
"90","2","50",0.97295339995372,0
"91","2","50",0.823712433718458,0
"92","2","50",0.922587479368775,0
"93","2","50",0.695974277821646,0
"94","2","50",0.995801563748018,1
"95","2","50",0.988319366680257,1
"96","2","50",0.703425286508071,0
"97","2","50",0.773616375826744,0
"98","2","50",0.913752152367769,0
"99","2","50",0.704988326272267,0
"100","2","50",0.834775788812188,0
"101","2","50",0.652846663922163,0
"102","2","50",0.980639600168272,1
"103","2","50",0.675221631108588,0
"104","2","50",0.999585754408703,1
"105","2","50",0.345761316914713,0
"106","2","50",0.586725264781502,0
"107","2","50",0.981003674619292,1
"108","2","50",0.742689008272187,0
"109","2","50",0.71937295229108,0
"110","2","50",0.985702383293786,1
"111","2","50",0.983562445993029,1
"112","2","50",0.722786628676886,0
"113","2","50",0.779329819821036,0
"114","2","50",0.940199426874384,0
"115","2","50",0.919699926583432,0
"116","2","50",0.983194183304704,1
"117","2","50",0.772255256999224,0
"118","2","50",0.731479553087318,0
"119","2","50",0.1868145279247,0
"120","2","50",0.945008538894885,0
"121","2","50",0.748851022253382,0
"122","2","50",0.52701007859155,0
"123","2","50",0.977776616281278,1
"124","2","50",0.638166469376916,0
"125","2","50",0.997224694610636,1
"126","2","50",0.997456002902892,1
"127","2","50",0.968308136586019,0
"128","2","50",0.999331284711469,1
"129","2","50",0.972654724771958,0
"130","2","50",0.979810296774711,1
"131","2","50",0.367878876884127,0
"132","2","50",0.544251148944674,0
"133","2","50",0.988997016355398,1
"134","2","50",0.837568520196852,0
"135","2","50",0.998058908053635,1
"136","2","50",0.248441840472141,0
"137","2","50",0.431006968223485,0
"138","2","50",0.99970733218976,1
"139","2","50",0.758061089898871,0
"140","2","50",0.998587253226144,1
"141","2","50",0.959576654969275,0
"142","2","50",0.984936106197456,1
"143","2","50",0.956787681871508,0
"144","2","50",0.991359043633102,1
"145","2","50",0.798463714738596,0
"146","2","50",0.996698992532648,1
"147","2","50",0.685210223941401,0
"148","2","50",0.848316604123706,0
"149","2","50",0.955410479222167,0
"150","2","50",0.67951374574325,0
"151","2","50",0.983521687051163,1
"152","2","50",0.99573270497551,1
"153","2","50",0.865405241557148,0
"154","2","50",0.95629780075028,0
"155","2","50",0.995931503926204,1
"156","2","50",0.933731444469748,0
"157","2","50",0.939966634653082,0
"158","2","50",0.832705256881981,0
"159","2","50",0.998833010099774,1
"160","2","50",0.993991133689607,1
"161","2","50",0.927467340887371,0
"162","2","50",0.998666676955803,1
"163","2","50",0.782155405348332,0
"164","2","50",0.98732164106716,1
"165","2","50",0.682694396745384,0
"166","2","50",0.874120894826427,0
"167","2","50",0.969634557903428,0
"168","2","50",0.851391716507768,0
"169","2","50",0.85637134750652,0
"170","2","50",0.680682800192396,0
"171","2","50",0.994484568706248,1
"172","2","50",0.94889681031077,0
"173","2","50",0.970617978799692,0
"174","2","50",0.912322757590336,0
"175","2","50",0.99770749006846,1
"176","2","50",0.682520532605341,0
"177","2","50",0.878916132462824,0
"178","2","50",0.953835963674307,0
"179","2","50",0.981035117368381,1
"180","2","50",0.929259975536036,0
"181","2","50",0.990000827017801,1
"182","2","50",0.988410593487415,1
"183","2","50",0.880875611213817,0
"184","2","50",0.997152034342621,1
"185","2","50",0.969411092670466,0
"186","2","50",0.917564655000701,0
"187","2","50",0.925772773342482,0
"188","2","50",0.999463442823396,1
"189","2","50",0.984800769959957,1
"190","2","50",0.999210241688162,1
"191","2","50",0.888878913968536,0
"192","2","50",0.933342230431921,0
"193","2","50",0.994039777103536,1
"194","2","50",0.816908668126011,0
"195","2","50",0.993800045618675,1
"196","2","50",0.723239478210603,0
"197","2","50",0.999596758750386,1
"198","2","50",0.976709551076565,1
"199","2","50",0.926588450472666,0
"200","2","50",0.993890487079423,1
"201","2","50",0.887314712525239,0
"202","2","50",0.998154694599829,1
"203","2","50",0.996658683041069,1
"204","2","50",0.980213825466161,1
"205","2","50",0.620055566663317,0
"206","2","50",0.962354442132007,0
"207","2","50",0.595755288827225,0
"208","2","50",0.959709437818051,0
"209","2","50",0.697533699423478,0
"210","2","50",0.941661455374978,0
"211","2","50",0.99988118367552,1
"212","2","50",0.963166236061124,0
"213","2","50",0.961818016479079,0
"214","2","50",0.936777797654834,0
"215","2","50",0.768318439979961,0
"216","2","50",0.938042204846434,0
"217","2","50",0.797870520529362,0
"218","2","50",0.999825433678859,1
"219","2","50",0.662750350911069,0
"220","2","50",0.990114210570097,1
"221","2","50",0.985572767662639,1
"222","2","50",0.961107475138302,0
"223","2","50",0.850291435586987,0
"224","2","50",0.852932339332573,0
"225","2","50",0.955969038336112,0
"226","2","50",0.957071135931228,0
"227","2","50",0.975893645913344,1
"228","2","50",0.938112729876416,0
"229","2","50",0.659442272391614,0
"230","2","50",0.578341655753545,0
"231","2","50",0.990863456219066,1
"232","2","50",0.881914836987572,0
"233","2","50",0.897528081611964,0
"234","2","50",0.990217232515674,1
"235","2","50",0.821383976279282,0
"236","2","50",0.900712374092761,0
"237","2","50",0.983612897441599,1
"238","2","50",0.830770382355775,0
"239","2","50",0.895850375711731,0
"240","2","50",0.99696869475507,1
"241","2","50",0.862886137289706,0
"242","2","50",0.999426242966647,1
"243","2","50",0.998212588985968,1
"244","2","50",0.963811254122153,0
"245","2","50",0.985312991847473,1
"246","2","50",0.989143394877071,1
"247","2","50",0.999232412860987,1
"248","2","50",0.985770878063484,1
"249","2","50",0.966779907508565,0
"250","2","50",0.948839260307568,0
"251","2","50",0.884713758162295,0
"252","2","50",0.978253873509955,1
"253","2","50",0.989375364320797,1
"254","2","50",0.950860081958216,0
"255","2","50",0.995603142461944,1
"256","2","50",0.983496879329952,1
"257","2","50",0.994136734721355,1
"258","2","50",0.594342308615759,0
"259","2","50",0.999795564408549,1
"260","2","50",0.992563679179831,1
"261","2","50",0.880993647230475,0
"262","2","50",0.990828391570048,1
"263","2","50",0.96224953295102,0
"264","2","50",0.754154612433081,0
"265","2","50",0.964404498822793,0
"266","2","50",0.998851449037124,1
"267","2","50",0.983886448331023,1
"268","2","50",0.956820059021397,0
"269","2","50",0.751648015623822,0
"270","2","50",0.719437673993393,0
"271","2","50",0.947401441895516,0
"272","2","50",0.845641925999381,0
"273","2","50",0.993957209478243,1
"274","2","50",0.583239334358943,0
"275","2","50",0.977185875162137,1
"276","2","50",0.778010163151456,0
"277","2","50",0.992478317494384,1
"278","2","50",0.947013906339436,0
"279","2","50",0.951369079714049,0
"280","2","50",0.965346396794929,0
"281","2","50",0.984677401822948,1
"282","2","50",0.991909873543056,1
"283","2","50",0.977906083528897,1
"284","2","50",0.995237286566071,1
"285","2","50",0.925401288166972,0
"286","2","50",0.818060854451394,0
"287","2","50",0.973895431647795,0
"288","2","50",0.960504293266544,0
"289","2","50",0.991500066151287,1
"290","2","50",0.893012245927634,0
"291","2","50",0.736540910966332,0
"292","2","50",0.957985181553848,0
"293","2","50",0.499422302729465,0
"294","2","50",0.961280269034101,0
"295","2","50",0.763273194171217,0
"296","2","50",0.259619880080313,0
"297","2","50",0.893729291265348,0
"298","2","50",0.967711683224475,0
"299","2","50",0.648576558575832,0
"300","2","50",0.809005162301995,0
"301","2","50",0.984920371680079,1
"302","2","50",0.992530334589815,1
"303","2","50",0.974639753960078,0
"304","2","50",0.882209226263386,0
"305","2","50",0.984056370063586,1
"306","2","50",0.995574097399738,1
"307","2","50",0.844605362197242,0
"308","2","50",0.954187759921612,0
"309","2","50",0.944969555665935,0
"310","2","50",0.987143791072229,1
"311","2","50",0.982984053990175,1
"312","2","50",0.879898610042653,0
"313","2","50",0.999341913032733,1
"314","2","50",0.867149253747729,0
"315","2","50",0.744934951162428,0
"316","2","50",0.962670315987609,0
"317","2","50",0.993512477568035,1
"318","2","50",0.995726136101993,1
"319","2","50",0.871468994100252,0
"320","2","50",0.977751682858694,1
"321","2","50",0.986119429388888,1
