"simulation","cohort","N","Mean"
"267","1","50",-0.507508539813187
"268","1","50",-0.100001311179139
"269","1","50",-0.331533955831873
"270","1","50",-0.403511223474394
"271","1","50",-0.395487545122297
"272","1","50",-0.306012375809436
"273","1","50",-0.275930893927721
"274","1","50",-0.138527615136075
"275","1","50",0.151524387324821
"276","1","50",-0.275007406997764
"277","1","50",-0.289525081384679
"278","1","50",-0.235676903331235
"279","1","50",-0.454657182711932
"280","1","50",0.119644250981777
"281","1","50",0.121490960100294
"282","1","50",-0.274315808872993
"283","1","50",-0.200051696821409
"284","1","50",-0.235209744253498
"285","1","50",0.00644951544953714
"286","1","50",-0.460094899470999
"287","1","50",0.0398096337066874
"288","1","50",-0.503930415013886
"289","1","50",-0.388637911681525
"290","1","50",-0.22698841161916
"291","1","50",-0.358228034180989
"292","1","50",-0.583303324338051
"293","1","50",-0.283749187496326
"294","1","50",-0.175157770043217
"295","1","50",-0.381060435408266
"296","1","50",0.00854769207073114
"297","1","50",-0.529586278299904
"298","1","50",-0.137046711766172
"299","1","50",-0.289009054137055
"300","1","50",-0.262578706888326
"301","1","50",-0.386787711093552
"302","1","50",-0.105953924026215
"303","1","50",0.196007311027413
"304","1","50",-0.0710317597299057
"305","1","50",-0.42592348660676
"306","1","50",-0.184365278917794
"307","1","50",-0.278008147123361
"308","1","50",-0.671969075943311
"309","1","50",0.173313897235636
"310","1","50",-0.0476422805355123
"311","1","50",-0.0112364345639392
"312","1","50",-0.0642773763910054
"313","1","50",-0.183173817823886
"314","1","50",-0.400927253815017
"315","1","50",-0.109432086159145
"316","1","50",-0.26665826941464
"317","1","50",-0.377061786779171
"318","1","50",-0.570817130494376
"319","1","50",-0.144237593477278
"320","1","50",-0.338019891044823
"321","1","50",-0.452197187812713
"322","1","50",-0.188775863181938
"323","1","50",-0.0893232592102502
"324","1","50",-0.101218109043496
"325","1","50",-0.507765859148798
"326","1","50",-0.149677224615991
"327","1","50",-0.494952478437351
"328","1","50",0.120549888024747
"329","1","50",-0.300251872465888
"330","1","50",-0.548682733842096
"331","1","50",-0.471090388132504
"332","1","50",-0.145527513634669
"333","1","50",-0.212306108396691
"334","1","50",-0.242428956777731
"335","1","50",-0.146697303434826
"336","1","50",0.118226137291231
"337","1","50",-0.409841388576518
"338","1","50",-0.526714247677501
"339","1","50",-0.00438182538743516
"340","1","50",-0.107584141340622
"341","1","50",-0.575815900072054
"342","1","50",-0.0535259185509705
"343","1","50",-0.434188759296491
"344","1","50",-0.0920300749062426
"345","1","50",-0.368734189531732
"346","1","50",0.0858197456043489
"347","1","50",-0.269752835009344
"348","1","50",-0.741001158957754
"349","1","50",-0.708925565247321
"350","1","50",-0.273794025368218
"351","1","50",0.0222143018776382
"352","1","50",-0.158541681124026
"353","1","50",-0.811147444528278
"354","1","50",-0.353636458928356
"355","1","50",-0.261127123486062
"356","1","50",0.0123675483556823
"357","1","50",-0.643161355576841
"358","1","50",-0.581562724698334
"359","1","50",0.010475606018529
"360","1","50",-0.522394353679022
"361","1","50",-0.273930660239197
"362","1","50",0.184818933494745
"363","1","50",-0.174442189904212
"364","1","50",-0.1423874710096
"365","1","50",-0.214615079804631
"366","1","50",-0.19730395725119
"367","1","50",-0.775588743860697
"368","1","50",-0.80558477079856
"369","1","50",-0.327735900749784
"370","1","50",-0.567593505111469
"371","1","50",-0.20670453441029
"372","1","50",-0.451651483123562
"373","1","50",-0.255945733316027
"374","1","50",-0.25463837440203
"375","1","50",0.0865747089949069
"376","1","50",-0.0186755998247832
"377","1","50",-0.298380328307845
"378","1","50",0.113202338595348
"379","1","50",-0.191121504150513
"380","1","50",-0.278528083409301
"381","1","50",-0.0562042837156434
"382","1","50",-0.164478359553208
"383","1","50",-0.351322067244916
"384","1","50",-0.171529556069061
"385","1","50",-0.0803310994648461
"386","1","50",-0.00550821638677529
"387","1","50",-0.0842476499480773
"388","1","50",-0.640028765644023
"389","1","50",0.0394495333078895
"390","1","50",-0.361234670720712
"391","1","50",-0.283746207371499
"392","1","50",-0.729311763135394
"393","1","50",-0.473312586626082
"394","1","50",-0.161755836567031
"395","1","50",-0.28095981663968
"396","1","50",-0.216139604661779
"397","1","50",-0.204560451589802
"398","1","50",-0.296975580581634
"399","1","50",-0.341577302561736
"400","1","50",0.124454037336918
"401","1","50",-0.519576938425233
"402","1","50",-0.64646691167962
"403","1","50",-0.391107614004156
"404","1","50",-0.254889363139335
"405","1","50",-0.696048711704831
"406","1","50",-0.232457673081574
"407","1","50",-0.097934456569998
"408","1","50",-0.388096779957224
"409","1","50",-0.367846443612326
"410","1","50",-0.326627378275294
"411","1","50",-0.246752948251895
"412","1","50",-0.545800500431942
"413","1","50",-0.230323728925871
"414","1","50",-0.616723431608544
"415","1","50",-0.300988573572137
"416","1","50",-0.386999568555998
"417","1","50",-0.181923112184645
"418","1","50",-0.269334408733486
"419","1","50",-0.2210773588072
"420","1","50",0.0820745897605185
"421","1","50",0.0137724461972283
"422","1","50",-0.0153716698453768
"423","1","50",-0.269421048825794
"424","1","50",-0.506766437656849
"425","1","50",-0.634754500908601
"426","1","50",-0.321332360567199
"427","1","50",-0.416994980623909
"428","1","50",-0.33686527610015
"429","1","50",0.172967144114833
"430","1","50",-0.0917614629830699
"431","1","50",-0.634949094830099
"432","1","50",-0.221010528636282
"433","1","50",-0.246383776870691
"434","1","50",-0.335471972018119
"435","1","50",-0.0966137718965342
"436","1","50",-0.220639749175127
"437","1","50",-0.0898627648740434
"438","1","50",0.0809605912308604
"439","1","50",-0.014301139317412
"440","1","50",-0.321603390089571
"441","1","50",-0.168614626983048
"442","1","50",-0.357534004145092
"443","1","50",-0.503474800272924
"444","1","50",-0.141374295585738
"445","1","50",-0.277432686560889
"446","1","50",-0.504239409876696
"447","1","50",-0.0743267270634879
"448","1","50",-0.373470015682078
"449","1","50",0.133483754755552
"450","1","50",-0.2991609113913
"451","1","50",-0.193494605783165
"452","1","50",-0.198089604993494
"453","1","50",0.102236634081917
"454","1","50",-0.379637156941355
"455","1","50",-0.254611942032961
"456","1","50",-0.307035132609101
"457","1","50",-0.603761318623287
"458","1","50",-0.133644070917884
"459","1","50",-0.495682118380511
"460","1","50",-0.130895860914573
"461","1","50",-0.543988138254303
"462","1","50",-0.264327813632733
"463","1","50",-0.00452017332993026
"464","1","50",-0.310987568189634
"465","1","50",-0.53136834818716
"466","1","50",-0.40113879729425
"467","1","50",0.134084954275592
"468","1","50",-0.0788015822601222
"469","1","50",-0.384471208300483
"470","1","50",-0.337499943142875
"471","1","50",0.0954702516317501
"472","1","50",-0.177016191554081
"473","1","50",-0.0690838900223041
"474","1","50",-0.142380808768814
"475","1","50",-0.444948005764735
"476","1","50",-0.300205279189202
"477","1","50",-0.419308620155502
"478","1","50",-0.654827492021478
"479","1","50",-0.239064889496752
"480","1","50",-0.445390807862458
"481","1","50",-0.117200836559602
"482","1","50",0.0104996908981683
"483","1","50",-0.436357918510881
"484","1","50",-0.101713212190377
"485","1","50",-0.418651065040094
"486","1","50",-0.0975862725942348
"487","1","50",-0.369728521330074
"488","1","50",-0.559250292813351
"489","1","50",-0.325599686469125
"490","1","50",-0.206788951086718
"491","1","50",-0.182556400431073
"492","1","50",-0.224192086678011
"493","1","50",-0.45128171275844
"494","1","50",-0.406524086545486
"495","1","50",-0.638373018173437
"496","1","50",-0.0251773530358099
"497","1","50",-0.400929341632343
"498","1","50",-0.194663012755974
"499","1","50",-0.630621155419585
"500","1","50",-0.223701768140239
"1","2","50",-0.422316429695975
"2","2","50",-0.1310283985569
"3","2","50",-0.582356141600388
"4","2","50",-0.513141984263634
"5","2","50",-0.414668532690481
"6","2","50",-0.275588139584786
"7","2","50",-0.887259353892676
"8","2","50",-0.438163721380672
"9","2","50",-0.404736531085118
"10","2","50",-0.0957797275976461
"11","2","50",-0.605132145284601
"12","2","50",-0.164965339492407
"13","2","50",-0.372188419185523
"14","2","50",-0.1322896745892
"15","2","50",-0.360130199467159
"16","2","50",-0.248591813769077
"17","2","50",-0.515204689870674
"18","2","50",-0.586894268162202
"19","2","50",-0.681551036848108
"20","2","50",-0.381533068342382
"21","2","50",-0.241072210980699
"22","2","50",-0.473555903803214
"23","2","50",-0.217641608347933
"24","2","50",-0.401814709044528
"25","2","50",-0.552345545792239
"26","2","50",-0.502241406267031
"27","2","50",-0.600203896749619
"28","2","50",-0.455111452201579
"29","2","50",-0.550795040751566
"30","2","50",-0.0590436596503467
"31","2","50",-0.0897174030627652
"32","2","50",-0.0926759225141701
"33","2","50",-0.74106454717064
"34","2","50",-0.358301971523209
"35","2","50",-0.266835911337161
"36","2","50",-0.535101543470725
"37","2","50",-0.742289219296417
"38","2","50",-0.0935590265759667
"39","2","50",-0.18022002173687
"40","2","50",-0.323165073359478
"41","2","50",-0.113294739474686
"42","2","50",-0.154264521843305
"43","2","50",0.0678677572508313
"44","2","50",-0.533232458442315
"45","2","50",-0.474823865378245
"46","2","50",-0.496800658744847
"47","2","50",-0.11103295819626
"48","2","50",-0.57187288548121
"49","2","50",-0.590678772475669
"50","2","50",0.0354558733124244
"51","2","50",-0.502364339231574
"52","2","50",-0.250805805369716
"53","2","50",-0.590901631531189
"54","2","50",-0.652236963569027
"55","2","50",0.0514171595914804
"56","2","50",-0.325928928985737
"57","2","50",-0.0722747934125317
"58","2","50",-0.215905100019275
"59","2","50",-0.512091009571888
"60","2","50",-0.461953289599737
"61","2","50",-0.412085588481918
"62","2","50",-0.0191873283961218
"63","2","50",-0.0811019004686011
"64","2","50",-0.290573176700051
"65","2","50",-0.691850295463258
"66","2","50",-0.275452228349317
"67","2","50",-0.363834381150257
"68","2","50",-0.535488819167094
"69","2","50",-0.656971609786106
"70","2","50",-0.453336985842186
"71","2","50",0.188017743145253
"72","2","50",-0.924618550750596
"73","2","50",-0.601367020407182
"74","2","50",-0.220155758873507
"75","2","50",-0.434255930264111
"76","2","50",-0.297442559514805
"77","2","50",-0.14727701616131
"78","2","50",-0.506488880016339
"79","2","50",-0.215508919612764
"80","2","50",0.146938086641437
"81","2","50",-0.56926231137293
"82","2","50",-0.479580090922935
"83","2","50",-0.256487160656464
"84","2","50",-0.510031497658597
"85","2","50",0.0870889827804969
"86","2","50",-0.11466205284211
"87","2","50",-0.260632850172192
"88","2","50",-0.184679167505355
"89","2","50",-0.608133904310353
"90","2","50",-0.0846331288346013
"91","2","50",-0.0739718542663534
"92","2","50",-0.511541541637472
"93","2","50",-0.278257756379992
"94","2","50",-0.510057586529957
"95","2","50",-0.0231355765425679
"96","2","50",-0.307192296265115
"97","2","50",-0.418309114318784
"98","2","50",-0.503274958069749
"99","2","50",-0.752078691669921
"100","2","50",-0.31954665292253
"101","2","50",-0.0679550733321442
"102","2","50",-0.338224359571634
"103","2","50",0.367815457176809
"104","2","50",-0.788918369224253
"105","2","50",-0.203761890119246
"106","2","50",-0.36503268565728
"107","2","50",-0.483523839663931
"108","2","50",-0.854400204300016
"109","2","50",-0.607633836136261
"110","2","50",-0.541969114046088
"111","2","50",-0.62547673855471
"112","2","50",-0.36773324756395
"113","2","50",-0.26412227818271
"114","2","50",-0.6533963739202
"115","2","50",-0.340825925218088
"116","2","50",-0.487106781997111
"117","2","50",-0.586998351659989
"118","2","50",-0.00374529825401363
"119","2","50",-0.283398232977903
"120","2","50",-0.602145033517619
"121","2","50",-0.509610994659657
"122","2","50",-0.223270352814794
"123","2","50",-0.226932113476471
"124","2","50",-0.580097274558896
"125","2","50",-0.139310033231583
"126","2","50",-0.0729481513079306
"127","2","50",0.302614127158487
"128","2","50",-0.547280940843915
"129","2","50",0.00043962602812285
"130","2","50",-0.426988634634122
"131","2","50",-0.73691613407943
"132","2","50",-0.215869589319826
"133","2","50",-0.490186800140514
"134","2","50",-0.469680490685375
"135","2","50",-0.357502318659103
"136","2","50",-0.458022969179488
"137","2","50",-0.451959498059413
"138","2","50",-0.551260641536933
"139","2","50",-0.44325990336988
"140","2","50",-0.392842346916897
"141","2","50",-0.230467080625872
"142","2","50",-0.451728033296098
"143","2","50",-0.337776649445501
"144","2","50",-0.300671682555355
"145","2","50",0.0271007711950275
"146","2","50",-0.380822901926225
"147","2","50",-0.233797868268751
"148","2","50",-0.0404419724738678
"149","2","50",-0.158038562310506
"150","2","50",-0.137664294548235
"151","2","50",0.0928112084273224
"152","2","50",-0.396207690738994
"153","2","50",-0.40521051801023
"154","2","50",-0.404648197745793
"155","2","50",-0.389572695381805
"156","2","50",-0.299142822717383
"157","2","50",-0.498981326898387
"158","2","50",-0.255329591190457
"159","2","50",-0.303956466928696
"160","2","50",-0.370330951715672
"161","2","50",-0.0917034863510094
"162","2","50",-0.293275477638608
"163","2","50",-0.571284644831444
"164","2","50",-0.101948929888005
"165","2","50",-0.382678603809735
"166","2","50",-0.874145855175875
"167","2","50",-0.411511005583583
"168","2","50",-0.216348696529496
"169","2","50",-0.505199501685458
"170","2","50",-0.392137295876183
"171","2","50",-0.181664326072407
"172","2","50",-0.303769345009719
"173","2","50",-0.547420807964958
"174","2","50",-0.290574356511918
"175","2","50",-0.0470545279506376
"176","2","50",-0.75340447489973
"177","2","50",-0.544569645924101
"178","2","50",-0.18095783624866
"179","2","50",-0.702750581252256
"180","2","50",-0.0508395206770853
"181","2","50",-0.362630822799853
"182","2","50",-0.564132514957723
"183","2","50",-0.464776236468861
"184","2","50",-0.0523796929273862
"185","2","50",-0.688679268387948
"186","2","50",-0.509902462611297
"187","2","50",-0.118196154423334
"188","2","50",-0.404207117288345
"189","2","50",-0.444700192023901
"190","2","50",-0.696381020195038
"191","2","50",-0.804012368827576
"192","2","50",-0.437810134601175
"193","2","50",-0.622401778567263
"194","2","50",-0.413657222243353
"195","2","50",-0.763170709184035
"196","2","50",-0.574166024033735
"197","2","50",-0.513629731238705
"198","2","50",-0.260636139082477
"199","2","50",-0.616997962224757
"200","2","50",-0.194970905180025
"201","2","50",-0.319302784716962
"202","2","50",-0.242406024757523
"203","2","50",-0.195453337120951
"204","2","50",-0.160012524275565
"205","2","50",-0.479641344350405
"206","2","50",-0.537479623588716
"207","2","50",-0.392560813227347
"208","2","50",-0.46587795617844
"209","2","50",-0.348406212791159
"210","2","50",-0.382633538062597
"211","2","50",-0.179036760204682
"212","2","50",-0.22338547868692
"213","2","50",-0.460598834179872
"214","2","50",-0.323321745814431
"215","2","50",-0.389664595694093
"216","2","50",-0.107598168487849
"217","2","50",-0.12452104115005
"218","2","50",-0.0280956268551492
"219","2","50",-0.276320368945293
"220","2","50",-0.314980320822392
"221","2","50",-0.53740175540512
"222","2","50",-0.376057834009407
"223","2","50",-0.0836088978321972
"224","2","50",-0.649388324888209
"225","2","50",-0.369858994317234
"226","2","50",-0.402118363388339
"227","2","50",-0.241488033777045
"228","2","50",-0.186700836120115
"229","2","50",-0.341319494211643
"230","2","50",-0.442378297353958
"231","2","50",0.208557932426612
"232","2","50",-0.282633548235757
"233","2","50",-0.56146218597988
"234","2","50",-0.486054519953749
"235","2","50",-0.784737980311897
"236","2","50",-0.476884406919284
"237","2","50",-0.342833574738756
"238","2","50",-0.160963075948975
"239","2","50",-0.105057738950164
"240","2","50",-0.574325901444729
"241","2","50",-0.615228234638463
"242","2","50",-0.776928569318252
"243","2","50",-0.351364036843619
"244","2","50",-0.453264208743596
"245","2","50",-0.418356003655378
"246","2","50",-0.319469765128647
"247","2","50",-0.761077323579023
"248","2","50",-0.132814088175884
"249","2","50",-0.369588491031913
"250","2","50",-0.402959992690823
"251","2","50",-0.132017798153129
"252","2","50",-0.150155836936415
"253","2","50",-0.256490853758106
"254","2","50",-0.616495753739312
"255","2","50",-0.305012354796445
"256","2","50",-0.216832543449903
"257","2","50",0.0286651476305934
"258","2","50",-0.599267247105099
"259","2","50",-0.264142396115316
"260","2","50",-0.566620192966806
"261","2","50",-0.410575380857834
"262","2","50",-0.547632893385199
"263","2","50",-0.33788480445204
"264","2","50",-0.645802327937257
"265","2","50",-0.390248922778903
"266","2","50",-0.0728748266968981
"267","2","50",-0.352444497183684
"268","2","50",-0.401215691996234
"269","2","50",-0.412488249070787
"270","2","50",-0.775082480578332
"271","2","50",-0.334359349786764
"272","2","50",-0.549578794584358
"273","2","50",0.067598935988312
"274","2","50",-0.430862466875468
"275","2","50",-0.0765520015126834
"276","2","50",-0.58829253564503
"277","2","50",-0.336869392629417
"278","2","50",-0.241664674519297
"279","2","50",-0.374873423129437
"280","2","50",-0.435402957927422
"281","2","50",0.171981833109491
"282","2","50",-0.0911253658208103
"283","2","50",-0.651432626078639
"284","2","50",-0.222130785343388
"285","2","50",-0.145786413199316
"286","2","50",-0.590014218265914
"287","2","50",-0.124738034177742
"288","2","50",-0.362073313172337
"289","2","50",-0.0897772786802341
"290","2","50",-0.0537560386298741
"291","2","50",-0.34528348405837
"292","2","50",-0.349372460758165
"293","2","50",-0.244081658522983
"294","2","50",-0.407061701303205
"295","2","50",0.0649202251479728
"296","2","50",-0.419244880391186
"297","2","50",-0.219548861786149
"298","2","50",-0.554395358536444
"299","2","50",-0.686664003250359
"300","2","50",-0.501496881192661
"301","2","50",-0.688058857228268
"302","2","50",-0.703241117384711
"303","2","50",-0.235557404099658
"304","2","50",-0.206162142412015
"305","2","50",-0.91595424103376
"306","2","50",-0.175713422614219
"307","2","50",-0.251977478294935
"308","2","50",-0.445645157719208
"309","2","50",-0.538331084726542
"310","2","50",-0.272838896481365
"311","2","50",-0.509778425882524
"312","2","50",-0.1344202601681
"313","2","50",-0.0856280612802659
"314","2","50",-0.390123334604443
"315","2","50",-0.366613956291267
"316","2","50",0.0135386940896148
"317","2","50",0.0098291456356894
"318","2","50",-0.481482645143789
"319","2","50",-0.436444438810129
"320","2","50",-0.493018808399178
"321","2","50",0.113739950652188
"322","2","50",-0.283746993749949
"323","2","50",-0.253172382612164
"324","2","50",-0.602831050382422
"325","2","50",-0.30603473489632
"326","2","50",-0.479200680478202
"327","2","50",-0.155134788255686
"328","2","50",-0.384138132293572
"329","2","50",-0.248772003179378
"330","2","50",-0.308596326546583
"331","2","50",-0.330646150889511
"332","2","50",-0.521433131680871
"333","2","50",-0.171314747720635
"334","2","50",-0.826327047986677
"335","2","50",-0.290454859890811
"336","2","50",-0.166110953288973
"337","2","50",-0.36752387585084
"338","2","50",-0.450530977603362
"339","2","50",-0.636080223485409
"340","2","50",-0.781896117049716
"341","2","50",-0.337419787029268
"342","2","50",-0.222352858741429
"343","2","50",-0.214855686381944
"344","2","50",-0.517687626088715
"345","2","50",-0.393775577215377
"346","2","50",-0.0697210395942172
"347","2","50",-0.275991239217645
"348","2","50",-0.37446926590941
"349","2","50",-0.217575474869931
"350","2","50",-0.348805617091833
"351","2","50",-0.447661594446286
"352","2","50",-0.403502576240673
"353","2","50",-0.817937920056505
"354","2","50",-0.41744968292576
"355","2","50",-0.518654926322207
"356","2","50",-0.460042621587286
"357","2","50",-0.220868973160624
"358","2","50",-0.769358283291632
"359","2","50",-0.361478492902872
"360","2","50",-0.322913049690823
"361","2","50",0.00505848877030835
"362","2","50",-0.0171389373903606
"363","2","50",-0.733986423148605
"364","2","50",-0.30467651381056
"365","2","50",-0.193657757993294
"366","2","50",-0.631341100352056
"367","2","50",-0.75814949370396
"368","2","50",-0.0543610120009111
"369","2","50",-0.11910381770619
"370","2","50",-0.385942631161638
