"simulation","N","N.1"
"158","50",262.680618525693
"159","50",338.483595791118
"160","50",309.798319275276
"161","50",304.022471162219
"162","50",285.758666163553
"163","50",305.214566516235
"164","50",251.405526872371
"165","50",266.771851609979
"166","50",288.35619549419
"167","50",204.037840991263
"168","50",268.831543711928
"169","50",307.700467785737
"170","50",214.319907615888
"171","50",281.098889775813
"172","50",279.183055612868
"173","50",289.171181121639
"174","50",272.454897888915
"175","50",308.926784515868
"176","50",269.050390696265
"177","50",310.34208829302
"178","50",290.104649811597
"179","50",319.468054281226
"180","50",288.46864007551
"181","50",300.194985913152
"182","50",292.026279857522
"183","50",267.950113142948
"184","50",242.331248598175
"185","50",308.074858430442
"186","50",295.349670303903
"187","50",235.049450304294
"188","50",249.637302767468
"189","50",296.714033300365
"190","50",285.553966919506
"191","50",228.08487808921
"192","50",312.952203687949
"193","50",324.392216174558
"194","50",275.327715912982
"195","50",298.194234700103
"196","50",205.656900574384
"197","50",252.945355995332
"198","50",287.88927422183
"199","50",298.142219901859
"200","50",317.917144247406
"201","50",275.983541569106
"202","50",219.108218655631
"203","50",330.689215464203
"204","50",315.256765604704
"205","50",228.477821983583
"206","50",258.311566369354
"207","50",305.519305784139
"208","50",299.791293387229
"209","50",269.409418811607
"210","50",275.566869463097
"211","50",322.606778449818
"212","50",320.594807476439
"213","50",312.490015606877
"214","50",243.004967805746
"215","50",314.934116665788
"216","50",236.404891249048
"217","50",252.757025646228
"218","50",324.183080079094
"219","50",182.895708238006
"220","50",232.002019734907
"221","50",309.27031764373
"222","50",222.749456766949
"223","50",253.893584099465
"224","50",253.175134975237
"225","50",246.605084840504
"226","50",321.335630127514
"227","50",310.937844535548
"228","50",284.097250142853
"229","50",265.12595289948
"230","50",243.540365577383
"231","50",320.741845213095
"232","50",272.32785435794
"233","50",289.411521737836
"234","50",310.225165707627
"235","50",220.931860485609
"236","50",276.188089356318
"237","50",314.69681320312
"238","50",306.841618524822
"239","50",304.656364795862
"240","50",307.863116092206
"241","50",253.404912324182
"242","50",296.550926413411
"243","50",335.35097050389
"244","50",313.283547676816
"245","50",285.561802831092
"246","50",307.993150323902
"247","50",292.416313572136
"248","50",272.345174780196
"249","50",295.550813077853
"250","50",292.801743590851
"251","50",313.199461863022
"252","50",316.891472086589
"253","50",231.438348405384
"254","50",151.763903474504
"255","50",321.843435424787
"256","50",312.760144443365
"257","50",304.602640261597
"258","50",290.009063663858
"259","50",247.954217582104
"260","50",274.456337836342
"261","50",280.447452904382
"262","50",317.977594580874
"263","50",299.783890656428
"264","50",183.692675923638
"265","50",317.768172770708
"266","50",257.553477699632
"267","50",319.99826367346
"268","50",298.983942595434
"269","50",255.650367778196
"270","50",230.560998774927
"271","50",241.859239715451
"272","50",279.260420505894
"273","50",326.552060354218
"274","50",196.478358739068
"275","50",303.553689372525
"276","50",313.164210415598
"277","50",304.223256017461
"278","50",304.01775127227
"279","50",286.142214814977
"280","50",294.943048152917
"281","50",306.205163501652
"282","50",307.571787642533
"283","50",318.863188560947
"284","50",294.308448764303
"285","50",305.174726972624
"286","50",184.302938057229
"287","50",267.497533373754
"288","50",274.22149853888
"289","50",287.619623261978
"290","50",293.13981454644
"291","50",302.615426468201
"292","50",254.409302457731
"293","50",242.665235413876
"294","50",291.252700824777
"295","50",271.910640712603
"296","50",187.474697086692
"297","50",238.589497635878
"298","50",294.184085778583
"299","50",220.715052740626
"300","50",298.037915245698
"301","50",264.958164230959
"302","50",295.484352988688
"303","50",311.184419341383
"304","50",245.420629272515
"305","50",300.137534974937
"306","50",306.752427657469
"307","50",256.577331586579
"308","50",274.128760750445
"309","50",304.693978531539
"310","50",309.652271172828
"311","50",316.343927149163
"312","50",291.716492295822
"313","50",304.815429009995
"314","50",266.726049176019
"315","50",263.166869347048
"316","50",282.295933680926
"317","50",214.546566384161
"318","50",269.129601631397
"319","50",306.560741664773
"320","50",316.893291966048
"321","50",283.824407139743
"322","50",302.008158659786
"323","50",315.328175465728
"324","50",306.83721982327
"325","50",285.975204638599
"326","50",236.077193346254
"327","50",264.285018884348
"328","50",312.734636525124
"329","50",304.895313896645
"330","50",284.989545966052
"331","50",308.748497725389
"332","50",254.305060169705
"333","50",316.948131880121
"334","50",303.902122051499
"335","50",285.829981497903
"336","50",292.419757264267
"337","50",276.91590508209
"338","50",208.58263450938
"339","50",260.455356455567
"340","50",220.49671148421
"341","50",261.136213224409
"342","50",312.130346687374
"343","50",257.647466040023
"344","50",319.453989731944
"345","50",306.710599525732
"346","50",280.970112822643
"347","50",251.985592441804
"348","50",179.012933683153
"349","50",284.532097955953
"350","50",313.246717060254
"351","50",296.13673450705
"352","50",254.320179470701
"353","50",293.496171511101
"354","50",295.601307942136
"355","50",242.171645113472
"356","50",281.171856371152
"357","50",261.130203891694
"358","50",297.880070409363
"359","50",239.55380947808
"360","50",287.153173168213
"361","50",313.906175456897
"362","50",183.075442765081
"363","50",320.525419710994
"364","50",312.014047941496
"365","50",304.915494343745
"366","50",304.011218757231
"367","50",300.989192585336
"368","50",314.451734223473
"369","50",256.496143814199
"370","50",305.384088675665
"371","50",253.067046874405
"372","50",259.403901791602
"373","50",248.858121498756
"374","50",313.124556771938
"375","50",259.864812334372
"376","50",252.891006714029
"377","50",193.676362432411
"378","50",275.349660035491
"379","50",319.91535156206
"380","50",299.936174486187
"381","50",311.607340661894
"382","50",275.847651275375
"383","50",197.257905337153
"384","50",292.156756487411
"385","50",272.25282062771
"386","50",276.657958734819
"387","50",306.286996824691
"388","50",202.809643355815
"389","50",322.349926212854
"390","50",248.916970829428
"391","50",299.399550930064
"392","50",237.197572494168
"393","50",215.883800974667
"394","50",315.149666405514
"395","50",274.0113683924
"396","50",201.09061748525
"397","50",313.46248799776
"398","50",167.462412698558
"399","50",302.592315401582
"400","50",277.369691422447
"401","50",318.595014002794
"402","50",286.613099571933
"403","50",292.603430840043
"404","50",289.34638613595
"405","50",305.993034678202
"406","50",317.729568039078
"407","50",255.634616326531
"408","50",248.679108616022
"409","50",319.410914831516
"410","50",303.430063380557
"411","50",301.988719030529
"412","50",281.281209368443
"413","50",304.233224921124
"414","50",303.060480692371
"415","50",282.05340139558
"416","50",308.822318284622
"417","50",312.406029778146
"418","50",311.352502833919
"419","50",224.66893855183
"420","50",305.259853552231
"421","50",323.195894659106
"422","50",315.174667633752
"423","50",264.287200450079
"424","50",268.495058627185
"425","50",231.371039474199
"426","50",318.444338746921
"427","50",257.519500494495
"428","50",311.264169341406
"429","50",291.831117695585
"430","50",316.208219125705
"431","50",292.139913762282
"432","50",301.425990295836
"433","50",245.714214021835
"434","50",305.291893670661
"435","50",274.064478479211
"436","50",296.952731585441
"437","50",306.685171920519
"438","50",236.85007245278
"439","50",269.462104233531
"440","50",330.836472117062
"441","50",298.734723616648
"442","50",268.852916382171
"443","50",214.191011008551
"444","50",274.477980207046
"445","50",251.258259964824
"446","50",303.696417900484
"447","50",183.304085975083
"448","50",326.00198449463
"449","50",299.282949558286
"450","50",320.680281877988
"451","50",317.739749959637
"452","50",239.175430799586
"453","50",312.168814706374
"454","50",313.491809318647
"455","50",295.537566634132
"456","50",246.869700407463
"457","50",210.14283515303
"458","50",275.609677890383
"459","50",301.905369293321
"460","50",258.63346353672
"461","50",273.874134228291
"462","50",320.363382492177
"463","50",311.735261944076
"464","50",185.978595851682
"465","50",275.796826782339
"466","50",319.11853319242
"467","50",278.650940975261
"468","50",155.196458790586
"469","50",280.821184121503
"470","50",302.595792341721
"471","50",295.289817516914
"472","50",262.370066297816
"473","50",319.589284155581
"474","50",298.113988260823
"475","50",285.145081966435
"476","50",319.44577659808
"477","50",254.378612702604
"478","50",268.856928279213
"479","50",288.716308332997
"480","50",326.521413634162
"481","50",300.891155467175
"482","50",292.443627097098
"483","50",269.525490579465
"484","50",320.119337854969
"485","50",232.413579841979
"486","50",323.184998405187
"487","50",288.827555046722
"488","50",239.38399794962
"489","50",284.541837837776
"490","50",301.785285153166
"491","50",324.397834259689
"492","50",264.724436555348
"493","50",304.470451529086
"494","50",320.816757846684
"495","50",292.404410292977
"496","50",274.843103481115
"497","50",298.978553193806
"498","50",285.224286999754
"499","50",289.514532321591
"500","50",328.259010495072
"1","100",604.773792027839
"2","100",476.308491403052
"3","100",548.94610036078
"4","100",454.04532147713
"5","100",666.093836379883
"6","100",530.965334589201
"7","100",623.307443573508
"8","100",471.083222728295
"9","100",584.72478099861
"10","100",504.273064878477
"11","100",667.52250601607
"12","100",600.653394783842
"13","100",612.702388503243
"14","100",632.271870664424
"15","100",511.269456023882
"16","100",505.653519771281
"17","100",676.317556464584
"18","100",587.389566888259
"19","100",340.038770244368
"20","100",438.54360865969
"21","100",616.625518148702
"22","100",611.36807725697
"23","100",527.485744652051
"24","100",641.172027545775
"25","100",545.759717213704
"26","100",649.219380772038
"27","100",594.631366842556
"28","100",330.26785939035
"29","100",513.58379610199
"30","100",470.250833679481
"31","100",589.499807023555
"32","100",540.618112794783
"33","100",559.237460111824
"34","100",498.320715249457
"35","100",488.132562714444
"36","100",564.543179877482
"37","100",608.22239907239
"38","100",487.692573750369
"39","100",650.755632524746
"40","100",675.092464021299
"41","100",390.882904697553
"42","100",651.887312382741
"43","100",581.526427446405
"44","100",595.716916910983
"45","100",488.440495832709
"46","100",380.959357225977
"47","100",400.567732948067
"48","100",598.994216345079
"49","100",658.205882553152
"50","100",535.684083160771
"51","100",676.371208818039
"52","100",486.739800535046
"53","100",569.014444804474
"54","100",446.509234801824
"55","100",581.276411736269
"56","100",355.379062920069
"57","100",516.690911686277
"58","100",361.658884251769
"59","100",453.581566828128
"60","100",652.767570475687
"61","100",509.599174362914
"62","100",559.270903495864
"63","100",678.071791852433
"64","100",539.492324511492
"65","100",355.806138421051
"66","100",521.914657951081
"67","100",639.949014609402
"68","100",443.533732016145
"69","100",564.029487051512
"70","100",648.608067060224
"71","100",518.893363931559
"72","100",619.710091339646
"73","100",662.372044796005
"74","100",554.675804122398
"75","100",394.927335786933
"76","100",669.610018404704
"77","100",568.445573076277
"78","100",538.425365348418
"79","100",552.776067619456
"80","100",482.573128623262
"81","100",638.56376659211
"82","100",520.49637472686
"83","100",484.960194976915
"84","100",414.975820500533
"85","100",505.443546070839
"86","100",578.699550734603
"87","100",513.833399246292
"88","100",452.848371440446
"89","100",419.117585685161
"90","100",360.947826798031
"91","100",621.790722843222
"92","100",537.265004457665
"93","100",620.682350428936
"94","100",521.208857728811
"95","100",634.638095811686
"96","100",676.820899161637
"97","100",452.207436580924
"98","100",651.214738591423
"99","100",511.355429155545
"100","100",496.115802235867
"101","100",685.709500004041
"102","100",583.837795117178
"103","100",496.460375145612
"104","100",451.185278072004
"105","100",624.422186120123
"106","100",493.757316731732
"107","100",660.269903493829
"108","100",664.583845151223
"109","100",626.990265377892
"110","100",613.466940117903
"111","100",509.300772622544
"112","100",582.564062076237
"113","100",575.602634756066
"114","100",570.912990674697
"115","100",479.333287326158
"116","100",664.113414460308
"117","100",464.480866668731
"118","100",394.433374933183
"119","100",512.409687972953
"120","100",284.746195540661
"121","100",363.322760284207
"122","100",514.449803273023
"123","100",357.630272582045
"124","100",611.315894192307
"125","100",575.144126952068
"126","100",538.044817156033
"127","100",625.848479829535
"128","100",647.841471240317
"129","100",502.883237238136
"130","100",492.956986350263
"131","100",482.934133678998
"132","100",658.042181672099
"133","100",499.048124396373
"134","100",508.447001103403
"135","100",363.647475584019
"136","100",575.709929884246
"137","100",631.520765860764
"138","100",591.988886005117
"139","100",640.739605366814
"140","100",675.492189420969
"141","100",587.86244674094
"142","100",581.483399788706
"143","100",492.76353638342
"144","100",540.080702250542
"145","100",544.327517739066
"146","100",592.320184351908
"147","100",618.018118478453
"148","100",603.083910644647
"149","100",322.488585434786
"150","100",544.38496615263
"151","100",319.715040851837
"152","100",446.197343801123
"153","100",627.911885690763
"154","100",543.34360163077
"155","100",358.013623398356
"156","100",579.235179867007
"157","100",514.856113971136
"158","100",610.183110113462
"159","100",634.377346111882
"160","100",350.469907275563
"161","100",446.911969507122
"162","100",536.687402268506
"163","100",390.8910208582
"164","100",574.986842552856
"165","100",642.635413109761
"166","100",541.81303080899
"167","100",559.06906926573
"168","100",456.8420905376
"169","100",584.266148843138
"170","100",517.951079593911
"171","100",577.640012659791
"172","100",683.714418546021
"173","100",684.673014397621
"174","100",339.384180642249
"175","100",490.931100546277
"176","100",475.598021853612
"177","100",606.209541675241
"178","100",602.54169009709
"179","100",590.922476441848
"180","100",420.87017730005
"181","100",588.835089713056
"182","100",542.090060461507
"183","100",350.574298428328
"184","100",533.5211777647
"185","100",609.229108615929
"186","100",408.020312955282
"187","100",625.699100618301
"188","100",545.63065395132
"189","100",521.577827665875
"190","100",643.935248693197
"191","100",556.822258709528
"192","100",605.787944295463
"193","100",602.021066117152
"194","100",361.031836356082
"195","100",557.213182195415
"196","100",521.240315645863
"197","100",630.606182615916
"198","100",587.152617317113
"199","100",667.68372416963
"200","100",470.428762763843
"201","100",586.00716921113
"202","100",648.727974016936
"203","100",631.213105208715
"204","100",465.596208048484
"205","100",541.677076516283
"206","100",619.468286372542
"207","100",325.171621434325
"208","100",588.765175053232
"209","100",559.291314919656
"210","100",580.067343137432
"211","100",552.176312276326
"212","100",453.730229910706
"213","100",663.350252892829
"214","100",482.036035001031
"215","100",643.243019177882
"216","100",510.112322466884
"217","100",375.436626012468
"218","100",642.12349412206
"219","100",624.048581560184
"220","100",479.716217048382
"221","100",546.522402608142
"222","100",579.062212983584
"223","100",580.71712169017
"224","100",382.761413843911
"225","100",632.547792845505
"226","100",506.238773966691
"227","100",375.4717035697
"228","100",421.015020958174
"229","100",480.200921306559
"230","100",307.379070726972
"231","100",592.265549355361
"232","100",633.709013233141
"233","100",623.011214504266
"234","100",558.759430061741
"235","100",526.675683893172
"236","100",557.880893191524
"237","100",620.391312088016
"238","100",447.107579755973
"239","100",581.941298956153
"240","100",651.134520886715
"241","100",677.021117029227
"242","100",624.61784865405
"243","100",475.884116113333
"244","100",500.253836358955
"245","100",491.512333534709
"246","100",693.718140769107
"247","100",569.667077075828
"248","100",490.272933599228
"249","100",650.282265917184
"250","100",606.402095698625
"251","100",382.291389464581
"252","100",503.713038034948
"253","100",641.142594870674
"254","100",439.186300920665
"255","100",657.899067377745
"256","100",589.024711570912
"257","100",592.750902309938
"258","100",578.092246905755
"259","100",514.225341790842
"260","100",673.945675029125
"261","100",568.415675025884
"262","100",533.861446466937
"263","100",654.70460692243
"264","100",673.844181534713
"265","100",628.217733669205
"266","100",499.765806152464
"267","100",651.673375585811
"268","100",552.849861256399
"269","100",668.127040496831
"270","100",660.183834650609
"271","100",561.443224983025
"272","100",530.239737643959
"273","100",636.139779031058
"274","100",657.036115870895
"275","100",493.900746244347
"276","100",538.190252861032
"277","100",527.96279572793
"278","100",464.463726717677
"279","100",466.068509628516
"280","100",540.184490950629
"281","100",640.938743504996
"282","100",567.731244470083
"283","100",583.633505820721
"284","100",533.527990786071
"285","100",543.085425303998
"286","100",667.253457784546
"287","100",614.94655458294
"288","100",546.786312615061
"289","100",505.567702002423
"290","100",491.347874485103
"291","100",514.176619527235
"292","100",664.949614720095
"293","100",601.544008218852
"294","100",475.659732366382
"295","100",493.689375415058
"296","100",623.501852944432
"297","100",372.046727006826
"298","100",431.770616001749
"299","100",590.250251637831
"300","100",556.544921896513
"301","100",602.285023162507
"302","100",643.363577525122
"303","100",639.713455482981
"304","100",617.484805719651
"305","100",625.415355192196
"306","100",428.449271207725
"307","100",434.505280205319
"308","100",661.033740695157
"309","100",596.208947973587
"310","100",635.739185575438
"311","100",682.510383677586
"312","100",656.035603314786
"313","100",413.666178348744
"314","100",526.807301207171
"315","100",580.574807854383
"316","100",610.408809179486
"317","100",439.098231552566
"318","100",644.085335321565
"319","100",505.773780727888
"320","100",592.059631483399
"321","100",597.384038242282
"322","100",502.90732924587
"323","100",522.226468971973
"324","100",483.112091094447
"325","100",538.254121115185
"326","100",606.241401751713
"327","100",458.61705975518
"328","100",489.748534375755
"329","100",513.443381009989
"330","100",611.329830115131
"331","100",678.319798256024
"332","100",414.187266695423
"333","100",481.812321058258
"334","100",685.381449564336
"335","100",520.750458488369
"336","100",360.950022876003
"337","100",298.480726938037
"338","100",565.079520272914
"339","100",558.742155263472
"340","100",450.021759815825
"341","100",525.283377556993
"342","100",680.926558728919
"343","100",501.726064055429
"344","100",638.199342493539
"345","100",675.023723548897
"346","100",574.309187627585
"347","100",520.476455309839
"348","100",567.201263769309
"349","100",582.414735501311
"350","100",515.289577944137
"351","100",661.990215889212
"352","100",565.154294170348
"353","100",641.798369116828
"354","100",502.54564661803
"355","100",603.841430633538
"356","100",578.157578001357
"357","100",670.518739741476
"358","100",589.572131441063
"359","100",681.253458319409
"360","100",641.643400601069
"361","100",456.081091405417
"362","100",402.232382551841
"363","100",583.330213632539
"364","100",538.952317632283
"365","100",603.978885441074
"366","100",565.437348442975
"367","100",669.070867501879
"368","100",644.097616759031
"369","100",438.109706260024
"370","100",604.699038073315
"371","100",558.203668359945
"372","100",658.839153027329
"373","100",579.202835065676
"374","100",673.862178602889
"375","100",420.974808563322
"376","100",600.506283193272
"377","100",481.424393467948
"378","100",547.66545150459
"379","100",507.126841915271
"380","100",423.614010430128
"381","100",654.262039223854
"382","100",567.074957559537
"383","100",653.623413390453
"384","100",578.148362981152
"385","100",511.306078765189
"386","100",414.401020669575
"387","100",509.600208331108
"388","100",441.272232797343
"389","100",679.041403129583
"390","100",668.339875023606
"391","100",351.286181016156
"392","100",478.051072896309
"393","100",582.727384392973
"394","100",511.259444790121
"395","100",553.840798508371
"396","100",488.672196602059
"397","100",587.328907181219
"398","100",413.06846511776
"399","100",599.565028767965
"400","100",582.699929101885
"401","100",650.660172988372
"402","100",330.963817733034
"403","100",554.50386808441
"404","100",582.937811318643
"405","100",485.285739293754
"406","100",676.589351591344
"407","100",437.291305470786
"408","100",567.691263154922
"409","100",622.439459894294
"410","100",541.9350042807
"411","100",653.260317417649
"412","100",654.847772532734
"413","100",456.303975818866
"414","100",595.774448440734
"415","100",592.62633717264
"416","100",441.283348539965
"417","100",667.713929439913
"418","100",676.35505682136
"419","100",447.519406393059
"420","100",450.952370489943
"421","100",483.651313013897
"422","100",500.356400756948
"423","100",674.91863819039
"424","100",438.673972959618
"425","100",484.271966233271
"426","100",677.577884487656
"427","100",615.386185427601
"428","100",616.459112394143
"429","100",673.948133806524
"430","100",592.656248603543
"431","100",578.267881737467
"432","100",607.186271166315
"433","100",528.325557428519
"434","100",606.252750291685
"435","100",567.157275421509
"436","100",548.667450839391
"437","100",503.185853047536
"438","100",543.355548038184
"439","100",260.690487892909
"440","100",609.782045576819
"441","100",499.767343207553
"442","100",576.401260504262
"443","100",536.456610235198
"444","100",657.56532333361
"445","100",490.670903241623
"446","100",561.930467061847
"447","100",522.855770399724
"448","100",612.705353617623
"449","100",527.831866636185
"450","100",625.541119192797
"451","100",618.586171971629
"452","100",602.527874349918
"453","100",444.028179573284
"454","100",485.910041783093
"455","100",473.211439939617
"456","100",632.572757275982
"457","100",521.113327316756
"458","100",575.662512383841
"459","100",436.484972985195
"460","100",561.482406900003
"461","100",503.922164194399
"462","100",469.456409718364
"463","100",647.932401499668
"464","100",537.513992253288
"465","100",450.155301381595
"466","100",693.596925942037
"467","100",604.275270160119
"468","100",452.988547725013
"469","100",452.874183974335
"470","100",660.211567071477
"471","100",492.809422699953
"472","100",469.867733927675
"473","100",412.494573721464
"474","100",544.519261145257
"475","100",413.866770734245
"476","100",482.720177280106
"477","100",543.062926868974
"478","100",509.235483391892
"479","100",541.925732802223
"480","100",548.378168601476
"481","100",572.079193754545
"482","100",481.508667373346
"483","100",569.005814555073
"484","100",636.218835753958
"485","100",542.549981611407
"486","100",668.031090857642
"487","100",400.87532653335
"488","100",675.155224481534
"489","100",549.20642987628
"490","100",491.862091500871
"491","100",440.711420333035
"492","100",629.98844966976
"493","100",504.37606335972
"494","100",605.202933841855
"495","100",477.452583923046
"496","100",499.077550718686
"497","100",669.929134172211
"498","100",558.42780145901
"499","100",677.596006559255
"500","100",504.445114430938
"1","150",780.24993088016
"2","150",842.398322920127
"3","150",772.253832770838
"4","150",695.725697071992
"5","150",827.751200149977
"6","150",781.167663565024
"7","150",734.617943444527
"8","150",540.522701193589
"9","150",837.535373687
"10","150",830.679483084299
"11","150",472.877181862998
"12","150",485.666877582965
"13","150",657.933572345633
"14","150",572.098889086185
"15","150",814.822281997099
"16","150",877.010157772834
"17","150",1008.86070157793
"18","150",719.24084434038
"19","150",778.636087608205
"20","150",879.564716232693
"21","150",739.47515012527
"22","150",896.699578153906
"23","150",709.562491998882
"24","150",809.694959514439
"25","150",976.381614195568
"26","150",699.688968224497
"27","150",952.701128116682
"28","150",988.09247305617
"29","150",909.13016012438
"30","150",423.5452593783
"31","150",852.451798510831
"32","150",933.203691193221
"33","150",796.94335173991
"34","150",1004.68914463335
"35","150",707.312308325398
"36","150",978.953178692776
"37","150",505.860002393806
"38","150",911.112345818743
"39","150",607.975246202285
"40","150",982.030762027598
"41","150",832.558466522563
"42","150",776.48082245761
"43","150",1003.18180670449
"44","150",768.606264789331
"45","150",769.698778464768
"46","150",952.990697098132
"47","150",853.317318698808
"48","150",676.342454779961
"49","150",969.680742548272
"50","150",776.995759971018
"51","150",951.001821223175
"52","150",916.402692599618
"53","150",572.491285185799
"54","150",1028.40804251158
"55","150",621.810285314712
"56","150",956.255818461488
"57","150",1006.95162957963
"58","150",946.141413323532
"59","150",781.284618098048
"60","150",894.315933430234
"61","150",937.031335303156
"62","150",849.285629515832
"63","150",1009.26495691595
"64","150",513.004620476228
"65","150",791.135885672456
"66","150",958.021168432505
"67","150",869.239322119336
"68","150",556.5693798994
"69","150",791.346680667377
"70","150",347.121009135518
"71","150",934.907275922466
"72","150",889.602704399944
"73","150",997.766098480151
"74","150",978.565775009438
"75","150",626.528106987314
"76","150",698.636051234537
"77","150",649.065394007482
"78","150",1020.13719014707
"79","150",611.773402430595
"80","150",778.822233724555
"81","150",986.977944162554
"82","150",621.352734711973
"83","150",399.588305993726
"84","150",584.193756854997
"85","150",995.236006151507
"86","150",843.558417007023
"87","150",459.2329227414
"88","150",898.381237979111
"89","150",659.949607462211
"90","150",748.130796951341
"91","150",776.577126551747
"92","150",754.367114346522
"93","150",974.024157491433
"94","150",1019.84464439001
"95","150",887.889008410727
"96","150",838.438034426461
"97","150",727.427633863024
"98","150",639.161069125488
"99","150",758.040292103665
"100","150",754.135614250489
"101","150",777.674491111012
"102","150",713.976125212137
"103","150",805.442087275076
"104","150",656.82452712744
"105","150",940.995925883363
"106","150",304.754628765419
"107","150",706.74495615567
"108","150",860.409885441413
"109","150",667.668963034724
"110","150",554.268050792815
"111","150",705.819620046881
"112","150",819.834993351354
"113","150",767.049903307486
"114","150",965.108107992804
"115","150",1043.23579800052
"116","150",767.586405016319
"117","150",953.6374606383
"118","150",785.653512067865
"119","150",851.357858017282
"120","150",801.291986400621
"121","150",785.384725860822
"122","150",937.429323797512
"123","150",973.012046305685
"124","150",821.914344900583
"125","150",837.126611695131
"126","150",918.296875664693
"127","150",772.328214604717
"128","150",982.812660328449
"129","150",750.011987503963
"130","150",640.721019997365
"131","150",822.099831118924
"132","150",627.784203667597
"133","150",1016.84197789302
"134","150",981.745959105678
"135","150",869.789179901587
"136","150",865.252208775604
"137","150",629.919696026133
"138","150",647.55837387257
"139","150",998.538420009283
"140","150",924.941767641627
"141","150",925.962401836713
"142","150",569.326543360754
"143","150",621.720320108691
"144","150",985.824237927323
"145","150",600.878636520396
"146","150",730.233962546921
"147","150",731.875994151081
"148","150",946.777626439636
"149","150",895.679478312847
"150","150",789.30489143
"151","150",881.206852357235
"152","150",681.522619821098
"153","150",898.064945222163
"154","150",781.881655530359
"155","150",730.240041024173
"156","150",938.64360300212
"157","150",396.17766018298
"158","150",849.070311536295
"159","150",994.393155727655
"160","150",390.271818629599
"161","150",785.586598792223
"162","150",998.024791919387
"163","150",553.06706798657
"164","150",984.201259301929
