"simulation","cohort","N","Sd"
"163","1","50",0.136577202213316
"164","1","50",0.1565837645433
"165","1","50",0.156250711219857
"166","1","50",0.152110272340842
"167","1","50",0.253957246408197
"168","1","50",0.165175552107622
"169","1","50",0.136806183834819
"170","1","50",0.238316938429149
"171","1","50",0.152047331614206
"172","1","50",0.141327242192132
"173","1","50",0.138874530305606
"174","1","50",0.156652017557051
"175","1","50",0.132525775543424
"176","1","50",0.153666625490776
"177","1","50",0.136513360959713
"178","1","50",0.141050294045247
"179","1","50",0.129663656457314
"180","1","50",0.1380865811347
"181","1","50",0.139492838734068
"182","1","50",0.149175766189388
"183","1","50",0.15666995616201
"184","1","50",0.240766940765326
"185","1","50",0.135923837229359
"186","1","50",0.141930269063016
"187","1","50",0.161810168808528
"188","1","50",0.1590558944778
"189","1","50",0.135468115833831
"190","1","50",0.138394204345541
"191","1","50",0.189749684459471
"192","1","50",0.132997493152012
"193","1","50",0.129989123750722
"194","1","50",0.153982941820183
"195","1","50",0.135343839639199
"196","1","50",0.196086964597115
"197","1","50",0.18914952957614
"198","1","50",0.140027705612724
"199","1","50",0.13316394441543
"200","1","50",0.133314915822476
"201","1","50",0.143890090248284
"202","1","50",0.239140152067068
"203","1","50",0.131347752240234
"204","1","50",0.137597493188572
"205","1","50",0.196987564837044
"206","1","50",0.145321648365963
"207","1","50",0.133481224510702
"208","1","50",0.136778822018253
"209","1","50",0.145031888858656
"210","1","50",0.157372526525204
"211","1","50",0.137927343385144
"212","1","50",0.139710793227168
"213","1","50",0.132171862467664
"214","1","50",0.15377418915411
"215","1","50",0.130911194307292
"216","1","50",0.159497882041596
"217","1","50",0.156453098303532
"218","1","50",0.129675588343502
"219","1","50",0.18852513154165
"220","1","50",0.162207732798499
"221","1","50",0.132429894796169
"222","1","50",0.184401704705807
"223","1","50",0.156455642658279
"224","1","50",0.162348659369122
"225","1","50",0.157750496927921
"226","1","50",0.137078812201126
"227","1","50",0.132665485265498
"228","1","50",0.135263514445869
"229","1","50",0.153074416150136
"230","1","50",0.158950704893386
"231","1","50",0.13132015810672
"232","1","50",0.155917841317398
"233","1","50",0.157627200712772
"234","1","50",0.134635172223872
"235","1","50",0.195864093031501
"236","1","50",0.138430688116635
"237","1","50",0.131481607055857
"238","1","50",0.132420283019648
"239","1","50",0.136244786055209
"240","1","50",0.13844996208091
"241","1","50",0.15651541126363
"242","1","50",0.139779212965951
"243","1","50",0.133248839619617
"244","1","50",0.135098067476869
"245","1","50",0.136863756631115
"246","1","50",0.137265586345727
"247","1","50",0.136958589862597
"248","1","50",0.14084186501989
"249","1","50",0.13485386483362
"250","1","50",0.13635034743469
"251","1","50",0.132748686831292
"252","1","50",0.130275205237457
"253","1","50",0.162275976247989
"254","1","50",0.23775507843575
"255","1","50",0.135187126155673
"256","1","50",0.133599116750308
"257","1","50",0.133217479046958
"258","1","50",0.13735604272133
"259","1","50",0.157070245879631
"260","1","50",0.151615517139693
"261","1","50",0.156793833868874
"262","1","50",0.133314583188213
"263","1","50",0.138062056167045
"264","1","50",0.190469239549895
"265","1","50",0.135263531078984
"266","1","50",0.152778587261191
"267","1","50",0.137078985116701
"268","1","50",0.134387244522368
"269","1","50",0.153676672905901
"270","1","50",0.164728481668159
"271","1","50",0.161946640178781
"272","1","50",0.158154990724383
"273","1","50",0.134493267166809
"274","1","50",0.178784440804892
"275","1","50",0.130938599634854
"276","1","50",0.131705204668989
"277","1","50",0.13631311892524
"278","1","50",0.132564983190732
"279","1","50",0.143000735928527
"280","1","50",0.136613915057125
"281","1","50",0.134396944601077
"282","1","50",0.132245363406452
"283","1","50",0.13516907901216
"284","1","50",0.141321036487212
"285","1","50",0.140383870398375
"286","1","50",0.187637391896904
"287","1","50",0.151991816892862
"288","1","50",0.152810851964351
"289","1","50",0.142706937893865
"290","1","50",0.135280334202176
"291","1","50",0.132122365921764
"292","1","50",0.145183554736239
"293","1","50",0.157017605058333
"294","1","50",0.153768011639502
"295","1","50",0.136869465701436
"296","1","50",0.186908564552141
"297","1","50",0.1583823874075
"298","1","50",0.129996461136344
"299","1","50",0.188674752970592
"300","1","50",0.139711670260973
"301","1","50",0.137553772664761
"302","1","50",0.155361492800478
"303","1","50",0.136840335303389
"304","1","50",0.155502600317728
"305","1","50",0.136850391401669
"306","1","50",0.148513392744662
"307","1","50",0.160440490952801
"308","1","50",0.157882048888775
"309","1","50",0.13791675832432
"310","1","50",0.133407196166202
"311","1","50",0.138903580743426
"312","1","50",0.138127523737238
"313","1","50",0.138035485846552
"314","1","50",0.151367110179893
"315","1","50",0.154441068297273
"316","1","50",0.156277184644106
"317","1","50",0.179021117536322
"318","1","50",0.150169762335852
"319","1","50",0.132980788025823
"320","1","50",0.138576776355098
"321","1","50",0.155558813954201
"322","1","50",0.130671349963416
"323","1","50",0.131764440798237
"324","1","50",0.133370271484611
"325","1","50",0.141423141928339
"326","1","50",0.166335087900433
"327","1","50",0.153349989591315
"328","1","50",0.13398056136128
"329","1","50",0.134084141822824
"330","1","50",0.137563928226676
"331","1","50",0.133594470833465
"332","1","50",0.159894992994041
"333","1","50",0.133875768058047
"334","1","50",0.137598747951106
"335","1","50",0.138753227906239
"336","1","50",0.13891176447287
"337","1","50",0.156673496973964
"338","1","50",0.182800081614758
"339","1","50",0.154959495413821
"340","1","50",0.231318212003178
"341","1","50",0.150390280199735
"342","1","50",0.133554105289962
"343","1","50",0.161105369714126
"344","1","50",0.139484685144144
"345","1","50",0.135843917926237
"346","1","50",0.14231666722943
"347","1","50",0.162812089082735
"348","1","50",0.248589919622514
"349","1","50",0.138162732530605
"350","1","50",0.135656346629517
"351","1","50",0.137335915167173
"352","1","50",0.160951245820676
"353","1","50",0.140136340256825
"354","1","50",0.133340630034599
"355","1","50",0.152028899754219
"356","1","50",0.156180906645026
"357","1","50",0.142619169634929
"358","1","50",0.131774756236658
"359","1","50",0.159608427677358
"360","1","50",0.139525810579829
"361","1","50",0.130640221882019
"362","1","50",0.230410284197028
"363","1","50",0.132059495521896
"364","1","50",0.13161217120917
"365","1","50",0.13224167960644
"366","1","50",0.134022546197155
"367","1","50",0.137839612996171
"368","1","50",0.132128630907766
"369","1","50",0.147766645852464
"370","1","50",0.140150212625269
"371","1","50",0.158663074329309
"372","1","50",0.149840952875587
"373","1","50",0.160836881811324
"374","1","50",0.133463154983991
"375","1","50",0.177260850277735
"376","1","50",0.159507368694409
"377","1","50",0.231358443338902
"378","1","50",0.160751146981212
"379","1","50",0.132996078019741
"380","1","50",0.130708420633835
"381","1","50",0.132781290173213
"382","1","50",0.142148219405068
"383","1","50",0.247036552385459
"384","1","50",0.140860395040629
"385","1","50",0.148589218158759
"386","1","50",0.154281532071349
"387","1","50",0.136460049272714
"388","1","50",0.189280556068351
"389","1","50",0.133480908812111
"390","1","50",0.19100819575636
"391","1","50",0.13309557958847
"392","1","50",0.164714490036974
"393","1","50",0.183861686596648
"394","1","50",0.136295294575547
"395","1","50",0.152553004812307
"396","1","50",0.187975460665966
"397","1","50",0.131409947724564
"398","1","50",0.251560623330628
"399","1","50",0.135142442084377
"400","1","50",0.160295800096382
"401","1","50",0.132773986145913
"402","1","50",0.150836952019047
"403","1","50",0.135194858531736
"404","1","50",0.131385527375264
"405","1","50",0.133323791839445
"406","1","50",0.136127941553171
"407","1","50",0.155008349632981
"408","1","50",0.186198977975537
"409","1","50",0.134609119503768
"410","1","50",0.135761934674795
"411","1","50",0.136318190534543
"412","1","50",0.15187607899223
"413","1","50",0.136541865069123
"414","1","50",0.13627737167881
"415","1","50",0.157219494840785
"416","1","50",0.135182513641748
"417","1","50",0.134434463857347
"418","1","50",0.133667612808629
"419","1","50",0.179880800223285
"420","1","50",0.132662217762941
"421","1","50",0.13381916601807
"422","1","50",0.133437529564406
"423","1","50",0.158187006099973
"424","1","50",0.150610579083677
"425","1","50",0.160403184605324
"426","1","50",0.131389462975578
"427","1","50",0.152175193949916
"428","1","50",0.132716924181234
"429","1","50",0.140618377891337
"430","1","50",0.133500286225075
"431","1","50",0.138837090647213
"432","1","50",0.134424239543423
"433","1","50",0.161150656435814
"434","1","50",0.134186621849933
"435","1","50",0.150732581773055
"436","1","50",0.13511267788176
"437","1","50",0.132605289119642
"438","1","50",0.188774566648904
"439","1","50",0.145987760670522
"440","1","50",0.130165539744851
"441","1","50",0.135697289329526
"442","1","50",0.152761692635639
"443","1","50",0.160649585413604
"444","1","50",0.138971362445623
"445","1","50",0.191681713403163
"446","1","50",0.137904395955474
"447","1","50",0.185450749134117
"448","1","50",0.132400497725615
"449","1","50",0.13398383511178
"450","1","50",0.131557301595811
"451","1","50",0.131466605071828
"452","1","50",0.157585201433345
"453","1","50",0.136190441415033
"454","1","50",0.131914287219642
"455","1","50",0.135160395511319
"456","1","50",0.159621009077129
"457","1","50",0.248695705158809
"458","1","50",0.155347984879225
"459","1","50",0.136562045631101
"460","1","50",0.191290843846636
"461","1","50",0.149587212314722
"462","1","50",0.129450634422732
"463","1","50",0.133156849574845
"464","1","50",0.199527569485844
"465","1","50",0.144039428836415
"466","1","50",0.130995995634671
"467","1","50",0.159076114236502
"468","1","50",0.233710414816242
"469","1","50",0.140803743314916
"470","1","50",0.134970046833083
"471","1","50",0.138158430756223
"472","1","50",0.137241548838336
"473","1","50",0.129558588692917
"474","1","50",0.136957787990998
"475","1","50",0.155698646064072
"476","1","50",0.131657079765981
"477","1","50",0.15898720197958
"478","1","50",0.138233200069975
"479","1","50",0.141007828541714
"480","1","50",0.134447195662865
"481","1","50",0.141588091331109
"482","1","50",0.139679963783771
"483","1","50",0.136854283145507
"484","1","50",0.134413711189258
"485","1","50",0.222574641144352
"486","1","50",0.12895837201431
"487","1","50",0.140549322251254
"488","1","50",0.16039774655082
"489","1","50",0.150104317464185
"490","1","50",0.132369053187813
"491","1","50",0.133768544688528
"492","1","50",0.140521936241818
"493","1","50",0.141527672872607
"494","1","50",0.13280597647808
"495","1","50",0.135578986305264
"496","1","50",0.150409056493874
"497","1","50",0.138650853223511
"498","1","50",0.140315192431313
"499","1","50",0.137911182773628
"500","1","50",0.132497419877342
"1","2","50",0.23260045431361
"2","2","50",0.156727007664353
"3","2","50",0.166011546906071
"4","2","50",0.173377545785196
"5","2","50",0.163054393294459
"6","2","50",0.148277449896904
"7","2","50",0.169151878321143
"8","2","50",0.158924698006999
"9","2","50",0.152841474423781
"10","2","50",0.142621693399606
"11","2","50",0.157838141575184
"12","2","50",0.243317295213766
"13","2","50",0.169335548422135
"14","2","50",0.137891720091377
"15","2","50",0.150669966300535
"16","2","50",0.145891791241111
"17","2","50",0.161674164996525
"18","2","50",0.153105293024829
"19","2","50",0.145151936744312
"20","2","50",0.144284556565812
"21","2","50",0.252057219471226
"22","2","50",0.157258156101923
"23","2","50",0.160444953593716
"24","2","50",0.246913996556071
"25","2","50",0.146582742356919
"26","2","50",0.166743387296472
"27","2","50",0.162966498272506
"28","2","50",0.238996858990316
"29","2","50",0.14471996321924
"30","2","50",0.164565299664913
"31","2","50",0.166224765747412
"32","2","50",0.154048878769697
"33","2","50",0.23397642975204
"34","2","50",0.149001961098936
"35","2","50",0.157959126558135
"36","2","50",0.153544906857129
"37","2","50",0.156459951531714
"38","2","50",0.172419611959405
"39","2","50",0.173531553045194
"40","2","50",0.239071389738172
"41","2","50",0.141962717886019
"42","2","50",0.161240636046163
"43","2","50",0.236006715027413
"44","2","50",0.167394556156204
"45","2","50",0.15321451815996
"46","2","50",0.151952667232559
"47","2","50",0.147719077206098
"48","2","50",0.169247214258806
"49","2","50",0.190803101654762
"50","2","50",0.249355708663991
"51","2","50",0.236355255240491
"52","2","50",0.157219769690165
"53","2","50",0.167550349859764
"54","2","50",0.139783196750977
"55","2","50",0.144334413253497
"56","2","50",0.158780775738784
"57","2","50",0.248481081629903
"58","2","50",0.150144126711045
"59","2","50",0.144197006751028
"60","2","50",0.144046556166335
"61","2","50",0.155024149350261
"62","2","50",0.146152374381903
"63","2","50",0.146325142168929
"64","2","50",0.237800579213016
"65","2","50",0.15111881070251
"66","2","50",0.148462254870534
"67","2","50",0.241786006580242
"68","2","50",0.181011412337011
"69","2","50",0.141202802604466
"70","2","50",0.153691008599368
"71","2","50",0.158746145064123
"72","2","50",0.148619260617298
"73","2","50",0.151597393889745
"74","2","50",0.158961478029251
"75","2","50",0.138520441608008
"76","2","50",0.142088686659803
"77","2","50",0.231817193440671
"78","2","50",0.225926332113866
"79","2","50",0.167116526564165
"80","2","50",0.150130297221431
"81","2","50",0.188132914517481
"82","2","50",0.148479553550382
"83","2","50",0.239739529808961
"84","2","50",0.154905026781798
"85","2","50",0.147477638954216
"86","2","50",0.158291191503094
"87","2","50",0.146780182208941
"88","2","50",0.165855918230386
"89","2","50",0.148516729692697
"90","2","50",0.262840309633942
"91","2","50",0.163009394714102
"92","2","50",0.158913143256501
"93","2","50",0.232487395617691
"94","2","50",0.249419250504151
"95","2","50",0.260916094148454
"96","2","50",0.191856634334713
"97","2","50",0.162998576121334
"98","2","50",0.168454849048966
"99","2","50",0.169113194505846
"100","2","50",0.169036907739809
"101","2","50",0.150275415745754
"102","2","50",0.160052218781576
"103","2","50",0.239003741562784
"104","2","50",0.153467068800072
"105","2","50",0.163705835683455
"106","2","50",0.162844939582443
"107","2","50",0.150149473917347
"108","2","50",0.149797008803243
"109","2","50",0.161694648204179
"110","2","50",0.15288814815878
"111","2","50",0.148576918246354
"112","2","50",0.166125936871369
"113","2","50",0.23735156111002
"114","2","50",0.149857224999156
"115","2","50",0.163855252801447
"116","2","50",0.147504389118504
"117","2","50",0.191208385816426
"118","2","50",0.148689649659276
"119","2","50",0.234601086130367
"120","2","50",0.194576989792595
"121","2","50",0.25833565020278
"122","2","50",0.239096763561188
"123","2","50",0.148834869446946
"124","2","50",0.23418618089058
"125","2","50",0.247087080298208
"126","2","50",0.144773873220657
"127","2","50",0.148918183222037
"128","2","50",0.162459605714429
"129","2","50",0.26584935816508
"130","2","50",0.14700067362412
"131","2","50",0.198651467266607
"132","2","50",0.183104768592051
"133","2","50",0.1685361202385
"134","2","50",0.146218432415734
"135","2","50",0.143467147760876
"136","2","50",0.147474911728359
"137","2","50",0.248225284741398
"138","2","50",0.149251096464158
"139","2","50",0.242626369733245
"140","2","50",0.153447019154074
"141","2","50",0.16063311657845
"142","2","50",0.153375778277609
"143","2","50",0.180914056269435
"144","2","50",0.171690500016534
"145","2","50",0.234076893727496
"146","2","50",0.153826677265927
"147","2","50",0.234234104966217
"148","2","50",0.162996728837324
"149","2","50",0.144335512936992
"150","2","50",0.147566481794271
"151","2","50",0.145427422322457
"152","2","50",0.149985609368656
"153","2","50",0.166641774328701
"154","2","50",0.164407332255562
"155","2","50",0.148296523412393
"156","2","50",0.151642126942178
"157","2","50",0.144495438213482
"158","2","50",0.24093423821065
"159","2","50",0.145234844158045
"160","2","50",0.147318156295217
"161","2","50",0.146565878522178
"162","2","50",0.233942901949521
"163","2","50",0.148637316723316
"164","2","50",0.167431771203
"165","2","50",0.167179206546237
"166","2","50",0.160570576578447
"167","2","50",0.247045319418111
"168","2","50",0.23577015092055
"169","2","50",0.14989290920814
"170","2","50",0.254462218674461
"171","2","50",0.160084713789009
"172","2","50",0.157015096979391
"173","2","50",0.150364915244138
"174","2","50",0.167082264574581
"175","2","50",0.143942091336107
"176","2","50",0.234106710936216
"177","2","50",0.154865623501409
"178","2","50",0.154630584791185
"179","2","50",0.142873903807866
"180","2","50",0.15248785398741
"181","2","50",0.16833200612184
"182","2","50",0.159133836219668
"183","2","50",0.169383395043288
"184","2","50",0.237242876757153
"185","2","50",0.151710611457578
"186","2","50",0.157307607955037
"187","2","50",0.164593786808453
"188","2","50",0.230004253135204
"189","2","50",0.152212539520732
"190","2","50",0.160393214270316
"191","2","50",0.188475354525382
"192","2","50",0.149086318851084
"193","2","50",0.139712863791061
"194","2","50",0.24431941183676
"195","2","50",0.146417941376548
"196","2","50",0.193331775972337
"197","2","50",0.233752662867775
"198","2","50",0.152147669575371
"199","2","50",0.144937792299296
"200","2","50",0.143330345924351
"201","2","50",0.155548597681997
"202","2","50",0.238368280505363
"203","2","50",0.141075617828635
"204","2","50",0.150730583696088
"205","2","50",0.197412423063468
"206","2","50",0.157669140281608
"207","2","50",0.146708807782802
"208","2","50",0.148365370130995
"209","2","50",0.16367276540967
"210","2","50",0.164797319223629
"211","2","50",0.145593666976738
"212","2","50",0.159098079509609
"213","2","50",0.146098365405979
"214","2","50",0.163071332436247
"215","2","50",0.14421786749068
"216","2","50",0.167718253377094
"217","2","50",0.232555987484654
"218","2","50",0.140895483291028
"219","2","50",0.18697942000135
"220","2","50",0.172588461359803
"221","2","50",0.145789274150307
"222","2","50",0.185828858599426
"223","2","50",0.166396197760142
"224","2","50",0.166070320674037
"225","2","50",0.165210889136574
"226","2","50",0.149159213536895
"227","2","50",0.150673081151652
"228","2","50",0.148562437067828
"229","2","50",0.234132782098444
"230","2","50",0.174112570657398
"231","2","50",0.141071244335297
"232","2","50",0.237472174576551
"233","2","50",0.239122304479036
"234","2","50",0.146956397665439
"235","2","50",0.193347756626502
"236","2","50",0.154688436023104
"237","2","50",0.142572952838642
"238","2","50",0.14893908688729
"239","2","50",0.148025560579349
"240","2","50",0.150830373755032
"241","2","50",0.168515689483547
"242","2","50",0.168339499013582
"243","2","50",0.144475408513284
"244","2","50",0.152246223297433
"245","2","50",0.149296768904006
"246","2","50",0.14957388674408
"247","2","50",0.158087820374346
"248","2","50",0.156825416250231
"249","2","50",0.153877727529709
"250","2","50",0.150721838444025
"251","2","50",0.14799277982378
"252","2","50",0.144449593415554
"253","2","50",0.172797267553452
"254","2","50",0.261006830308463
"255","2","50",0.145889673486778
"256","2","50",0.15204622894452
"257","2","50",0.144441665782084
"258","2","50",0.153012327985566
"259","2","50",0.247265405350294
"260","2","50",0.164016110845489
"261","2","50",0.236448380245825
"262","2","50",0.146505129266037
"263","2","50",0.152700399474626
"264","2","50",0.194374479061944
"265","2","50",0.148331968759242
"266","2","50",0.255047762577754
"267","2","50",0.151644233321815
"268","2","50",0.147066387696493
"269","2","50",0.16604880538676
"270","2","50",0.243061581554558
"271","2","50",0.175651182253607
"272","2","50",0.167407891478006
"273","2","50",0.146724982919465
"274","2","50",0.248063851359168
"275","2","50",0.145305300643421
"276","2","50",0.150331832216933
"277","2","50",0.147457460140406
"278","2","50",0.146489250722956
"279","2","50",0.160986910692636
"280","2","50",0.151863709125537
"281","2","50",0.146034133790982
"282","2","50",0.142217562390704
"283","2","50",0.147437763232733
"284","2","50",0.159532276822783
"285","2","50",0.161486040495901
"286","2","50",0.186312291380886
"287","2","50",0.161189588400079
"288","2","50",0.161103357661821
"289","2","50",0.169362814937152
"290","2","50",0.153686547714831
"291","2","50",0.148933399410274
"292","2","50",0.159202648922975
"293","2","50",0.23132673206465
"294","2","50",0.161826776634015
"295","2","50",0.14673641019362
"296","2","50",0.184671006542882
"297","2","50",0.165650344303288
"298","2","50",0.141781687864989
"299","2","50",0.189039114449062
"300","2","50",0.152840420668811
"301","2","50",0.15452484970673
"302","2","50",0.161776161561096
"303","2","50",0.146754883571137
"304","2","50",0.163864610144626
"305","2","50",0.148698146705398
"306","2","50",0.155777496656339
"307","2","50",0.22790408025454
"308","2","50",0.167323697094074
"309","2","50",0.152483913895078
"310","2","50",0.152657666402037
"311","2","50",0.156369642371161
"312","2","50",0.157865858633102
"313","2","50",0.150725233697991
"314","2","50",0.234575293848355
"315","2","50",0.160813258319697
"316","2","50",0.164536338393865
"317","2","50",0.243057234135688
"318","2","50",0.16051444427963
"319","2","50",0.146472561075876
"320","2","50",0.152709629838424
"321","2","50",0.162614677075885
"322","2","50",0.144016985715118
"323","2","50",0.14586260731104
"324","2","50",0.150053969096894
"325","2","50",0.156860368745723
"326","2","50",0.170375895319371
"327","2","50",0.164610961502557
"328","2","50",0.146227437682636
"329","2","50",0.146626486048039
"330","2","50",0.149909419534409
"331","2","50",0.149953680541181
"332","2","50",0.240790477185065
"333","2","50",0.147526983349707
"334","2","50",0.147919585636184
"335","2","50",0.149850607314208
"336","2","50",0.150412926534949
"337","2","50",0.164191155881346
"338","2","50",0.183040461931621
"339","2","50",0.162740223804346
"340","2","50",0.242007065981795
"341","2","50",0.154849588185085
"342","2","50",0.144922209481923
"343","2","50",0.167540457995959
"344","2","50",0.154978935352402
"345","2","50",0.1532650008174
"346","2","50",0.160524869701664
"347","2","50",0.178411596444052
"348","2","50",0.231835815088584
"349","2","50",0.149980401911048
"350","2","50",0.148088810640407
"351","2","50",0.164260084680039
"352","2","50",0.170623668906186
"353","2","50",0.151207949366294
"354","2","50",0.145076973698854
"355","2","50",0.161001996427462
"356","2","50",0.160995007301773
"357","2","50",0.154362720776679
"358","2","50",0.14193808857587
"359","2","50",0.172840707750084
"360","2","50",0.153070733348611
"361","2","50",0.147574029965717
"362","2","50",0.246338697623726
"363","2","50",0.146159812193787
"364","2","50",0.150713224337467
"365","2","50",0.143948057831637
"366","2","50",0.143848860734001
"367","2","50",0.148211515840773
"368","2","50",0.146184473721259
"369","2","50",0.157797424341889
"370","2","50",0.154237263109748
"371","2","50",0.167529389090778
"372","2","50",0.157714900148817
"373","2","50",0.169109687666687
"374","2","50",0.150279363994501
"375","2","50",0.175055847650016
"376","2","50",0.167182063497663
"377","2","50",0.234932244132418
"378","2","50",0.170322093903166
"379","2","50",0.141990119233768
"380","2","50",0.146776753426169
"381","2","50",0.14759297137387
"382","2","50",0.160664658928336
"383","2","50",0.246906722807263
"384","2","50",0.15951327663394
"385","2","50",0.246144558980084
"386","2","50",0.163125857431367
"387","2","50",0.149796143430438
"388","2","50",0.186814169062177
"389","2","50",0.144047455756487
"390","2","50",0.188490580470484
"391","2","50",0.14393381803455
"392","2","50",0.173377348503872
"393","2","50",0.181395898196545
"394","2","50",0.147333622876555
"395","2","50",0.158817274121041
"396","2","50",0.188991462468075
"397","2","50",0.143107708583876
"398","2","50",0.243258690465647
"399","2","50",0.147190266361689
"400","2","50",0.168638153007708
"401","2","50",0.14440307559954
"402","2","50",0.157757007953466
"403","2","50",0.148476390903899
"404","2","50",0.142831270007497
"405","2","50",0.150382471662699
"406","2","50",0.152778050873967
"407","2","50",0.165817856006033
"408","2","50",0.187561031158561
"409","2","50",0.149329200089487
"410","2","50",0.151890840831228
"411","2","50",0.155524821860005
"412","2","50",0.164916639494206
"413","2","50",0.157177511609605
"414","2","50",0.146704668452144
"415","2","50",0.168804738413375
"416","2","50",0.149987965158513
"417","2","50",0.14518746045986
"418","2","50",0.144159394075753
"419","2","50",0.234147059683012
"420","2","50",0.145031870886765
"421","2","50",0.14632635958695
"422","2","50",0.148891454535922
"423","2","50",0.163993148520942
"424","2","50",0.237380968410588
"425","2","50",0.170358994190103
"426","2","50",0.143353648978982
"427","2","50",0.244885186722134
"428","2","50",0.148429254604035
"429","2","50",0.163394445632093
"430","2","50",0.147282733988061
"431","2","50",0.156667528401069
