"simulation","cohort","N","Prob","ind"
"258","1","50",0.516675130979409,0
"259","1","50",0.731271761407725,0
"260","1","50",0.974805310517748,0
"261","1","50",0.972228667737403,0
"262","1","50",0.978508982357131,1
"263","1","50",0.976651128043917,1
"264","1","50",0.629363055596949,0
"265","1","50",0.947712624339136,0
"266","1","50",0.732296682321783,0
"267","1","50",0.991622454042616,1
"268","1","50",0.974193043618367,0
"269","1","50",0.795633799099755,0
"270","1","50",0.943258462185233,0
"271","1","50",0.818844330784668,0
"272","1","50",0.786493053399745,0
"273","1","50",0.99743107710433,1
"274","1","50",0.999362503627233,1
"275","1","50",0.994020849619663,1
"276","1","50",0.502034072905759,0
"277","1","50",0.949313232870257,0
"278","1","50",0.778259359151797,0
"279","1","50",0.935890831431006,0
"280","1","50",0.964786161046514,0
"281","1","50",0.931078204815209,0
"282","1","50",0.987379258912687,1
"283","1","50",0.96333747619812,0
"284","1","50",0.914717282316284,0
"285","1","50",0.987012785274838,1
"286","1","50",0.716167939942903,0
"287","1","50",0.973080160988557,0
"288","1","50",0.876122192991596,0
"289","1","50",0.760430238982618,0
"290","1","50",0.907285896840075,0
"291","1","50",0.69785827602308,0
"292","1","50",0.878475221330477,0
"293","1","50",0.770750021692039,0
"294","1","50",0.976739444022054,1
"295","1","50",0.62522295773412,0
"296","1","50",0.23988777965995,0
"297","1","50",0.897438784524125,0
"298","1","50",0.920483614331943,0
"299","1","50",0.516431426175679,0
"300","1","50",0.708308115358857,0
"301","1","50",0.826098496966677,0
"302","1","50",0.984627737879154,1
"303","1","50",0.927167277124187,0
"304","1","50",0.842896357337914,0
"305","1","50",0.97792899673799,1
"306","1","50",0.994075375523283,1
"307","1","50",0.943185988853107,0
"308","1","50",0.948983329200848,0
"309","1","50",0.950241110414727,0
"310","1","50",0.803182224551342,0
"311","1","50",0.997023561865572,1
"312","1","50",0.870160834868582,0
"313","1","50",0.998157975322818,1
"314","1","50",0.949317707808003,0
"315","1","50",0.650996276148828,0
"316","1","50",0.94489259547401,0
"317","1","50",0.843871549128274,0
"318","1","50",0.959052692772052,0
"319","1","50",0.780734697380571,0
"320","1","50",0.984725819224027,1
"321","1","50",0.967027147525693,0
"322","1","50",0.899430000938698,0
"323","1","50",0.932134378003508,0
"324","1","50",0.855813042506292,0
"325","1","50",0.965473288703317,0
"326","1","50",0.429879633563529,0
"327","1","50",0.726472448698722,0
"328","1","50",0.629348462177032,0
"329","1","50",0.956323343481404,0
"330","1","50",0.695065174776664,0
"331","1","50",0.880824390922905,0
"332","1","50",0.999403827484648,1
"333","1","50",0.877169094348869,0
"334","1","50",0.958373279624279,0
"335","1","50",0.877094133134898,0
"336","1","50",0.724255290085553,0
"337","1","50",0.935281890475614,0
"338","1","50",0.786887659775423,0
"339","1","50",0.922690725136063,0
"340","1","50",0.550423647643032,0
"341","1","50",0.981534265718212,1
"342","1","50",0.989892830224875,1
"343","1","50",0.892099653504729,0
"344","1","50",0.971336219600708,0
"345","1","50",0.96734613269828,0
"346","1","50",0.905503848224138,0
"347","1","50",0.973986952896693,0
"348","1","50",0.741321278676769,0
"349","1","50",0.612167664296679,0
"350","1","50",0.992070769925603,1
"351","1","50",0.646081301918478,0
"352","1","50",0.347291138035076,0
"353","1","50",0.915152473657745,0
"354","1","50",0.909231738466837,0
"355","1","50",0.210755163140118,0
"356","1","50",0.940751808813898,0
"357","1","50",0.931987994196356,0
"358","1","50",0.960553936676909,0
"359","1","50",0.850473557887948,0
"360","1","50",0.915693103022924,0
"361","1","50",0.950111073525689,0
"362","1","50",0.221290924993193,0
"363","1","50",0.92616245533916,0
"364","1","50",0.821254436478841,0
"365","1","50",0.866935530411917,0
"366","1","50",0.984351337309092,1
"367","1","50",0.940406640526523,0
"368","1","50",0.872689546895305,0
"369","1","50",0.765884368445913,0
"370","1","50",0.9449018617378,0
"371","1","50",0.828034783298231,0
"372","1","50",0.907806009249031,0
"373","1","50",0.777759863815139,0
"374","1","50",0.890413088480513,0
"375","1","50",0.887791933836019,0
"376","1","50",0.963371744409621,0
"377","1","50",0.414217645341745,0
"378","1","50",0.901840837963794,0
"379","1","50",0.885543595577722,0
"380","1","50",0.723866934485597,0
"381","1","50",0.990973003748613,1
"382","1","50",0.948114981809822,0
"383","1","50",0.716602679149001,0
"384","1","50",0.902349276469602,0
"385","1","50",0.988014982918421,1
"386","1","50",0.750849018137934,0
"387","1","50",0.989434187620905,1
"388","1","50",0.830890012339721,0
"389","1","50",0.994909284070816,1
"390","1","50",0.807075824934324,0
"391","1","50",0.972661232116117,0
"392","1","50",0.871698648953473,0
"393","1","50",0.719649748620362,0
"394","1","50",0.99812467275671,1
"395","1","50",0.74814975034804,0
"396","1","50",0.651464582094237,0
"397","1","50",0.968878287748975,0
"398","1","50",0.256286336114185,0
"399","1","50",0.80754621829177,0
"400","1","50",0.916280041960777,0
"401","1","50",0.954790536182315,0
"402","1","50",0.956360579099572,0
"403","1","50",0.87327289105137,0
"404","1","50",0.907010709988051,0
"405","1","50",0.84553589689145,0
"406","1","50",0.994545839989124,1
"407","1","50",0.701106559617327,0
"408","1","50",0.700241285484154,0
"409","1","50",0.926732085607397,0
"410","1","50",0.496622401425693,0
"411","1","50",0.868822557610662,0
"412","1","50",0.985219081399037,1
"413","1","50",0.938221020426441,0
"414","1","50",0.977306254350808,1
"415","1","50",0.93357703924287,0
"416","1","50",0.941799075846144,0
"417","1","50",0.978971474909523,1
"418","1","50",0.826031035466842,0
"419","1","50",0.834505300149424,0
"420","1","50",0.899390039652027,0
"421","1","50",0.986012152060634,1
"422","1","50",0.927643662975605,0
"423","1","50",0.817529553345174,0
"424","1","50",0.928761804060156,0
"425","1","50",0.914400473049405,0
"426","1","50",0.969717339048479,0
"427","1","50",0.527057204745336,0
"428","1","50",0.660255607237168,0
"429","1","50",0.899851498045395,0
"430","1","50",0.80857652418933,0
"431","1","50",0.984719491094917,1
"432","1","50",0.898531145367366,0
"433","1","50",0.857044018281823,0
"434","1","50",0.990609857128224,1
"435","1","50",0.846811281557191,0
"436","1","50",0.816915035628607,0
"437","1","50",0.920772842585174,0
"438","1","50",0.754533630049998,0
"439","1","50",0.392867534388324,0
"440","1","50",0.99618939638903,1
"441","1","50",0.980679042914239,1
"442","1","50",0.607338248198477,0
"443","1","50",0.336889402583839,0
"444","1","50",0.893508869369074,0
"445","1","50",0.797121942905457,0
"446","1","50",0.803360255172417,0
"447","1","50",0.407975128657785,0
"448","1","50",0.984143139973333,1
"449","1","50",0.71263363326876,0
"450","1","50",0.927626710451884,0
"451","1","50",0.982455592079303,1
"452","1","50",0.657692740523272,0
"453","1","50",0.908554723228125,0
"454","1","50",0.994564464039621,1
"455","1","50",0.892911484990941,0
"456","1","50",0.961772948312978,0
"457","1","50",0.671092323909578,0
"458","1","50",0.453976287992824,0
"459","1","50",0.995478829437159,1
"460","1","50",0.872096831464722,0
"461","1","50",0.967620460190513,0
"462","1","50",0.980119637945356,1
"463","1","50",0.975579028611931,1
"464","1","50",0.487545753940202,0
"465","1","50",0.908008396940684,0
"466","1","50",0.982030896852822,1
"467","1","50",0.973364838225034,0
"468","1","50",0.434371623481691,0
"469","1","50",0.959072631007051,0
"470","1","50",0.895023429158757,0
"471","1","50",0.894661396277356,0
"472","1","50",0.926278366765526,0
"473","1","50",0.970901803750143,0
"474","1","50",0.990828394925846,1
"475","1","50",0.861269488595519,0
"476","1","50",0.806684510457177,0
"477","1","50",0.708172049657845,0
"478","1","50",0.920318847662605,0
"479","1","50",0.934117633454318,0
"480","1","50",0.992213804002978,1
"481","1","50",0.970154617586986,0
"482","1","50",0.916864846096252,0
"483","1","50",0.882673686759167,0
"484","1","50",0.934030796333078,0
"485","1","50",0.698305840663044,0
"486","1","50",0.948942055495644,0
"487","1","50",0.861232474692986,0
"488","1","50",0.999754015407551,1
"489","1","50",0.984133385623305,1
"490","1","50",0.518418444882908,0
"491","1","50",0.984935475087332,1
"492","1","50",0.919117182843791,0
"493","1","50",0.896651259066798,0
"494","1","50",0.994189065777535,1
"495","1","50",0.934648345089339,0
"496","1","50",0.845444575753285,0
"497","1","50",0.986522607661142,1
"498","1","50",0.951882373437423,0
"499","1","50",0.895784890185325,0
"500","1","50",0.999200676041771,1
"1","2","50",0.652962463742313,0
"2","2","50",0.956693734547561,0
"3","2","50",0.832448386485436,0
"4","2","50",0.940444958128415,0
"5","2","50",0.501468659482255,0
"6","2","50",0.936235541048094,0
"7","2","50",0.913459842561799,0
"8","2","50",0.847768599777286,0
"9","2","50",0.758420685019009,0
"10","2","50",0.894639664658978,0
"11","2","50",0.707481410718045,0
"12","2","50",0.907175237525797,0
"13","2","50",0.681604152459023,0
"14","2","50",0.989595269376921,1
"15","2","50",0.879551628878495,0
"16","2","50",0.989127965646132,1
"17","2","50",0.594056593028835,0
"18","2","50",0.955012527402655,0
"19","2","50",0.931911452279076,0
"20","2","50",0.708705679428587,0
"21","2","50",0.992759602021477,1
"22","2","50",0.930759671294963,0
"23","2","50",0.809066442815422,0
"24","2","50",0.873931777631343,0
"25","2","50",0.8727604125134,0
"26","2","50",0.964672265030866,0
"27","2","50",0.980104040704164,1
"28","2","50",0.667515734693885,0
"29","2","50",0.989779213113829,1
"30","2","50",0.95248149455815,0
"31","2","50",0.494365860129163,0
"32","2","50",0.897560841124494,0
"33","2","50",0.961085506598673,0
"34","2","50",0.944683202934253,0
"35","2","50",0.968016370681129,0
"36","2","50",0.882353772595854,0
"37","2","50",0.805538871234292,0
"38","2","50",0.862927606377212,0
"39","2","50",0.988072984283564,1
"40","2","50",0.835937075482892,0
"41","2","50",0.97584196531381,1
"42","2","50",0.999761450734693,1
"43","2","50",0.146663544884325,0
"44","2","50",0.758912019530227,0
"45","2","50",0.929703593335093,0
"46","2","50",0.908240577540122,0
"47","2","50",0.994804122746414,1
"48","2","50",0.783789330382948,0
"49","2","50",0.389223310606387,0
"50","2","50",0.253151079672461,0
"51","2","50",0.951705962324741,0
"52","2","50",0.998563616492676,1
"53","2","50",0.674514082588091,0
"54","2","50",0.985916769911983,1
"55","2","50",0.725000640203035,0
"56","2","50",0.923673278953882,0
"57","2","50",0.823246857293094,0
"58","2","50",0.872389535032515,0
"59","2","50",0.998811716972759,1
"60","2","50",0.971616725128407,0
"61","2","50",0.578474219800482,0
"62","2","50",0.996162368266864,1
"63","2","50",0.807044477349711,0
"64","2","50",0.564365606317924,0
"65","2","50",0.818148413619391,0
"66","2","50",0.979567276504819,1
"67","2","50",0.767557851353252,0
"68","2","50",0.236454288041191,0
"69","2","50",0.983417037877916,1
"70","2","50",0.908403562259914,0
"71","2","50",0.90895873048069,0
"72","2","50",0.852062503820892,0
"73","2","50",0.968085304161133,0
"74","2","50",0.597243767463188,0
"75","2","50",0.790577722631368,0
"76","2","50",0.998933002618071,1
"77","2","50",0.939136232438292,0
"78","2","50",0.11759730956202,0
"79","2","50",0.797334515517723,0
"80","2","50",0.754065570120344,0
"81","2","50",0.519194866772765,0
"82","2","50",0.93355874712218,0
"83","2","50",0.888690662041682,0
"84","2","50",0.722965886849695,0
"85","2","50",0.947564045060616,0
"86","2","50",0.822534747571934,0
"87","2","50",0.575245943319009,0
"88","2","50",0.713684309022665,0
"89","2","50",0.794966893421976,0
"90","2","50",0.949645758393481,0
"91","2","50",0.628219957269091,0
"92","2","50",0.775771906067003,0
"93","2","50",0.397430304183249,0
"94","2","50",0.985733390276009,1
"95","2","50",0.980006192370784,1
"96","2","50",0.541187559316468,0
"97","2","50",0.5911373883053,0
"98","2","50",0.820985165922667,0
"99","2","50",0.545464840490492,0
"100","2","50",0.638704137544475,0
"101","2","50",0.544629737223248,0
"102","2","50",0.965665490069323,0
"103","2","50",0.388706608321322,0
"104","2","50",0.99788694306851,1
"105","2","50",0.249204953528317,0
"106","2","50",0.468737363679526,0
"107","2","50",0.971583169256968,0
"108","2","50",0.664980013300246,0
"109","2","50",0.603475405273457,0
"110","2","50",0.972109015342476,0
"111","2","50",0.94528335901858,0
"112","2","50",0.624613402427111,0
"113","2","50",0.56429546937289,0
"114","2","50",0.840560992134003,0
"115","2","50",0.836639390651019,0
"116","2","50",0.959031757590285,0
"117","2","50",0.564447596358894,0
"118","2","50",0.609807575583507,0
"119","2","50",0.0871568141464252,0
"120","2","50",0.913823986590135,0
"121","2","50",0.523056978724718,0
"122","2","50",0.241861909690008,0
"123","2","50",0.962507496973943,0
"124","2","50",0.369041891630581,0
"125","2","50",0.980876543668902,1
"126","2","50",0.993590802987237,1
"127","2","50",0.956516691585191,0
"128","2","50",0.998748991576307,1
"129","2","50",0.927686741876273,0
"130","2","50",0.957027341525879,0
"131","2","50",0.25307232274946,0
"132","2","50",0.408127347417449,0
"133","2","50",0.96938980415749,0
"134","2","50",0.749167585661352,0
"135","2","50",0.991017575949713,1
"136","2","50",0.175581271458726,0
"137","2","50",0.306934629466423,0
"138","2","50",0.998822946638184,1
"139","2","50",0.54246399253062,0
"140","2","50",0.994992257310233,1
"141","2","50",0.906938620871412,0
"142","2","50",0.97381347500328,0
"143","2","50",0.932618058892283,0
"144","2","50",0.95852115792594,0
"145","2","50",0.742373387441272,0
"146","2","50",0.990948092630306,1
"147","2","50",0.612042303294622,0
"148","2","50",0.645510937515825,0
"149","2","50",0.861437872009337,0
"150","2","50",0.592466893518046,0
"151","2","50",0.95357319983279,0
"152","2","50",0.983578087215523,1
"153","2","50",0.73120847885055,0
"154","2","50",0.915730877160448,0
"155","2","50",0.985091721758347,1
"156","2","50",0.867959796763716,0
"157","2","50",0.898909843785143,0
"158","2","50",0.722487781313838,0
"159","2","50",0.99576200067521,1
"160","2","50",0.990682963171477,1
"161","2","50",0.869863878824039,0
"162","2","50",0.993874141546967,1
"163","2","50",0.596238208320441,0
"164","2","50",0.965312381199268,0
"165","2","50",0.495548588500357,0
"166","2","50",0.742013584648371,0
"167","2","50",0.947785393693382,0
"168","2","50",0.781012376150773,0
"169","2","50",0.749647134991517,0
"170","2","50",0.407081805233594,0
"171","2","50",0.961350454855251,0
"172","2","50",0.842756752936187,0
"173","2","50",0.926080999606503,0
"174","2","50",0.831695738939041,0
"175","2","50",0.989524588883935,1
"176","2","50",0.548641536745,0
"177","2","50",0.722069402191671,0
"178","2","50",0.92830098569453,0
"179","2","50",0.925657057689342,0
"180","2","50",0.845089547721788,0
"181","2","50",0.955655236963217,0
"182","2","50",0.962924262033471,0
"183","2","50",0.834835153906274,0
"184","2","50",0.991095653627275,1
"185","2","50",0.950069863713681,0
"186","2","50",0.840209281542434,0
"187","2","50",0.88713708439664,0
"188","2","50",0.982328605095268,1
"189","2","50",0.959218943797634,0
"190","2","50",0.990216767416082,1
"191","2","50",0.778623280872468,0
"192","2","50",0.894469681009644,0
"193","2","50",0.986005642969852,1
"194","2","50",0.485814860640827,0
"195","2","50",0.976826269651658,1
"196","2","50",0.636246441264186,0
"197","2","50",0.994325169472127,1
"198","2","50",0.925853672711056,0
"199","2","50",0.823675622947805,0
"200","2","50",0.981421942673969,1
"201","2","50",0.80496041267003,0
"202","2","50",0.987676530215521,1
"203","2","50",0.982601019287882,1
"204","2","50",0.956599437344235,0
"205","2","50",0.54261727891907,0
"206","2","50",0.94350672359269,0
"207","2","50",0.49405651949982,0
"208","2","50",0.918582387011001,0
"209","2","50",0.493547090306852,0
"210","2","50",0.880065469488465,0
"211","2","50",0.998783861240819,1
"212","2","50",0.888538818496223,0
"213","2","50",0.951920662389622,0
"214","2","50",0.814315119098033,0
"215","2","50",0.688035797456949,0
"216","2","50",0.878507351346936,0
"217","2","50",0.611732958287133,0
"218","2","50",0.999155753376955,1
"219","2","50",0.536895083132754,0
"220","2","50",0.964537397375711,0
"221","2","50",0.961584036252451,0
"222","2","50",0.901892510216092,0
"223","2","50",0.74315462412916,0
"224","2","50",0.468951675351387,0
"225","2","50",0.934423429691941,0
"226","2","50",0.897178838996336,0
"227","2","50",0.920902810827942,0
"228","2","50",0.835536920069458,0
"229","2","50",0.237061488120333,0
"230","2","50",0.415943232517287,0
"231","2","50",0.971300177312672,0
"232","2","50",0.813739291408407,0
"233","2","50",0.836505133480752,0
"234","2","50",0.964188337257146,0
"235","2","50",0.724790850749144,0
"236","2","50",0.845921886376896,0
"237","2","50",0.977745444732604,1
"238","2","50",0.748739801749244,0
"239","2","50",0.712616900671077,0
"240","2","50",0.990122147866727,1
"241","2","50",0.662585355342813,0
"242","2","50",0.997811116415948,1
"243","2","50",0.983175498679191,1
"244","2","50",0.939675493281839,0
"245","2","50",0.947298255833276,0
"246","2","50",0.968767150973381,0
"247","2","50",0.996760515753338,1
"248","2","50",0.917843655208539,0
"249","2","50",0.91379576781737,0
"250","2","50",0.898443864734844,0
"251","2","50",0.783933104641214,0
"252","2","50",0.934900416535737,0
"253","2","50",0.97881788617342,1
"254","2","50",0.916807161802525,0
"255","2","50",0.97969228918373,1
"256","2","50",0.971909993653523,0
"257","2","50",0.981601605345693,1
"258","2","50",0.440960928234768,0
"259","2","50",0.99813267501263,1
"260","2","50",0.96956792867003,0
"261","2","50",0.733172387726415,0
"262","2","50",0.981869443150315,1
"263","2","50",0.848607808031976,0
"264","2","50",0.590036984059359,0
"265","2","50",0.892852692988627,0
"266","2","50",0.996672332375392,1
"267","2","50",0.95189055453398,0
"268","2","50",0.815329696918666,0
"269","2","50",0.675364607968591,0
"270","2","50",0.630658010777681,0
"271","2","50",0.824497281700656,0
"272","2","50",0.665985033619755,0
"273","2","50",0.981564102876464,1
"274","2","50",0.409264244060118,0
"275","2","50",0.940918738292684,0
"276","2","50",0.670767550448452,0
"277","2","50",0.967870760098126,0
"278","2","50",0.90721793947527,0
"279","2","50",0.827362543043104,0
"280","2","50",0.940256449377979,0
"281","2","50",0.963912400647551,0
"282","2","50",0.977242189122424,1
"283","2","50",0.963533774480654,0
"284","2","50",0.978452201997171,1
"285","2","50",0.850727838860156,0
"286","2","50",0.73573782812638,0
"287","2","50",0.926867312453455,0
"288","2","50",0.869437148799856,0
"289","2","50",0.973149746929987,0
"290","2","50",0.837779397175438,0
"291","2","50",0.627383041941218,0
"292","2","50",0.906207178821064,0
"293","2","50",0.380075270600027,0
"294","2","50",0.907851234249543,0
"295","2","50",0.639971317035123,0
"296","2","50",0.108914612437015,0
"297","2","50",0.758250194876096,0
"298","2","50",0.933719179030889,0
"299","2","50",0.51478717754679,0
"300","2","50",0.672773941546253,0
"301","2","50",0.963184405945171,0
"302","2","50",0.967929352590273,0
"303","2","50",0.958039166680972,0
"304","2","50",0.699474298453005,0
"305","2","50",0.968655943499193,0
"306","2","50",0.985574762796321,1
"307","2","50",0.683408061558765,0
"308","2","50",0.869434602086506,0
"309","2","50",0.901351696507886,0
"310","2","50",0.927651768704185,0
"311","2","50",0.927767360942675,0
"312","2","50",0.718244853294171,0
"313","2","50",0.998553231383428,1
"314","2","50",0.648909671543792,0
"315","2","50",0.61579848566158,0
"316","2","50",0.924803866600467,0
"317","2","50",0.974824505619853,0
"318","2","50",0.985740232266026,1
"319","2","50",0.737085343109666,0
"320","2","50",0.959448804996432,0
"321","2","50",0.930870275515084,0
