"simulation","N","N.1"
"62","100",634.192865858087
"63","100",553.116929482142
"64","100",591.787099106347
"65","100",461.377541272503
"66","100",658.084731873473
"67","100",644.395337774246
"68","100",610.576962588263
"69","100",585.132173963131
"70","100",658.148841925041
"71","100",598.061510355598
"72","100",613.605581609324
"73","100",581.447745707503
"74","100",658.624686825191
"75","100",614.319864854137
"76","100",613.475882054904
"77","100",536.238196950799
"78","100",647.283334156833
"79","100",658.064153013826
"80","100",625.995547092295
"81","100",644.656194583865
"82","100",660.160775105297
"83","100",633.590798187232
"84","100",594.044510263973
"85","100",601.506912853004
"86","100",639.958926333063
"87","100",636.254683951229
"88","100",616.150275376887
"89","100",637.388344310127
"90","100",608.950613663367
"91","100",638.531695230419
"92","100",629.881407866842
"93","100",668.920798339309
"94","100",554.579305422576
"95","100",520.066289029374
"96","100",536.476408589984
"97","100",607.37477969263
"98","100",623.767149194466
"99","100",517.022786566241
"100","100",567.561733648705
"101","100",474.912913339565
"102","100",647.337845818731
"103","100",612.38252939857
"104","100",570.969179191814
"105","100",584.478309062566
"106","100",616.180967975943
"107","100",655.097784238089
"108","100",654.740505653982
"109","100",657.677738473322
"110","100",637.710066709228
"111","100",628.917589512672
"112","100",488.560414413901
"113","100",646.790840644791
"114","100",613.678119110243
"115","100",639.463560171751
"116","100",663.314969819175
"117","100",571.087765490019
"118","100",603.510472608464
"119","100",592.802262794043
"120","100",486.710302170601
"121","100",523.231317186984
"122","100",571.300807025224
"123","100",605.235941798187
"124","100",640.136172778091
"125","100",669.269617488179
"126","100",641.692499135704
"127","100",658.570178448443
"128","100",663.489330301172
"129","100",581.851913272454
"130","100",544.295261571862
"131","100",572.19956854635
"132","100",553.747677644891
"133","100",520.151241012587
"134","100",637.744767522961
"135","100",590.21385004168
"136","100",668.946140852431
"137","100",622.848762876445
"138","100",649.729309738575
"139","100",665.729822963815
"140","100",610.673990411189
"141","100",633.488629419043
"142","100",629.751814404181
"143","100",631.160629244122
"144","100",521.869652087466
"145","100",545.933252326917
"146","100",659.426898775007
"147","100",629.195509358006
"148","100",650.092007679244
"149","100",606.19503895679
"150","100",535.369540632866
"151","100",549.974044390612
"152","100",528.234348828757
"153","100",656.164622784839
"154","100",643.495736673561
"155","100",614.014447079999
"156","100",659.212773982109
"157","100",607.717669010217
"158","100",627.144534310428
"159","100",482.557561137205
"160","100",532.175443318771
"161","100",615.02214725161
"162","100",644.354506260219
"163","100",561.388748020877
"164","100",662.576996840335
"165","100",646.832219785046
"166","100",669.67852203551
"167","100",630.441593416244
"168","100",585.59057197258
"169","100",645.483538421775
"170","100",625.806166376466
"171","100",618.117437270755
"172","100",630.395791512059
"173","100",613.834606752933
"174","100",611.935740820554
"175","100",627.888726201749
"176","100",542.837646805607
"177","100",635.579974706844
"178","100",668.144810985596
"179","100",640.149933141736
"180","100",646.06897582257
"181","100",565.752072161819
"182","100",661.311630012839
"183","100",564.673069830574
"184","100",614.879719440494
"185","100",601.231716423524
"186","100",622.734582395874
"187","100",656.754934563978
"188","100",663.161827255168
"189","100",623.616436466423
"190","100",643.054676075307
"191","100",663.030145520666
"192","100",619.628648087762
"193","100",576.384709729567
"194","100",524.782258907344
"195","100",574.019406197883
"196","100",604.842411460783
"197","100",649.921998581279
"198","100",651.587339926612
"199","100",641.536158847926
"200","100",608.678106257293
"201","100",633.040798471726
"202","100",644.714735701053
"203","100",659.445846006712
"204","100",642.606778644103
"205","100",593.138467986827
"206","100",660.17311190674
"207","100",502.654255431626
"208","100",653.741192154673
"209","100",646.721904461407
"210","100",645.441671863191
"211","100",555.217280997536
"212","100",540.958062973821
"213","100",587.826277602547
"214","100",576.241810018793
"215","100",653.093445065214
"216","100",586.923385801836
"217","100",506.507506700995
"218","100",671.192430717615
"219","100",471.90308803629
"220","100",585.483152345596
"221","100",661.048180213736
"222","100",667.282427626363
"223","100",648.886351419709
"224","100",499.14533724889
"225","100",497.986250591202
"226","100",635.789718821502
"227","100",601.029050667013
"228","100",595.271110199874
"229","100",625.040664976137
"230","100",604.366526385121
"231","100",631.940813820014
"232","100",561.869145806033
"233","100",628.076141260663
"234","100",666.632873577063
"235","100",651.845864695163
"236","100",646.829252935857
"237","100",588.05009069019
"238","100",601.044706903886
"239","100",607.70329525622
"240","100",648.551329876493
"241","100",638.45564347253
"242","100",644.746360404751
"243","100",592.70912612336
"244","100",647.298802885618
"245","100",602.13406155326
"246","100",623.099461108923
"247","100",646.314102508801
"248","100",640.329468033454
"249","100",663.025608662214
"250","100",603.441487292221
"251","100",570.691037233789
"252","100",569.15924789393
"253","100",641.753749113343
"254","100",538.110298282853
"255","100",660.419537308988
"256","100",646.615872140801
"257","100",644.122483678233
"258","100",655.627194994192
"259","100",633.228083213825
"260","100",568.999137530962
"261","100",644.564818885667
"262","100",641.674632478524
"263","100",569.04256228901
"264","100",646.260712692691
"265","100",649.798988805757
"266","100",590.719844700897
"267","100",555.117829003602
"268","100",622.647632333342
"269","100",510.383527362452
"270","100",517.605494496148
"271","100",598.192870942854
"272","100",656.843178979246
"273","100",658.564270013016
"274","100",619.261664119583
"275","100",632.493292247998
"276","100",643.094507598875
"277","100",630.450559056506
"278","100",491.211555581081
"279","100",648.637170388792
"280","100",467.192487202876
"281","100",515.628860172188
"282","100",603.143353141375
"283","100",618.75069927106
"284","100",639.039318368108
"285","100",657.62497744029
"286","100",648.055780396994
"287","100",648.78949923901
"288","100",659.102772820554
"289","100",612.833476961362
"290","100",619.046743299566
"291","100",538.774918651971
"292","100",628.414079813283
"293","100",658.91824084141
"294","100",650.4385131493
"295","100",572.34840753719
"296","100",647.036314453062
"297","100",530.375981591839
"298","100",596.462881955373
"299","100",659.472908426773
"300","100",625.404171658472
"301","100",632.45000850387
"302","100",660.647640321619
"303","100",625.953115488997
"304","100",640.03679530187
"305","100",648.747504865752
"306","100",641.504161419698
"307","100",633.449947715179
"308","100",638.160859901087
"309","100",556.839982957035
"310","100",627.801476766355
"311","100",630.530443843125
"312","100",576.33613137607
"313","100",577.153968829109
"314","100",598.36801805666
"315","100",538.337638757601
"316","100",646.23129101308
"317","100",602.135862974045
"318","100",576.09868933607
"319","100",662.315065993193
"320","100",640.318966055843
"321","100",661.916842681825
"322","100",666.341099097769
"323","100",653.171729582056
"324","100",552.920147208951
"325","100",354.587882735513
"326","100",660.510162215411
"327","100",634.567763020306
"328","100",640.434439901689
"329","100",563.164657459426
"330","100",651.977290284545
"331","100",605.594587402234
"332","100",633.422411221526
"333","100",651.131336369673
"334","100",603.674359579231
"335","100",602.393274112864
"336","100",458.863434680091
"337","100",573.764118433486
"338","100",657.531754823997
"339","100",507.264408571841
"340","100",550.214192691815
"341","100",621.258933607833
"342","100",636.952922015671
"343","100",547.66245536988
"344","100",640.133149539563
"345","100",600.480644908449
"346","100",627.235692807715
"347","100",665.535245585522
"348","100",623.532293944027
"349","100",648.931809633553
"350","100",543.214344896559
"351","100",607.609612100507
"352","100",646.925569207916
"353","100",647.949188096624
"354","100",555.608690819579
"355","100",551.203394681237
"356","100",591.39224129764
"357","100",664.192989856643
"358","100",633.183069658467
"359","100",619.473681188687
"360","100",665.248261517482
"361","100",603.720031052932
"362","100",627.631900452538
"363","100",665.750832360075
"364","100",537.899707610215
"365","100",612.78169104894
"366","100",581.330308950253
"367","100",619.741622791916
"368","100",490.200920881674
"369","100",588.164543710103
"370","100",658.799692318154
"371","100",649.20805547203
"372","100",609.780101226283
"373","100",501.841248912679
"374","100",653.915622214687
"375","100",589.963154364907
"376","100",654.392972039468
"377","100",645.644879299434
"378","100",641.018038301752
"379","100",536.100230039615
"380","100",643.631512255621
"381","100",629.171377100456
"382","100",599.483011406144
"383","100",598.811995759171
"384","100",568.774632457325
"385","100",565.207027076484
"386","100",498.469058509564
"387","100",638.879998428682
"388","100",619.617689527095
"389","100",620.133615070363
"390","100",588.724311088082
"391","100",568.803389901736
"392","100",554.562456503168
"393","100",668.118846918826
"394","100",656.494659405457
"395","100",662.341820801335
"396","100",603.604188898568
"397","100",665.202137889076
"398","100",565.134226463829
"399","100",644.750408310347
"400","100",630.290519412893
"401","100",647.167982520606
"402","100",447.619068807058
"403","100",603.437894103072
"404","100",660.379622306379
"405","100",643.56834655701
"406","100",548.844459250668
"407","100",613.100335627673
"408","100",628.866952131276
"409","100",651.443932309966
"410","100",549.680373985982
"411","100",606.850544882498
"412","100",648.576728457943
"413","100",571.447468556447
"414","100",647.985073650797
"415","100",649.234753585137
"416","100",591.40837405603
"417","100",620.934715667809
"418","100",484.473694658793
"419","100",556.411902046593
"420","100",484.561608625516
"421","100",525.707645036842
"422","100",626.447908742661
"423","100",599.51185157634
"424","100",615.271069296689
"425","100",654.870874011781
"426","100",662.33396129079
"427","100",603.746082041838
"428","100",646.815789029198
"429","100",621.385869411057
"430","100",674.218323483072
"431","100",651.514861473599
"432","100",634.232951389147
"433","100",654.908555387183
"434","100",668.403292537509
"435","100",641.558741796463
"436","100",663.722071048775
"437","100",661.715501500571
"438","100",658.717177841477
"439","100",549.639568661166
"440","100",529.61021817409
"441","100",644.267482854145
"442","100",645.049764531754
"443","100",487.324067107431
"444","100",644.477888571662
"445","100",605.251697150693
"446","100",658.329316724753
"447","100",628.385955511519
"448","100",556.53228466625
"449","100",613.340280785475
"450","100",635.136045051622
"451","100",646.949985177508
"452","100",646.622796918501
"453","100",633.535169093706
"454","100",575.18181597069
"455","100",554.292750533537
"456","100",644.081213999522
"457","100",547.287508802266
"458","100",549.473836630034
"459","100",522.396047614826
"460","100",646.808696127124
"461","100",549.330389931491
"462","100",513.739210097641
"463","100",644.721197858167
"464","100",551.18585597394
"465","100",536.409591493797
"466","100",657.097539259101
"467","100",626.795462039383
"468","100",595.656492665675
"469","100",595.755784165045
"470","100",612.259150323593
"471","100",476.288131227055
"472","100",582.478593782244
"473","100",612.85590529321
"474","100",655.167566742414
"475","100",584.378175492809
"476","100",524.590048844292
"477","100",664.290999068465
"478","100",655.317654795614
"479","100",647.68494562725
"480","100",610.026422543392
"481","100",605.269857407467
"482","100",550.898614233793
"483","100",648.649843431179
"484","100",652.164856809856
"485","100",466.022541665637
"486","100",650.398337349811
"487","100",547.093673429425
"488","100",596.521101140006
"489","100",643.956293827615
"490","100",537.874223612049
"491","100",623.928312313648
"492","100",633.825555417552
"493","100",634.716866877109
"494","100",620.294508107039
"495","100",635.428287890894
"496","100",471.14289677882
"497","100",635.799553654517
"498","100",558.161297053429
"499","100",538.57688514641
"500","100",521.0439711859
"1","150",811.579378858064
"2","150",1023.60476832903
"3","150",809.28635078911
"4","150",789.10170854368
"5","150",1015.59185034672
"6","150",981.337619725487
"7","150",864.638492463936
"8","150",817.372457601483
"9","150",946.492874691621
"10","150",889.178534993049
"11","150",881.849099278855
"12","150",810.843119202108
"13","150",989.354306339293
"14","150",1007.61242976221
"15","150",954.273386590942
"16","150",776.999711116075
"17","150",943.788562889064
"18","150",1001.56084668857
"19","150",990.056785166199
"20","150",955.291474500474
"21","150",821.61044841203
"22","150",935.593816683495
"23","150",908.827023442068
"24","150",975.795121786103
"25","150",905.835888881632
"26","150",977.542880537753
"27","150",885.827500649191
"28","150",1025.38279301665
"29","150",986.078162356667
"30","150",754.979984361163
"31","150",956.473996335073
"32","150",1030.71630466364
"33","150",1024.28143696446
"34","150",923.032888980448
"35","150",973.890005598373
"36","150",832.24593066992
"37","150",921.116236790465
"38","150",954.037946900341
"39","150",724.654196429483
"40","150",958.547021117793
"41","150",965.868545630828
"42","150",848.440619724328
"43","150",968.61762649291
"44","150",943.168750293691
"45","150",906.402227177618
"46","150",939.716855556445
"47","150",1028.21760188729
"48","150",969.491627030232
"49","150",1009.37392557635
"50","150",809.372148099721
"51","150",987.2045991936
"52","150",1011.61377812149
"53","150",839.037001136536
"54","150",924.427287825647
"55","150",949.09423818255
"56","150",1003.89887910665
"57","150",997.976407864061
"58","150",978.290887242558
"59","150",959.97767031257
"60","150",971.84617551809
"61","150",969.057030825447
"62","150",985.155960265971
"63","150",880.146533976556
"64","150",1000.27091561086
"65","150",978.66786935426
"66","150",1021.55071258628
"67","150",1026.5389226717
"68","150",650.088457682817
"69","150",736.247011110559
"70","150",615.025378628372
"71","150",999.423272271688
"72","150",938.343150588475
"73","150",941.809096265175
"74","150",991.713549623003
"75","150",863.877587180666
"76","150",1002.44242548949
"77","150",1003.71010818139
"78","150",935.913572406842
"79","150",862.879654596657
"80","150",868.577727563652
"81","150",1006.03260726302
"82","150",960.972539656807
"83","150",961.718408871657
"84","150",766.175047362436
"85","150",964.680075960422
"86","150",1018.18069212395
"87","150",689.346581644967
"88","150",1015.31255464229
"89","150",882.227008837543
"90","150",1021.05665797714
"91","150",938.942016709138
"92","150",1029.47809527194
"93","150",947.907169678175
"94","150",994.505640525785
"95","150",1021.12425159028
"96","150",863.039972117241
"97","150",934.846480803404
"98","150",993.871974977617
"99","150",924.025464004751
"100","150",858.42620638823
"101","150",1008.86289026175
"102","150",870.362696183354
"103","150",971.952143708597
"104","150",916.115084706355
"105","150",1013.20149457467
"106","150",636.992609138776
"107","150",800.712374176938
"108","150",1010.1664179772
"109","150",962.435034259425
"110","150",955.065333310108
"111","150",972.730600644264
"112","150",1025.26793829687
"113","150",1003.71306202876
"114","150",1001.72192820237
"115","150",965.405285436483
"116","150",967.26392553344
"117","150",979.847917700006
"118","150",901.305443206189
"119","150",1036.14960932541
"120","150",945.469637502946
"121","150",1026.37683317677
"122","150",954.253812533628
"123","150",1031.09281032751
"124","150",1010.61737819507
"125","150",924.5896958975
"126","150",930.928647846721
"127","150",878.474391096848
"128","150",1003.0758804083
"129","150",748.303541176173
"130","150",996.630081730286
"131","150",728.412492945604
"132","150",1010.80768388566
"133","150",905.203586453807
"134","150",812.631618820942
"135","150",1008.56173876913
"136","150",998.393368806584
"137","150",863.26449328493
"138","150",946.340707053695
"139","150",885.87958034597
"140","150",647.248070948089
"141","150",1023.72218480936
"142","150",915.352163747319
"143","150",976.966879814268
"144","150",990.050611857763
"145","150",747.673701384554
"146","150",977.561463500452
"147","150",1020.59173762848
"148","150",1004.36178199745
"149","150",1025.72392053359
"150","150",1003.05033998312
"151","150",1019.00214261008
"152","150",1001.43430262859
"153","150",1016.42563718034
"154","150",926.329417142224
"155","150",763.084218970934
"156","150",976.97030463198
"157","150",802.591170892302
"158","150",947.534295005883
"159","150",921.579146786165
"160","150",789.600555830916
"161","150",1008.41307774918
