"simulation","cohort","N","Mean"
"64","1","50",0.26358228873279
"65","1","50",-0.194993349143769
"66","1","50",-0.536283990014211
"67","1","50",-0.180155855388966
"68","1","50",0.0959910108809452
"69","1","50",-0.373747310442355
"70","1","50",-0.299377262178423
"71","1","50",-0.24698046502984
"72","1","50",-0.00314147540574759
"73","1","50",-0.399262539047888
"74","1","50",-0.193488743218808
"75","1","50",-0.196530746741836
"76","1","50",-0.500866768403456
"77","1","50",0.352241117876964
"78","1","50",0.463514890140592
"79","1","50",-0.13876406851696
"80","1","50",-0.176643414838662
"81","1","50",-0.0900042486463122
"82","1","50",-0.22191562669217
"83","1","50",-0.206056811997982
"84","1","50",-0.218093227096092
"85","1","50",-0.330862344337849
"86","1","50",0.0281207557900625
"87","1","50",-0.0855271707992914
"88","1","50",0.141283143534088
"89","1","50",-0.135672978085799
"90","1","50",0.0893535533950671
"91","1","50",-0.2327307652279
"92","1","50",0.0945985701383277
"93","1","50",-0.413192648899147
"94","1","50",-0.449955826782296
"95","1","50",-0.353973789344602
"96","1","50",0.015379443403274
"97","1","50",-0.149450501513331
"98","1","50",-0.272199328411004
"99","1","50",-0.062732320663557
"100","1","50",-0.2342842369697
"101","1","50",-0.0457388625280063
"102","1","50",-0.445551869715537
"103","1","50",-0.219351587182938
"104","1","50",-0.312853125454082
"105","1","50",0.0427775598547255
"106","1","50",-0.0454667170390244
"107","1","50",-0.343689346026933
"108","1","50",-0.0934302544868286
"109","1","50",-0.0533972140969533
"110","1","50",-0.346296789320795
"111","1","50",-0.318340295073348
"112","1","50",0.0192363398267216
"113","1","50",-0.254316812404544
"114","1","50",-0.266668827493354
"115","1","50",-0.328249055563485
"116","1","50",-0.316235974670957
"117","1","50",-0.0602929315327368
"118","1","50",-0.110792463611275
"119","1","50",0.0475680249248688
"120","1","50",-0.289713072428398
"121","1","50",-0.239737916469078
"122","1","50",0.373099038660912
"123","1","50",-0.38933147215414
"124","1","50",-0.168326469661715
"125","1","50",0.0143425690273733
"126","1","50",-0.212331074814234
"127","1","50",-0.361902236644869
"128","1","50",-0.619177059154386
"129","1","50",0.184738806472026
"130","1","50",-0.281396094589707
"131","1","50",-0.31367389204406
"132","1","50",-0.0632805652991134
"133","1","50",-0.468818332711825
"134","1","50",-0.104331520575382
"135","1","50",-0.619254898767235
"136","1","50",0.169382350426205
"137","1","50",-0.00485668017809192
"138","1","50",-0.505204882316586
"139","1","50",-0.184346786162178
"140","1","50",-0.53799817272115
"141","1","50",-0.289176465778813
"142","1","50",-0.513000703152249
"143","1","50",-0.334946721404362
"144","1","50",-0.0794738155483191
"145","1","50",-0.282623788973227
"146","1","50",-0.648900226928231
"147","1","50",-0.190065406907779
"148","1","50",-0.212394772471291
"149","1","50",-0.254485529704124
"150","1","50",3.47862340970789e-05
"151","1","50",-0.306417795942547
"152","1","50",-0.359176536735349
"153","1","50",-0.22890445317245
"154","1","50",-0.435696266159349
"155","1","50",-0.748991624962074
"156","1","50",-0.201304330484282
"157","1","50",-0.228798056871598
"158","1","50",-0.240741851245314
"159","1","50",-0.538748584609557
"160","1","50",-0.361625427106121
"161","1","50",-0.163583938437664
"162","1","50",-0.119355767920524
"163","1","50",-0.12166119231986
"164","1","50",-0.33907027831005
"165","1","50",-0.123069722172274
"166","1","50",-0.175323691767262
"167","1","50",-0.375096263354192
"168","1","50",-0.263089011125513
"169","1","50",-0.12318699306289
"170","1","50",0.014377883895251
"171","1","50",-0.406741120779988
"172","1","50",-0.330567557917471
"173","1","50",-0.227194908461234
"174","1","50",-0.203450451131427
"175","1","50",-0.348437925218413
"176","1","50",-0.106718950686629
"177","1","50",-0.313487537682905
"178","1","50",-0.211534689599856
"179","1","50",-0.278933488739597
"180","1","50",-0.127468975327728
"181","1","50",-0.141280004417031
"182","1","50",-0.338905346213579
"183","1","50",-0.207992574867637
"184","1","50",-0.131216210066854
"185","1","50",-0.335600246264037
"186","1","50",-0.259020369116439
"187","1","50",-0.218801683609222
"188","1","50",-0.0345249829435773
"189","1","50",-0.29871114414239
"190","1","50",-0.174119522711967
"191","1","50",-0.253094273347748
"192","1","50",-0.217198386376972
"193","1","50",-0.390276819038202
"194","1","50",-0.317032670627769
"195","1","50",-0.457511269995319
"196","1","50",-0.025606590189563
"197","1","50",-0.533453468460433
"198","1","50",-0.283505721796046
"199","1","50",-0.187943828500219
"200","1","50",-0.391826617177749
"201","1","50",-0.177331918091514
"202","1","50",-0.409452741274558
"203","1","50",-0.530284255841336
"204","1","50",-0.325435246431583
"205","1","50",-0.0627477632846782
"206","1","50",-0.314219616588374
"207","1","50",0.0394131724884789
"208","1","50",-0.230005956095228
"209","1","50",-0.103487748477788
"210","1","50",-0.169989288240229
"211","1","50",-0.581634387529137
"212","1","50",-0.356177387371338
"213","1","50",-0.194307093944391
"214","1","50",-0.345056679835338
"215","1","50",-0.0821387918725367
"216","1","50",-0.211754801853582
"217","1","50",-0.212888512405578
"218","1","50",-0.654420863484904
"219","1","50",-0.0375292618973189
"220","1","50",-0.253030724945768
"221","1","50",-0.316778226969012
"222","1","50",-0.26143915499529
"223","1","50",-0.189134898702104
"224","1","50",-0.234906784310147
"225","1","50",-0.248190982919238
"226","1","50",-0.325121000066429
"227","1","50",-0.0585920557038229
"228","1","50",-0.258257490810105
"229","1","50",-0.397126505947131
"230","1","50",-0.0198688841703502
"231","1","50",-0.343965994732554
"232","1","50",-0.387860807332461
"233","1","50",-0.268866411293794
"234","1","50",-0.395186190669833
"235","1","50",-0.108431509946506
"236","1","50",-0.188017388448792
"237","1","50",-0.329140221008664
"238","1","50",-0.121618915104155
"239","1","50",-0.116717645663513
"240","1","50",-0.40984647765875
"241","1","50",-0.289191309051456
"242","1","50",-0.633876015545915
"243","1","50",-0.453775000202957
"244","1","50",-0.306799538783853
"245","1","50",-0.40083130689694
"246","1","50",-0.253558731635296
"247","1","50",-0.188802948900566
"248","1","50",-0.0582317447524298
"249","1","50",-0.365427272421672
"250","1","50",-0.272711643927734
"251","1","50",-0.165142194627056
"252","1","50",-0.254176679653705
"253","1","50",-0.304821130688057
"254","1","50",0.246304832258717
"255","1","50",-0.381283917977622
"256","1","50",-0.108890906346045
"257","1","50",-0.441025444921839
"258","1","50",-0.0361748182842372
"259","1","50",-0.0831938001339123
"260","1","50",-0.372250234236232
"261","1","50",-0.28903920193214
"262","1","50",-0.323740124256089
"263","1","50",-0.411963075679254
"264","1","50",-0.132856299544668
"265","1","50",-0.289674996901562
"266","1","50",-0.0706027050493442
"267","1","50",-0.399768157581165
"268","1","50",-0.313987850927926
"269","1","50",-0.129335790710271
"270","1","50",-0.36210334580639
"271","1","50",-0.335068032046344
"272","1","50",-0.285049770218638
"273","1","50",-0.439175712325522
"274","1","50",-0.736084190347456
"275","1","50",-0.371251141292354
"276","1","50",0.0775751223345617
"277","1","50",-0.320104336821212
"278","1","50",-0.16430403491085
"279","1","50",-0.339866943571783
"280","1","50",-0.27891028681894
"281","1","50",-0.275677508408089
"282","1","50",-0.363805406098461
"283","1","50",-0.284713549419305
"284","1","50",-0.162715728212431
"285","1","50",-0.348321902605177
"286","1","50",-0.147205745095586
"287","1","50",-0.316302667636577
"288","1","50",-0.268149847593566
"289","1","50",-0.0544723507903714
"290","1","50",-0.197931330604752
"291","1","50",-0.091883044352655
"292","1","50",-0.244570759245581
"293","1","50",-0.106667234287336
"294","1","50",-0.335632001380299
"295","1","50",-0.072230003463314
"296","1","50",0.132386980982922
"297","1","50",-0.209772865851327
"298","1","50",-0.225492748583486
"299","1","50",0.001325687756701
"300","1","50",-0.117728108521395
"301","1","50",-0.111372811153099
"302","1","50",-0.448726224476676
"303","1","50",-0.25296802092743
"304","1","50",-0.351393318323122
"305","1","50",-0.365926228698675
"306","1","50",-0.461043093679986
"307","1","50",-0.278017580124656
"308","1","50",-0.524670097503088
"309","1","50",-0.255106633016107
"310","1","50",-0.0518415069807828
"311","1","50",-0.489173440048893
"312","1","50",-0.203763967410897
"313","1","50",-0.50603444847409
"314","1","50",-0.261724735683324
"315","1","50",-0.0875547278721691
"316","1","50",-0.29950756368825
"317","1","50",-0.0599322471454115
"318","1","50",-0.318538081503562
"319","1","50",-0.144828897887598
"320","1","50",-0.359177255724596
"321","1","50",-0.391726792310818
"322","1","50",-0.238447793492294
"323","1","50",-0.267229651764393
"324","1","50",-0.169169967727831
"325","1","50",-0.352977402373846
"326","1","50",-0.0236096470276877
"327","1","50",-0.104117483294485
"328","1","50",-0.0820880588960536
"329","1","50",-0.43254801852912
"330","1","50",-0.11158394573402
"331","1","50",-0.17341923994372
"332","1","50",-0.712157322438032
"333","1","50",-0.292811792340056
"334","1","50",-0.30086401060603
"335","1","50",-0.0732156133141881
"336","1","50",-0.13437233066596
"337","1","50",-0.237946300770614
"338","1","50",-0.197509760588017
"339","1","50",-0.263983349401139
"340","1","50",0.0177208112140124
"341","1","50",-0.468314004096961
"342","1","50",-0.368753295376388
"343","1","50",-0.254061585243191
"344","1","50",-0.31234733838254
"345","1","50",-0.309206591270471
"346","1","50",-0.234284194362164
"347","1","50",-0.358245357604122
"348","1","50",0.233186112050575
"349","1","50",-0.104884520680233
"350","1","50",-0.433803943178152
"351","1","50",-0.0752969313563155
"352","1","50",0.0287146666717418
"353","1","50",-0.258711674500436
"354","1","50",-0.254968327702341
"355","1","50",0.148509601486021
"356","1","50",-0.325103163554434
"357","1","50",-0.352567043825919
"358","1","50",-0.374953536232735
"359","1","50",-0.187119057063611
"360","1","50",-0.257422282324882
"361","1","50",-0.233119809103864
"362","1","50",0.0701892925417395
"363","1","50",-0.23446878655532
"364","1","50",-0.0745550426726566
"365","1","50",-0.197212845984065
"366","1","50",-0.4121962097482
"367","1","50",-0.296269501376704
"368","1","50",-0.174829984418321
"369","1","50",-0.173137062283886
"370","1","50",-0.281875247604407
"371","1","50",-0.152732044633819
"372","1","50",-0.443476253458217
"373","1","50",-0.159851319828628
"374","1","50",-0.202405140290573
"375","1","50",-0.238991532337372
"376","1","50",-0.332143297386845
"377","1","50",0.157858256422341
"378","1","50",-0.237846405380316
"379","1","50",-0.212877661836255
"380","1","50",-0.0531529272671713
"381","1","50",-0.452734366996276
"382","1","50",-0.292242209365725
"383","1","50",0.0427393387785913
"384","1","50",-0.238818718665573
"385","1","50",-0.360674221672265
"386","1","50",-0.10381587136879
"387","1","50",-0.365634805325462
"388","1","50",-0.237486002001885
"389","1","50",-0.635875073907788
"390","1","50",-0.124030037002106
"391","1","50",-0.316268369569131
"392","1","50",-0.207970285850065
"393","1","50",-0.1109503224544
"394","1","50",-0.573929980214885
"395","1","50",-0.100944792160758
"396","1","50",-0.119962351489578
"397","1","50",-0.395138600145567
"398","1","50",0.222711306508731
"399","1","50",-0.180422521491202
"400","1","50",-0.318924516632781
"401","1","50",-0.26595572827377
"402","1","50",-0.280726723278029
"403","1","50",-0.274848112449691
"404","1","50",-0.246975840569209
"405","1","50",-0.0924470374076002
"406","1","50",-0.427031181269515
"407","1","50",-0.101394264114601
"408","1","50",-0.101179464110433
"409","1","50",-0.217478674097602
"410","1","50",-0.018083618716974
"411","1","50",-0.192430068770148
"412","1","50",-0.376022599571586
"413","1","50",-0.255221730917594
"414","1","50",-0.400947023087276
"415","1","50",-0.25170006608532
"416","1","50",-0.232510234450349
"417","1","50",-0.339139242485638
"418","1","50",-0.182803755228342
"419","1","50",-0.0318476402727366
"420","1","50",-0.207323893862631
"421","1","50",-0.328084130547717
"422","1","50",-0.165456519200162
"423","1","50",-0.17979917186837
"424","1","50",-0.237715550254027
"425","1","50",-0.407116322749388
"426","1","50",-0.292416348972091
"427","1","50",0.00788176106988585
"428","1","50",-0.0564747662777769
"429","1","50",-0.137919508748414
"430","1","50",-0.155126718233476
"431","1","50",-0.35998660286502
"432","1","50",-0.188399166310898
"433","1","50",-0.167623205080883
"434","1","50",-0.380663025776197
"435","1","50",-0.203993882096818
"436","1","50",-0.155225203158187
"437","1","50",-0.211221578916116
"438","1","50",-0.166887065601561
"439","1","50",0.110198762314432
"440","1","50",-0.42352774374281
"441","1","50",-0.335762269127667
"442","1","50",0.0443653340890594
"443","1","50",0.187390620217869
"444","1","50",-0.248462119718926
"445","1","50",-0.0750069981137575
"446","1","50",-0.164443139051947
"447","1","50",-0.0391749276183147
"448","1","50",-0.338097837253678
"449","1","50",-0.108636601387705
"450","1","50",-0.310531467520358
"451","1","50",-0.288486174318088
"452","1","50",-0.0711738284503678
"453","1","50",-0.237577386119518
"454","1","50",-0.378917885870312
"455","1","50",-0.241438011310997
"456","1","50",-0.549019116744565
"457","1","50",0.028036528514978
"458","1","50",0.0827777463897827
"459","1","50",-0.37235298548504
"460","1","50",-0.198098036576961
"461","1","50",-0.34025392824015
"462","1","50",-0.289939873292042
"463","1","50",-0.350359961289206
"464","1","50",-0.00664309616843871
"465","1","50",-0.316490637999503
"466","1","50",-0.31196288761223
"467","1","50",-0.317196208073126
"468","1","50",0.291927243345646
"469","1","50",-0.350828795337243
"470","1","50",-0.236359946583236
"471","1","50",-0.127990121126059
"472","1","50",-0.230173414676378
"473","1","50",-0.294865777854712
"474","1","50",-0.603784043520052
"475","1","50",-0.222186440580976
"476","1","50",-0.153297637648503
"477","1","50",-0.147131175072855
"478","1","50",-0.284596179628176
"479","1","50",-0.278539157092387
"480","1","50",-0.386461662502567
"481","1","50",-0.331889377512458
"482","1","50",-0.241378272325613
"483","1","50",-0.224100628813705
"484","1","50",-0.233236893230562
"485","1","50",-0.144028182116256
"486","1","50",-0.256612346660431
"487","1","50",-0.106456990286116
"488","1","50",-0.78760218913457
"489","1","50",-0.378174707574945
"490","1","50",-0.0412251223984715
"491","1","50",-0.370650428296987
"492","1","50",-0.26582060263378
"493","1","50",-0.143875436691569
"494","1","50",-0.391876327256987
"495","1","50",-0.243801705845559
"496","1","50",-0.14968029658058
"497","1","50",-0.368777694721921
"498","1","50",-0.27280527189787
"499","1","50",-0.233363809936171
"500","1","50",-0.511855011454492
"1","2","50",-0.150491082567615
"2","2","50",-0.362030856505876
"3","2","50",-0.23448148607029
"4","2","50",-0.320886083797373
"5","2","50",-0.0655833945283489
"6","2","50",-0.335797153373113
"7","2","50",-0.320280999418428
"8","2","50",-0.334036139645838
"9","2","50",-0.150863874541634
"10","2","50",-0.224354475668316
"11","2","50",-0.197188040717305
"12","2","50",-0.344745248103392
"13","2","50",-0.18241714422437
"14","2","50",-0.503550364718196
"15","2","50",-0.279622817236254
"16","2","50",-0.499196123525083
"17","2","50",-0.107781720930099
"18","2","50",-0.351901577945128
"19","2","50",-0.30190473480153
"20","2","50",-0.147588373939267
"21","2","50",-0.549378092522387
"22","2","50",-0.468454336967124
"23","2","50",-0.225265632065886
"24","2","50",-0.537791263344562
"25","2","50",-0.289715172451381
"26","2","50",-0.632359876769071
"27","2","50",-0.652305463219825
"28","2","50",-0.135755273182704
"29","2","50",-0.49969007164906
"30","2","50",-0.422815350293181
"31","2","50",-0.175768957952703
"32","2","50",-0.283741560177882
"33","2","50",-0.597546717117998
"34","2","50",-0.427003140162498
"35","2","50",-0.364309548896528
"36","2","50",-0.500180817283921
"37","2","50",-0.212547174207882
"38","2","50",-0.277364009300841
"39","2","50",-0.826082429952138
"40","2","50",-0.313960246722028
"41","2","50",-0.401251832811839
"42","2","50",-0.712258565886226
"43","2","50",0.0406838756231232
"44","2","50",-0.123522085100499
"45","2","50",-0.527205449499346
"46","2","50",-0.310041684700787
"47","2","50",-0.637317248455028
"48","2","50",-0.365227270614998
"49","2","50",0.07073770719539
"50","2","50",0.0281217115338728
"51","2","50",-0.58089615803223
"52","2","50",-0.605645876634226
"53","2","50",-0.0995724499956036
"54","2","50",-0.509401478080438
"55","2","50",-0.148027843969828
"56","2","50",-0.313360734996587
"57","2","50",-0.263971011023122
"58","2","50",-0.295991610839816
"59","2","50",-0.571075050474384
"60","2","50",-0.442000728648474
"61","2","50",-0.069410829965223
"62","2","50",-0.610584606471857
"63","2","50",-0.317988054633106
"64","2","50",-0.345576612249406
"65","2","50",-0.196365344109853
"66","2","50",-0.541831858295509
"67","2","50",-0.228278488184537
"68","2","50",0.0682237410147334
"69","2","50",-0.381826711802125
"70","2","50",-0.282103297746183
"71","2","50",-0.252679994587572
"72","2","50",-0.446328988327219
"73","2","50",-0.438738121539667
"74","2","50",-0.176916380765085
"75","2","50",-0.210341690044847
"76","2","50",-0.598099405168048
"77","2","50",-0.593297284037742
"78","2","50",-0.0819645852993682
"79","2","50",-0.170467187213906
"80","2","50",-0.174283722020753
"81","2","50",-0.10394593149016
"82","2","50",-0.31034333312377
"83","2","50",-0.312100938413943
"84","2","50",-0.216416675248223
"85","2","50",-0.333947053008767
"86","2","50",-0.436562152812493
"87","2","50",-0.104117584344414
"88","2","50",-0.286443466985935
"89","2","50",-0.179046670979228
"90","2","50",-0.626162066930879
"91","2","50",-0.188028842784058
"92","2","50",-0.333482341029927
"93","2","50",0.0121168894775416
"94","2","50",-0.545595755313696
"95","2","50",-0.42927049152191
"96","2","50",-0.0495180273186902
"97","2","50",-0.126975787000349
"98","2","50",-0.255430358418563
"99","2","50",-0.0879607178486915
"100","2","50",-0.201061745812302
"101","2","50",-0.0573385120257145
"102","2","50",-0.433322602996071
"103","2","50",-0.115466361028738
"104","2","50",-0.754831957190295
"105","2","50",0.0583007163479065
"106","2","50",-0.0439884873454524
"107","2","50",-0.357820908847445
"108","2","50",-0.0955724012701063
"109","2","50",-0.0846269282571667
"110","2","50",-0.396112117911309
"111","2","50",-0.376604024404166
"112","2","50",-0.052830604441995
"113","2","50",-0.17897624312975
"114","2","50",-0.300777405417423
"115","2","50",-0.296154421077348
"116","2","50",-0.345338607638637
"117","2","50",-0.0968368066302637
"118","2","50",-0.101627305756387
"119","2","50",0.126558065294324
"120","2","50",-0.291182572243329
"121","2","50",-0.167099937999231
"122","2","50",-0.148698732870471
"123","2","50",-0.399757220450609
"124","2","50",-0.0930289845828839
"125","2","50",-0.749348768310365
"126","2","50",-0.620698600169166
"127","2","50",-0.39136228415193
"128","2","50",-0.649284702368126
"129","2","50",-0.628549482791906
"130","2","50",-0.319222216202941
"131","2","50",0.205484534210996
"132","2","50",-0.0265802835273972
"133","2","50",-0.462102710551945
"134","2","50",-0.141170392147461
"135","2","50",-0.613678469542317
"136","2","50",0.135443089813751
"137","2","50",0.0264063879170412
"138","2","50",-0.595756552641283
"139","2","50",-0.136404763855993
"140","2","50",-0.563482464661155
"141","2","50",-0.322187464868734
"142","2","50",-0.497170282048118
"143","2","50",-0.37235220120977
"144","2","50",-0.670123659085976
"145","2","50",-0.204575261471483
"146","2","50",-0.652510333433015
"147","2","50",-0.117977883425819
"148","2","50",-0.196623114798131
"149","2","50",-0.266081173409567
"150","2","50",-0.0730445938349731
"151","2","50",-0.33817095053987
"152","2","50",-0.44320831242162
"153","2","50",-0.206487889441078
"154","2","50",-0.411577171411252
"155","2","50",-0.691782685324134
"156","2","50",-0.295535703865323
"157","2","50",-0.242142798156303
"158","2","50",-0.199714837068712
"159","2","50",-0.562808206671487
"160","2","50",-0.408333498889115
"161","2","50",-0.214412634858416
"162","2","50",-0.707769726417999
"163","2","50",-0.168811788617589
"164","2","50",-0.415074079566695
"165","2","50",-0.132628883665062
"166","2","50",-0.180055181237993
"167","2","50",-0.400441775242053
"168","2","50",-0.216528772259143
"169","2","50",-0.161184632560154
"170","2","50",-0.0821600477213879
"171","2","50",-0.430677650362594
"172","2","50",-0.316358667849938
"173","2","50",-0.311171324938151
"174","2","50",-0.227228416494982
"175","2","50",-0.450876963515643
"176","2","50",-0.0788185104742109
"177","2","50",-0.271911901939583
"178","2","50",-0.264162278330473
"179","2","50",-0.316157950998377
"180","2","50",-0.251504891074258
"181","2","50",-0.653549050274732
"182","2","50",-0.365466201572281
"183","2","50",-0.203962226814727
"184","2","50",-0.742042798789077
"185","2","50",-0.342815938473398
"186","2","50",-0.249555961418241
"187","2","50",-0.245253966119722
"188","2","50",-0.702219424774792
"189","2","50",-0.398180500556384
"190","2","50",-0.789080485929997
"191","2","50",-0.233766433774098
"192","2","50",-0.232148577937144
"193","2","50",-0.411981496851673
"194","2","50",-0.239257041405325
"195","2","50",-0.45729050782278
"196","2","50",-0.0584670963919868
"197","2","50",-0.61902037766511
"198","2","50",-0.327235051182355
"199","2","50",-0.221299793716115
"200","2","50",-0.41012398025069
"201","2","50",-0.193486055374755
"202","2","50",-0.518604128520774
"203","2","50",-0.516120785117544
"204","2","50",-0.34173941740441
"205","2","50",-0.0541779697358131
"206","2","50",-0.329000401475489
"207","2","50",-0.0131647363625507
"208","2","50",-0.278583991137154
"209","2","50",-0.0963077345775235
"210","2","50",-0.235265457180933
"211","2","50",-0.645827063517424
"212","2","50",-0.349228364333976
"213","2","50",-0.277217492626925
"214","2","50",-0.343409033285008
"215","2","50",-0.104581709242581
"216","2","50",-0.244900483828835
"217","2","50",-0.168738937841639
"218","2","50",-0.674869870189295
"219","2","50",-0.0551152659033295
"220","2","50",-0.373724399158373
"221","2","50",-0.348601303201416
"222","2","50",-0.284347468783599
"223","2","50",-0.176569070785272
"224","2","50",-0.202896823324031
"225","2","50",-0.285389099475132
"226","2","50",-0.335915432470359
"227","2","50",-0.550283172350108
"228","2","50",-0.265484512887777
"229","2","50",0.0380320200523167
"230","2","50",0.0095060422312293
"231","2","50",-0.372914902450027
"232","2","50",-0.312928231518728
"233","2","50",-0.23915267203012
"234","2","50",-0.403011994914376
"235","2","50",-0.143317218324438
"236","2","50",-0.267768585563013
"237","2","50",-0.352084003996887
"238","2","50",-0.141402270681048
"239","2","50",-0.178189391828508
"240","2","50",-0.484951007833917
"241","2","50",-0.263849589517377
"242","2","50",-0.695817968244079
"243","2","50",-0.497539749133825
"244","2","50",-0.305527897970483
"245","2","50",-0.403696584430838
"246","2","50",-0.37841020057588
"247","2","50",-0.780429199557645
"248","2","50",-0.574008642460894
"249","2","50",-0.352069559285399
"250","2","50",-0.279356223953732
"251","2","50",-0.177140248148097
"252","2","50",-0.325668601898349
"253","2","50",-0.393983718725715
"254","2","50",-0.535544794304833
"255","2","50",-0.423158797642336
"256","2","50",-0.579768191639137
"257","2","50",-0.456388106874562
"258","2","50",-0.0369934264659125
"259","2","50",-0.917136390856046
"260","2","50",-0.413424397712207
"261","2","50",-0.244472046229562
"262","2","50",-0.376969306821802
"263","2","50",-0.385970250429612
"264","2","50",-0.14040431706205
"265","2","50",-0.299676267869083
"266","2","50",-0.865761058483247
"267","2","50",-0.394282020620236
"268","2","50",-0.296260280676428
"269","2","50",-0.112600559257689
"270","2","50",0.0419813025491985
"271","2","50",-0.350655076780187
"272","2","50",-0.254767053615095
"273","2","50",-0.448001556878793
"274","2","50",-0.00293603719887445
"275","2","50",-0.364116233393613
"276","2","50",-0.324576882992995
"277","2","50",-0.390813629656888
"278","2","50",-0.273318020299775
"279","2","50",-0.329561370694943
"280","2","50",-0.288424407109007
"281","2","50",-0.344054366274616
"282","2","50",-0.385969597501623
"283","2","50",-0.313644390936153
"284","2","50",-0.68361008028629
"285","2","50",-0.309949715654393
"286","2","50",-0.163185007980374
"287","2","50",-0.318632587969286
"288","2","50",-0.300300006745848
"289","2","50",-0.677616994892991
"290","2","50",-0.193180998693344
"291","2","50",-0.0925310735411126
"292","2","50",-0.298879729374733
"293","2","50",-0.000285719585277645
"294","2","50",-0.321221388576708
"295","2","50",-0.102729624231349
"296","2","50",0.138963412515806
"297","2","50",-0.202455059394211
"298","2","50",-0.275463328117681
"299","2","50",-0.0284015105034131
"300","2","50",-0.128387836931345
"301","2","50",-0.587551431592557
"302","2","50",-0.454935619976654
"303","2","50",-0.295305179027922
"304","2","50",-0.308658054510464
"305","2","50",-0.378050197581023
"306","2","50",-0.46413814238946
"307","2","50",-0.227281732337529
"308","2","50",-0.440085128296953
"309","2","50",-0.259117996251765
"310","2","50",-0.608056972786991
"311","2","50",-0.463870909561166
"312","2","50",-0.196850600905571
"313","2","50",-0.572584444096613
"314","2","50",-0.219316412612166
"315","2","50",-0.096105361148167
"316","2","50",-0.308888469443546
"317","2","50",-0.633947408287402
"318","2","50",-0.393767224406689
"319","2","50",-0.163500100159475
"320","2","50",-0.357204837804736
"321","2","50",-0.396421224682183
"322","2","50",-0.301826757536492
"323","2","50",-0.272563425986659
"324","2","50",-0.177459964601106
"325","2","50",-0.348073436131713
"326","2","50",-0.0575489682210257
"327","2","50",-0.0847678177606348
"328","2","50",-0.123217253374677
"329","2","50",-0.456376725057291
"330","2","50",-0.178872162846645
"331","2","50",-0.175371306670302
"332","2","50",-0.144618170723836
"333","2","50",-0.340457961985785
"334","2","50",-0.335325018393563
"335","2","50",-0.519038368178527
"336","2","50",-0.146703945556589
"337","2","50",-0.249188161344449
"338","2","50",-0.22026529661914
"339","2","50",-0.258565432453289
"340","2","50",-0.625875689960078
"341","2","50",-0.504792242423526
"342","2","50",-0.379814441205708
"343","2","50",-0.206888435449105
"344","2","50",-0.364946572531388
"345","2","50",-0.303618191662227
"346","2","50",-0.226122661020259
"347","2","50",-0.292601911073067
"348","2","50",-0.58545729006314
"349","2","50",-0.120219388091196
"350","2","50",-0.436508542095662
"351","2","50",-0.0534874226864525
"352","2","50",0.00751528704148414
"353","2","50",-0.298012236347433
"354","2","50",-0.297654048793616
"355","2","50",0.119852845052441
"356","2","50",-0.327476287361908
"357","2","50",-0.371883346246328
"358","2","50",-0.389575382217622
"359","2","50",-0.138594049615713
"360","2","50",-0.356622826525016
"361","2","50",-0.234599619967696
"362","2","50",0.0132757797118686
"363","2","50",-0.259603170446288
"364","2","50",-0.536137943523199
"365","2","50",-0.237145946216548
"366","2","50",-0.423198517634207
"367","2","50",-0.330635351373293
"368","2","50",-0.218208738374397
"369","2","50",-0.19088255106077
