"simulation","cohort","N","CI_value.LowBound","CI_value.UpBound"
"71","1","50",-0.528596103073224,0.041661224284981
"72","1","50",-0.321752053638333,0.325871497728453
"73","1","50",-0.724522931076573,-0.0614648734547824
"74","1","50",-0.473200873112353,0.0872968360783244
"75","1","50",-0.479989407872648,0.0704488345630253
"76","1","50",-0.797474975099689,-0.174438049891867
"77","1","50",-0.112035929039384,0.737854838928333
"78","1","50",0.0880578396268492,0.859559622097928
"79","1","50",-0.439214744918282,0.19283191712364
"80","1","50",-0.490962180399037,0.10939720345409
"81","1","50",-0.367894808556474,0.240847162823862
"82","1","50",-0.506820323508561,0.106019214475327
"83","1","50",-0.536661069519206,0.210027080147215
"84","1","50",-0.503775360654828,0.0783516733191702
"85","1","50",-0.614686706048659,-0.0493224628835741
"86","1","50",-0.298004472033979,0.35188560145065
"87","1","50",-0.443618107844786,0.244173347808606
"88","1","50",-0.247139717991271,0.537284178685441
"89","1","50",-0.428898254964102,0.164862644446892
"90","1","50",-0.300372025263363,0.565753562011824
"91","1","50",-0.513242480359037,0.0407738967486593
"92","1","50",-0.281720247664881,0.467010522644295
"93","1","50",-0.726473687306012,-0.0929043555828446
"94","1","50",-0.795265190549431,0.0389196778929666
"95","1","50",-0.679065215348715,0.0164486861750842
"96","1","50",-0.293666117348023,0.349891129109151
"97","1","50",-0.425134317489893,0.129000153562795
"98","1","50",-0.577256327511641,0.016975951608499
"99","1","50",-0.345784401887082,0.245245405982043
"100","1","50",-0.525290151928448,0.075794150430238
"101","1","50",-0.319625216339605,0.225573607243685
"102","1","50",-0.734263690760252,-0.154639901832751
"103","1","50",-0.530349177409472,0.0715703121517204
"104","1","50",-0.653285551894101,0.0332958892233395
"105","1","50",-0.230185148100244,0.316420738071681
"106","1","50",-0.330060716129961,0.253697782253973
"107","1","50",-0.616059935511746,-0.0585096656205795
"108","1","50",-0.361606800406016,0.170523719875573
"109","1","50",-0.338731316523926,0.227001990907048
"110","1","50",-0.663422320698195,-0.00948804182640369
"111","1","50",-0.627704901254128,0.0265637897139928
"112","1","50",-0.341775189549281,0.374166414293645
"113","1","50",-0.563326611546573,0.038259358355626
"114","1","50",-0.598886375103974,0.0668192019382319
"115","1","50",-0.603170946370091,-0.0575196579711705
"116","1","50",-0.597760412143766,-0.0256583559042013
"117","1","50",-0.383429829801276,0.336899252547993
"118","1","50",-0.370612982146323,0.150590352549332
"119","1","50",-0.249195465129051,0.332286712598309
"120","1","50",-0.56287077209914,0.000827233184336806
"121","1","50",-0.539684588158043,0.0578555620684484
"122","1","50",-0.00705633890510726,0.804974058047389
"123","1","50",-0.734755667653377,-0.0641330910929228
"124","1","50",-0.481236469958082,0.109115754953061
"125","1","50",-0.355516902171856,0.414446006764073
"126","1","50",-0.52249389370357,0.0950336558895048
"127","1","50",-0.670228785866406,-0.0107731644241893
"128","1","50",-0.938130684658271,-0.286330543710023
"129","1","50",-0.199936805388581,0.625103016880614
"130","1","50",-0.561380606088403,0.0140695595103562
"131","1","50",-0.647892144387663,0.131348486489224
"132","1","50",-0.338709134982176,0.211924164467886
"133","1","50",-0.744582890922559,-0.173547037996785
"134","1","50",-0.393254559046712,0.181375001838611
"135","1","50",-0.925255174153422,-0.312172266768025
"136","1","50",-0.114951309084249,0.450055421883705
"137","1","50",-0.302281036963318,0.271655918277689
"138","1","50",-0.823732926069631,-0.130098700560141
"139","1","50",-0.466411250917017,0.0859814722347851
"140","1","50",-0.853395193465916,-0.195030170739588
"141","1","50",-0.626585652981506,0.0475323328163002
"142","1","50",-0.841683607032793,-0.19916021552327
"143","1","50",-0.660048811687256,0.0538877650626991
"144","1","50",-0.404352212974643,0.289065834380529
"145","1","50",-0.571935036879341,-0.00517926322350856
"146","1","50",-1.03767000452938,-0.251073903303386
"147","1","50",-0.487035235367457,0.102227226588966
"148","1","50",-0.498141511412093,0.0996271146721019
"149","1","50",-0.535952166722638,0.0185993376146236
"150","1","50",-0.287574038827957,0.290626322857055
"151","1","50",-0.573389162509724,-0.0290312617322322
"152","1","50",-0.642657422486704,-0.041331990128142
"153","1","50",-0.523348910264617,0.0606655050967801
"154","1","50",-0.767137635045847,-0.0776436481489396
"155","1","50",-1.1682873006561,-0.370203355519398
"156","1","50",-0.522176840802542,0.165880079492541
"157","1","50",-0.524773565642486,0.0576687384569068
"158","1","50",-0.530030158428198,0.0441364236832607
"159","1","50",-0.826574609027795,-0.250816216677045
"160","1","50",-0.639907006333198,-0.0748837547778014
"161","1","50",-0.475775160054459,0.130542402879848
"162","1","50",-0.495248121272142,0.210781016053135
"163","1","50",-0.439832485055536,0.232319843302823
"164","1","50",-0.701403453655345,0.0192820132634185
"165","1","50",-0.438385714734885,0.197421049992107
"166","1","50",-0.451188232933223,0.0990007503915562
"167","1","50",-0.679305020252526,0.0305467819216964
"168","1","50",-0.563610899544476,0.0233217038186369
"169","1","50",-0.41371313091672,0.167199035306151
"170","1","50",-0.267408292442351,0.342497769479903
"171","1","50",-0.668320459737267,-0.129223379304766
"172","1","50",-0.615892236210687,-0.0382339740820859
"173","1","50",-0.512163267772907,0.0991470410649556
"174","1","50",-0.479156965319978,0.0883185985747957
"175","1","50",-0.652666333718305,-0.0359211382881263
"176","1","50",-0.384402375026586,0.168519965220474
"177","1","50",-0.671766108740446,0.00772702680431379
"178","1","50",-0.511790913521981,0.0850650482280784
"179","1","50",-0.55255379156677,-0.00442878136183559
"180","1","50",-0.427469612327604,0.194820067329453
"181","1","50",-0.559479768405047,0.251132137996277
"182","1","50",-0.603208631069495,-0.0620852147131905
"183","1","50",-0.496752063574145,0.0725796101185496
"184","1","50",-0.459166662995184,0.240939858325615
"185","1","50",-0.646356491462467,-0.0292172490183256
"186","1","50",-0.536620801683222,0.0210362221420592
"187","1","50",-0.502892395168748,0.12463663672018
"188","1","50",-0.349335400267625,0.278824734180204
"189","1","50",-0.654651613429288,0.0751876069987329
"190","1","50",-0.494883057976466,0.134752373780139
"191","1","50",-0.530850678176725,0.0336344465146794
"192","1","50",-0.522168676399556,0.0626209422224128
"193","1","50",-0.658823683279706,-0.113478934499734
"194","1","50",-0.616320214201862,-0.0298547882760004
"195","1","50",-0.745630925681593,-0.182393333181895
"196","1","50",-0.343623802576594,0.329716347996546
"197","1","50",-0.863341984557113,-0.037182037722501
"198","1","50",-0.560543350812631,0.0127493549502824
"199","1","50",-0.453607506029393,0.0936005862452519
"200","1","50",-0.659459755791113,-0.115714797218091
"201","1","50",-0.46053223677484,0.12514349004891
"202","1","50",-0.716703188774666,0.0234849063199947
"203","1","50",-0.867042808747011,-0.225395918639182
"204","1","50",-0.603710682898559,-0.0436979824007438
"205","1","50",-0.334832755680389,0.227614289971936
"206","1","50",-0.591346128549873,-0.0104378104558655
"207","1","50",-0.251258619640479,0.326750880158792
"208","1","50",-0.516935591864301,0.0840406457216498
"209","1","50",-0.410905120788371,0.214869845962992
"210","1","50",-0.444308559531967,0.131312535474329
"211","1","50",-0.891962669382599,-0.256508665795325
"212","1","50",-0.686973482490243,-0.0589592908210715
"213","1","50",-0.473531833415955,0.0994300792173592
"214","1","50",-0.656206375078517,-0.00116672322658512
"215","1","50",-0.392314644112216,0.198546866498308
"216","1","50",-0.52421885426826,0.120849593760888
"217","1","50",-0.526910427244499,0.0918313520441102
"218","1","50",-0.998837658026266,-0.281260167899765
"219","1","50",-0.36183004970194,0.343185866848187
"220","1","50",-0.534285225877958,0.0889050512419476
"221","1","50",-0.586532066527235,-0.0420904470549579
"222","1","50",-0.562635507383174,0.0596866049895237
"223","1","50",-0.455422509811252,0.0838747521217729
"224","1","50",-0.518016420351297,0.0550814536340309
"225","1","50",-0.563002062400883,0.0809515971904366
"226","1","50",-0.667089523652876,0.0060814282882211
"227","1","50",-0.384531051143278,0.258594092030415
"228","1","50",-0.540292123008809,0.0449522677256959
"229","1","50",-0.706485879343148,-0.0863293353538654
"230","1","50",-0.368303335551834,0.294453220811883
"231","1","50",-0.611792953015023,-0.067671236850677
"232","1","50",-0.685860127475987,-0.0941460359426098
"233","1","50",-0.555318059682611,0.00860939137680892
"234","1","50",-0.659508112173672,-0.121883076516142
"235","1","50",-0.388311294279163,0.208163324918332
"236","1","50",-0.509696694009754,0.208779669921302
"237","1","50",-0.596419936166858,-0.0532408393518645
"238","1","50",-0.401947781492201,0.151130891802448
"239","1","50",-0.399029905789239,0.180017758538187
"240","1","50",-0.765369608139691,-0.0277610324235411
"241","1","50",-0.605378371760426,0.0379049531508392
"242","1","50",-1.02678260609388,-0.1792906444514
"243","1","50",-0.74650103202642,-0.163648688619345
"244","1","50",-0.586565624999267,-0.0346049425298393
"245","1","50",-0.667971054404825,-0.114480626420714
"246","1","50",-0.551074640962955,0.0841183755808936
"247","1","50",-0.501203235816625,0.121839560575028
"248","1","50",-0.385494856893465,0.30528967108649
"249","1","50",-0.631901436968134,-0.101404009665064
"250","1","50",-0.538362529330978,0.00490491688392613
"251","1","50",-0.451221939103565,0.116085074221009
"252","1","50",-0.553993832173001,0.0502093631562086
"253","1","50",-0.592290582728698,0.0383552283757157
"254","1","50",-0.220415472220807,0.709507439947746
"255","1","50",-0.657848946496926,-0.0892831036834678
"256","1","50",-0.459218373580357,0.207314243800071
"257","1","50",-0.722618703117505,-0.151591966805913
"258","1","50",-0.311677331778647,0.233829605232564
"259","1","50",-0.396776123253454,0.23629840724802
"260","1","50",-0.679200652344856,-0.0500554308072149
"261","1","50",-0.609980859777358,-0.00704733737412066
"262","1","50",-0.623509854027617,-0.0293940175801526
"263","1","50",-0.753017548695462,-0.0942529296448286
"264","1","50",-0.422389841750277,0.205209360619042
"265","1","50",-0.564359672272507,-0.0121087456292711
"266","1","50",-0.369526482019007,0.241747072650142
"267","1","50",-0.700551325893205,-0.112767131921646
"268","1","50",-0.695766272512196,-0.017783724533693
"269","1","50",-0.442567864055534,0.16081098383959
"270","1","50",-0.697877797441444,-0.0139962403298912
"271","1","50",-0.649596216738307,0.000588099937209198
"272","1","50",-0.611567906891995,0.0522945994287751
"273","1","50",-0.736832669716829,-0.15782676232223
"274","1","50",-1.2188643052554,-0.345484592310202
"275","1","50",-0.663163588752758,-0.102512358041464
"276","1","50",-0.268982085618833,0.381157373045932
"277","1","50",-0.599763489115354,-0.00783587882433172
"278","1","50",-0.458811543104521,0.154063301166274
"279","1","50",-0.637014922890585,-0.0270466003000411
"280","1","50",-0.545064927381906,-0.00672096578732009
"281","1","50",-0.56216826960928,0.0350688523512324
"282","1","50",-0.630348875694865,-0.0911761476739861
"283","1","50",-0.563821921666627,-0.000422520451195799
"284","1","50",-0.483265847603454,0.157676045186874
"285","1","50",-0.685227531209268,-0.0601538540117112
"286","1","50",-0.422657499957579,0.175809666173221
"287","1","50",-0.583497422385781,-0.0419595699729685
"288","1","50",-0.579994639425526,0.0696198759875654
"289","1","50",-0.382879264246332,0.266271036559713
"290","1","50",-0.470694905882159,0.068779334532137
"291","1","50",-0.365008609862522,0.172400347774671
"292","1","50",-0.521273881238269,0.0646979384470628
"293","1","50",-0.420230101789566,0.191583826716673
"294","1","50",-0.599202454488807,-0.0657733536474677
"295","1","50",-0.33689405885632,0.203001530851069
"296","1","50",-0.192325468374747,0.486469733735859
"297","1","50",-0.518463752727548,0.103418635409581
"298","1","50",-0.488172551495152,0.0513604911656311
"299","1","50",-0.312425709561248,0.329605817784598
"300","1","50",-0.398013894654298,0.172060857160711
"301","1","50",-0.41773451806676,0.235664775633361
"302","1","50",-0.731203969330126,-0.146663656912128
"303","1","50",-0.530301728799485,0.0424755239214662
"304","1","50",-0.683375867308276,-0.00430137273666
"305","1","50",-0.647881705710814,-0.0605359308224077
"306","1","50",-0.749411533901763,-0.154030275055872
"307","1","50",-0.564865835588005,0.00576010406918163
"308","1","50",-0.989411836298488,-0.131455498055947
"309","1","50",-0.536019502600535,0.0223255586151703
"310","1","50",-0.407737598359693,0.279617357758814
"311","1","50",-0.790167066124179,-0.202162048623049
"312","1","50",-0.479005924788251,0.0730634511702861
"313","1","50",-0.803855502176637,-0.202839650370506
"314","1","50",-0.533036522314921,0.00587846236869631
"315","1","50",-0.369789692303857,0.196287522812387
"316","1","50",-0.592995272368657,0.000236386219965254
"317","1","50",-0.414119171380937,0.292237640372044
"318","1","50",-0.605024660487432,-0.00616947915134426
"319","1","50",-0.41105808343607,0.123532104279569
"320","1","50",-0.667766001751272,-0.0643410837523269
"321","1","50",-0.667073850581154,-0.0932751257741409
"322","1","50",-0.51351431362266,0.0650854730244185
"323","1","50",-0.538288842120289,0.00311251305869128
"324","1","50",-0.442633684487658,0.0995019010053846
"325","1","50",-0.623604034735114,-0.0706950308030072
"326","1","50",-0.298106382099919,0.267205578078412
"327","1","50",-0.378413722272347,0.164343670594233
"328","1","50",-0.37008738251477,0.202166877692056
"329","1","50",-0.732602979678148,-0.101657202032231
"330","1","50",-0.389887517159952,0.186910846712814
"331","1","50",-0.447684706849214,0.0906920167377627
"332","1","50",-1.09442579024811,-0.337856304755487
"333","1","50",-0.610073302050316,0.0485788051305568
"334","1","50",-0.572030307557599,-0.013259720364819
"335","1","50",-0.447861000666995,0.297748068402906
"336","1","50",-0.420208939295937,0.144533437923396
"337","1","50",-0.521590469023462,0.0384238577480381
"338","1","50",-0.467024923671161,0.0970513696096504
"339","1","50",-0.54664958150106,0.0346255186402836
"340","1","50",-0.297246313751187,0.391482502156886
"341","1","50",-0.774849168450608,-0.136660260200383
"342","1","50",-0.634605741190856,-0.102352593554805
"343","1","50",-0.546409495808348,0.045025462977677
"344","1","50",-0.65981543571135,-0.00227659493288481
"345","1","50",-0.591072566124,-0.024621592665194
"346","1","50",-0.51132567479558,0.0518871524636986
"347","1","50",-0.670259455499916,-0.0446915047368914
"348","1","50",-0.258498656483267,0.720354728423566
"349","1","50",-0.382637073359598,0.196449934034555
"350","1","50",-0.702166876227609,-0.155068525312321
"351","1","50",-0.406949385745016,0.215043380207047
"352","1","50",-0.270781805428399,0.354684307593414
"353","1","50",-0.535315125024201,0.041490836596481
"354","1","50",-0.536350955116278,0.0425716760045452
"355","1","50",-0.168105670994637,0.461866944470877
"356","1","50",-0.629922411233415,0.00647960973045411
"357","1","50",-0.651080801610938,-0.0190893352476882
"358","1","50",-0.712067904816184,-0.0565752072334667
"359","1","50",-0.471002947663378,0.0972357518623068
"360","1","50",-0.55974512769246,0.0638825823371459
"361","1","50",-0.501618698351933,0.0292451424692059
"362","1","50",-0.223394094580847,0.463294067185734
"363","1","50",-0.52544916421596,0.045010218523058
"364","1","50",-0.395890880661654,0.236368787144653
"365","1","50",-0.476834815567731,0.100359541732861
"366","1","50",-0.676480759635877,-0.133782588999047
"367","1","50",-0.570700812280804,-0.00143217072002589
"368","1","50",-0.450134957166384,0.10056025890627
"369","1","50",-0.458120387219683,0.130473216262032
"370","1","50",-0.557734171843248,0.00314128309081578
"371","1","50",-0.446944203162299,0.127899285313755
"372","1","50",-0.801965874782518,-0.0779304364624524
"373","1","50",-0.42137292092497,0.121060126263269
"374","1","50",-0.523974372084877,0.0836318379677204
"375","1","50",-0.505629733431572,0.0481010829875617
"376","1","50",-0.607640960202618,-0.0398867428919021
"377","1","50",-0.202617562112929,0.523903360830349
"378","1","50",-0.531236991824315,0.077593008753961
"379","1","50",-0.504410907159553,0.0769171833434783
"380","1","50",-0.373120397614656,0.272686084889056
"381","1","50",-0.747275762450342,-0.128690878864724
"382","1","50",-0.566212816733263,-0.0109234245868597
"383","1","50",-0.347302276086702,0.518471872077645
"384","1","50",-0.538787824461194,0.0594161132129438
"385","1","50",-0.644193911150585,-0.0848964528529058
"386","1","50",-0.379168407467845,0.161825705004123
"387","1","50",-0.670746761937055,-0.0830224526723873
"388","1","50",-0.515389494256241,0.0715859474418045
"389","1","50",-0.993470624647206,-0.262569308475645
"390","1","50",-0.434815428054202,0.206987798410592
"391","1","50",-0.57726502714141,-0.0501045623813391
"392","1","50",-0.528710712562959,0.0986848533559491
"393","1","50",-0.420364282631288,0.22107690369447
"394","1","50",-0.932038682125,-0.253007653586648
"395","1","50",-0.422657222655329,0.234035974259534
"396","1","50",-0.420254794907916,0.230954777693572
"397","1","50",-0.717167439508921,-0.0875205471757126
"398","1","50",-0.159853241590831,0.669784831744756
"399","1","50",-0.463432019156549,0.10335084462357
"400","1","50",-0.641085012197719,-0.00369104179227197
"401","1","50",-0.533537724661055,0.00498409853839766
"402","1","50",-0.542578465818135,-0.0104145540605007
"403","1","50",-0.592401138347045,0.0287764377560313
"404","1","50",-0.522362930251712,0.0703587813122725
"405","1","50",-0.398452362243129,0.222091154958571
"406","1","50",-0.702054620334168,-0.15460942074482
"407","1","50",-0.365275725499947,0.177019043693826
"408","1","50",-0.380274690671452,0.180740056324025
"409","1","50",-0.54093880977072,0.0705697466663774
"410","1","50",-0.312802192108633,0.277127617268195
"411","1","50",-0.486211507191159,0.11043725281762
"412","1","50",-0.695991381762392,-0.0769709787269404
"413","1","50",-0.545649911597928,0.0177540621496845
"414","1","50",-0.688777736723734,-0.0868499485319789
"415","1","50",-0.534896669598988,0.0384251902304419
"416","1","50",-0.583347929410262,0.14936031017268
"417","1","50",-0.610825880029607,-0.0510811325584391
"418","1","50",-0.46916712128542,0.125558283038093
"419","1","50",-0.440809509531895,0.32756158676164
"420","1","50",-0.479953895747547,0.064483607247023
"421","1","50",-0.611601608347552,-0.0522348369928585
"422","1","50",-0.489302657256192,0.143062855806931
"423","1","50",-0.443516581891623,0.0974263142058303
"424","1","50",-0.510514450848955,0.0356154639945381
"425","1","50",-0.783997083131673,-0.0332358376239247
"426","1","50",-0.57822358578616,-0.0144484658642147
"427","1","50",-0.296358105824595,0.299054134007874
"428","1","50",-0.332601177635138,0.208607013502348
"429","1","50",-0.494417650349245,0.187830459809308
"430","1","50",-0.445903522214715,0.118735280084348
"431","1","50",-0.632443979153248,-0.083024227066766
"432","1","50",-0.467990983002181,0.0844302391687616
"433","1","50",-0.498003496818334,0.185752060784464
"434","1","50",-0.657330887370868,-0.11137362920927
"435","1","50",-0.492134361944044,0.0948173193051851
"436","1","50",-0.437173073755223,0.115961923197972
"437","1","50",-0.483817737641576,0.0587206242421259
"438","1","50",-0.439000177411554,0.138655171939194
"439","1","50",-0.221481572656998,0.45899282125973
"440","1","50",-0.696753950045351,-0.155456922638572
"441","1","50",-0.613287659405314,-0.0682642800881162
"442","1","50",-0.357827467087301,0.367265379144839
"443","1","50",-0.177946486224383,0.562956558700203
"444","1","50",-0.522112170196289,0.0542738633891472
"445","1","50",-0.41809071175129,0.302940495013285
"446","1","50",-0.452847063316173,0.144077340283476
"447","1","50",-0.332230816051096,0.319030786823619
"448","1","50",-0.605813643839152,-0.0704468966284453
"449","1","50",-0.395071809724751,0.160998918714113
"450","1","50",-0.618911270937362,-0.00318020001123262
"451","1","50",-0.559275996796694,-0.0241349337462321
"452","1","50",-0.390447735046244,0.224048300046597
"453","1","50",-0.512547563951482,0.0445626417760864
"454","1","50",-0.648101281687921,-0.119231714057224
"455","1","50",-0.517294242282985,0.0592982022955836
"456","1","50",-0.88611570357741,-0.177506183525633
"457","1","50",-0.353753300967189,0.467063348574199
"458","1","50",-0.256997594802615,0.396550390114442
"459","1","50",-0.655485672536037,-0.104030210751422
"460","1","50",-0.479630049378855,0.0894332241132978
"461","1","50",-0.620995989172,-0.0562858643537718
"462","1","50",-0.561660119699271,-0.0237592562067676
"463","1","50",-0.620914919163759,-0.0600497930176454
"464","1","50",-0.337412463493374,0.412318763451819
"465","1","50",-0.599593450768279,0.0206377550252001
"466","1","50",-0.581442554978134,-0.0460408137152865
"467","1","50",-0.606388717374853,-0.0348382982892226
"468","1","50",-0.164973869533315,0.752147828379055
"469","1","50",-0.629829187808328,-0.0444928122459743
"470","1","50",-0.505753513468137,0.0392241424688411
"471","1","50",-0.500276021445364,0.204834018292252
"472","1","50",-0.541243446679013,0.137662726932313
"473","1","50",-0.558739070835523,-0.0319803348070827
"474","1","50",-0.945854764769678,-0.209085218335983
"475","1","50",-0.507844061254556,0.0704558381960489
"476","1","50",-0.467223596732175,0.154244142130882
"477","1","50",-0.424676832513995,0.146335778849976
"478","1","50",-0.554909613436827,0.0119163878271131
"479","1","50",-0.555292654650775,0.0148065924791779
"480","1","50",-0.670852534406458,-0.110809610483188
"481","1","50",-0.61051952266242,-0.0475583266626429
"482","1","50",-0.543607913284972,0.0440137450456352
"483","1","50",-0.499196521923472,0.0882240748261278
"484","1","50",-0.517705421259369,0.0424914552095919
"485","1","50",-0.429117271022884,0.217475015672134
"486","1","50",-0.526777500172919,0.0111201589455467
"487","1","50",-0.435961174219543,0.223177674176615
"488","1","50",-1.2780794475951,-0.389301120335287
"489","1","50",-0.664346735521281,-0.0896002880930507
"490","1","50",-0.321378121942657,0.251916758835813
"491","1","50",-0.665539174751357,-0.080189650863896
"492","1","50",-0.534576931986397,0.0236075020184244
"493","1","50",-0.485340947376033,0.178962569247527
"494","1","50",-0.666335180438244,-0.124878149020215
"495","1","50",-0.515796572495618,0.0245281781407062
"496","1","50",-0.469501634924065,0.192835010322527
"497","1","50",-0.640462801127213,-0.0949783611613333
"498","1","50",-0.58015982754623,0.052920413537088
"499","1","50",-0.505146231410484,0.0462329876885083
"500","1","50",-0.821395352361807,-0.230386387456052
"1","2","50",-0.452035056979178,0.247016901247457
"2","2","50",-0.861239685996719,-0.0212173295415885
"3","2","50",-0.579353156130069,0.0683963667833709
"4","2","50",-0.790313398688899,0.00649339482889559
"5","2","50",-0.354356218283965,0.281527097337368
"6","2","50",-0.864822018753505,0.00708271964634866
"7","2","50",-0.821764591688988,0.0114532573003531
"8","2","50",-0.656477946805787,0.00883657394710602
"9","2","50",-0.512008642062002,0.175554503153532
"10","2","50",-0.613339061288871,0.0761854932003437
"11","2","50",-0.733910494862863,0.147655212429791
"12","2","50",-0.679815917513046,-0.008425875484237
"13","2","50",-0.485064357637335,0.225746722880218
"14","2","50",-0.802175090032226,-0.224588161194126
"15","2","50",-0.636221064604843,0.0356990361422159
"16","2","50",-0.942200258777234,-0.177060381072304
"17","2","50",-0.409758377720088,0.23092215760858
"18","2","50",-0.902885089552039,-0.00501020536704078
"19","2","50",-0.633915944310919,-0.00761598340312459
"20","2","50",-0.541220316973921,0.164029081557619
"21","2","50",-1.04546172064153,-0.20167517113689
"22","2","50",-0.756901533440515,-0.107493499745524
"23","2","50",-0.520561428395877,0.135476068282605
"24","2","50",-1.02043677744662,-0.0515121389330037
"25","2","50",-0.692207549785784,0.0060815937021271
"26","2","50",-1.12570468712539,-0.14441359731681
"27","2","50",-1.09782823492696,-0.208534995723446
"28","2","50",-0.444259979834648,0.279699667808296
"29","2","50",-0.873648491908228,-0.198072800028583
"30","2","50",-0.720736647490441,-0.0822497221854575
"31","2","50",-0.463895502752847,0.187379450649487
"32","2","50",-0.759578458770101,0.0416623807386629
"33","2","50",-1.05497676337154,-0.138970942658294
"34","2","50",-0.744847385440201,-0.111075245950646
"35","2","50",-0.849901667446869,-0.0361423544796524
"36","2","50",-0.982243237672628,-0.0139612259712551
"37","2","50",-0.555143149817272,0.108989670353691
"38","2","50",-0.657121250311136,0.0554734517825521
"39","2","50",-1.33417887924018,-0.318885038665259
"40","2","50",-0.614743433731216,0.0977184432613895
"41","2","50",-0.739427407654776,-0.112594417154185
"42","2","50",-1.10511099357743,-0.373059680825066
"43","2","50",-0.276712911178552,0.518337207323126
"44","2","50",-0.520222652290196,0.20433826496927
"45","2","50",-1.01941086131062,-0.0342877623664496
"46","2","50",-0.719250296940198,0.0228609615588755
"47","2","50",-1.00640922134598,-0.263395995292149
"48","2","50",-0.706121795273647,0.061091333295206
"49","2","50",-0.402948466315112,0.548173467426983
"50","2","50",-0.31160782861314,0.479685824990107
"51","2","50",-1.04595054054097,-0.118914870391381
"52","2","50",-1.07835558670011,-0.251111303038367
"53","2","50",-0.464053893389597,0.225028412537402
"54","2","50",-0.842007659629379,-0.190363780178649
"55","2","50",-0.516502147280609,0.15428334187006
"56","2","50",-0.658276696852142,0.0136365611444048
"57","2","50",-0.740749970558929,0.098744443733128
"58","2","50",-0.625587656605913,0.0139960756368962
"59","2","50",-1.01071029420845,-0.260575573405904
"60","2","50",-0.763143871370785,-0.1157028599151
"61","2","50",-0.512485200435312,0.243442639500215
"62","2","50",-0.918385639931188,-0.306429945160208
