"simulation","cohort","N","CI_value.LowBound","CI_value.UpBound"
"114","1","50",-0.542811753894726,0.104341617581844
"115","1","50",-0.593000950158579,-0.0284338765676601
"116","1","50",-0.565436527772939,-0.00088416799066758
"117","1","50",-0.329725860558978,0.390503850086129
"118","1","50",-0.35140348574024,0.18085010365013
"119","1","50",-0.332967398066496,0.288509644916649
"120","1","50",-0.547116283118987,0.0216056533714244
"121","1","50",-0.619827844102312,0.0298185765940376
"122","1","50",-0.0404751150776439,0.653509063072975
"123","1","50",-0.705815184852726,-0.0438166016436558
"124","1","50",-0.595013376526414,0.0766999252381991
"125","1","50",-0.356120554490311,0.412791154998192
"126","1","50",-0.583563817860372,0.00585351223039783
"127","1","50",-0.657018750708482,-0.00131983853620519
"128","1","50",-0.904134841675377,-0.269396242218702
"129","1","50",-0.199999381045108,0.625770304417888
"130","1","50",-0.530508847492364,0.0315757420754368
"131","1","50",-0.648262613273899,0.130711057151863
"132","1","50",-0.333531816483062,0.243412963994945
"133","1","50",-0.724080098793038,-0.135436897606651
"134","1","50",-0.359361922052503,0.198591288660392
"135","1","50",-0.892645763793661,-0.270664928630618
"136","1","50",-0.0927396224242085,0.46483879379731
"137","1","50",-0.292519057618721,0.298535288627461
"138","1","50",-0.791388193802497,-0.138561189939277
"139","1","50",-0.472432342305612,0.122373464579597
"140","1","50",-0.81600259096934,-0.16451801487292
"141","1","50",-0.577925328884374,0.0722220794732261
"142","1","50",-0.825461545520641,-0.179922959311217
"143","1","50",-0.640595507249674,0.0635707706470562
"144","1","50",-0.473650453543941,0.188837047454721
"145","1","50",-0.574175756462486,0.00807277088647417
"146","1","50",-0.995678934139693,-0.20662061606671
"147","1","50",-0.490562168388755,0.118568929424399
"148","1","50",-0.393691348922687,0.25069375153099
"149","1","50",-0.4847013400936,0.0683898547859016
"150","1","50",-0.26617861981717,0.295450825157233
"151","1","50",-0.539399844647322,-0.00355643658350118
"152","1","50",-0.604190771580516,-0.0336946592875747
"153","1","50",-0.506227591545496,0.107045684439422
"154","1","50",-0.751276848654925,-0.026456423162681
"155","1","50",-1.18195333535998,-0.322530118125441
"156","1","50",-0.488174683731351,0.16244779030774
"157","1","50",-0.497089642321386,0.0773443465177182
"158","1","50",-0.526314789827407,0.0723774912081647
"159","1","50",-0.790410762843407,-0.225252191595743
"160","1","50",-0.623758866475493,-0.0691406131212233
"161","1","50",-0.437478264195454,0.143980900224311
"162","1","50",-0.695200888338766,0.0395456618303235
"163","1","50",-0.390293584623734,0.259372919065892
"164","1","50",-0.646960436255381,0.0300186894070312
"165","1","50",-0.311367171982651,0.298838217482841
"166","1","50",-0.417054517557525,0.13995437675652
"167","1","50",-0.659734217131726,0.0549741504217145
"168","1","50",-0.560171547849938,0.0439895348102044
"169","1","50",-0.372109193768563,0.190517862369507
"170","1","50",-0.218155953894021,0.363267203316201
"171","1","50",-0.615091260667537,-0.0739477227001594
"172","1","50",-0.591734998464162,0.0191126355302492
"173","1","50",-0.476047578650035,0.103862313522169
"174","1","50",-0.447139675743907,0.120414570203927
"175","1","50",-0.600684919696356,-0.0376524665650384
"176","1","50",-0.372173766618666,0.197169682458833
"177","1","50",-0.554656949101006,0.119982102132748
"178","1","50",-0.486819678056236,0.0956429647411813
"179","1","50",-0.500438448558637,0.0316639218174382
"180","1","50",-0.386482937854386,0.188818070474106
"181","1","50",-0.632872619187825,0.14066610888788
"182","1","50",-0.570272751887613,-0.0343234897119926
"183","1","50",-0.480067304571807,0.0888151582341317
"184","1","50",-0.459230119250849,0.241011776354119
"185","1","50",-0.625181428621866,-0.00882546483665719
"186","1","50",-0.514422911323316,0.0556529667310931
"187","1","50",-0.485998478293603,0.140759565686038
"188","1","50",-0.349808469427759,0.278457946687276
"189","1","50",-0.607253901778506,0.0702799367871655
"190","1","50",-0.494711909056524,0.134862646898581
"191","1","50",-0.512633132468397,0.076132287000778
"192","1","50",-0.496322128646261,0.0789270029679114
"193","1","50",-0.63068221077046,-0.0930725812169255
"194","1","50",-0.70619065641802,-0.0606943910710696
"195","1","50",-0.70969430849275,-0.148192449797512
"196","1","50",-0.320478755853569,0.347357047308292
"197","1","50",-0.802669591924542,-0.0566690359087984
"198","1","50",-0.518107091553966,0.0451259264171453
"199","1","50",-0.412688800718815,0.131885401734014
"200","1","50",-0.627420528551607,-0.0885844859471197
"201","1","50",-0.431409733221673,0.154736435484648
"202","1","50",-0.671124206959912,0.00194573824388656
"203","1","50",-0.834241905781492,-0.176970536200781
"204","1","50",-0.577216555833613,-0.0189138497228693
"205","1","50",-0.320971816995093,0.250926803792532
"206","1","50",-0.573661235240849,0.00990420483581584
"207","1","50",-0.225262269797265,0.336702759084252
"208","1","50",-0.486311182235365,0.0990056556056696
"209","1","50",-0.300083298598522,0.347453438978447
"210","1","50",-0.410813740070756,0.141870722375806
"211","1","50",-0.825612342947456,-0.238079193022226
"212","1","50",-0.646633382240178,-0.0204279785386974
"213","1","50",-0.460498127208695,0.0988496821320597
"214","1","50",-0.616852243776913,0.0747352007775194
"215","1","50",-0.360909201832174,0.215109154590394
"216","1","50",-0.489557522009312,0.145091053068012
"217","1","50",-0.698976092205861,-0.0168689410062423
"218","1","50",-0.765339473560256,-0.139589016578777
"219","1","50",-0.336779797974309,0.373332998964844
"220","1","50",-0.501135491581274,0.072437140521554
"221","1","50",-0.55423250996823,-0.0190689809530293
"222","1","50",-0.52400852186331,0.0968051518194553
"223","1","50",-0.437147393482907,0.116355834180234
"224","1","50",-0.599959811171637,0.0701986535939909
"225","1","50",-0.543996362373346,0.0912091042859964
"226","1","50",-0.530462905511332,0.0995894703355074
"227","1","50",-0.444307623884544,0.174131147134035
"228","1","50",-0.500366830131145,0.10120331839365
"229","1","50",-0.7062458995584,-0.0860165134910152
"230","1","50",-0.357475019163681,0.328653242615561
"231","1","50",-0.572883341647838,-0.040630108557684
"232","1","50",-0.689148908620774,-0.0734210924873294
"233","1","50",-0.546358354628989,0.0291498889781882
"234","1","50",-0.626876798637137,-0.084118749923375
"235","1","50",-0.363581513795332,0.226812525613444
"236","1","50",-0.488205915513333,0.202986517195758
"237","1","50",-0.583852002008953,-0.0457580356668002
"238","1","50",-0.374219205219909,0.170359890652786
"239","1","50",-0.344880055308761,0.209553385608724
"240","1","50",-0.719986555507509,-0.0290734093621644
"241","1","50",-0.492556815495414,0.167782400483005
"242","1","50",-0.875375251803252,-0.11571881098352
"243","1","50",-0.680752393485316,-0.120608617888511
"244","1","50",-0.566580128206384,-0.0137941234872215
"245","1","50",-0.634880319872225,-0.0632703531985355
"246","1","50",-0.516690308684055,0.0717485379716404
"247","1","50",-0.500881063387612,0.122148280570924
"248","1","50",-0.435661469427893,0.189023749189013
"249","1","50",-0.610234948663525,-0.0672240643859595
"250","1","50",-0.514414830233935,0.0348731631866258
"251","1","50",-0.416414945894725,0.146832926719771
"252","1","50",-0.504542075541947,0.0673987537071551
"253","1","50",-0.570937046880229,0.0327950356437144
"254","1","50",-0.220588963939403,0.709329356558612
"255","1","50",-0.613326700615101,-0.0593093027528941
"256","1","50",-0.458672979685441,0.208278089281336
"257","1","50",-0.689756828958966,-0.121743040731032
"258","1","50",-0.282211457800102,0.267637763432052
"259","1","50",-0.396475235210684,0.236110434312531
"260","1","50",-0.627165020197784,-0.0163571468147796
"261","1","50",-0.616768989106629,0.0258121052727066
"262","1","50",-0.595433970646672,-0.0198328148408464
"263","1","50",-0.736481582843679,-0.0382758203407406
"264","1","50",-0.392998801434047,0.263330036634227
"265","1","50",-0.524205544097945,0.0325112487014915
"266","1","50",-0.369334952607246,0.242052672773642
"267","1","50",-0.666782435653432,-0.0759613626967568
"268","1","50",-0.685929086386313,0.0378518576248264
"269","1","50",-0.427957577121025,0.180369357731765
"270","1","50",-0.698299092168253,-0.014088554348932
"271","1","50",-0.598256305942669,0.0733335821116278
"272","1","50",-0.603263444499744,0.126043945333077
"273","1","50",-0.705859376988348,-0.133378073117663
"274","1","50",-1.21763119659485,-0.344661761379264
"275","1","50",-0.634882570514986,-0.0746689119159885
"276","1","50",-0.316957074880711,0.310957898783808
"277","1","50",-0.555992115837459,0.00743892735744327
"278","1","50",-0.437098225406987,0.150308454271551
"279","1","50",-0.606415839081138,0.0480974071768143
"280","1","50",-0.527952274664925,0.01159601510176
"281","1","50",-0.530658923071344,0.0424579104619909
"282","1","50",-0.597670765040161,-0.0657988080342802
"283","1","50",-0.542485182498496,0.0127325030426612
"284","1","50",-0.545953520526934,0.0719727987530655
"285","1","50",-0.683361762646552,-0.034895428585479
"286","1","50",-0.403905273251033,0.202130119484394
"287","1","50",-0.553983094775028,-0.00585260129141653
"288","1","50",-0.436147039847744,0.197924074929718
"289","1","50",-0.382997347218321,0.26615331987332
"290","1","50",-0.455183370369311,0.0862166848763701
"291","1","50",-0.340670832531717,0.197497974459268
"292","1","50",-0.490655316725985,0.0857299689528919
"293","1","50",-0.503934449822055,0.136118670862853
"294","1","50",-0.580978941278702,-0.0321051229379016
"295","1","50",-0.305205992748728,0.227025068429163
"296","1","50",-0.0876274764262028,0.66806968978558
"297","1","50",-0.48744955216648,0.155172499120207
"298","1","50",-0.460038174158082,0.0648088834812384
"299","1","50",-0.279443297005294,0.357066761765772
"300","1","50",-0.367518219485122,0.20437239576208
"301","1","50",-0.474258204818548,0.130978817980115
"302","1","50",-0.691117679885752,-0.0914769191608226
"303","1","50",-0.50768220397395,0.0519647454127794
"304","1","50",-0.684910952193563,0.0716473017427406
"305","1","50",-0.62641489186528,-0.0358697801045578
"306","1","50",-0.631907790028691,-0.0404985373617001
"307","1","50",-0.570682322310384,0.0475817145503894
"308","1","50",-1.15795709363736,-0.134969606755712
"309","1","50",-0.512105728757086,0.0476288660895521
"310","1","50",-0.549419337436019,0.11609560084694
"311","1","50",-0.777037238341926,-0.154525103545711
"312","1","50",-0.449436105673534,0.12374265323572
"313","1","50",-0.776294073985613,-0.196540018353292
"314","1","50",-0.53676037510852,0.0507219385456411
"315","1","50",-0.336557630412581,0.227151730227881
"316","1","50",-0.565172573422135,0.0301047926580619
"317","1","50",-0.413628539277334,0.292804022304884
"318","1","50",-0.568920428562922,-0.00322226609336887
"319","1","50",-0.371278477235396,0.161989203365466
"320","1","50",-0.64721913726622,-0.0439448388350492
"321","1","50",-0.627193011369293,-0.0264972095003006
"322","1","50",-0.490563859814023,0.0700343736422072
"323","1","50",-0.50050910806557,0.046762609949178
"324","1","50",-0.417802563844989,0.123446356804249
"325","1","50",-0.587020090730101,0.00526150367166162
"326","1","50",-0.261593640248485,0.301472579166253
"327","1","50",-0.361558772384411,0.196906591334417
"328","1","50",-0.329194044053421,0.22526027718994
"329","1","50",-0.607055305482041,0.0153870486620914
"330","1","50",-0.355371190902839,0.201123669836509
"331","1","50",-0.433331021615208,0.103140385857695
"332","1","50",-1.09419896475273,-0.337445147812387
"333","1","50",-0.504630396175144,0.118320131912183
"334","1","50",-0.552634468757734,-0.00151667018037784
"335","1","50",-0.47567799640172,0.186127174584009
"336","1","50",-0.370418095365179,0.196768814406698
"337","1","50",-0.490738179549681,0.0658706553692451
"338","1","50",-0.421403712334337,0.155151643495211
"339","1","50",-0.531851815804509,0.0547746041330029
"340","1","50",-0.297055018102133,0.391374887795972
"341","1","50",-0.723724657237517,-0.11194137341594
"342","1","50",-0.595994080549418,-0.0625759443300558
"343","1","50",-0.552043920316619,0.104576981981866
"344","1","50",-0.609227312874442,0.0129013556680072
"345","1","50",-0.570841285750994,0.00294193426491985
"346","1","50",-0.491241612358436,0.0876733685740383
"347","1","50",-0.672764796885135,-0.0103654402125672
"348","1","50",-0.517207399844936,0.269373873614481
"349","1","50",-0.344203710049892,0.249754774240557
"350","1","50",-0.6764772291568,-0.123846066009915
"351","1","50",-0.391857617948358,0.255731554955398
"352","1","50",-0.181147660373632,0.452912908642644
"353","1","50",-0.508826168119088,0.0595630799285969
"354","1","50",-0.500988695679575,0.0662701900774443
"355","1","50",-0.120872062387813,0.496648520197767
"356","1","50",-0.50413336478514,0.12729225899677
"357","1","50",-0.52486023660499,0.115011015349125
"358","1","50",-0.662793506282369,-0.0240382031314463
"359","1","50",-0.473303635189307,0.138425801292148
"360","1","50",-0.530914453066611,0.060876241639295
"361","1","50",-0.484962709353681,0.0465513828483836
"362","1","50",-0.133925722971518,0.59011887436676
"363","1","50",-0.483860207849231,0.0742336372700638
"364","1","50",-0.460329888790664,0.153979690798322
"365","1","50",-0.459665945371174,0.108272217709298
"366","1","50",-0.630470954836058,-0.0799696849436584
"367","1","50",-0.533793482971349,0.0285532040626896
"368","1","50",-0.429436613215484,0.111139457550444
"369","1","50",-0.418908321334059,0.171764267340307
"370","1","50",-0.526692901374918,0.038591942070212
"371","1","50",-0.446357281696379,0.149532080434999
"372","1","50",-0.559138058037916,0.157841810147722
"373","1","50",-0.384594113350839,0.168240928222846
"374","1","50",-0.491983671202878,0.107694508485232
"375","1","50",-0.486214725018527,0.0862386283946164
"376","1","50",-0.594729422747046,-0.0133919364901413
"377","1","50",-0.202354457303447,0.524381372050786
"378","1","50",-0.488222618727274,0.0896625511899437
"379","1","50",-0.444249634188483,0.105094890574087
"380","1","50",-0.373150447242721,0.272934177189472
"381","1","50",-0.726658510898613,-0.1379829756442
"382","1","50",-0.546421912287432,0.0296876973456755
"383","1","50",-0.347427084741254,0.518083195507386
"384","1","50",-0.515798747342614,0.0951955281551726
"385","1","50",-0.718177702163187,-0.116474984043395
"386","1","50",-0.361793645154474,0.178225355588396
"387","1","50",-0.646660710822386,-0.0531503442612294
"388","1","50",-0.496435540768417,0.149850544375418
"389","1","50",-0.736127468147097,-0.0994369943083666
"390","1","50",-0.407595434109325,0.224638311954172
"391","1","50",-0.547127562781971,-0.0176626900857688
"392","1","50",-0.630830576143028,0.0605277234159142
"393","1","50",-0.385738557215746,0.27747081011662
"394","1","50",-0.756765607229456,-0.129714812241728
"395","1","50",-0.366392580267033,0.253952359694698
"396","1","50",-0.417125307487465,0.274340326535119
"397","1","50",-0.582481344955945,0.0188541095183228
"398","1","50",-0.159671779814692,0.66893228788315
"399","1","50",-0.401093992251995,0.151562097251512
"400","1","50",-0.622535243833629,0.0214895502947958
"401","1","50",-0.504209641940568,0.0321256423793042
"402","1","50",-0.514609086082916,0.0197804418515289
"403","1","50",-0.562622489347057,0.0649372554706737
"404","1","50",-0.486664493416454,0.0622421147927842
"405","1","50",-0.455510736279865,0.13604094527569
"406","1","50",-0.668661946726424,-0.114772613552429
"407","1","50",-0.348165075463814,0.196735801824068
"408","1","50",-0.377706767499821,0.225557395779174
"409","1","50",-0.52159066226129,0.0817183156329664
"410","1","50",-0.293156384669577,0.282136124429012
"411","1","50",-0.470047211905544,0.108985072364191
"412","1","50",-0.692594590059227,-0.0485410308379143
"413","1","50",-0.518519848339591,0.0588811887715873
"414","1","50",-0.666118594383041,-0.0662453248563073
"415","1","50",-0.506281660164944,0.0609104159497844
"416","1","50",-0.642997247205033,0.0213857296051
"417","1","50",-0.572776529945659,-0.0305629995340269
"418","1","50",-0.407850290079535,0.151528030405176
"419","1","50",-0.729806229101435,0.0417943588510096
"420","1","50",-0.446125254798574,0.0918550432386938
"421","1","50",-0.598891306900757,-0.0430938080044509
"422","1","50",-0.569144526762416,0.0630014298277158
"423","1","50",-0.404902116865584,0.143868078754076
"424","1","50",-0.50746071665557,0.0675912132371221
"425","1","50",-0.883475993165153,-0.0819636407790671
"426","1","50",-0.541876888669869,0.00505764800270702
"427","1","50",-0.382597373319116,0.244968512353403
"428","1","50",-0.318775989812139,0.221212035905881
"429","1","50",-0.663337702413438,0.0352947312412394
"430","1","50",-0.404403039209192,0.158125976474691
"431","1","50",-0.613936389913836,-0.058041022754789
"432","1","50",-0.447738629906323,0.0997923631396675
"433","1","50",-0.446525930809495,0.201030261449862
"434","1","50",-0.657525903961213,-0.0600293876171596
"435","1","50",-0.397780198896013,0.206759982104948
"436","1","50",-0.427015551197381,0.159403933645294
"437","1","50",-0.467142851076459,0.0699514500951182
"438","1","50",-0.41276311899634,0.180351943609065
"439","1","50",-0.271743433216563,0.359736905542383
"440","1","50",-0.655559315637975,-0.109871664841362
"441","1","50",-0.617715598385829,-0.0208680097684778
"442","1","50",-0.358561298563198,0.367193316314421
"443","1","50",-0.177284408590263,0.563738735245858
"444","1","50",-0.494292004577896,0.0784923259656672
"445","1","50",-0.464012870339001,0.173599594936215
"446","1","50",-0.418273077757915,0.151739025826967
"447","1","50",-0.15527075927999,0.584065783420123
"448","1","50",-0.576127259663414,-0.0451330722212511
"449","1","50",-0.368854161209181,0.202212176037838
"450","1","50",-0.596022306486413,0.0182019022784084
"451","1","50",-0.53977185705243,-0.00472947444837596
"452","1","50",-0.503906424042523,0.195699647369055
"453","1","50",-0.469726646284412,0.0789694395768322
"454","1","50",-0.632663686863768,-0.0939182507569956
"455","1","50",-0.479238550270641,0.0786133270214631
"456","1","50",-0.623904098266256,0.0968926995562415
"457","1","50",-0.353962159152611,0.465279084435911
"458","1","50",-0.25720490707086,0.396040487906802
"459","1","50",-0.640895544008777,-0.071412428886682
"460","1","50",-0.472991227356318,0.115950057598601
"461","1","50",-0.611780245624393,-0.0143251558644617
"462","1","50",-0.538711370082646,-0.00745550402033746
"463","1","50",-0.582480044847013,-0.0410183566377889
"464","1","50",-0.220044389927081,0.575093625183887
"465","1","50",-0.583309346768715,0.0278021385900835
"466","1","50",-0.559282743776172,-0.0262690737415338
"467","1","50",-0.607814012092123,-0.00420063547436576
"468","1","50",-0.165010086417214,0.752110061394912
"469","1","50",-0.597588598193308,-0.0215851854675035
"470","1","50",-0.465415843820037,0.0872433141812847
"471","1","50",-0.681236663459276,0.0422670740634686
"472","1","50",-0.611477300945514,0.0141040019386709
"473","1","50",-0.518602103552424,0.00420135860037761
"474","1","50",-0.913825643742516,-0.227512101744237
"475","1","50",-0.454530149471692,0.119462902878132
"476","1","50",-0.422724872624693,0.158267556233167
"477","1","50",-0.374932944307635,0.211013421931554
"478","1","50",-0.527417698726659,0.0564784899939539
"479","1","50",-0.524862142337168,0.0392331956872695
"480","1","50",-0.626420895931961,-0.0730141844015058
"481","1","50",-0.587965738963626,-0.0113319309478862
"482","1","50",-0.497118114721834,0.0774244319040123
"483","1","50",-0.464444170102554,0.0896839422238358
"484","1","50",-0.489214298991735,0.0622678583624639
"485","1","50",-0.417976040697322,0.214213913817411
"486","1","50",-0.488213048855345,0.0394616744884882
"487","1","50",-0.497129961957847,0.129141298023305
"488","1","50",-1.27708231733726,-0.389134034825703
"489","1","50",-0.628190094073909,-0.0670431275291637
"490","1","50",-0.281663362384542,0.269374465368011
"491","1","50",-0.613389306919221,-0.0528626786309265
"492","1","50",-0.500266354539991,0.0560373335937528
"493","1","50",-0.48553350385535,0.178899100755949
"494","1","50",-0.634968937133895,-0.090354838457731
"495","1","50",-0.503507983844828,0.065073630032501
"496","1","50",-0.403792300534838,0.211351193319401
"497","1","50",-0.616751016355879,-0.064246912350897
"498","1","50",-0.579873410725224,0.0530970459221392
"499","1","50",-0.46720781286075,0.0833159490664351
"500","1","50",-0.777985652864931,-0.204100018920819
"1","2","50",-0.410373213394103,0.3861790029773
"2","2","50",-0.729196860641016,0.029672114962155
"3","2","50",-0.480611173617512,0.161701798638907
"4","2","50",-0.663357653341036,0.0573534318182455
"5","2","50",-0.309699210569652,0.396604775363492
"6","2","50",-0.719659023587079,0.0619755869579143
"7","2","50",-0.60708600310639,0.0919521659270574
"8","2","50",-0.576813084717983,0.209525129771255
"9","2","50",-0.463470603100473,0.21056954931198
"10","2","50",-0.535251255556747,0.11685919959235
"11","2","50",-0.499017428374849,0.231409005410088
"12","2","50",-0.608025847982943,0.0790821472020882
"13","2","50",-0.43996803628348,0.382460108554608
"14","2","50",-0.720453488690141,-0.139010875992045
"15","2","50",-0.542310910283383,0.144907093797009
"16","2","50",-0.748009183994076,-0.0838684125868841
"17","2","50",-0.353289470544524,0.379139916982021
"18","2","50",-0.766997853862434,0.0392695470491938
"19","2","50",-0.544513066336818,0.0720056991341564
"20","2","50",-0.422786430827548,0.234722996455837
"21","2","50",-0.902846688838282,-0.139208609987115
"22","2","50",-0.700998637959173,0.0882973847191349
"23","2","50",-0.486963631562923,0.230044419985087
"24","2","50",-0.65494182798476,0.0880482893157953
"25","2","50",-0.500397100172035,0.118468830044368
"26","2","50",-1.0500709137869,-0.0631598150329958
"27","2","50",-1.00131209875589,-0.103241859699415
"28","2","50",-0.415211942740205,0.370009639391829
"29","2","50",-0.728786023284688,-0.0963772176460806
"30","2","50",-0.676115903122941,0.038518821613691
"31","2","50",-0.315559301764027,0.615798609480101
"32","2","50",-0.59572036910226,0.109420573832648
"33","2","50",-0.80461772986477,0.0750822009613982
"34","2","50",-0.646875157038385,0.0299086299989871
"35","2","50",-0.748882941789772,0.000841720632585656
"36","2","50",-0.882957354904943,0.091529479315665
"37","2","50",-0.47791387423308,0.187665030028304
"38","2","50",-0.549928350719825,0.194125088261828
"39","2","50",-1.18527509844502,-0.145977661740598
"40","2","50",-0.579502276480994,0.22642652490089
"41","2","50",-0.639010536970035,-0.0292202921585356
"42","2","50",-1.0457769162017,-0.340270041668738
"43","2","50",-0.0932025515217339,0.863719092063424
"44","2","50",-0.446340405365476,0.245564536501088
"45","2","50",-0.761356948628012,0.0829805957977106
"46","2","50",-0.617658107250007,0.0781125035972181
"47","2","50",-0.953891429944716,-0.206605103890283
"48","2","50",-0.542078172317197,0.468545506864236
"49","2","50",-0.286851341660463,0.688069001298152
"50","2","50",-0.192540289278293,0.813016832850609
"51","2","50",-0.811434679757249,0.058518602402294
"52","2","50",-0.936829176159629,-0.189206885976286
"53","2","50",-0.410154065426498,0.262062852149875
"54","2","50",-0.710012764443909,-0.0787326889373259
"55","2","50",-0.423491899612334,0.216419895987224
"56","2","50",-0.582026742031918,0.0985577525539609
"57","2","50",-0.626286719470734,0.158250869390677
"58","2","50",-0.532520658807693,0.156628881122689
"59","2","50",-0.890383540714353,-0.215515012149167
"60","2","50",-0.706845197902416,-0.0350982316001186
"61","2","50",-0.401361125653095,0.288003600417003
"62","2","50",-0.877219579817523,-0.253708406662212
"63","2","50",-0.518065040676726,0.242535531623098
"64","2","50",-0.672740469523455,0.269031374348978
