"simulation","N","N.1"
"88","50",253.294765508569
"89","50",343.374741439249
"90","50",167.798355613669
"91","50",337.347961802097
"92","50",256.161525781549
"93","50",268.172431589476
"94","50",257.719711367328
"95","50",262.422731924165
"96","50",263.769642797183
"97","50",340.177736729063
"98","50",334.664673435888
"99","50",337.099140098908
"100","50",260.157146250654
"101","50",348.371276745219
"102","50",350.617828236167
"103","50",266.870997117481
"104","50",337.683506582973
"105","50",341.936404399787
"106","50",342.007182723656
"107","50",352.422505744624
"108","50",350.321536897925
"109","50",346.289841477317
"110","50",265.548291006335
"111","50",336.344793584287
"112","50",256.08822124052
"113","50",262.495963210955
"114","50",264.520748661216
"115","50",343.154446587675
"116","50",349.203221492914
"117","50",251.365186141813
"118","50",346.529126750072
"119","50",264.777417405135
"120","50",348.234151982718
"121","50",262.718797736784
"122","50",255.730619633686
"123","50",261.528205681495
"124","50",258.57433506075
"125","50",178.912548824283
"126","50",338.610411908777
"127","50",263.029796085929
"128","50",271.55687897702
"129","50",174.71595418387
"130","50",350.812862752887
"131","50",254.485187337336
"132","50",338.657430450558
"133","50",348.41497452203
"134","50",347.942347265004
"135","50",271.76744625497
"136","50",348.114537991489
"137","50",339.617278400447
"138","50",265.983780383628
"139","50",332.349071396721
"140","50",270.001084632305
"141","50",261.833149403182
"142","50",266.941349433361
"143","50",260.712085366607
"144","50",329.744914276896
"145","50",337.684950035647
"146","50",184.694991259221
"147","50",335.538725665879
"148","50",259.693297065331
"149","50",347.124115242391
"150","50",343.761551085874
"151","50",352.743441053444
"152","50",350.57576287109
"153","50",335.95115092329
"154","50",254.741539733439
"155","50",175.487735736033
"156","50",261.391178810497
"157","50",338.430892000614
"158","50",335.288648547064
"159","50",354.194734171098
"160","50",350.558248051172
"161","50",336.873502227054
"162","50",247.588759281239
"163","50",264.211594872922
"164","50",259.150043788401
"165","50",334.268251699004
"166","50",347.483196256717
"167","50",328.1698837884
"168","50",340.832800302216
"169","50",347.79387645236
"170","50",342.067898268379
"171","50",352.52585955964
"172","50",336.24136556067
"173","50",345.3464087853
"174","50",346.680581740827
"175","50",343.598045667286
"176","50",341.418183467252
"177","50",326.798417484988
"178","50",342.959675412249
"179","50",351.595661917238
"180","50",341.971209102309
"181","50",247.016609213475
"182","50",351.401304305074
"183","50",346.019848406084
"184","50",256.233005737644
"185","50",334.431886829136
"186","50",347.410016537461
"187","50",333.892550543968
"188","50",265.196282219322
"189","50",255.556379952474
"190","50",263.942769346001
"191","50",341.847654536843
"192","50",341.449077889877
"193","50",350.94646221552
"194","50",264.947493152075
"195","50",346.217311238952
"196","50",260.315173781544
"197","50",261.746244133926
"198","50",350.343756864352
"199","50",348.00760165793
"200","50",355.432951344604
"201","50",343.175206353843
"202","50",332.422772978378
"203","50",261.144917614649
"204","50",352.126212294976
"205","50",344.193171771765
"206","50",348.057816690613
"207","50",343.046003067714
"208","50",341.539848643358
"209","50",263.8102794673
"210","50",348.025603339098
"211","50",347.411173129882
"212","50",336.039093106883
"213","50",343.814909684355
"214","50",254.197494477038
"215","50",338.963746837166
"216","50",265.495663902274
"217","50",256.826169388925
"218","50",328.667147875512
"219","50",250.207693892244
"220","50",344.629748050166
"221","50",352.171793701481
"222","50",265.883916288419
"223","50",346.249338268604
"224","50",263.906143915127
"225","50",265.056818225806
"226","50",332.324317371959
"227","50",328.892470751244
"228","50",334.817146963144
"229","50",269.187568753187
"230","50",257.44846359934
"231","50",353.348061492906
"232","50",334.214448552818
"233","50",346.049886251942
"234","50",353.322545739475
"235","50",340.512429905778
"236","50",259.308955977414
"237","50",351.781240502964
"238","50",347.573313448906
"239","50",349.854242518392
"240","50",260.753031781318
"241","50",322.167525683946
"242","50",248.173508599675
"243","50",351.876178238701
"244","50",348.100147850715
"245","50",345.899576193212
"246","50",343.493866924533
"247","50",265.452396135966
"248","50",334.481368350765
"249","50",350.255776215083
"250","50",350.53475345984
"251","50",344.084850733845
"252","50",341.466471571477
"253","50",341.972153708096
"254","50",100
"255","50",353.178603392789
"256","50",258.039875161996
"257","50",344.817423536663
"258","50",346.655051688157
"259","50",263.527530634221
"260","50",333.315346975862
"261","50",331.962726517537
"262","50",341.70889837634
"263","50",254.277847487334
"264","50",325.699379132343
"265","50",349.338323818644
"266","50",263.917120162643
"267","50",344.121534397009
"268","50",323.699836285629
"269","50",331.061560250271
"270","50",260.966224572653
"271","50",262.278679913362
"272","50",251.390411084419
"273","50",347.939691660725
"274","50",170.649472628943
"275","50",341.099805339238
"276","50",326.71374376514
"277","50",349.582522903819
"278","50",337.531648774299
"279","50",330.387665748142
"280","50",352.037439520841
"281","50",343.750696220424
"282","50",352.14934392859
"283","50",350.073532444942
"284","50",335.507399949768
"285","50",334.043129865729
"286","50",335.493379460839
"287","50",348.395527467924
"288","50",262.443497426761
"289","50",264.014036067963
"290","50",349.346396736005
"291","50",347.914042099017
"292","50",346.294854011664
"293","50",264.112523271754
"294","50",349.648604391914
"295","50",350.753784066196
"296","50",182.045226515449
"297","50",262.016746650572
"298","50",350.041962513956
"299","50",263.951943951004
"300","50",345.792910669005
"301","50",335.834013674888
"302","50",342.181519903349
"303","50",350.077412370058
"304","50",243.015885865323
"305","50",338.257404748116
"306","50",268.657543681688
"307","50",334.21012598155
"308","50",100
"309","50",348.696976764544
"310","50",259.802790693735
"311","50",339.228952780036
"312","50",343.803935827439
"313","50",346.958252524965
"314","50",334.279527744532
"315","50",344.290940734952
"316","50",340.266353803403
"317","50",181.82117055901
"318","50",342.399031431409
"319","50",350.771245559926
"320","50",339.011833669897
"321","50",338.814747386104
"322","50",341.789402252136
"323","50",349.570724376671
"324","50",350.641950892645
"325","50",342.556315821463
"326","50",347.21755514911
"327","50",344.165819710166
"328","50",347.646863018624
"329","50",328.391084735675
"330","50",347.906157935571
"331","50",350.09430343766
"332","50",185.417835235953
"333","50",329.618615412139
"334","50",351.901814671729
"335","50",258.998778106393
"336","50",344.416704648499
"337","50",348.060001477642
"338","50",340.462843200791
"339","50",337.202075993775
"340","50",253.959285809627
"341","50",269.277998356536
"342","50",354.073947645615
"343","50",325.811628167064
"344","50",336.666948064133
"345","50",342.810818519293
"346","50",345.369760470118
"347","50",325.884909569462
"348","50",327.457796020829
"349","50",336.646334061005
"350","50",353.328942250986
"351","50",329.744546034477
"352","50",263.521933680774
"353","50",349.542406679934
"354","50",343.678159909292
"355","50",266.379997403385
"356","50",264.90640683358
"357","50",265.551122963259
"358","50",259.983642878597
"359","50",330.830481959518
"360","50",339.059153073827
"361","50",351.273298105521
"362","50",249.598951810867
"363","50",347.052882003192
"364","50",327.914180777045
"365","50",342.046861837885
"366","50",350.301405306932
"367","50",349.133872242909
"368","50",348.900456613706
"369","50",331.115824242738
"370","50",351.224093445009
"371","50",337.306089123732
"372","50",249.795448928011
"373","50",347.130993913364
"374","50",336.697895763761
"375","50",340.709399275333
"376","50",343.875744833542
"377","50",181.745549535443
"378","50",345.300228637596
"379","50",348.75154612999
"380","50",259.789337228934
"381","50",342.007363128146
"382","50",344.877982172166
"383","50",171.321938357192
"384","50",334.913835477123
"385","50",269.553958703065
"386","50",348.6551948337
"387","50",336.80572016396
"388","50",329.732552360668
"389","50",329.197233720101
"390","50",264.632425019517
"391","50",352.832593068668
"392","50",258.928321088012
"393","50",257.098339838926
"394","50",334.83687350699
"395","50",262.820825468559
"396","50",317.682710129057
"397","50",333.00806091166
"398","50",175.003410672197
"399","50",346.825110309952
"400","50",265.580001453123
"401","50",351.863446004656
"402","50",351.852971472457
"403","50",263.752899473735
"404","50",347.283331780936
"405","50",335.793396052563
"406","50",353.040408417727
"407","50",346.956134991167
"408","50",332.805992404192
"409","50",337.779631581939
"410","50",341.466233723856
"411","50",340.142010975155
"412","50",260.183903612181
"413","50",342.988399239426
"414","50",340.125896393741
"415","50",347.090801427941
"416","50",326.915650734203
"417","50",352.491506775857
"418","50",346.00899165124
"419","50",251.242159453926
"420","50",351.922797905101
"421","50",349.560299197386
"422","50",329.037250221969
"423","50",348.764379479932
"424","50",338.646466567882
"425","50",182.236820018884
"426","50",347.849346593523
"427","50",261.903215064487
"428","50",348.49184302259
"429","50",255.494285222283
"430","50",345.607711131196
"431","50",350.421114867949
"432","50",347.992063891029
"433","50",262.878593060299
"434","50",333.638584197505
"435","50",265.914831270931
"436","50",336.896942048696
"437","50",349.821419369334
"438","50",338.404278271083
"439","50",334.655274873403
"440","50",350.736933757518
"441","50",334.24537627893
"442","50",254.326954807168
"443","50",181.48090613137
"444","50",344.338898340584
"445","50",329.659814974219
"446","50",344.5941807121
"447","50",181.933497687499
"448","50",354.734869590615
"449","50",341.23833891946
"450","50",266.938246001425
"451","50",350.878058937742
"452","50",252.507330409809
"453","50",351.751118873506
"454","50",349.650291245803
"455","50",347.799504937376
"456","50",254.009503705596
"457","50",176.448374501323
"458","50",262.607918336424
"459","50",344.400466544606
"460","50",340.363290710435
"461","50",333.682035549546
"462","50",350.445438756562
"463","50",353.02813101959
"464","50",178.78440066821
"465","50",344.256334015522
"466","50",352.594938861299
"467","50",339.107175071334
"468","50",100
"469","50",349.379927662974
"470","50",348.656198485737
"471","50",250.540667414123
"472","50",334.822498543154
"473","50",353.270852893073
"474","50",261.562044608064
"475","50",343.116638806833
"476","50",338.026948276834
"477","50",342.186980471047
"478","50",339.866516333513
"479","50",350.110437154196
"480","50",352.00916668415
"481","50",349.041784668147
"482","50",344.881089222826
"483","50",347.349134574618
"484","50",349.965464393907
"485","50",329.282180884514
"486","50",350.91011599641
"487","50",334.630612713114
"488","50",169.801050326486
"489","50",343.834157036236
"490","50",344.618959689786
"491","50",349.633017060574
"492","50",350.053072236508
"493","50",263.117840908959
"494","50",351.822382892763
"495","50",341.46932115844
"496","50",264.518660819048
"497","50",352.658867495634
"498","50",265.537934473216
"499","50",350.330548540608
"500","50",347.244128838309
"1","100",700.93409093592
"2","100",374.627293198115
"3","100",533.189637211722
"4","100",547.204096771069
"5","100",717.50874355906
"6","100",697.763999931108
"7","100",713.478107483164
"8","100",725.687850309277
"9","100",708.588099120007
"10","100",710.288102559337
"11","100",375.391519377187
"12","100",719.133501566027
"13","100",694.727924537829
"14","100",712.600600333588
"15","100",679.956991658054
"16","100",705.250548708263
"17","100",725.626114960454
"18","100",538.625503569627
"19","100",703.184350929863
"20","100",712.430256244228
"21","100",708.078192600528
"22","100",700.684050541562
"23","100",544.053805251446
"24","100",721.039677793998
"25","100",715.129195523808
"26","100",724.205564741849
"27","100",725.761358632241
"28","100",703.138332966407
"29","100",662.188355145818
"30","100",725.856406817026
"31","100",713.086709985845
"32","100",680.126585845547
"33","100",703.109167087081
"34","100",715.71604134609
"35","100",536.425223158284
"36","100",725.895924127322
"37","100",688.370376111591
"38","100",694.779739659311
"39","100",706.923863693336
"40","100",713.811224529858
"41","100",681.039213857094
"42","100",712.384861701984
"43","100",699.37647639477
"44","100",721.34636191867
"45","100",691.093649012237
"46","100",535.991963812648
"47","100",669.378056869254
"48","100",723.945177723778
"49","100",714.434545507595
"50","100",697.581182811746
"51","100",520.681532954882
"52","100",538.978968146073
"53","100",702.979857718294
"54","100",365.086029757432
"55","100",674.900361480591
"56","100",695.082468703181
"57","100",727.762839269696
"58","100",692.536864262018
"59","100",718.462005816367
"60","100",692.740925273458
"61","100",658.099934593375
"62","100",706.185856620304
"63","100",544.309950445799
"64","100",679.759594741785
"65","100",366.785478227861
"66","100",722.235305795567
"67","100",712.796301201848
"68","100",686.981958086993
"69","100",677.86896383272
"70","100",721.991204924775
"71","100",681.654890918722
"72","100",686.556181543094
"73","100",666.761597258157
"74","100",722.873807994247
"75","100",701.331447836134
"76","100",695.620259059966
"77","100",367.94806907036
"78","100",716.566465401978
"79","100",721.782535577776
"80","100",698.128118188641
"81","100",712.009151511147
"82","100",722.190280588264
"83","100",702.930284170556
"84","100",541.121890676852
"85","100",681.431248860315
"86","100",711.302472462255
"87","100",709.331154310914
"88","100",690.991844059785
"89","100",713.949774663327
"90","100",696.99325233572
"91","100",712.923883324794
"92","100",701.261549209311
"93","100",728.133558222049
"94","100",547.96418127699
"95","100",521.220890614269
"96","100",537.927980807256
"97","100",686.013276445547
"98","100",700.965545374079
"99","100",529.373090613756
"100","100",543.666592016494
"101","100",347.798302755655
"102","100",714.794414351082
"103","100",687.984954175002
"104","100",546.974075910299
"105","100",541.238287867923
"106","100",694.679453043525
"107","100",717.207713535107
"108","100",720.442765833153
"109","100",721.105238761583
"110","100",707.74556148176
"111","100",706.563989261001
"112","100",524.486173105456
"113","100",715.914026093483
"114","100",692.555832482634
"115","100",716.51599820807
"116","100",725.486445424624
"117","100",657.950471144628
"118","100",689.755315866823
"119","100",676.926887043884
"120","100",366.870898654039
"121","100",541.532264796253
"122","100",674.433716081144
"123","100",691.835463107528
"124","100",710.697019238473
"125","100",728.964280470432
"126","100",712.480686343435
"127","100",722.087459644255
"128","100",723.144486565238
"129","100",545.359302493924
"130","100",546.905738234093
"131","100",532.448248335475
"132","100",538.642490350662
"133","100",538.506116407128
"134","100",711.767846721637
"135","100",686.337204092999
"136","100",729.145128904215
"137","100",696.081102977784
"138","100",716.557271811203
"139","100",726.441834244701
"140","100",693.315337716189
"141","100",703.482101361098
"142","100",703.663555762671
"143","100",709.430496924684
"144","100",536.541140200005
"145","100",547.468518448219
"146","100",722.005985024686
"147","100",702.015890927829
"148","100",717.983185850501
"149","100",699.95141587921
"150","100",547.891335965524
"151","100",518.704229527863
"152","100",544.086543166671
"153","100",721.101557076255
"154","100",712.921058826641
"155","100",701.132876991644
"156","100",722.027459305468
"157","100",684.653534759837
"158","100",702.647290376909
"159","100",518.11671903676
"160","100",516.019490273065
"161","100",695.48177686911
"162","100",712.426629248138
"163","100",532.0744329744
"164","100",723.811748805994
"165","100",713.39638711412
"166","100",728.613171359288
"167","100",704.759332179512
"168","100",544.251133914471
"169","100",713.642141359223
"170","100",700.677765340924
"171","100",699.452570878248
"172","100",710.091569908252
"173","100",697.461606128383
"174","100",705.650238315756
"175","100",698.672830812397
"176","100",522.080896651502
"177","100",705.923411910381
"178","100",727.828039763458
"179","100",709.591796856217
"180","100",716.887825626808
"181","100",663.16389418038
"182","100",723.876650240496
"183","100",664.424651416049
"184","100",693.414262326504
"185","100",681.280495747369
"186","100",704.405693553883
"187","100",721.334785739553
"188","100",724.947073331856
"189","100",703.383997484787
"190","100",712.307519587167
"191","100",724.89984662366
"192","100",699.808958331908
"193","100",665.625125692879
"194","100",526.477384091163
"195","100",547.943292408772
"196","100",695.622294006158
"197","100",715.609089827986
"198","100",717.066714272196
"199","100",713.476649400784
"200","100",687.372640758249
"201","100",704.6560314089
"202","100",711.074396386664
"203","100",720.687341683673
"204","100",711.826378675322
"205","100",547.346093026931
"206","100",722.947655524439
"207","100",367.485037321231
"208","100",718.999949644796
"209","100",713.27522028751
"210","100",710.580704802701
"211","100",549.08914240832
"212","100",536.895732656604
"213","100",682.705499088335
"214","100",541.89761812954
"215","100",717.115828925314
"216","100",669.638042943665
"217","100",540.156388575728
"218","100",730.017008766164
"219","100",507.161061736978
"220","100",672.100874874794
"221","100",723.483302278961
"222","100",726.179074994721
"223","100",715.582567601888
"224","100",543.18547923149
"225","100",496.725172317811
"226","100",708.521135840262
"227","100",692.385423549835
"228","100",542.442104626844
"229","100",708.626614897904
"230","100",696.197404768777
"231","100",703.312897608734
"232","100",539.014344282826
"233","100",705.663114760736
"234","100",727.661923411602
"235","100",720.15452703932
"236","100",717.132209180497
"237","100",544.686613732527
"238","100",688.262223018796
"239","100",689.495050117645
"240","100",715.44907277419
"241","100",711.717439071771
"242","100",714.478405222042
"243","100",540.970008252763
"244","100",717.704741171829
"245","100",692.80888691338
"246","100",703.270597066952
"247","100",713.576061142809
"248","100",709.649518281442
"249","100",724.980489630082
"250","100",553.002683615356
"251","100",526.488835316277
"252","100",546.466988724542
"253","100",713.663139756997
"254","100",521.773627673936
"255","100",723.022277489404
"256","100",716.568928553215
"257","100",715.767863264926
"258","100",719.272847435012
"259","100",709.926208582742
"260","100",675.737401554853
"261","100",714.430536813453
"262","100",713.358960559941
"263","100",546.049897046611
"264","100",715.838134976172
"265","100",718.340091069805
"266","100",544.568843231395
"267","100",547.67082320804
"268","100",696.899958775936
"269","100",375.933724239454
"270","100",526.799452371617
"271","100",677.262973254312
"272","100",721.778684532462
"273","100",722.340604695585
"274","100",697.19025558435
"275","100",713.910284528616
"276","100",713.666375323925
"277","100",702.350885300836
"278","100",508.94738561542
"279","100",715.530117563069
"280","100",502.516435378953
"281","100",532.44314225457
"282","100",685.451603405121
"283","100",698.791418684303
"284","100",710.805451670891
"285","100",724.990115435043
"286","100",714.747138105469
"287","100",716.624299264086
"288","100",723.659816134943
"289","100",690.148329068821
"290","100",695.77167458559
"291","100",535.641520966505
"292","100",703.014034971254
"293","100",723.061093766556
"294","100",720.336349183134
"295","100",546.910404175106
"296","100",714.709469749653
"297","100",533.463187224759
"298","100",671.061876398583
"299","100",721.275730295491
"300","100",703.180419579464
"301","100",709.748202992381
"302","100",722.938479122894
"303","100",700.642266876161
"304","100",711.083944663324
"305","100",716.347453065163
"306","100",713.578764535738
"307","100",710.957833115663
"308","100",712.909145949124
"309","100",539.661571418443
"310","100",701.943201520885
"311","100",705.83604489978
"312","100",534.605712704355
"313","100",537.775770923882
"314","100",688.441082463171
"315","100",662.925776682178
"316","100",717.467509852039
"317","100",544.188077497212
"318","100",542.241822943277
"319","100",725.286606882758
"320","100",709.467811715199
"321","100",724.108467738235
"322","100",728.351102995794
"323","100",717.679423379824
"324","100",521.543477790889
"325","100",200
"326","100",723.977251526877
"327","100",705.715650204425
"328","100",712.090842412985
"329","100",554.571458755541
"330","100",717.453843172615
"331","100",684.608479721929
"332","100",710.984582726275
"333","100",715.801765730893
"334","100",675.573213188497
"335","100",680.23493816641
"336","100",367.749722344677
"337","100",675.984076774072
"338","100",721.216738636168
"339","100",379.95453606379
"340","100",529.711175958365
"341","100",700.32958338893
"342","100",708.157266004263
"343","100",533.299179135241
"344","100",709.386671750484
"345","100",689.177077617931
"346","100",702.158486720924
"347","100",726.412105574746
"348","100",696.760987409537
"349","100",715.436138511471
"350","100",551.268361906271
"351","100",698.282181606024
"352","100",713.576715408817
"353","100",717.246037584089
"354","100",542.840878671958
"355","100",540.142079369338
"356","100",693.975117381647
"357","100",724.196344518435
"358","100",707.028995602744
"359","100",694.614172574087
"360","100",725.184767121503
"361","100",686.889671112376
"362","100",707.823952829237
"363","100",725.347202308197
"364","100",550.523573121997
"365","100",695.719419630647
"366","100",537.65751233434
"367","100",702.180908507897
"368","100",497.996951183422
"369","100",543.622049665179
"370","100",722.330117559997
"371","100",716.674247205876
"372","100",685.717408419448
"373","100",526.810353066385
"374","100",717.066442993556
"375","100",675.051732976223
"376","100",719.145304744737
"377","100",717.551235795253
"378","100",711.266600387189
"379","100",535.46254810713
"380","100",712.511656929686
"381","100",701.954923397744
"382","100",679.545801518567
"383","100",553.048585989292
"384","100",546.1586586527
"385","100",535.047984219687
"386","100",531.98564674754
"387","100",708.083743489457
"388","100",700.557116223477
"389","100",700.186254290919
"390","100",544.089679259081
"391","100",677.199468764546
"392","100",537.973121089378
"393","100",727.753387912839
"394","100",721.932753336883
"395","100",724.438875796743
"396","100",681.729324317221
"397","100",726.066862504458
"398","100",669.731228521838
"399","100",711.8553916911
"400","100",709.432977406344
"401","100",715.861923888692
"402","100",504.156408220794
"403","100",682.046455049226
"404","100",724.425969828607
"405","100",709.752751024975
"406","100",550.233544937498
"407","100",696.003929237994
"408","100",705.355474814626
"409","100",717.811265416225
"410","100",553.777772757919
"411","100",685.713697770288
"412","100",715.798748758303
"413","100",538.97805250272
"414","100",718.046742948685
"415","100",717.047415775799
"416","100",671.390001974086
"417","100",702.091127121231
"418","100",498.253870869854
"419","100",546.815912758835
"420","100",372.614497054548
"421","100",550.88436456126
"422","100",702.015496152369
"423","100",680.799936552349
"424","100",698.790670944476
"425","100",722.582154529323
"426","100",724.16607582098
"427","100",693.657301095319
"428","100",715.307047359691
"429","100",699.191515784558
"430","100",731.979129337876
"431","100",716.105499554696
"432","100",708.511298174061
"433","100",722.10352222142
"434","100",728.076026669083
"435","100",711.757272506587
"436","100",723.945354567867
"437","100",724.375297829146
"438","100",721.942568937006
"439","100",682.776146764184
"440","100",522.906161912226
"441","100",711.815219127342
"442","100",714.92449935355
"443","100",512.635505360378
"444","100",714.750934706969
"445","100",687.940567221836
"446","100",721.781463661519
"447","100",703.368061954815
"448","100",536.804457313481
"449","100",689.611177035877
"450","100",710.122049240594
"451","100",716.147732593996
"452","100",715.449263253881
"453","100",709.07449239038
"454","100",543.78832705096
"455","100",547.178803179102
"456","100",713.858938545252
"457","100",528.976124136872
"458","100",549.104875321531
"459","100",537.792304250857
"460","100",714.54737641634
"461","100",531.140092052486
"462","100",511.826639097622
"463","100",713.30202521646
"464","100",519.634319576928
"465","100",549.477402706802
"466","100",719.012909797699
"467","100",705.725634901481
"468","100",677.366430324598
"469","100",551.285225985256
"470","100",690.560132468266
"471","100",372.699855102113
"472","100",545.543550582534
"473","100",695.819963466103
"474","100",721.016466270471
"475","100",540.290292583117
"476","100",537.691628924722
"477","100",725.93545589058
"478","100",719.852400586389
"479","100",715.682271321213
"480","100",697.844323671323
"481","100",692.336966046183
"482","100",528.560457883591
"483","100",715.795293736358
"484","100",720.594933492831
"485","100",500.176523547102
"486","100",718.344176175349
"487","100",546.879038202584
"488","100",687.940931600737
"489","100",711.675536815038
"490","100",648.212071871717
"491","100",700.36434881843
"492","100",711.671781027723
"493","100",705.154055621527
"494","100",692.834119921778
"495","100",707.231649110466
"496","100",521.57780294617
"497","100",707.431617554408
"498","100",550.745386667354
"499","100",548.731254982012
"500","100",520.16464292252
"1","150",819.133021883481
"2","150",1104.95289591812
"3","150",804.158178163341
"4","150",832.338413983106
"5","150",1100.93679818516
"6","150",1083.08157286625
"7","150",832.957517915617
"8","150",796.770027225566
"9","150",1046.83488230522
"10","150",1012.44077724134
"11","150",1015.34500994267
"12","150",820.881655566881
"13","150",1089.15771958324
"14","150",1100.25677177123
"15","150",1059.44434975994
"16","150",800.868629904993
"17","150",1063.97346977564
"18","150",1092.99520299052
"19","150",1084.52809274138
"20","150",1062.52923237051
"21","150",830.104263869858
"22","150",1059.87990159739
"23","150",1038.31374604735
"24","150",1076.67877529149
"25","150",1028.10129893837
"26","150",1079.90135185466
"27","150",1025.2685501724
"28","150",1106.16582217278
"29","150",1080.21617022702
"30","150",793.437251833765
"31","150",1074.30530449582
"32","150",1108.4692978998
"33","150",1104.66222046771
"34","150",1036.81203705792
"35","150",1068.67697092731
"36","150",788.01062219045
"37","150",1061.61960509465
"38","150",1068.98875570143
"39","150",559.974208094661
"40","150",1064.17712474382
"41","150",1062.03557693486
"42","150",816.480472452951
"43","150",1074.68675594204
"44","150",1050.60349056797
"45","150",1030.10243717339
"46","150",1051.88949820419
"47","150",1107.76341258579
"48","150",1069.91675009382
"49","150",1096.92146147992
"50","150",811.89400094476
"51","150",1088.50037857175
"52","150",1094.66147639452
"53","150",817.785054271578
"54","150",1047.4418786317
"55","150",1056.50237409724
"56","150",1093.56914100817
"57","150",1082.81972456274
"58","150",1083.88652465833
"59","150",1060.84115880307
"60","150",1081.46328613332
"61","150",1068.11506162475
"62","150",1076.96881407957
"63","150",1007.20126791292
"64","150",1095.44738694219
"65","150",1074.9518413547
"66","150",1102.189294386
"67","150",1106.40714587783
"68","150",560.546089314979
"69","150",802.368588065734
"70","150",556.739831818661
"71","150",1090.92604999514
"72","150",1044.85450983393
"73","150",1046.3572296518
"74","150",1085.36294864162
"75","150",829.632521880875
"76","150",1092.81092295346
"77","150",1095.66941118979
"78","150",1047.0819725729
"79","150",829.371648876672
"80","150",827.684934005577
"81","150",1095.7162481211
"82","150",1062.66050164562
"83","150",1077.35785918504
"84","150",788.706705418847
"85","150",1068.07532438302
"86","150",1101.65102780321
"87","150",541.95409260209
"88","150",1100.97385996942
"89","150",1012.17426162972
"90","150",1102.50249687178
"91","150",1047.32267772045
"92","150",1109.26387004444
"93","150",1069.010320006
"94","150",1088.69912766422
"95","150",1102.93686135828
"96","150",834.656824786223
"97","150",1048.28571276243
"98","150",1085.98704425657
"99","150",1051.25293858939
"100","150",831.638958798141
"101","150",1095.72218962736
"102","150",828.815538522802
"103","150",1072.55654271962
"104","150",1029.59195575228
"105","150",1098.12780832814
"106","150",300
"107","150",804.718921928607
"108","150",1100.30197018269
"109","150",1068.43005848739
"110","150",1057.31497380998
"111","150",1072.89934241881
"112","150",1105.20744932124
"113","150",1093.4879474958
"114","150",1089.58623587693
"115","150",1069.62888119979
"116","150",1071.14894777804
"117","150",1083.54141810747
"118","150",1018.48675379046
"119","150",1111.85919215629
"120","150",1053.51923943757
"121","150",1107.1224236676
"122","150",1068.16677513881
"123","150",1107.3931700224
"124","150",1097.50290259479
"125","150",1059.50849627218
"126","150",1051.94649086455
"127","150",836.413930166961
"128","150",1091.90786033219
"129","150",812.709305758423
"130","150",1091.26347971793
"131","150",782.666740282885
"132","150",1096.45340308647
"133","150",835.532587432548
"134","150",800.501415408465
"135","150",1095.8464968483
"136","150",1087.62513609559
"137","150",824.901332628018
"138","150",1062.82992551684
"139","150",1006.35945801068
"140","150",556.666165823488
"141","150",1105.03291007298
"142","150",1037.59569874724
"143","150",1076.42720468477
"144","150",1084.19386496024
"145","150",789.566405002277
"146","150",1076.67733738561
"147","150",1104.20829663107
"148","150",1092.87558224186
"149","150",1106.06963997216
"150","150",1094.54677971288
"151","150",1102.57465170577
"152","150",1090.15691626761
"153","150",1099.87538522205
"154","150",1039.72749534263
"155","150",808.482546426387
"156","150",1078.29923862323
