"simulation","cohort","N","Mean"
"243","1","50",-0.543703228862388
"244","1","50",-0.376185889039146
"245","1","50",-0.425269117185136
"246","1","50",-0.33511028463863
"247","1","50",-0.275871832119555
"248","1","50",0.0333608955416794
"249","1","50",-0.43121034230314
"250","1","50",-0.315684152686427
"251","1","50",-0.230747422718056
"252","1","50",-0.431028505408184
"253","1","50",-0.374954865071993
"254","1","50",0.246580861439261
"255","1","50",-0.461360765992455
"256","1","50",-0.315236939922198
"257","1","50",-0.504234093113175
"258","1","50",-0.0820006160549907
"259","1","50",-0.180893718056022
"260","1","50",-0.410966543274011
"261","1","50",-0.353275099730285
"262","1","50",-0.392870681038843
"263","1","50",-0.51903374183315
"264","1","50",-0.0433297451026334
"265","1","50",-0.338068795531151
"266","1","50",-0.124020504303624
"267","1","50",-0.567855852416304
"268","1","50",-0.357106557383952
"269","1","50",-0.18676855364806
"270","1","50",-0.496152411801213
"271","1","50",-0.260075051328147
"272","1","50",-0.107946537326081
"273","1","50",-0.513032380194341
"274","1","50",-0.735206935173646
"275","1","50",-0.407042247599505
"276","1","50",-0.0972476874029358
"277","1","50",-0.35905357239262
"278","1","50",-0.234636408730135
"279","1","50",-0.25219428717807
"280","1","50",-0.354549677976277
"281","1","50",-0.319763557263308
"282","1","50",-0.41419876027976
"283","1","50",-0.358725244531763
"284","1","50",-0.224474014382522
"285","1","50",-0.424043878808354
"286","1","50",-0.0815107665580117
"287","1","50",-0.380198423185813
"288","1","50",-0.350119328207696
"289","1","50",-0.129156964553481
"290","1","50",-0.261105708238178
"291","1","50",-0.17749468457569
"292","1","50",-0.301462505801917
"293","1","50",-0.0465058978458108
"294","1","50",-0.388609336413238
"295","1","50",-0.132781533394416
"296","1","50",0.217654506104417
"297","1","50",-0.371465331225534
"298","1","50",-0.198984733018728
"299","1","50",0.000957538116670257
"300","1","50",-0.159175381666946
"301","1","50",-0.0215209404615665
"302","1","50",-0.5272267608881
"303","1","50",-0.332657934668575
"304","1","50",-0.269668807328082
"305","1","50",-0.283119234487363
"306","1","50",-0.370813883577269
"307","1","50",-0.247244637234797
"308","1","50",-0.525535405530084
"309","1","50",-0.321185467840704
"310","1","50",-0.397513824020817
"311","1","50",-0.559889624997944
"312","1","50",-0.171788963444844
"313","1","50",-0.532636508819122
"314","1","50",-0.334774220932876
"315","1","50",-0.177662276318478
"316","1","50",-0.353828437107094
"317","1","50",-0.145956250013341
"318","1","50",-0.383626526630453
"319","1","50",-0.216717710752799
"320","1","50",-0.513432608816447
"321","1","50",-0.47002873846412
"322","1","50",-0.274762806622349
"323","1","50",-0.337029945815664
"324","1","50",-0.25800806168539
"325","1","50",-0.428229940532487
"326","1","50",-0.106422699321263
"327","1","50",-0.157932102296288
"328","1","50",-0.171279102002877
"329","1","50",-0.48369149171916
"330","1","50",-0.201488772062556
"331","1","50",-0.241580350919705
"332","1","50",-0.805555725593501
"333","1","50",-0.362927020045468
"334","1","50",-0.375682909804446
"335","1","50",-0.0730864056260473
"336","1","50",-0.184186045619086
"337","1","50",-0.294943940171374
"338","1","50",-0.253764112017974
"339","1","50",-0.186179936153455
"340","1","50",0.113799402814394
"341","1","50",-0.468153078213036
"342","1","50",-0.413561336968986
"343","1","50",-0.323477070842698
"344","1","50",-0.372012625830854
"345","1","50",-0.24910733103959
"346","1","50",-0.17989816354976
"347","1","50",-0.4371372397438
"348","1","50",0.233542055032495
"349","1","50",-0.0313618508551371
"350","1","50",-0.483229554788876
"351","1","50",-0.26192870284572
"352","1","50",0.114181381838288
"353","1","50",-0.32285246833377
"354","1","50",-0.193639499616883
"355","1","50",0.0695463539290001
"356","1","50",-0.231767281233496
"357","1","50",-0.254202672431747
"358","1","50",-0.317514069968309
"359","1","50",-0.251850701643706
"360","1","50",-0.321143069928366
"361","1","50",-0.303499345277703
"362","1","50",0.411458512295509
"363","1","50",-0.336618263970299
"364","1","50",-0.351491318733706
"365","1","50",-0.227631601668209
"366","1","50",-0.454101384895001
"367","1","50",-0.248606576479512
"368","1","50",-0.280878111110442
"369","1","50",-0.253689800036365
"370","1","50",-0.359489913698019
"371","1","50",-0.196907635811538
"372","1","50",-0.331312000978895
"373","1","50",-0.210077274943187
"374","1","50",-0.274714773496939
"375","1","50",-0.172002735751787
"376","1","50",-0.39062251645191
"377","1","50",0.15785219596224
"378","1","50",-0.279400886106851
"379","1","50",-0.264650658183794
"380","1","50",0.0109126716310969
"381","1","50",-0.277793960271673
"382","1","50",-0.331684990898493
"383","1","50",0.175722350891565
"384","1","50",-0.171745874101212
"385","1","50",-0.413313402096246
"386","1","50",-0.155776765579011
"387","1","50",-0.408597309246903
"388","1","50",-0.176869838228257
"389","1","50",-0.578350347148725
"390","1","50",-0.12396744370232
"391","1","50",-0.368805017524785
"392","1","50",-0.389270321404868
"393","1","50",-0.252459170557489
"394","1","50",-0.514748210137031
"395","1","50",-0.10013339755497
"396","1","50",0.0737062636142314
"397","1","50",-0.351444008714796
"398","1","50",0.337202299165066
"399","1","50",-0.249042708202303
"400","1","50",-0.270823721246546
"401","1","50",-0.350878730957952
"402","1","50",-0.343316097851175
"403","1","50",-0.220351141693416
"404","1","50",-0.319365526909363
"405","1","50",-0.0496445507869332
"406","1","50",-0.506697093098351
"407","1","50",-0.176404010217439
"408","1","50",-0.0651019050618369
"409","1","50",-0.364519128759167
"410","1","50",-0.0880729422963767
"411","1","50",-0.266261115083409
"412","1","50",-0.439032933874919
"413","1","50",-0.351971081352177
"414","1","50",-0.311833459075841
"415","1","50",-0.313315466673305
"416","1","50",-0.119081092722814
"417","1","50",-0.393733652224042
"418","1","50",-0.249138696950248
"419","1","50",-0.20541743082746
"420","1","50",-0.293433676967717
"421","1","50",-0.388234295635933
"422","1","50",-0.346442096080003
"423","1","50",-0.235702032297543
"424","1","50",-0.195886766866434
"425","1","50",-0.32533320735482
"426","1","50",-0.341309791985701
"427","1","50",-0.172209877952423
"428","1","50",-0.140598146365211
"429","1","50",-0.20744012646803
"430","1","50",-0.217706281130367
"431","1","50",-0.420867940997909
"432","1","50",-0.249193788733917
"433","1","50",-0.168339419186856
"434","1","50",-0.448946679056055
"435","1","50",-0.275087360547369
"436","1","50",-0.204801708017613
"437","1","50",-0.249491715049779
"438","1","50",-0.200947623003149
"439","1","50",0.164370737313772
"440","1","50",-0.480488165547666
"441","1","50",-0.391800402181586
"442","1","50",-0.180578286033206
"443","1","50",0.188324194292187
"444","1","50",-0.177053905433689
"445","1","50",-0.260641043917388
"446","1","50",-0.23909107687632
"447","1","50",0.156876996335715
"448","1","50",-0.39317700240741
"449","1","50",-0.166067274002284
"450","1","50",-0.419380336374438
"451","1","50",-0.367081026353945
"452","1","50",-0.126710714316971
"453","1","50",-0.293833903771126
"454","1","50",-0.448897176183382
"455","1","50",-0.291290650674012
"456","1","50",-0.473691705931089
"457","1","50",0.027453035272797
"458","1","50",-0.0158677442431458
"459","1","50",-0.445953043040887
"460","1","50",-0.145194020053002
"461","1","50",-0.263225262045592
"462","1","50",-0.357842976558439
"463","1","50",-0.415781247816405
"464","1","50",0.104039655096078
"465","1","50",-0.345733910440511
"466","1","50",-0.374414188270883
"467","1","50",-0.387637119512428
"468","1","50",0.29281753870683
"469","1","50",-0.290462939223352
"470","1","50",-0.287651245155626
"471","1","50",-0.32037133578895
"472","1","50",-0.418316233143141
"473","1","50",-0.351080757023132
"474","1","50",-0.669029829965743
"475","1","50",-0.279229416179822
"476","1","50",-0.334500557779921
"477","1","50",-0.214144502027101
"478","1","50",-0.205207217663765
"479","1","50",-0.334356779577279
"480","1","50",-0.465313721285559
"481","1","50",-0.408938540654758
"482","1","50",-0.298015772440021
"483","1","50",-0.287086564090587
"484","1","50",-0.295509525061233
"485","1","50",0.0577919770404926
"486","1","50",-0.341706378695137
"487","1","50",-0.304827909734705
"488","1","50",-0.692483079171738
"489","1","50",-0.427161711480752
"490","1","50",-0.077388094009514
"491","1","50",-0.425209439057746
"492","1","50",-0.319118412391443
"493","1","50",-0.235747645708917
"494","1","50",-0.447770660633311
"495","1","50",-0.334056166425818
"496","1","50",-0.149736432347111
"497","1","50",-0.419501598535414
"498","1","50",-0.336234156579134
"499","1","50",-0.286819533251414
"500","1","50",-0.567458431165469
"1","2","50",-0.119490651757803
"2","2","50",-0.403560855788696
"3","2","50",-0.298379918069047
"4","2","50",-0.350032977551914
"5","2","50",-0.102454851725257
"6","2","50",-0.514257637849857
"7","2","50",-0.350074457470292
"8","2","50",-0.456353526511876
"9","2","50",-0.102315411021136
"10","2","50",-0.289997541770917
"11","2","50",-0.227723463182421
"12","2","50",-0.285872697682581
"13","2","50",-0.216497353049566
"14","2","50",-0.554923346826985
"15","2","50",-0.341574309008171
"16","2","50",-0.608781255216969
"17","2","50",-0.16309432043571
"18","2","50",-0.382404390113785
"19","2","50",-0.358809426696554
"20","2","50",-0.120548845977386
"21","2","50",-0.610673073911929
"22","2","50",-0.507467837046875
"23","2","50",-0.249377087249896
"24","2","50",-0.356993011099358
"25","2","50",-0.322011799990065
"26","2","50",-0.632394695316059
"27","2","50",-0.65304703462788
"28","2","50",-0.171821920737239
"29","2","50",-0.524816728081565
"30","2","50",-0.45070045861087
"31","2","50",-0.203639977146864
"32","2","50",-0.300605318439401
"33","2","50",-0.598239453036932
"34","2","50",-0.369728676248238
"35","2","50",-0.392719361811431
"36","2","50",-0.500673798861699
"37","2","50",-0.165205157976128
"38","2","50",-0.32901159484772
"39","2","50",-0.825757353987382
"40","2","50",-0.351197541210587
"41","2","50",-0.433351900663646
"42","2","50",-0.71294670665679
"43","2","50",0.0732699617035437
"44","2","50",-0.124253739480018
"45","2","50",-0.398964424589213
"46","2","50",-0.355607242900443
"47","2","50",-0.572721723930315
"48","2","50",-0.323789811996429
"49","2","50",0.0300378104099667
"50","2","50",0.167427387201674
"51","2","50",-0.58103684269523
"52","2","50",-0.76068655281422
"53","2","50",-0.100228359476065
"54","2","50",-0.567624274003407
"55","2","50",-0.289201732190173
"56","2","50",-0.313658349554707
"57","2","50",-0.406074385911753
"58","2","50",-0.350354081026029
"59","2","50",-0.611669092694988
"60","2","50",-0.507890155636867
"61","2","50",-0.121505918858402
"62","2","50",-0.645480178052484
"63","2","50",-0.437237616925963
"64","2","50",-0.346021474808451
"65","2","50",-0.25892731379043
"66","2","50",-0.575043856283661
"67","2","50",-0.315464085876446
"68","2","50",0.067831637062187
"69","2","50",-0.434751408983592
"70","2","50",-0.321749379178028
"71","2","50",-0.314830574886604
"72","2","50",-0.446918719422681
"73","2","50",-0.411006625485768
"74","2","50",-0.240504124569571
"75","2","50",-0.26025448893575
"76","2","50",-0.645627304248516
"77","2","50",-0.593467304057028
"78","2","50",-0.081462263829428
"79","2","50",-0.118715650589565
"80","2","50",-0.289253292846006
"81","2","50",-0.0561233526327715
"82","2","50",-0.36300818513016
"83","2","50",-0.283213231343501
"84","2","50",-0.157592583897001
"85","2","50",-0.3868920511323
"86","2","50",-0.253046288226507
"87","2","50",-0.200383435968288
"88","2","50",-0.286864051452311
"89","2","50",-0.211880976954995
"90","2","50",-0.626300175458176
"91","2","50",-0.217277920885649
"92","2","50",-0.336125665987891
"93","2","50",0.0120570564609148
"94","2","50",-0.680633776250701
"95","2","50",-0.391112429870973
"96","2","50",-0.0500582277561279
"97","2","50",-0.152936156553384
"98","2","50",-0.292036414603243
"99","2","50",-0.153453249569429
"100","2","50",-0.249317077775544
"101","2","50",-0.0877446411127497
"102","2","50",-0.487363088766693
"103","2","50",0.0644880977270761
"104","2","50",-0.582655630334998
"105","2","50",0.0252076527043241
"106","2","50",-0.0804045405476297
"107","2","50",-0.385541546297038
"108","2","50",-0.154595144500132
"109","2","50",-0.136263309566824
"110","2","50",-0.35735418663722
"111","2","50",-0.350083482277711
"112","2","50",-0.0532749509832832
"113","2","50",-0.150034500694611
"114","2","50",-0.325285727458704
"115","2","50",-0.330630863030545
"116","2","50",-0.395139812648515
"117","2","50",-0.0970254510275116
"118","2","50",-0.0689459978329495
"119","2","50",0.153264813484494
"120","2","50",-0.245653660121289
"121","2","50",-0.125073215487183
"122","2","50",-0.14818722583251
"123","2","50",-0.466609405894766
"124","2","50",0.0621897928153083
"125","2","50",-0.747597144977975
"126","2","50",-0.462126959838524
"127","2","50",-0.428268451376118
"128","2","50",-0.599856882462485
"129","2","50",-0.628950965299112
"130","2","50",-0.376574250758774
"131","2","50",0.121995045286769
"132","2","50",-0.0528079473146559
"133","2","50",-0.49318345679714
"134","2","50",-0.206919236573769
"135","2","50",-0.681354053005334
"136","2","50",0.0559169080352104
"137","2","50",-0.0187861906894234
"138","2","50",-0.6387143120966
"139","2","50",-0.16439267150601
"140","2","50",-0.616787071888264
"141","2","50",-0.267147733162703
"142","2","50",-0.492068821965553
"143","2","50",-0.33050725729531
"144","2","50",-0.670037058348443
"145","2","50",-0.172555804115025
"146","2","50",-0.572496903440753
"147","2","50",-0.132843897053689
"148","2","50",-0.241052668755307
"149","2","50",-0.33020622184599
"150","2","50",-0.140997077805323
"151","2","50",-0.40101634659152
"152","2","50",-0.477854551324246
"153","2","50",-0.273752445611519
"154","2","50",-0.331893603561763
"155","2","50",-0.625334672301457
"156","2","50",-0.351243944769978
"157","2","50",-0.340690213234647
"158","2","50",-0.159084244807165
"159","2","50",-0.612053367793646
"160","2","50",-0.435494318616515
"161","2","50",-0.251901521836224
"162","2","50",-0.546759664688402
"163","2","50",-0.23197067368855
"164","2","50",-0.415204336217672
"165","2","50",-0.103396283165258
"166","2","50",-0.260234056310471
"167","2","50",-0.328655927463675
"168","2","50",-0.253497990485785
"169","2","50",-0.212299453193672
"170","2","50",-0.120509528971351
"171","2","50",-0.474787078709903
"172","2","50",-0.260787224806653
"173","2","50",-0.344829724250142
"174","2","50",-0.260010475258615
"175","2","50",-0.47361580920539
"176","2","50",-0.0446999822530825
"177","2","50",-0.320007683828903
"178","2","50",-0.290269707547676
"179","2","50",-0.36914432000308
"180","2","50",-0.273245850979644
"181","2","50",-0.493105519107659
"182","2","50",-0.414276824777819
"183","2","50",-0.264206779050933
"184","2","50",-0.741776393758026
"185","2","50",-0.292821992361537
"186","2","50",-0.278732963822563
"187","2","50",-0.296225408046818
"188","2","50",-0.702961166558304
"189","2","50",-0.542303148422914
"190","2","50",-0.791180672054877
"191","2","50",-0.201745697430298
"192","2","50",-0.301226415091339
"193","2","50",-0.449978742647855
"194","2","50",-0.259618378300672
"195","2","50",-0.493173950771945
"196","2","50",-0.059259852727145
"197","2","50",-0.743938300147399
"198","2","50",-0.367950529397399
"199","2","50",-0.253980532261023
"200","2","50",-0.471330021411126
"201","2","50",-0.151957817837305
"202","2","50",-0.548175590050694
"203","2","50",-0.566120381567159
"204","2","50",-0.39158632734912
"205","2","50",-0.0221806381928901
"206","2","50",-0.355447163784549
"207","2","50",-0.137680107418066
"208","2","50",-0.250948324900355
"209","2","50",-0.0351269599350889
"210","2","50",-0.283947153398987
"211","2","50",-0.675922280659427
"212","2","50",-0.467538392747331
"213","2","50",-0.31737765059841
"214","2","50",-0.292407694243087
"215","2","50",-0.152845360240969
"216","2","50",-0.301663912455959
"217","2","50",-0.169088853023839
"218","2","50",-0.581122939207286
"219","2","50",0.00615954524182169
"220","2","50",-0.40390159399425
"221","2","50",-0.394490857073096
"222","2","50",-0.283969921710135
"223","2","50",-0.226707161371481
"224","2","50",-0.239343862590615
"225","2","50",-0.285145831285714
"226","2","50",-0.39060591786367
"227","2","50",-0.422306207484589
"228","2","50",-0.208060403037613
"229","2","50",0.0391204405003682
"230","2","50",-0.100467576746558
"231","2","50",-0.40752839267068
"232","2","50",-0.265042444504535
"233","2","50",-0.280707409186495
"234","2","50",-0.450057733724576
"235","2","50",-0.108457880034926
"236","2","50",-0.400629619752336
"237","2","50",-0.39794929734236
"238","2","50",-0.237031961437879
"239","2","50",-0.225415195118529
"240","2","50",-0.456775487434857
"241","2","50",-0.251330512592249
"242","2","50",-0.639854071446054
"243","2","50",-0.562830202425387
"244","2","50",-0.360717622431126
"245","2","50",-0.424419668729743
"246","2","50",-0.405170435669207
"247","2","50",-0.779845031277087
"248","2","50",-0.573133810230602
"249","2","50",-0.403588616245232
"250","2","50",-0.31468616312126
"251","2","50",-0.229116218999882
"252","2","50",-0.449809600046754
"253","2","50",-0.428600877113602
"254","2","50",-0.534902732855428
"255","2","50",-0.482251280830759
"256","2","50",-0.406645626753124
"257","2","50",-0.506536656138516
"258","2","50",-0.0733150789660859
"259","2","50",-0.918045202961154
"260","2","50",-0.436834853927935
"261","2","50",-0.285033148453665
"262","2","50",-0.420533410003142
"263","2","50",-0.461183198096922
"264","2","50",-0.0763444547145458
"265","2","50",-0.33875170821291
"266","2","50",-0.865491934646715
"267","2","50",-0.516067968559912
"268","2","50",-0.333073122091549
"269","2","50",-0.157708545369422
"270","2","50",0.0418113655877003
"271","2","50",-0.29262901304532
"272","2","50",-0.122917590643589
"273","2","50",-0.508221524570462
"274","2","50",-0.00281527542812374
"275","2","50",-0.393924609877256
"276","2","50",-0.168347524266005
"277","2","50",-0.414580907587036
"278","2","50",-0.310945823880339
"279","2","50",-0.261612397425959
"280","2","50",-0.349552744175932
"281","2","50",-0.376837385257477
"282","2","50",-0.424508387076841
"283","2","50",-0.370787898804816
"284","2","50",-0.68230815582941
"285","2","50",-0.361597514791681
"286","2","50",-0.125908865142746
"287","2","50",-0.370196291825669
"288","2","50",-0.357974216529914
"289","2","50",-0.676500528522011
"290","2","50",-0.242841725585195
"291","2","50",-0.160545592797533
"292","2","50",-0.341358809378655
"293","2","50",0.0338652561043207
"294","2","50",-0.361335023603896
"295","2","50",-0.148866434932324
"296","2","50",0.201353429443166
"297","2","50",-0.317266873775763
"298","2","50",-0.268608759030586
"299","2","50",-0.0286538628910345
"300","2","50",-0.161108749343571
"301","2","50",-0.58646834009429
"302","2","50",-0.518672669571955
"303","2","50",-0.351779336487217
"304","2","50",-0.252044184995055
"305","2","50",-0.318132105703473
"306","2","50",-0.394276710426359
"307","2","50",-0.202114761755886
"308","2","50",-0.440864788929373
"309","2","50",-0.311892612706563
"310","2","50",-0.474204625501111
"311","2","50",-0.509219558813265
"312","2","50",-0.171403428674464
"313","2","50",-0.585439577645161
"314","2","50",-0.25986334052021
"315","2","50",-0.167128327618531
"316","2","50",-0.351706957016572
"317","2","50",-0.633537169621678
"318","2","50",-0.425467297493334
"319","2","50",-0.219811177445148
"320","2","50",-0.473405476431195
"321","2","50",-0.459978754996167
"322","2","50",-0.329934720005199
"323","2","50",-0.328671529154229
"324","2","50",-0.248367924497459
"325","2","50",-0.407750731056956
"326","2","50",-0.121288396813154
"327","2","50",-0.124278020876555
"328","2","50",-0.187372232481995
"329","2","50",-0.498511894296747
"330","2","50",-0.238367539018081
"331","2","50",-0.229290936464975
"332","2","50",-0.145497416948856
"333","2","50",-0.388337257552178
"334","2","50",-0.391157926170712
"335","2","50",-0.5185839838589
"336","2","50",-0.185524957682822
"337","2","50",-0.294241317263667
"338","2","50",-0.266179259124052
"339","2","50",-0.198527462691109
"340","2","50",-0.625888346815942
"341","2","50",-0.504584365172516
"342","2","50",-0.415902853098429
"343","2","50",-0.243032573603553
"344","2","50",-0.402822685413688
"345","2","50",-0.256747251620942
"346","2","50",-0.183845403845596
"347","2","50",-0.333628703220806
"348","2","50",-0.585203739090823
"349","2","50",-0.070440132892677
"350","2","50",-0.477766704109905
"351","2","50",-0.157825253837995
"352","2","50",0.06598487979783
"353","2","50",-0.346850873540037
"354","2","50",-0.269739259651467
"355","2","50",0.0615302970166243
"356","2","50",-0.25773539990159
"357","2","50",-0.305407454424679
"358","2","50",-0.343846004450366
"359","2","50",-0.174379472844569
"360","2","50",-0.381673583066739
"361","2","50",-0.290695887282318
"362","2","50",-0.100595546132767
"363","2","50",-0.33870292435521
"364","2","50",-0.414321520340638
"365","2","50",-0.261204304063571
"366","2","50",-0.458999713332092
"367","2","50",-0.307998548263851
"368","2","50",-0.296485383379694
"369","2","50",-0.252759612928752
"370","2","50",-0.353503785928161
"371","2","50",-0.13159639558582
"372","2","50",-0.309307692502934
