"simulation","model","N","percentage"
"167","1","50",0.0510782626118564
"168","1","50",0.317937358785925
"169","1","50",0.301252356908653
"170","1","50",0.175620624107473
"171","1","50",0.42405216864791
"172","1","50",0.118962673845776
"173","1","50",0.217985334784699
"174","1","50",0.361500477102875
"175","1","50",0.342257889598122
"176","1","50",0.177052358362031
"177","1","50",0.151562289169663
"178","1","50",0.342600243999906
"179","1","50",0.38227620919374
"180","1","50",0.306752899303142
"181","1","50",0.00888480654246891
"182","1","50",0.417389180431808
"183","1","50",0.36471763825236
"184","1","50",0.216299489879332
"185","1","50",0.11039652071807
"186","1","50",0.336519402526014
"187","1","50",0.296046934509582
"188","1","50",0.0279574121301379
"189","1","50",0.216592519880691
"190","1","50",0.161590914746437
"191","1","50",0.136830693920365
"192","1","50",0.322078147591439
"193","1","50",0.284119446930409
"194","1","50",0.17028611864156
"195","1","50",0.433886360746055
"196","1","50",0.0230302912346002
"197","1","50",0.0128908267073218
"198","1","50",0.329852363649169
"199","1","50",0.257596889358987
"200","1","50",0.366673224483693
"201","1","50",0.157408243316235
"202","1","50",0.280075606906282
"203","1","50",0.155229394711948
"204","1","50",0.403834636238793
"205","1","50",0.190409382187549
"206","1","50",0.279028891390295
"207","1","50",0.18410321959932
"208","1","50",0.199514174561533
"209","1","50",0.0979232342484983
"210","1","50",0.313773760683691
"211","1","50",0.446682664105682
"212","1","50",0.226729201946045
"213","1","50",0.285621067109503
"214","1","50",0.24946614149299
"215","1","50",0.273730460598212
"216","1","50",0.231374743924219
"217","1","50",0.15036819233211
"218","1","50",0.231432633061375
"219","1","50",0.071098781320279
"220","1","50",0.292901496258153
"221","1","50",0.414612896600747
"222","1","50",0.0132821547240718
"223","1","50",0.315744394703987
"224","1","50",0.288853504549397
"225","1","50",0.0139793893828283
"226","1","50",0.17899437111305
"227","1","50",0.135344954105635
"228","1","50",0.163663011883714
"229","1","50",0.137429090630678
"230","1","50",0.241654208671318
"231","1","50",0.353219090078882
"232","1","50",0.13323250924559
"233","1","50",0.288102370730647
"234","1","50",0.306893658600608
"235","1","50",0.171266673494613
"236","1","50",0.0299406498953724
"237","1","50",0.281382835005609
"238","1","50",0.209420469398482
"239","1","50",0.311910810628552
"240","1","50",0.265756866917758
"241","1","50",0.342777661224662
"242","1","50",0.0180882801231566
"243","1","50",0.319597069539217
"244","1","50",0.282187383801432
"245","1","50",0.255719487336842
"246","1","50",0.319361061676829
"247","1","50",0.163595665719115
"248","1","50",0.0973954524539688
"249","1","50",0.408842163268568
"250","1","50",0.28933884630757
"251","1","50",0.21735770564873
"252","1","50",0.138859894119742
"253","1","50",0.340927674509017
"254","1","50",0.1391693686039
"255","1","50",0.323921570564319
"256","1","50",0.250222947151365
"257","1","50",0.435727262517858
"258","1","50",0.371049833178632
"259","1","50",0.038931020769901
"260","1","50",0.354667878803989
"261","1","50",0.297098560504191
"262","1","50",0.373417427950394
"263","1","50",0.0336206231074986
"264","1","50",0.0755346411881553
"265","1","50",0.329373641930367
"266","1","50",0.0477464753952372
"267","1","50",0.216174553615429
"268","1","50",0.252690752033281
"269","1","50",0.35106523220532
"270","1","50",0.139833697226758
"271","1","50",0.256964052576932
"272","1","50",0.0254696455960977
"273","1","50",0.239209071308538
"274","1","50",0.0803046014945662
"275","1","50",0.387455416936369
"276","1","50",0.238114513644705
"277","1","50",0.300159640748049
"278","1","50",0.17003012787301
"279","1","50",0.168152448192414
"280","1","50",0.387642771378785
"281","1","50",0.193574855934686
"282","1","50",0.422783376863209
"283","1","50",0.301625553464658
"284","1","50",0.216960172365637
"285","1","50",0.307720912828783
"286","1","50",0.134037391051328
"287","1","50",0.398220788147233
"288","1","50",0.373903565643436
"289","1","50",0.137876270063307
"290","1","50",0.333308134147308
"291","1","50",0.347774861550891
"292","1","50",0.262374516312335
"293","1","50",0.134168993145799
"294","1","50",0.343539060522973
"295","1","50",0.288726933767352
"296","1","50",0.0570724052218413
"297","1","50",0.242503537189698
"298","1","50",0.172134533546572
"299","1","50",0.032041597747609
"300","1","50",0.263964268571465
"301","1","50",0.190078662460714
"302","1","50",0.40599831074279
"303","1","50",0.368663769367864
"304","1","50",0.201086601170806
"305","1","50",0.207576493409625
"306","1","50",0.152141077811564
"307","1","50",0.168357743768978
"308","1","50",0.184950323440122
"309","1","50",0.383047091568497
"310","1","50",0.0607241608575283
"311","1","50",0.230918148337295
"312","1","50",0.184074132466683
"313","1","50",0.36051672911744
"314","1","50",0.242831274255638
"315","1","50",0.360585820384914
"316","1","50",0.376368575330332
"317","1","50",0.188213656275338
"318","1","50",0.362609691924638
"319","1","50",0.354443950835166
"320","1","50",0.177949149118847
"321","1","50",0.370874006350262
"322","1","50",0.177168615040066
"323","1","50",0.279614910581517
"324","1","50",0.30261656041646
"325","1","50",0.339349847550923
"326","1","50",0.265747391351293
"327","1","50",0.344042500147566
"328","1","50",0.273102025459504
"329","1","50",0.116152650731871
"330","1","50",0.261933067226514
"331","1","50",0.303250144368465
"332","1","50",0.0106771838291935
"333","1","50",0.151187939111099
"334","1","50",0.377362277553734
"335","1","50",0.0775147743033529
"336","1","50",0.380257182605382
"337","1","50",0.396499909677942
"338","1","50",0.250756122580349
"339","1","50",0.0532396744622139
"340","1","50",0.0723078610580233
"341","1","50",0.107777397264181
"342","1","50",0.420149068649718
"343","1","50",0.252596647781781
"344","1","50",0.273459657239073
"345","1","50",0.202540323600575
"346","1","50",0.210000219360701
"347","1","50",0.278899321422836
"348","1","50",0.151080452195962
"349","1","50",0.165029720718163
"350","1","50",0.320442870479551
"351","1","50",0.125502265856021
"352","1","50",0.0457020521104456
"353","1","50",0.309922939075671
"354","1","50",0.157284924973336
"355","1","50",0.171954276657212
"356","1","50",0.0844967688322494
"357","1","50",0.0508899593845063
"358","1","50",0.30425745375449
"359","1","50",0.255083047723934
"360","1","50",0.340517542288632
"361","1","50",0.320509799968362
"362","1","50",0.169647709378018
"363","1","50",0.332612149135644
"364","1","50",0.136486127194097
"365","1","50",0.219340084089451
"366","1","50",0.271838970043295
"367","1","50",0.226975853315011
"368","1","50",0.255574278816127
"369","1","50",0.342207921515503
"370","1","50",0.325661658043816
"371","1","50",0.311220727093631
"372","1","50",0.0094078476823002
"373","1","50",0.300647668218291
"374","1","50",0.380219247108381
"375","1","50",0.236840834330854
"376","1","50",0.3286162042084
"377","1","50",0.00396200849745386
"378","1","50",0.342629363045443
"379","1","50",0.304661293604878
"380","1","50",0.0853950205357124
"381","1","50",0.191609585389487
"382","1","50",0.300185827414074
"383","1","50",0.20834095821395
"384","1","50",0.134486596339958
"385","1","50",0.226215719242553
"386","1","50",0.358910909486392
"387","1","50",0.391513413191284
"388","1","50",0.159331141793046
"389","1","50",0.225463111610154
"390","1","50",0.0898452247513248
"391","1","50",0.311612504309846
"392","1","50",0.223413971575731
"393","1","50",0.194352484998604
"394","1","50",0.356396203137899
"395","1","50",0.0735956338656948
"396","1","50",0.12118073300541
"397","1","50",0.353877561096987
"398","1","50",0.0314171174120924
"399","1","50",0.370354599678881
"400","1","50",0.359713380036058
"401","1","50",0.309096042973897
"402","1","50",0.396319017837787
"403","1","50",0.346728110425534
"404","1","50",0.235922606565086
"405","1","50",0.164020759793491
"406","1","50",0.347924797206554
"407","1","50",0.289718422118109
"408","1","50",0.220272084008346
"409","1","50",0.236708606006594
"410","1","50",0.260531492851981
"411","1","50",0.290395479359168
"412","1","50",0.00748077673310795
"413","1","50",0.333533820331096
"414","1","50",0.178141805347351
"415","1","50",0.384908503475032
"416","1","50",0.0927325467522514
"417","1","50",0.360467470244232
"418","1","50",0.209364506043104
"419","1","50",0.0904216165019943
"420","1","50",0.321405939978059
"421","1","50",0.34674968828154
"422","1","50",0.212945649740556
"423","1","50",0.352457166107618
"424","1","50",0.162007720429514
"425","1","50",0.188942757691847
"426","1","50",0.348942591158489
"427","1","50",0.157997836048658
"428","1","50",0.325365525932603
"429","1","50",0.208701258188848
"430","1","50",0.342501504545264
"431","1","50",0.228606511683231
"432","1","50",0.368235673906895
"433","1","50",0.0206388647590805
"434","1","50",0.249314957199184
"435","1","50",0.336797841491058
"436","1","50",0.238439066773544
"437","1","50",0.359822433324144
"438","1","50",0.270399865211858
"439","1","50",0.117539787008189
"440","1","50",0.339001917148188
"441","1","50",0.291214893876122
"442","1","50",0.0258064079084082
"443","1","50",0.0068453825339964
"444","1","50",0.185454521745505
"445","1","50",0.247923016966756
"446","1","50",0.35960593651221
"447","1","50",0.0474063411249051
"448","1","50",0.393284908794904
"449","1","50",0.370317526701824
"450","1","50",0.120039693135541
"451","1","50",0.332872736169122
"452","1","50",0.259013400600883
"453","1","50",0.365395993812615
"454","1","50",0.397393435613268
"455","1","50",0.25002854365577
"456","1","50",0.26161633061119
"457","1","50",0.0358344293368453
"458","1","50",0.0708028096998815
"459","1","50",0.361998603592282
"460","1","50",0.192571129596931
"461","1","50",0.10711126028793
"462","1","50",0.336445351261145
"463","1","50",0.342260936732778
"464","1","50",0.119754621708947
"465","1","50",0.271046277923246
"466","1","50",0.344730308924658
"467","1","50",0.220396992888025
"468","1","50",0.042059980072861
"469","1","50",0.218195617488802
"470","1","50",0.275822078292728
"471","1","50",0.19914814589616
"472","1","50",0.258985884080599
"473","1","50",0.379267833262419
"474","1","50",0.0305818220557665
"475","1","50",0.38271739888375
"476","1","50",0.210470775607358
"477","1","50",0.357662820253421
"478","1","50",0.11923200297992
"479","1","50",0.286267848133093
"480","1","50",0.364638346233027
"481","1","50",0.323778773857333
"482","1","50",0.362986148956322
"483","1","50",0.267727583781133
"484","1","50",0.340972496264055
"485","1","50",0.112739885037207
"486","1","50",0.290484003824319
"487","1","50",0.223970697043973
"488","1","50",0.0290267570563459
"489","1","50",0.406067497238807
"490","1","50",0.258298471837147
"491","1","50",0.329960574727845
"492","1","50",0.327739152119942
"493","1","50",0.143800166546423
"494","1","50",0.41471680358895
"495","1","50",0.308504483000226
"496","1","50",0.0549350548948387
"497","1","50",0.385233098467491
"498","1","50",0.169450105285414
"499","1","50",0.332161639636634
"500","1","50",0.399757366572878
"1","2","50",0.127012155231195
"2","2","50",0.156996505278206
"3","2","50",0.125140620835266
"4","2","50",0.166773613480654
"5","2","50",0.14417454250329
"6","2","50",0.0781273125334342
"7","2","50",0.181575965049893
"8","2","50",0.0748533821033813
"9","2","50",0.0564095909938037
"10","2","50",0.103963679226875
"11","2","50",0.18346615238768
"12","2","50",0.0550798544114818
"13","2","50",0.191281518551666
"14","2","50",0.115694103144939
"15","2","50",0.0949286943505991
"16","2","50",0.0782655634641769
"17","2","50",0.103857406192694
"18","2","50",0.139568650490255
"19","2","50",0.111665047365638
"20","2","50",0.0455362279301693
"21","2","50",0.110541440940574
"22","2","50",0.171705858577248
"23","2","50",0.154608402836772
"24","2","50",0.183927442990741
"25","2","50",0.145705061425064
"26","2","50",0.219363149221313
"27","2","50",0.331969636203112
"28","2","50",0.160987759528739
"29","2","50",0.130946393428069
"30","2","50",0.146374102513708
"31","2","50",0.183045721944245
"32","2","50",0.12250731251095
"33","2","50",0.082473443684546
"34","2","50",0.0424607831173618
"35","2","50",0.129953799905753
"36","2","50",0.121612525252276
"37","2","50",0.0508316719280052
"38","2","50",0.0901126922991732
"39","2","50",0.2658494450555
"40","2","50",0.196286728648697
"41","2","50",0.116085616944784
"42","2","50",0.0857663375801709
"43","2","50",0.164176478972277
"44","2","50",0.00575297789431312
"45","2","50",0.116596605070513
"46","2","50",0.0236182515137786
"47","2","50",0.0711232940544438
"48","2","50",0.114855768959603
"49","2","50",0.186277385520606
"50","2","50",0.266604949909579
"51","2","50",0.101825778629763
"52","2","50",0.276868925291292
"53","2","50",0.00183334929435848
"54","2","50",0.0667883770614282
"55","2","50",0.0844750236514985
"56","2","50",0.0037833162659392
"57","2","50",0.000838986873136783
"58","2","50",0.125975202528912
"59","2","50",0.118838398520107
"60","2","50",0.0357555369962307
"61","2","50",0.133192629470582
"62","2","50",0.104111626430016
"63","2","50",0.0670615602525852
"64","2","50",0.148270305713577
"65","2","50",0.123721992260783
"66","2","50",0.121696554017734
"67","2","50",0.0265898499604233
"68","2","50",0.00931807729618602
"69","2","50",0.0924651038869817
"70","2","50",0.113595386575702
"71","2","50",0.100243754509627
"72","2","50",0.0698623101255025
"73","2","50",0.171114979615111
"74","2","50",0.165734322094907
"75","2","50",0.0962879507003666
"76","2","50",0.175152600118145
"77","2","50",0.155541110070606
"78","2","50",0.076053224753868
"79","2","50",0.0280851733943173
"80","2","50",0.0805350383836967
"81","2","50",0.0271240916585448
"82","2","50",0.14884700912652
"83","2","50",0.197854537221883
"84","2","50",0.0571463068132158
"85","2","50",0.140626003992054
"86","2","50",0.238865424319354
"87","2","50",0.0123133714772041
"88","2","50",0.0161775478466467
"89","2","50",0.109123515422482
"90","2","50",0.0236682075446461
"91","2","50",0.187523167718852
"92","2","50",0.0266532807503105
"93","2","50",0.336317259508794
"94","2","50",0.118709377104564
"95","2","50",0.199037621812775
"96","2","50",0.0175656065302063
"97","2","50",0.134332514157302
"98","2","50",0.153740370165621
"99","2","50",0.125353861310234
"100","2","50",0.166510982156855
"101","2","50",0.142063250547344
"102","2","50",0.105688386794186
"103","2","50",0.253000223869932
"104","2","50",0.220582562645887
"105","2","50",0.150502138114399
"106","2","50",0.124629860785345
"107","2","50",0.117555526642427
"108","2","50",0.0991290150040459
"109","2","50",0.14397115578067
"110","2","50",0.179431285426987
"111","2","50",0.195512185645429
"112","2","50",0.00155829808326174
"113","2","50",0.108202990804574
"114","2","50",0.0692235749931541
"115","2","50",0.129638329160577
"116","2","50",0.0836683481000087
"117","2","50",0.0259191485682687
"118","2","50",0.0877241545325615
"119","2","50",0.18380507069325
"120","2","50",0.0714004734677584
"121","2","50",0.0771613805322553
"122","2","50",0.0178065481864176
"123","2","50",0.0487376057127881
"124","2","50",0.250265332571089
"125","2","50",0.161995747700259
"126","2","50",0.214928143811426
"127","2","50",0.0135347826638105
"128","2","50",0.145403120600243
"129","2","50",0.0144257312517081
"130","2","50",0.12513660440405
"131","2","50",0.0992819062070944
"132","2","50",0.149915590412565
"133","2","50",0.128675603748656
"134","2","50",0.106701586425318
"135","2","50",0.0467271895511627
"136","2","50",0.0790257609089974
"137","2","50",0.147842327548123
"138","2","50",0.0660464692918001
"139","2","50",0.154080535306677
"140","2","50",0.015511653942093
"141","2","50",0.151832163815561
"142","2","50",0.137447899968825
"143","2","50",0.122586802456495
"144","2","50",0.256806891017651
"145","2","50",0.191903706617395
"146","2","50",0.114837208847196
"147","2","50",0.201849914619652
"148","2","50",0.12069605276496
"149","2","50",0.10366685221353
"150","2","50",0.102762714025414
"151","2","50",0.131224787791932
"152","2","50",0.144626165504192
"153","2","50",0.180774572751574
"154","2","50",0.01188032927672
"155","2","50",0.0435495319420895
"156","2","50",0.0602132980803591
"157","2","50",0.0752773031424474
"158","2","50",0.0536566928503219
"159","2","50",0.103975636396042
"160","2","50",0.154586555227692
"161","2","50",0.146729821214107
"162","2","50",0.138960848162626
"163","2","50",0.0482750312367856
"164","2","50",0.176506037056944
"165","2","50",0.138435456194815
"166","2","50",0.130954285143577
"167","2","50",0.0162375527398489
"168","2","50",0.203317278676439
"169","2","50",0.122726292342873
"170","2","50",0.0869490026311207
"171","2","50",0.129615603644914
"172","2","50",0.0531832581198894
"173","2","50",0.0966512830318847
"174","2","50",0.136336613625819
"175","2","50",0.180796475321287
"176","2","50",0.108147155278189
"177","2","50",0.0602820475084595
"178","2","50",0.163134959919668
"179","2","50",0.138812220555659
"180","2","50",0.197070484066024
"181","2","50",0.0391379541546842
"182","2","50",0.14111448348808
"183","2","50",0.151651462506363
"184","2","50",0.238444235937939
"185","2","50",0.038290766889537
"186","2","50",0.135492195476117
"187","2","50",0.0985426697020956
"188","2","50",0.418955749094658
"189","2","50",0.229801406878686
"190","2","50",0.327905456097026
"191","2","50",0.0800153175667041
"192","2","50",0.116069166886784
"193","2","50",0.0873567123871874
"194","2","50",0.189479219405664
"195","2","50",0.130109482750512
"196","2","50",0.0104036067298491
"197","2","50",0.0143035654202713
"198","2","50",0.124993726099082
"199","2","50",0.0961571670757904
"200","2","50",0.109181921990051
"201","2","50",0.0572052060416109
"202","2","50",0.114901701799218
"203","2","50",0.0470271622263804
"204","2","50",0.138523280742208
"205","2","50",0.0953651206299369
"206","2","50",0.0965358330195298
"207","2","50",0.0784907337905909
"208","2","50",0.0796862514342157
"209","2","50",0.0435405599308843
"210","2","50",0.128953117403057
"211","2","50",0.145943753486178
"212","2","50",0.0852924369442302
"213","2","50",0.13990304366805
"214","2","50",0.0880039033435299
"215","2","50",0.106852696460078
"216","2","50",0.0879235990967679
"217","2","50",0.142228699310451
"218","2","50",0.152431936942032
"219","2","50",0.0442934459176433
"220","2","50",0.160534072673589
"221","2","50",0.145180191654492
"222","2","50",0.00498875839245327
"223","2","50",0.149512617438633
"224","2","50",0.172161072148112
"225","2","50",0.00519955712268576
"226","2","50",0.0735832029648757
"227","2","50",0.120032514672612
"228","2","50",0.0569371345975458
"229","2","50",0.325505342300505
"230","2","50",0.20232883900212
"231","2","50",0.120998165716723
"232","2","50",0.137896975721143
"233","2","50",0.145566694400588
"234","2","50",0.0956019329802352
"235","2","50",0.0643334195783103
"236","2","50",0.0183397496495303
"237","2","50",0.0915988155786597
"238","2","50",0.0774523036573194
"239","2","50",0.144098081290591
"240","2","50",0.215379963976988
"241","2","50",0.141110365417935
"242","2","50",0.0427473409356783
"243","2","50",0.107780490414618
"244","2","50",0.101045861160731
"245","2","50",0.0825052471565038
"246","2","50",0.177646273387579
"247","2","50",0.316505806899383
"248","2","50",0.0954845292487024
"249","2","50",0.15987077231758
"250","2","50",0.104613321268307
"251","2","50",0.0797577074444494
"252","2","50",0.057137059750842
"253","2","50",0.14228089317195
"254","2","50",0.0655989336329749
"255","2","50",0.109164198942024
"256","2","50",0.193141518314394
"257","2","50",0.129452068789682
"258","2","50",0.145217403142853
"259","2","50",0.424461665960976
"260","2","50",0.122874792678911
"261","2","50",0.167533152554462
"262","2","50",0.151847953460514
"263","2","50",0.012005618465783
"264","2","50",0.0321284023382933
"265","2","50",0.115096501380863
"266","2","50",0.277347389759064
"267","2","50",0.0743682205283272
"268","2","50",0.0877219852248899
"269","2","50",0.16111248638141
"270","2","50",0.322372259426484
"271","2","50",0.111139819034012
"272","2","50",0.0105715407922836
"273","2","50",0.0726483409053038
"274","2","50",0.107722575678495
"275","2","50",0.131255670831071
"276","2","50",0.153723622157388
"277","2","50",0.14882743098077
"278","2","50",0.10126736906592
"279","2","50",0.0678483652996095
"280","2","50",0.134079838542266
"281","2","50",0.0839944016456203
"282","2","50",0.13760576644226
"283","2","50",0.105601390087324
"284","2","50",0.26455486112898
"285","2","50",0.156484991094436
"286","2","50",0.0508801535987803
"287","2","50",0.135772747316168
"288","2","50",0.123682558433729
"289","2","50",0.311723341553355
"290","2","50",0.129301943090006
"291","2","50",0.138532675489533
"292","2","50",0.10303092930831
"293","2","50",0.198626953685249
"294","2","50",0.136312225633223
"295","2","50",0.104879913751128
"296","2","50",0.0694472925630221
"297","2","50",0.148225067978026
"298","2","50",0.0593549708623176
"299","2","50",0.0139512403053303
"300","2","50",0.09930034734518
"301","2","50",0.163637580338456
"302","2","50",0.123087163669892
"303","2","50",0.135283826854119
"304","2","50",0.077288651111533
"305","2","50",0.0667133967792197
"306","2","50",0.0433679118151483
"307","2","50",0.179741227755121
"308","2","50",0.072798621045405
"309","2","50",0.139413379196389
"310","2","50",0.0772074297912667
"311","2","50",0.0926284215891978
"312","2","50",0.0830809355243547
"313","2","50",0.171695034351967
"314","2","50",0.178634110809644
"315","2","50",0.136704518613909
"316","2","50",0.129364909034516
"317","2","50",0.108428848350961
"318","2","50",0.175684294435233
"319","2","50",0.129222172187005
"320","2","50",0.060845720862366
"321","2","50",0.117342080003096
"322","2","50",0.0751699700491675
"323","2","50",0.0970031798796755
"324","2","50",0.114341111444148
"325","2","50",0.13209517415161
"326","2","50",0.100225901411542
"327","2","50",0.159946153006839
"328","2","50",0.107068821471666
"329","2","50",0.0444342252236001
"330","2","50",0.108601380080117
"331","2","50",0.114230145957387
"332","2","50",0.00939844608623065
"333","2","50",0.0865033667124798
"334","2","50",0.129412808218194
"335","2","50",0.0314678970430064
"336","2","50",0.140235926761309
"337","2","50",0.140142204077287
"338","2","50",0.086215490302771
"339","2","50",0.0219234067943518
"340","2","50",0.16066029375089
"341","2","50",0.0977163465134611
"342","2","50",0.134471308757589
"343","2","50",0.201158362213367
"344","2","50",0.132400819577906
"345","2","50",0.0737321615253478
"346","2","50",0.0886139371604949
"347","2","50",0.245199412582488
"348","2","50",0.118206326180128
"349","2","50",0.0610709631970485
"350","2","50",0.102408341621488
"351","2","50",0.0583032782477182
"352","2","50",0.0182941025062421
"353","2","50",0.111136550743354
"354","2","50",0.0568180804872602
"355","2","50",0.0726201708774512
"356","2","50",0.0294215811092625
"357","2","50",0.0164261143491907
"358","2","50",0.130416600819074
"359","2","50",0.208524442396744
"360","2","50",0.189630131537896
"361","2","50",0.119559381454877
"362","2","50",0.0678392620996778
"363","2","50",0.116203650900647
"364","2","50",0.106425509743348
"365","2","50",0.0858338361564022
"366","2","50",0.0799523882404072
"367","2","50",0.0783995944339791
"368","2","50",0.0934213898116044
"369","2","50",0.122080184317474
"370","2","50",0.116071338617387
"371","2","50",0.195487260963127
"372","2","50",0.00390917648579234
"373","2","50",0.110707691641288
"374","2","50",0.142871015663855
"375","2","50",0.0977815498184243
"376","2","50",0.155738812501702
"377","2","50",0.0023180374753068
"378","2","50",0.169399030925233
"379","2","50",0.134206359075576
"380","2","50",0.127103363464197
"381","2","50",0.0847094528312783
"382","2","50",0.132329403695483
"383","2","50",0.12163045825576
"384","2","50",0.0570493185478545
"385","2","50",0.215675181983325
"386","2","50",0.138035105200145
"387","2","50",0.139536190653765
"388","2","50",0.0901231592845427
"389","2","50",0.108921159909145
"390","2","50",0.0321914953366681
"391","2","50",0.098626970577468
"392","2","50",0.26686677013025
"393","2","50",0.107883355422705
"394","2","50",0.113269303126624
"395","2","50",0.025823072994915
"396","2","50",0.109248107663868
"397","2","50",0.121164102348709
"398","2","50",0.0152341741692041
"399","2","50",0.144881593826137
"400","2","50",0.133068247623856
"401","2","50",0.102537874200144
"402","2","50",0.130940708417002
"403","2","50",0.128916084309748
"404","2","50",0.123505339809632
"405","2","50",0.116108032160483
"406","2","50",0.115343745859677
"407","2","50",0.114222567750503
"408","2","50",0.148097283125044
"409","2","50",0.0878253096396962
"410","2","50",0.147989496098654
"411","2","50",0.171388783573096
"412","2","50",0.00275281212205533
"413","2","50",0.142104742385681
"414","2","50",0.0551856495969605
"415","2","50",0.145371409453988
"416","2","50",0.100613309511943
"417","2","50",0.140266244816253
