"simulation","cohort","N","Prob","ind"
"314","1","50",0.0682208736518984,0
"315","1","50",0.638130288581747,0
"316","1","50",0.237446552800345,0
"317","1","50",0.102789283898497,0
"318","1","50",0.0121867260204369,1
"319","1","50",0.525782065029731,0
"320","1","50",0.135169457976744,0
"321","1","50",0.0447602178299102,1
"322","1","50",0.400638025810443,0
"323","1","50",0.699441570275631,0
"324","1","50",0.645580478164993,0
"325","1","50",0.0240768509062815,1
"326","1","50",0.520276031520334,0
"327","1","50",0.0269965279893445,1
"328","1","50",0.585444651310718,0
"329","1","50",0.177480345735392,0
"330","1","50",0.0145096714664814,1
"331","1","50",0.0345078827363855,1
"332","1","50",0.537298706829587,0
"333","1","50",0.35357815922518,0
"334","1","50",0.272202852489759,0
"335","1","50",0.53180796637823,0
"336","1","50",0.605009440573074,0
"337","1","50",0.0587429001600544,0
"338","1","50",0.0243832810736883,1
"339","1","50",0.984889614124777,0
"340","1","50",0.628811447222196,0
"341","1","50",0.0127278965253599,1
"342","1","50",0.809587893422471,0
"343","1","50",0.0694269904650395,0
"344","1","50",0.699050681915149,0
"345","1","50",0.10206421597429,0
"346","1","50",0.708875494659114,0
"347","1","50",0.216006848694341,0
"348","1","50",0.00201428301436264,1
"349","1","50",0.0024781078565719,1
"350","1","50",0.225091949934281,0
"351","1","50",0.9204761636493,0
"352","1","50",0.474526828444259,0
"353","1","50",0.000633024315898562,1
"354","1","50",0.113153136219238,0
"355","1","50",0.236840350436129,0
"356","1","50",0.957053344764404,0
"357","1","50",0.00537535817637406,1
"358","1","50",0.0117199748484815,1
"359","1","50",0.962938218940711,0
"360","1","50",0.023560262430766,1
"361","1","50",0.221999164126296,0
"362","1","50",0.419613229582351,0
"363","1","50",0.4360856731332,0
"364","1","50",0.522286435658613,0
"365","1","50",0.324814485659441,0
"366","1","50",0.403505454875365,0
"367","1","50",0.000915628710576059,1
"368","1","50",0.00120057952859851,1
"369","1","50",0.154867270753953,0
"370","1","50",0.0144015528840121,1
"371","1","50",0.375694095298119,0
"372","1","50",0.0394396181864507,1
"373","1","50",0.262640077724962,0
"374","1","50",0.260500138867729,0
"375","1","50",0.715698376914192,0
"376","1","50",0.934929944861945,0
"377","1","50",0.193248278810222,0
"378","1","50",0.629364094146979,0
"379","1","50",0.421831661544989,0
"380","1","50",0.212121333836957,0
"381","1","50",0.800459651348755,0
"382","1","50",0.455393517705397,0
"383","1","50",0.10515546984356,0
"384","1","50",0.467349761808241,0
"385","1","50",0.723196767680457,0
"386","1","50",0.981170279036816,0
"387","1","50",0.701598638498068,0
"388","1","50",0.00666266820577179,1
"389","1","50",0.857522347358956,0
"390","1","50",0.111846079111802,0
"391","1","50",0.238760817029945,0
"392","1","50",0.00121919199933754,1
"393","1","50",0.0385431562689097,1
"394","1","50",0.480486757509453,0
"395","1","50",0.226860099908177,0
"396","1","50",0.344704110618175,0
"397","1","50",0.363929163638036,0
"398","1","50",0.212479383246126,0
"399","1","50",0.138657383749114,0
"400","1","50",0.592723086915389,0
"401","1","50",0.026700419457943,1
"402","1","50",0.00717636416324439,1
"403","1","50",0.0920119405086859,0
"404","1","50",0.258241832777472,0
"405","1","50",0.0025711447401423,1
"406","1","50",0.332141709666287,0
"407","1","50",0.652374552581376,0
"408","1","50",0.102113338505967,0
"409","1","50",0.120352749776703,0
"410","1","50",0.150158823471818,0
"411","1","50",0.286684426579797,0
"412","1","50",0.0161827404913786,1
"413","1","50",0.305047584953239,0
"414","1","50",0.00641377258760022,1
"415","1","50",0.188702527028584,0
"416","1","50",0.11611767082598,0
"417","1","50",0.451703360629393,0
"418","1","50",0.235347907534671,0
"419","1","50",0.342975142717187,0
"420","1","50",0.721563712725018,0
"421","1","50",0.952468037252615,0
"422","1","50",0.945578412635928,0
"423","1","50",0.236310933642078,0
"424","1","50",0.0316859394055082,1
"425","1","50",0.0100153396987108,1
"426","1","50",0.156532402352981,0
"427","1","50",0.0776469184404757,0
"428","1","50",0.147152313168607,0
"429","1","50",0.434904162190385,0
"430","1","50",0.693471105016755,0
"431","1","50",0.00839867354630173,1
"432","1","50",0.318207866629682,0
"433","1","50",0.275157245093619,0
"434","1","50",0.135296302993931,0
"435","1","50",0.670852845316386,0
"436","1","50",0.335270066082626,0
"437","1","50",0.691987412269826,0
"438","1","50",0.726218998816287,0
"439","1","50",0.949410752037889,0
"440","1","50",0.149290917265581,0
"441","1","50",0.449577848075842,0
"442","1","50",0.111584249724872,0
"443","1","50",0.0288995809824806,1
"444","1","50",0.522956188228739,0
"445","1","50",0.223560400075637,0
"446","1","50",0.0246228843457353,1
"447","1","50",0.74131040885749,0
"448","1","50",0.0939872095961935,0
"449","1","50",0.566194713824335,0
"450","1","50",0.183133063451929,0
"451","1","50",0.382306430503907,0
"452","1","50",0.39139944694222,0
"453","1","50",0.658928458318863,0
"454","1","50",0.100195487396804,0
"455","1","50",0.245028217746284,0
"456","1","50",0.179905761354797,0
"457","1","50",0.00814273332828554,1
"458","1","50",0.573057877364879,0
"459","1","50",0.0278518841378998,1
"460","1","50",0.556658751278396,0
"461","1","50",0.017825430840609,1
"462","1","50",0.239245883942716,0
"463","1","50",0.983621328297488,0
"464","1","50",0.173997680435131,0
"465","1","50",0.0212964053915757,1
"466","1","50",0.0748103553008427,0
"467","1","50",0.565232430431917,0
"468","1","50",0.731511156446216,0
"469","1","50",0.0989736942173626,0
"470","1","50",0.123201990465415,0
"471","1","50",0.677651322189221,0
"472","1","50",0.440922624126345,0
"473","1","50",0.7561068574815,0
"474","1","50",0.517121329331441,0
"475","1","50",0.0498329214504977,1
"476","1","50",0.181464375268703,0
"477","1","50",0.0688432853230853,0
"478","1","50",0.00345494005258241,1
"479","1","50",0.289378100402837,0
"480","1","50",0.0552897832115953,0
"481","1","50",0.605465086376641,0
"482","1","50",0.963836901870327,0
"483","1","50",0.0720545517923473,0
"484","1","50",0.647853654677559,0
"485","1","50",0.0803112299705749,0
"486","1","50",0.659435462762124,0
"487","1","50",0.10929059866936,0
"488","1","50",0.0165588609528791,1
"489","1","50",0.139134711853409,0
"490","1","50",0.365080867163111,0
"491","1","50",0.427223125483473,0
"492","1","50",0.317333352587886,0
"493","1","50",0.046003807407122,1
"494","1","50",0.0691991955767614,0
"495","1","50",0.00580385346820269,1
"496","1","50",0.910483749978821,0
"497","1","50",0.0885899992139056,0
"498","1","50",0.382501439177325,0
"499","1","50",0.00491628396421,1
"500","1","50",0.327521323042803,0
"1","2","50",0.208596827681463,0
"2","2","50",0.749136277816975,0
"3","2","50",0.0538602441035424,0
"4","2","50",0.118119698332046,0
"5","2","50",0.289548374735746,0
"6","2","50",0.775654891819531,0
"7","2","50",0.0124877477144654,1
"8","2","50",0.22018066440204,0
"9","2","50",0.204233944358334,0
"10","2","50",0.840397536839928,0
"11","2","50",0.0287848973641117,1
"12","2","50",0.7729035923354,0
"13","2","50",0.231597511377346,0
"14","2","50",0.840017156603172,0
"15","2","50",0.234834457251036,0
"16","2","50",0.64665640707806,0
"17","2","50",0.054663083978672,0
"18","2","50",0.0288883763155165,1
"19","2","50",0.0148980900787156,1
"20","2","50",0.456176261474423,0
"21","2","50",0.527137760471308,0
"22","2","50",0.107138122278584,0
"23","2","50",0.797824487223252,0
"24","2","50",0.344364986474108,0
"25","2","50",0.082591881773206,0
"26","2","50",0.179335771663079,0
"27","2","50",0.0330967491486348,1
"28","2","50",0.259142477375875,0
"29","2","50",0.0692871097197947,0
"30","2","50",0.682321630242695,0
"31","2","50",0.920369824108529,0
"32","2","50",0.796471983855983,0
"33","2","50",0.0106028961841685,1
"34","2","50",0.262940178888702,0
"35","2","50",0.702965160049321,0
"36","2","50",0.102264870267118,0
"37","2","50",0.00634890218380292,1
"38","2","50",0.749726235776592,0
"39","2","50",0.894216674478661,0
"40","2","50",0.345908243331292,0
"41","2","50",0.903438262932505,0
"42","2","50",0.853276914395669,0
"43","2","50",0.282833907727367,0
"44","2","50",0.0843428812595347,0
"45","2","50",0.0942451898778013,0
"46","2","50",0.153998074961352,0
"47","2","50",0.981918760386163,0
"48","2","50",0.0521651892464621,0
"49","2","50",0.0369742588441747,1
"50","2","50",0.338201721637511,0
"51","2","50",0.188452639479176,0
"52","2","50",0.651268933528528,0
"53","2","50",0.0308282276391591,1
"54","2","50",0.0310495429375214,1
"55","2","50",0.457801705367548,0
"56","2","50",0.366193621972187,0
"57","2","50",0.748884805961395,0
"58","2","50",0.705083583108284,0
"59","2","50",0.0810399438790132,0
"60","2","50",0.117118087695393,0
"61","2","50",0.210159702188097,0
"62","2","50",0.5262386760685,0
"63","2","50",0.857128116975792,0
"64","2","50",0.52322699999258,0
"65","2","50",0.0155360603527045,1
"66","2","50",0.49691661692083,0
"67","2","50",0.254899309063227,0
"68","2","50",0.0534763230108685,0
"69","2","50",0.0134695959016332,1
"70","2","50",0.33414382980015,0
"71","2","50",0.185100467855407,0
"72","2","50",0.00083124946076013,1
"73","2","50",0.0278266282360555,1
"74","2","50",0.8250098121221,0
"75","2","50",0.159742256439942,0
"76","2","50",0.637498964752512,0
"77","2","50",0.809940974630422,0
"78","2","50",0.105306862238061,0
"79","2","50",0.650531438238249,0
"80","2","50",0.259196639659715,0
"81","2","50",0.0645637497102288,0
"82","2","50",0.0894106440359399,0
"83","2","50",0.67795553679561,0
"84","2","50",0.106164511393323,0
"85","2","50",0.376166154824124,0
"86","2","50",0.786678966445024,0
"87","2","50",0.641980057151437,0
"88","2","50",0.984660859692939,0
"89","2","50",0.0629082402792001,0
"90","2","50",0.954828851309831,0
"91","2","50",0.688681585213613,0
"92","2","50",0.0650908435837057,0
"93","2","50",0.571926791829967,0
"94","2","50",0.107944539336449,0
"95","2","50",0.461280667134101,0
"96","2","50",0.499247986686089,0
"97","2","50",0.184432424648214,0
"98","2","50",0.063852283031802,0
"99","2","50",0.00463508237799321,1
"100","2","50",0.532431881545516,0
"101","2","50",0.688945490016612,0
"102","2","50",0.275456659027499,0
"103","2","50",0.0401147454697773,1
"104","2","50",0.00592197802160077,1
"105","2","50",0.943765266334915,0
"106","2","50",0.312799071452835,0
"107","2","50",0.151839629104739,0
"108","2","50",0.00758208737496525,1
"109","2","50",0.0564966341995571,0
"110","2","50",0.0620277783043319,0
"111","2","50",0.0564288957670685,0
"112","2","50",0.30027037637615,0
"113","2","50",0.560504870088452,0
"114","2","50",0.0262554797001836,1
"115","2","50",0.403661228799595,0
"116","2","50",0.0819797878021873,0
"117","2","50",0.0304056543352004,1
"118","2","50",0.63170832981558,0
"119","2","50",0.401086637552672,0
"120","2","50",0.0732345276632895,0
"121","2","50",0.0790572738170601,0
"122","2","50",0.571318574069087,0
"123","2","50",0.702410427517008,0
"124","2","50",0.0323635597512833,1
"125","2","50",0.949022075260931,0
"126","2","50",0.762660770728821,0
"127","2","50",0.0530103946940034,0
"128","2","50",0.120701017579541,0
"129","2","50",0.7753967059486,0
"130","2","50",0.13120496260704,0
"131","2","50",0.0107129518312339,1
"132","2","50",0.732678522306283,0
"133","2","50",0.142501901300324,0
"134","2","50",0.155917495937323,0
"135","2","50",0.305505525650876,0
"136","2","50",0.203965929560928,0
"137","2","50",0.117535869249037,0
"138","2","50",0.0384465599682214,1
"139","2","50",0.133055548441891,0
"140","2","50",0.198695507618246,0
"141","2","50",0.565501626289806,0
"142","2","50",0.329735646620668,0
"143","2","50",0.339174304412382,0
"144","2","50",0.828639642472411,0
"145","2","50",0.496026816682491,0
"146","2","50",0.242111720612753,0
"147","2","50",0.606131049313921,0
"148","2","50",0.774851897329928,0
"149","2","50",0.851935623544734,0
"150","2","50",0.928446742750788,0
"151","2","50",0.524781348515721,0
"152","2","50",0.269713241734624,0
"153","2","50",0.217267379543708,0
"154","2","50",0.16953791710273,0
"155","2","50",0.209285243715367,0
"156","2","50",0.372748274190088,0
"157","2","50",0.0731964938983211,0
"158","2","50",0.509194309912506,0
"159","2","50",0.274880303176313,0
"160","2","50",0.217031491818347,0
"161","2","50",0.986991824309675,0
"162","2","50",0.614806101331944,0
"163","2","50",0.0605834145763125,0
"164","2","50",0.952160569344126,0
"165","2","50",0.160441494636774,0
"166","2","50",0.00345875959214843,1
"167","2","50",0.181383122831602,0
"168","2","50",0.93739865805701,0
"169","2","50",0.0785829210377934,0
"170","2","50",0.254053285147389,0
"171","2","50",0.752636745884507,0
"172","2","50",0.423558301993759,0
"173","2","50",0.0896013105995468,0
"174","2","50",0.565070655260885,0
"175","2","50",0.654485442081559,0
"176","2","50",0.00503103058524393,1
"177","2","50",0.0484904055781786,1
"178","2","50",0.810164020837375,0
"179","2","50",0.0309381610948161,1
"180","2","50",0.478868912141647,0
"181","2","50",0.291235954965693,0
"182","2","50",0.0534418192569526,0
"183","2","50",0.144923203949556,0
"184","2","50",0.812307885621663,0
"185","2","50",0.0117866957433391,1
"186","2","50",0.116924914794305,0
"187","2","50",0.958979838721386,0
"188","2","50",0.193047488484297,0
"189","2","50",0.215994454808213,0
"190","2","50",0.010470974870003,1
"191","2","50",0.00226886341305993,1
"192","2","50",0.107387158654877,0
"193","2","50",0.0731079481636056,0
"194","2","50",0.19349656751923,0
"195","2","50",0.0039473264642497,1
"196","2","50",0.0920851655980604,0
"197","2","50",0.11275959317351,0
"198","2","50",0.481302740130703,0
"199","2","50",0.0391838018965788,1
"200","2","50",0.655141175569501,0
"201","2","50",0.557484112459801,0
"202","2","50",0.501975294681998,0
"203","2","50",0.735232939044079,0
"204","2","50",0.91790785756872,0
"205","2","50",0.139666133440366,0
"206","2","50",0.104991685176038,0
"207","2","50",0.165568827396995,0
"208","2","50",0.119412866844113,0
"209","2","50",0.332114579449394,0
"210","2","50",0.37370971889442,0
"211","2","50",0.880757381328469,0
"212","2","50",0.505346817313721,0
"213","2","50",0.198140807766769,0
"214","2","50",0.500737556449615,0
"215","2","50",0.317546150071468,0
"216","2","50",0.955879682247204,0
"217","2","50",0.884347640373641,0
"218","2","50",0.659116287874242,0
"219","2","50",0.915741050558444,0
"220","2","50",0.308952430014618,0
"221","2","50",0.0554354007555471,0
"222","2","50",0.393731914395578,0
"223","2","50",0.95400392841311,0
"224","2","50",0.0148008296292817,1
"225","2","50",0.254611223430737,0
"226","2","50",0.177117543237638,0
"227","2","50",0.649210631401113,0
"228","2","50",0.91290158978941,0
"229","2","50",0.351561531935173,0
"230","2","50",0.167715060254131,0
"231","2","50",0.1275956122975,0
"232","2","50",0.382221846812411,0
"233","2","50",0.135955943408596,0
"234","2","50",0.0982735632816973,0
"235","2","50",0.00711828034114294,1
"236","2","50",0.0905803688064262,0
"237","2","50",0.298393663518913,0
"238","2","50",0.744356791886924,0
"239","2","50",0.916838224738213,0
"240","2","50",0.0927686691602833,0
"241","2","50",0.0521115464448541,0
"242","2","50",0.00315286139889171,1
"243","2","50",0.385624509176873,0
"244","2","50",0.181786716513504,0
"245","2","50",0.362169559010008,0
"246","2","50",0.42704172499118,0
"247","2","50",0.00728143038270841,1
"248","2","50",0.888019109677504,0
"249","2","50",0.264687780161171,0
"250","2","50",0.285619692889894,0
"251","2","50",0.825485894229906,0
"252","2","50",0.987676941162707,0
"253","2","50",0.649040946812504,0
"254","2","50",0.0558962829807381,0
"255","2","50",0.480931048716197,0
"256","2","50",0.799902838387127,0
"257","2","50",0.613017673286249,0
"258","2","50",0.061945689788172,0
"259","2","50",0.521497383788382,0
"260","2","50",0.069719164501765,0
"261","2","50",0.142629829621412,0
"262","2","50",0.0820870159964194,0
"263","2","50",0.447755593788004,0
"264","2","50",0.0270733299117562,1
"265","2","50",0.206825541189308,0
"266","2","50",0.628301247158285,0
"267","2","50",0.316637717099521,0
"268","2","50",0.297791539068538,0
"269","2","50",0.173561838622998,0
"270","2","50",0.00204254921289766,1
"271","2","50",0.358570832331606,0
"272","2","50",0.0963293656469002,0
"273","2","50",0.369871723706931,0
"274","2","50",0.209036382175427,0
"275","2","50",0.979035765823489,0
"276","2","50",0.0520092805756856,0
"277","2","50",0.479031404305844,0
"278","2","50",0.664119471028289,0
"279","2","50",0.281464329086618,0
"280","2","50",0.224140903579892,0
"281","2","50",0.192730147240506,0
"282","2","50",0.833692090836585,0
"283","2","50",0.0493048138023671,1
"284","2","50",0.915767392365209,0
"285","2","50",0.823835770537658,0
"286","2","50",0.0511517250342448,0
"287","2","50",0.945821228149858,0
"288","2","50",0.349663223363398,0
"289","2","50",0.984263501979631,0
"290","2","50",0.723413454464038,0
"291","2","50",0.315271796917288,0
"292","2","50",0.502048574730851,0
"293","2","50",0.492148469452573,0
"294","2","50",0.200491043447401,0
"295","2","50",0.589718386409351,0
"296","2","50",0.269645500000826,0
"297","2","50",0.748801471235429,0
"298","2","50",0.0872196862979444,0
"299","2","50",0.0338565454883465,1
"300","2","50",0.112622373663141,0
"301","2","50",0.0191786900037693,1
"302","2","50",0.0140774993730297,1
"303","2","50",0.600405531139441,0
"304","2","50",0.797359465778701,0
"305","2","50",0.000799826831635935,1
"306","2","50",0.813012640991913,0
"307","2","50",0.60593383693665,0
"308","2","50",0.268728729962444,0
"309","2","50",0.0368034607912107,1
